precinct_id,precinct_name,race_id,race,candidate_id,candidate,count
100,100-GLOBE #1,999999,Race Statistics,999999,Number of Precincts,1
100,100-GLOBE #1,999999,Race Statistics,999998,Number of Precincts Reporting,1
100,100-GLOBE #1,11,U.S. REP. IN CONGRESS - DIST. 1 (AEL),999999,Number of Precincts for Race,1
100,100-GLOBE #1,11,U.S. REP. IN CONGRESS - DIST. 1 (AEL),999998,Number of Precincts Reporting,1
100,100-GLOBE #1,11,U.S. REP. IN CONGRESS - DIST. 1 (AEL),999997,Registered Voters,0
100,100-GLOBE #1,11,U.S. REP. IN CONGRESS - DIST. 1 (AEL),999996,Times Counted,1
100,100-GLOBE #1,26,GOVERNOR (AEL),999999,Number of Precincts for Race,1
100,100-GLOBE #1,26,GOVERNOR (AEL),999998,Number of Precincts Reporting,1
100,100-GLOBE #1,26,GOVERNOR (AEL),999997,Registered Voters,0
100,100-GLOBE #1,26,GOVERNOR (AEL),999996,Times Counted,1
100,100-GLOBE #1,26,GOVERNOR (AEL),10,"MEALER, JOHN LEWIS",0
100,100-GLOBE #1,81,STATE SENATOR - DIST. 8 (AEL),999999,Number of Precincts for Race,1
100,100-GLOBE #1,81,STATE SENATOR - DIST. 8 (AEL),999998,Number of Precincts Reporting,1
100,100-GLOBE #1,81,STATE SENATOR - DIST. 8 (AEL),999997,Registered Voters,0
100,100-GLOBE #1,81,STATE SENATOR - DIST. 8 (AEL),999996,Times Counted,1
100,100-GLOBE #1,86,STATE REP. - DIST. 8 (AEL) (ELECT 2),999999,Number of Precincts for Race,1
100,100-GLOBE #1,86,STATE REP. - DIST. 8 (AEL) (ELECT 2),999998,Number of Precincts Reporting,1
100,100-GLOBE #1,86,STATE REP. - DIST. 8 (AEL) (ELECT 2),999997,Registered Voters,0
100,100-GLOBE #1,86,STATE REP. - DIST. 8 (AEL) (ELECT 2),999996,Times Counted,1
100,100-GLOBE #1,111,SECRETARY OF STATE (AEL),999999,Number of Precincts for Race,1
100,100-GLOBE #1,111,SECRETARY OF STATE (AEL),999998,Number of Precincts Reporting,1
100,100-GLOBE #1,111,SECRETARY OF STATE (AEL),999997,Registered Voters,0
100,100-GLOBE #1,111,SECRETARY OF STATE (AEL),999996,Times Counted,1
100,100-GLOBE #1,121,ATTORNEY GENERAL (AEL),999999,Number of Precincts for Race,1
100,100-GLOBE #1,121,ATTORNEY GENERAL (AEL),999998,Number of Precincts Reporting,1
100,100-GLOBE #1,121,ATTORNEY GENERAL (AEL),999997,Registered Voters,0
100,100-GLOBE #1,121,ATTORNEY GENERAL (AEL),999996,Times Counted,1
100,100-GLOBE #1,131,STATE TREASURER (AEL),999999,Number of Precincts for Race,1
100,100-GLOBE #1,131,STATE TREASURER (AEL),999998,Number of Precincts Reporting,1
100,100-GLOBE #1,131,STATE TREASURER (AEL),999997,Registered Voters,0
100,100-GLOBE #1,131,STATE TREASURER (AEL),999996,Times Counted,1
100,100-GLOBE #1,141,SUPERINTENDENT OF PUBLIC INSTRUCTION (AEL),999999,Number of Precincts for Race,1
100,100-GLOBE #1,141,SUPERINTENDENT OF PUBLIC INSTRUCTION (AEL),999998,Number of Precincts Reporting,1
100,100-GLOBE #1,141,SUPERINTENDENT OF PUBLIC INSTRUCTION (AEL),999997,Registered Voters,0
100,100-GLOBE #1,141,SUPERINTENDENT OF PUBLIC INSTRUCTION (AEL),999996,Times Counted,1
100,100-GLOBE #1,151,STATE MINE INSPECTOR (AEL),999999,Number of Precincts for Race,1
100,100-GLOBE #1,151,STATE MINE INSPECTOR (AEL),999998,Number of Precincts Reporting,1
100,100-GLOBE #1,151,STATE MINE INSPECTOR (AEL),999997,Registered Voters,0
100,100-GLOBE #1,151,STATE MINE INSPECTOR (AEL),999996,Times Counted,1
100,100-GLOBE #1,166,CORPORATION COMMISSIONER (AEL) (ELECT 2),999999,Number of Precincts for Race,1
100,100-GLOBE #1,166,CORPORATION COMMISSIONER (AEL) (ELECT 2),999998,Number of Precincts Reporting,1
100,100-GLOBE #1,166,CORPORATION COMMISSIONER (AEL) (ELECT 2),999997,Registered Voters,0
100,100-GLOBE #1,166,CORPORATION COMMISSIONER (AEL) (ELECT 2),999996,Times Counted,1
