contest,choice,precinct_id,vote_total,early_votes,polling_place_votes,late_early_votes,provisional_votes,party_name,contest_name,choice_name,precinct_designation,precinct_designation,precinct_name,votes_allowed,referendum_flag
0,0,4,1882,0,0,0,0,,Registered Voters,REGISTERED VOTERS,4,GOLD CANYON,0,,
0,0,4,480,0,0,0,0,,Registered Voters,REGISTERED VOTERS,4,QUEEN VALLEY,0,,
0,0,5,1470,0,0,0,0,,Registered Voters,REGISTERED VOTERS,5,SUPERIOR,0,,
0,0,5,28,0,0,0,0,,Registered Voters,REGISTERED VOTERS,5,SUPERIOR WEST,0,,
0,0,5,130,0,0,0,0,,Registered Voters,REGISTERED VOTERS,5,SUTTON SUMMIT,0,,
0,0,5,193,0,0,0,0,,Registered Voters,REGISTERED VOTERS,5,CHUI CHU,0,,
0,0,5,1449,0,0,0,0,,Registered Voters,REGISTERED VOTERS,5,THUNDERBIRD FARMS,0,,
0,0,5,1891,0,0,0,0,,Registered Voters,REGISTERED VOTERS,5,CASA GRANDE WEST,0,,
0,0,5,1800,0,0,0,0,,Registered Voters,REGISTERED VOTERS,5,APACHE JUNCTION NORTH,0,,
0,0,5,2168,0,0,0,0,,Registered Voters,REGISTERED VOTERS,5,APACHE JUNCTION N. CENTRA,0,,
0,0,5,1455,0,0,0,0,,Registered Voters,REGISTERED VOTERS,5,APACHE JUNCTION E. CENTRA,0,,
0,0,5,2157,0,0,0,0,,Registered Voters,REGISTERED VOTERS,5,APACHE JUNCTION SOUTH,0,,
0,0,6,572,0,0,0,0,,Registered Voters,REGISTERED VOTERS,6,BLACKWATER,0,,
0,0,6,664,0,0,0,0,,Registered Voters,REGISTERED VOTERS,6,SAN TAN,0,,
0,0,6,687,0,0,0,0,,Registered Voters,REGISTERED VOTERS,6,CASA BLANCA,0,,
0,0,6,1164,0,0,0,0,,Registered Voters,REGISTERED VOTERS,6,APACHE TRAIL,0,,
0,0,6,2087,0,0,0,0,,Registered Voters,REGISTERED VOTERS,6,SUPERSTITION MOUNTAIN,0,,
0,0,6,1500,0,0,0,0,,Registered Voters,REGISTERED VOTERS,6,MOUNTAINBROOK VILLAGE,0,,
0,0,6,956,0,0,0,0,,Registered Voters,REGISTERED VOTERS,6,HIDDEN VALLEY,0,,
0,0,6,1806,0,0,0,0,,Registered Voters,REGISTERED VOTERS,6,SAN TAN PARK,0,,
0,0,6,1223,0,0,0,0,,Registered Voters,REGISTERED VOTERS,6,BELLA VISTA,0,,
0,0,7,1643,0,0,0,0,,Registered Voters,REGISTERED VOTERS,7,COPPER BASIN,0,,
0,0,7,1682,0,0,0,0,,Registered Voters,REGISTERED VOTERS,7,SCHNEPF,0,,
0,0,7,876,0,0,0,0,,Registered Voters,REGISTERED VOTERS,7,PERALTA,0,,
0,0,7,1244,0,0,0,0,,Registered Voters,REGISTERED VOTERS,7,SANTA ROSA,0,,
0,0,7,2002,0,0,0,0,,Registered Voters,REGISTERED VOTERS,7,EL DORADO,0,,
0,0,7,2143,0,0,0,0,,Registered Voters,REGISTERED VOTERS,7,WALKER BUTTE,0,,
0,0,7,2123,0,0,0,0,,Registered Voters,REGISTERED VOTERS,7,PECAN CREEK NORTH,0,,
0,0,7,371,0,0,0,0,,Registered Voters,REGISTERED VOTERS,7,AK CHIN COMMUNITY,0,,
0,0,7,2037,0,0,0,0,,Registered Voters,REGISTERED VOTERS,7,MARICOPA MEADOWS,0,,
0,0,7,2150,0,0,0,0,,Registered Voters,REGISTERED VOTERS,7,MARICOPA FIESTA,0,,
0,0,8,3002,0,0,0,0,,Registered Voters,REGISTERED VOTERS,8,PROVINCE,0,,
0,0,8,1845,0,0,0,0,,Registered Voters,REGISTERED VOTERS,8,IRONWOOD COMMON,0,,
0,0,8,703,0,0,0,0,,Registered Voters,REGISTERED VOTERS,8,CRUZ PARK,0,,
0,0,8,2245,0,0,0,0,,Registered Voters,REGISTERED VOTERS,8,COYOTE RANCH,0,,
0,0,8,992,0,0,0,0,,Registered Voters,REGISTERED VOTERS,8,GOLD CANYON NORTH,0,,
0,0,8,2152,0,0,0,0,,Registered Voters,REGISTERED VOTERS,8,SAN TAN HEIGHTS,0,,
0,0,8,2447,0,0,0,0,,Registered Voters,REGISTERED VOTERS,8,CIRCLE CROSS RANCH,0,,
0,0,8,1663,0,0,0,0,,Registered Voters,REGISTERED VOTERS,8,JOHNSON RANCH EAST,0,,
0,0,8,3312,0,0,0,0,,Registered Voters,REGISTERED VOTERS,8,IRONWOOD CROSSING,0,,
0,0,8,2373,0,0,0,0,,Registered Voters,REGISTERED VOTERS,8,QUAIL HOLLOW,0,,
0,0,9,1877,0,0,0,0,,Registered Voters,REGISTERED VOTERS,9,SENITA,0,,
0,0,9,1280,0,0,0,0,,Registered Voters,REGISTERED VOTERS,9,SILVERBELL,0,,
0,0,9,2833,0,0,0,0,,Registered Voters,REGISTERED VOTERS,9,EAGLE CREST,0,,
0,0,9,1336,0,0,0,0,,Registered Voters,REGISTERED VOTERS,9,ORACLE SOUTH,0,,
0,0,9,1748,0,0,0,0,,Registered Voters,REGISTERED VOTERS,9,SKYLINE RANCH,0,,
0,0,9,1230,0,0,0,0,,Registered Voters,REGISTERED VOTERS,9,QUEEN CREEK SOUTH,0,,
0,0,9,1227,0,0,0,0,,Registered Voters,REGISTERED VOTERS,9,SAN TAN RANCHES,0,,
0,0,9,1392,0,0,0,0,,Registered Voters,REGISTERED VOTERS,9,COPPER BASIN SOUTHEAST,0,,
0,0,9,1525,0,0,0,0,,Registered Voters,REGISTERED VOTERS,9,LINKS ESTATES,0,,
0,0,9,1560,0,0,0,0,,Registered Voters,REGISTERED VOTERS,9,MISSION VALLEY,0,,
0,0,10,1530,0,0,0,0,,Registered Voters,REGISTERED VOTERS,1,0 DESERT CEDARS,0,,
0,0,10,1922,0,0,0,0,,Registered Voters,REGISTERED VOTERS,1,1 ALTERRA NORTH,0,,
0,0,10,1821,0,0,0,0,,Registered Voters,REGISTERED VOTERS,1,2 MARICOPA WELLS,0,,
0,0,10,0,0,0,0,0,,Registered Voters,REGISTERED VOTERS,1,3 SAN CARLOS COMMUNITY,0,,
0,0,10,159,0,0,0,0,,Registered Voters,REGISTERED VOTERS,1,4 PICACHO SOUTH,0,,
0,0,10,120,0,0,0,0,,Registered Voters,REGISTERED VOTERS,1,5 TOLTEC SOUTHWEST,0,,
0,0,0,298,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,0,KEARNY,0,,
0,0,0,101,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,0,DUDLEYVILLE,0,,
0,0,0,357,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,0,SAN MANUEL,0,,
0,0,0,103,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,0,MAMMOTH,0,,
0,0,0,494,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,0,ORACLE,0,,
0,0,0,1243,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,0,SADDLEBROOKE WEST,0,,
0,0,0,539,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,0,ARIZONA CITY,0,,
0,0,1,570,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,TOLTEC SOUTH,0,,
0,0,1,82,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,PICACHO,0,,
0,0,1,93,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,ELOY,0,,
0,0,1,489,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,TOLTEC,0,,
0,0,1,94,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,ELOY SOUTH,0,,
0,0,1,1162,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,SADDLEBROOKE EAST,0,,
0,0,1,617,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,RED ROCK,0,,
0,0,1,242,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,COOLIDGE NE,0,,
0,0,1,692,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,COOLIDGE NW,0,,
0,0,1,262,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,COOLIDGE SOUTH,0,,
0,0,2,224,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,2,RANDOLPH,0,,
0,0,2,318,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,2,CENTRAL ARIZONA COLLEGE,0,,
0,0,2,231,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,2,ELEVEN MILE CORNER,0,,
0,0,2,365,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,2,FLORENCE NORTH,0,,
0,0,2,341,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,2,FLORENCE SOUTH,0,,
0,0,2,465,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,2,CACTUS FOREST,0,,
0,0,2,873,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,2,JOHNSON RANCH,0,,
0,0,2,1261,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,2,POSTON BUTTE,0,,
0,0,2,942,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,2,QUEEN CREEK,0,,
0,0,2,58,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,2,SACATON,0,,
0,0,3,552,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,3,MARICOPA,0,,
0,0,3,107,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,3,STANFIELD,0,,
0,0,3,361,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,3,CASA GRANDE NORTH,0,,
0,0,3,462,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,3,CASA GRANDE N CENTRAL,0,,
0,0,3,458,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,3,CASA GRANDE S CENTRAL,0,,
0,0,3,489,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,3,CASA GRANDE NE,0,,
0,0,3,240,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,3,CASA GRANDE SE,0,,
0,0,3,718,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,3,CASA GRANDE NW,0,,
0,0,3,323,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,3,CASA GRANDE SW,0,,
0,0,3,702,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,3,CASA GRANDE RANCHO GRANDE,0,,
0,0,4,621,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,4,APACHE JCT SUPERSTITION,0,,
0,0,4,587,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,4,CASA GRANDE INTERCHANGE,0,,
0,0,4,423,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,4,APACHE JCT NW,0,,
0,0,4,617,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,4,APACHE JCT SW,0,,
0,0,4,766,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,4,APACHE JCT SE,0,,
0,0,4,697,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,4,APACHE JCT NE,0,,
0,0,4,663,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,4,APACHE JCT EAST,0,,
0,0,4,491,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,4,APACHE JCT CENTRAL,0,,
0,0,4,730,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,4,GOLD CANYON,0,,
0,0,4,186,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,4,QUEEN VALLEY,0,,
0,0,5,185,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,5,SUPERIOR,0,,
0,0,5,14,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,5,SUPERIOR WEST,0,,
0,0,5,48,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,5,SUTTON SUMMIT,0,,
0,0,5,12,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,5,CHUI CHU,0,,
0,0,5,555,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,5,THUNDERBIRD FARMS,0,,
0,0,5,606,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,5,CASA GRANDE WEST,0,,
0,0,5,517,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,5,APACHE JUNCTION NORTH,0,,
0,0,5,895,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,5,APACHE JUNCTION N. CENTRA,0,,
0,0,5,478,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,5,APACHE JUNCTION E. CENTRA,0,,
0,0,5,737,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,5,APACHE JUNCTION SOUTH,0,,
0,0,6,24,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,6,BLACKWATER,0,,
0,0,6,41,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,6,SAN TAN,0,,
0,0,6,46,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,6,CASA BLANCA,0,,
0,0,6,376,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,6,APACHE TRAIL,0,,
0,0,6,919,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,6,SUPERSTITION MOUNTAIN,0,,
0,0,6,727,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,6,MOUNTAINBROOK VILLAGE,0,,
0,0,6,317,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,6,HIDDEN VALLEY,0,,
0,0,6,625,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,6,SAN TAN PARK,0,,
0,0,6,428,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,6,BELLA VISTA,0,,
0,0,7,571,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,7,COPPER BASIN,0,,
0,0,7,778,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,7,SCHNEPF,0,,
0,0,7,326,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,7,PERALTA,0,,
0,0,7,395,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,7,SANTA ROSA,0,,
0,0,7,627,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,7,EL DORADO,0,,
0,0,7,726,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,7,WALKER BUTTE,0,,
0,0,7,879,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,7,PECAN CREEK NORTH,0,,
0,0,7,33,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,7,AK CHIN COMMUNITY,0,,
0,0,7,626,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,7,MARICOPA MEADOWS,0,,
0,0,7,700,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,7,MARICOPA FIESTA,0,,
0,0,8,991,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,8,PROVINCE,0,,
0,0,8,615,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,8,IRONWOOD COMMON,0,,
0,0,8,108,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,8,CRUZ PARK,0,,
0,0,8,867,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,8,COYOTE RANCH,0,,
0,0,8,403,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,8,GOLD CANYON NORTH,0,,
0,0,8,764,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,8,SAN TAN HEIGHTS,0,,
0,0,8,867,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,8,CIRCLE CROSS RANCH,0,,
0,0,8,550,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,8,JOHNSON RANCH EAST,0,,
0,0,8,1382,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,8,IRONWOOD CROSSING,0,,
0,0,8,934,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,8,QUAIL HOLLOW,0,,
0,0,9,502,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,9,SENITA,0,,
0,0,9,433,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,9,SILVERBELL,0,,
0,0,9,1191,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,9,EAGLE CREST,0,,
0,0,9,358,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,9,ORACLE SOUTH,0,,
0,0,9,651,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,9,SKYLINE RANCH,0,,
0,0,9,436,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,9,QUEEN CREEK SOUTH,0,,
0,0,9,533,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,9,SAN TAN RANCHES,0,,
0,0,9,447,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,9,COPPER BASIN SOUTHEAST,0,,
0,0,9,611,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,9,LINKS ESTATES,0,,
0,0,9,562,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,9,MISSION VALLEY,0,,
0,0,10,447,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,0 DESERT CEDARS,0,,
0,0,10,546,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,1 ALTERRA NORTH,0,,
0,0,10,550,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,2 MARICOPA WELLS,0,,
0,0,10,0,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,3 SAN CARLOS COMMUNITY,0,,
0,0,10,49,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,4 PICACHO SOUTH,0,,
0,0,10,25,0,0,0,0,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,5 TOLTEC SOUTHWEST,0,,
0,0,0,808,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,0,KEARNY,0,,
0,0,0,383,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,0,DUDLEYVILLE,0,,
0,0,0,987,0,0,0,0,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,0,SAN MANUEL,0,,
