precinct_id,precinct_name,race_id,race,candidate_id,candidate,count
401,001 EAGLE,999999,Race Statistics,999999,Number of Precincts,1
401,001 EAGLE,999999,Race Statistics,999998,Number of Precincts Reporting,1
401,001 EAGLE,11,U.S. REP. IN CONGRESS - DIST. 1 (AEL),999999,Number of Precincts for Race,1
401,001 EAGLE,11,U.S. REP. IN CONGRESS - DIST. 1 (AEL),999998,Number of Precincts Reporting,1
401,001 EAGLE,11,U.S. REP. IN CONGRESS - DIST. 1 (AEL),999997,Registered Voters,0
401,001 EAGLE,11,U.S. REP. IN CONGRESS - DIST. 1 (AEL),999996,Times Counted,0
401,001 EAGLE,26,GOVERNOR (AEL),999999,Number of Precincts for Race,1
401,001 EAGLE,26,GOVERNOR (AEL),999998,Number of Precincts Reporting,1
401,001 EAGLE,26,GOVERNOR (AEL),999997,Registered Voters,0
401,001 EAGLE,26,GOVERNOR (AEL),999996,Times Counted,0
401,001 EAGLE,26,GOVERNOR (AEL),10,"MEALER, JOHN LEWIS",0
401,001 EAGLE,101,STATE SENATOR - DIST. 14 (AEL),999999,Number of Precincts for Race,1
401,001 EAGLE,101,STATE SENATOR - DIST. 14 (AEL),999998,Number of Precincts Reporting,1
401,001 EAGLE,101,STATE SENATOR - DIST. 14 (AEL),999997,Registered Voters,0
401,001 EAGLE,101,STATE SENATOR - DIST. 14 (AEL),999996,Times Counted,0
401,001 EAGLE,106,STATE REP. - DIST. 14 (AEL) (ELECT 2),999999,Number of Precincts for Race,1
401,001 EAGLE,106,STATE REP. - DIST. 14 (AEL) (ELECT 2),999998,Number of Precincts Reporting,1
401,001 EAGLE,106,STATE REP. - DIST. 14 (AEL) (ELECT 2),999997,Registered Voters,0
401,001 EAGLE,106,STATE REP. - DIST. 14 (AEL) (ELECT 2),999996,Times Counted,0
401,001 EAGLE,111,SECRETARY OF STATE (AEL),999999,Number of Precincts for Race,1
401,001 EAGLE,111,SECRETARY OF STATE (AEL),999998,Number of Precincts Reporting,1
401,001 EAGLE,111,SECRETARY OF STATE (AEL),999997,Registered Voters,0
401,001 EAGLE,111,SECRETARY OF STATE (AEL),999996,Times Counted,0
401,001 EAGLE,121,ATTORNEY GENERAL (AEL),999999,Number of Precincts for Race,1
401,001 EAGLE,121,ATTORNEY GENERAL (AEL),999998,Number of Precincts Reporting,1
401,001 EAGLE,121,ATTORNEY GENERAL (AEL),999997,Registered Voters,0
401,001 EAGLE,121,ATTORNEY GENERAL (AEL),999996,Times Counted,0
401,001 EAGLE,131,STATE TREASURER (AEL),999999,Number of Precincts for Race,1
401,001 EAGLE,131,STATE TREASURER (AEL),999998,Number of Precincts Reporting,1
401,001 EAGLE,131,STATE TREASURER (AEL),999997,Registered Voters,0
401,001 EAGLE,131,STATE TREASURER (AEL),999996,Times Counted,0
401,001 EAGLE,141,SUPERINTENDENT OF PUBLIC INSTRUCTION (AEL),999999,Number of Precincts for Race,1
401,001 EAGLE,141,SUPERINTENDENT OF PUBLIC INSTRUCTION (AEL),999998,Number of Precincts Reporting,1
401,001 EAGLE,141,SUPERINTENDENT OF PUBLIC INSTRUCTION (AEL),999997,Registered Voters,0
401,001 EAGLE,141,SUPERINTENDENT OF PUBLIC INSTRUCTION (AEL),999996,Times Counted,0
401,001 EAGLE,151,STATE MINE INSPECTOR (AEL),999999,Number of Precincts for Race,1
401,001 EAGLE,151,STATE MINE INSPECTOR (AEL),999998,Number of Precincts Reporting,1
401,001 EAGLE,151,STATE MINE INSPECTOR (AEL),999997,Registered Voters,0
401,001 EAGLE,151,STATE MINE INSPECTOR (AEL),999996,Times Counted,0
401,001 EAGLE,166,CORPORATION COMMISSIONER (AEL) (ELECT 2),999999,Number of Precincts for Race,1
401,001 EAGLE,166,CORPORATION COMMISSIONER (AEL) (ELECT 2),999998,Number of Precincts Reporting,1
401,001 EAGLE,166,CORPORATION COMMISSIONER (AEL) (ELECT 2),999997,Registered Voters,0
401,001 EAGLE,166,CORPORATION COMMISSIONER (AEL) (ELECT 2),999996,Times Counted,0
401,001 EAGLE,3286,U.S. REP. IN CONGRESS - DIST. 1 (DEM),999999,Number of Precincts for Race,1
401,001 EAGLE,3286,U.S. REP. IN CONGRESS - DIST. 1 (DEM),999998,Number of Precincts Reporting,1
401,001 EAGLE,3286,U.S. REP. IN CONGRESS - DIST. 1 (DEM),999997,Registered Voters,10
401,001 EAGLE,3286,U.S. REP. IN CONGRESS - DIST. 1 (DEM),999996,Times Counted,4
401,001 EAGLE,3286,U.S. REP. IN CONGRESS - DIST. 1 (DEM),10,"KIRKPATRICK, ANN",3
401,001 EAGLE,3301,GOVERNOR (DEM),999999,Number of Precincts for Race,1
401,001 EAGLE,3301,GOVERNOR (DEM),999998,Number of Precincts Reporting,1
401,001 EAGLE,3301,GOVERNOR (DEM),999997,Registered Voters,10
401,001 EAGLE,3301,GOVERNOR (DEM),999996,Times Counted,4
401,001 EAGLE,3301,GOVERNOR (DEM),10,"DUVAL, FRED",3
401,001 EAGLE,3376,STATE SENATOR - DIST. 14 (DEM),999999,Number of Precincts for Race,1
401,001 EAGLE,3376,STATE SENATOR - DIST. 14 (DEM),999998,Number of Precincts Reporting,1
401,001 EAGLE,3376,STATE SENATOR - DIST. 14 (DEM),999997,Registered Voters,10
401,001 EAGLE,3376,STATE SENATOR - DIST. 14 (DEM),999996,Times Counted,4
401,001 EAGLE,3381,STATE REP. - DIST. 14 (DEM) (ELECT 2),999999,Number of Precincts for Race,1
401,001 EAGLE,3381,STATE REP. - DIST. 14 (DEM) (ELECT 2),999998,Number of Precincts Reporting,1
401,001 EAGLE,3381,STATE REP. - DIST. 14 (DEM) (ELECT 2),999997,Registered Voters,10
401,001 EAGLE,3381,STATE REP. - DIST. 14 (DEM) (ELECT 2),999996,Times Counted,4
401,001 EAGLE,3381,STATE REP. - DIST. 14 (DEM) (ELECT 2),10,"BURTON, JAMES C.",2
401,001 EAGLE,3386,SECRETARY OF STATE (DEM),999999,Number of Precincts for Race,1
401,001 EAGLE,3386,SECRETARY OF STATE (DEM),999998,Number of Precincts Reporting,1
401,001 EAGLE,3386,SECRETARY OF STATE (DEM),999997,Registered Voters,10
401,001 EAGLE,3386,SECRETARY OF STATE (DEM),999996,Times Counted,4
401,001 EAGLE,3386,SECRETARY OF STATE (DEM),10,"GODDARD, TERRY",2
401,001 EAGLE,3396,ATTORNEY GENERAL (DEM),999999,Number of Precincts for Race,1
401,001 EAGLE,3396,ATTORNEY GENERAL (DEM),999998,Number of Precincts Reporting,1
401,001 EAGLE,3396,ATTORNEY GENERAL (DEM),999997,Registered Voters,10
401,001 EAGLE,3396,ATTORNEY GENERAL (DEM),999996,Times Counted,4
401,001 EAGLE,3396,ATTORNEY GENERAL (DEM),10,"ROTELLINI, FELECIA",2
401,001 EAGLE,3406,STATE TREASURER (DEM),999999,Number of Precincts for Race,1
401,001 EAGLE,3406,STATE TREASURER (DEM),999998,Number of Precincts Reporting,1
401,001 EAGLE,3406,STATE TREASURER (DEM),999997,Registered Voters,10
401,001 EAGLE,3406,STATE TREASURER (DEM),999996,Times Counted,4
401,001 EAGLE,3416,SUPERINTENDENT OF PUBLIC INSTRUCTION (DEM),999999,Number of Precincts for Race,1
401,001 EAGLE,3416,SUPERINTENDENT OF PUBLIC INSTRUCTION (DEM),999998,Number of Precincts Reporting,1
401,001 EAGLE,3416,SUPERINTENDENT OF PUBLIC INSTRUCTION (DEM),999997,Registered Voters,10
401,001 EAGLE,3416,SUPERINTENDENT OF PUBLIC INSTRUCTION (DEM),999996,Times Counted,4
401,001 EAGLE,3416,SUPERINTENDENT OF PUBLIC INSTRUCTION (DEM),10,"GARCIA, DAVID",1
401,001 EAGLE,3416,SUPERINTENDENT OF PUBLIC INSTRUCTION (DEM),20,"THOMAS, SHARON",0
401,001 EAGLE,3426,STATE MINE INSPECTOR (DEM),999999,Number of Precincts for Race,1
401,001 EAGLE,3426,STATE MINE INSPECTOR (DEM),999998,Number of Precincts Reporting,1
401,001 EAGLE,3426,STATE MINE INSPECTOR (DEM),999997,Registered Voters,10
401,001 EAGLE,3426,STATE MINE INSPECTOR (DEM),999996,Times Counted,4
401,001 EAGLE,3441,CORPORATION COMMISSIONER (DEM) (ELECT 2),999999,Number of Precincts for Race,1
401,001 EAGLE,3441,CORPORATION COMMISSIONER (DEM) (ELECT 2),999998,Number of Precincts Reporting,1
401,001 EAGLE,3441,CORPORATION COMMISSIONER (DEM) (ELECT 2),999997,Registered Voters,10
401,001 EAGLE,3441,CORPORATION COMMISSIONER (DEM) (ELECT 2),999996,Times Counted,4
401,001 EAGLE,3441,CORPORATION COMMISSIONER (DEM) (ELECT 2),10,"HOLWAY, JIM",1
401,001 EAGLE,3441,CORPORATION COMMISSIONER (DEM) (ELECT 2),20,"KENNEDY, SANDRA",2
401,001 EAGLE,4446,CLERK OF THE SUPERIOR COURT (DEM),999999,Number of Precincts for Race,1
401,001 EAGLE,4446,CLERK OF THE SUPERIOR COURT (DEM),999998,Number of Precincts Reporting,1
401,001 EAGLE,4446,CLERK OF THE SUPERIOR COURT (DEM),999997,Registered Voters,10
401,001 EAGLE,4446,CLERK OF THE SUPERIOR COURT (DEM),999996,Times Counted,4
401,001 EAGLE,4446,CLERK OF THE SUPERIOR COURT (DEM),10,"POLLOCK, PAMELA",3
401,001 EAGLE,4456,DIST. 1 JUSTICE OF THE PEACE (DEM),999999,Number of Precincts for Race,1
401,001 EAGLE,4456,DIST. 1 JUSTICE OF THE PEACE (DEM),999998,Number of Precincts Reporting,1
401,001 EAGLE,4456,DIST. 1 JUSTICE OF THE PEACE (DEM),999997,Registered Voters,10
401,001 EAGLE,4456,DIST. 1 JUSTICE OF THE PEACE (DEM),999996,Times Counted,4
401,001 EAGLE,4456,DIST. 1 JUSTICE OF THE PEACE (DEM),10,"NABOR, GRACE",3
401,001 EAGLE,4466,DIST. 1 CONSTABLE (DEM),999999,Number of Precincts for Race,1
401,001 EAGLE,4466,DIST. 1 CONSTABLE (DEM),999998,Number of Precincts Reporting,1
401,001 EAGLE,4466,DIST. 1 CONSTABLE (DEM),999997,Registered Voters,10
401,001 EAGLE,4466,DIST. 1 CONSTABLE (DEM),999996,Times Counted,4
401,001 EAGLE,4466,DIST. 1 CONSTABLE (DEM),10,"CASTANEDA, NICK",3
401,001 EAGLE,4496,JUDGE OF THE SUPERIOR COURT (DEM),999999,Number of Precincts for Race,1
401,001 EAGLE,4496,JUDGE OF THE SUPERIOR COURT (DEM),999998,Number of Precincts Reporting,1
401,001 EAGLE,4496,JUDGE OF THE SUPERIOR COURT (DEM),999997,Registered Voters,10
401,001 EAGLE,4496,JUDGE OF THE SUPERIOR COURT (DEM),999996,Times Counted,4
401,001 EAGLE,9836,U.S. REP. IN CONGRESS - DIST. 1 (LBT),999999,Number of Precincts for Race,1
401,001 EAGLE,9836,U.S. REP. IN CONGRESS - DIST. 1 (LBT),999998,Number of Precincts Reporting,1
401,001 EAGLE,9836,U.S. REP. IN CONGRESS - DIST. 1 (LBT),999997,Registered Voters,0
401,001 EAGLE,9836,U.S. REP. IN CONGRESS - DIST. 1 (LBT),999996,Times Counted,0
401,001 EAGLE,9851,GOVERNOR (LBT),999999,Number of Precincts for Race,1
401,001 EAGLE,9851,GOVERNOR (LBT),999998,Number of Precincts Reporting,1
401,001 EAGLE,9851,GOVERNOR (LBT),999997,Registered Voters,0
401,001 EAGLE,9851,GOVERNOR (LBT),999996,Times Counted,0
401,001 EAGLE,9851,GOVERNOR (LBT),10,"HESS, BARRY J.",0
401,001 EAGLE,9926,STATE SENATOR - DIST. 14 (LBT),999999,Number of Precincts for Race,1
401,001 EAGLE,9926,STATE SENATOR - DIST. 14 (LBT),999998,Number of Precincts Reporting,1
401,001 EAGLE,9926,STATE SENATOR - DIST. 14 (LBT),999997,Registered Voters,0
401,001 EAGLE,9926,STATE SENATOR - DIST. 14 (LBT),999996,Times Counted,0
401,001 EAGLE,9931,STATE REP. - DIST. 14 (LBT) (ELECT 2),999999,Number of Precincts for Race,1
401,001 EAGLE,9931,STATE REP. - DIST. 14 (LBT) (ELECT 2),999998,Number of Precincts Reporting,1
401,001 EAGLE,9931,STATE REP. - DIST. 14 (LBT) (ELECT 2),999997,Registered Voters,0
401,001 EAGLE,9931,STATE REP. - DIST. 14 (LBT) (ELECT 2),999996,Times Counted,0
401,001 EAGLE,9936,SECRETARY OF STATE (LBT),999999,Number of Precincts for Race,1
401,001 EAGLE,9936,SECRETARY OF STATE (LBT),999998,Number of Precincts Reporting,1
401,001 EAGLE,9936,SECRETARY OF STATE (LBT),999997,Registered Voters,0
401,001 EAGLE,9936,SECRETARY OF STATE (LBT),999996,Times Counted,0
401,001 EAGLE,9946,ATTORNEY GENERAL (LBT),999999,Number of Precincts for Race,1
401,001 EAGLE,9946,ATTORNEY GENERAL (LBT),999998,Number of Precincts Reporting,1
401,001 EAGLE,9946,ATTORNEY GENERAL (LBT),999997,Registered Voters,0
401,001 EAGLE,9946,ATTORNEY GENERAL (LBT),999996,Times Counted,0
401,001 EAGLE,9956,STATE TREASURER (LBT),999999,Number of Precincts for Race,1
401,001 EAGLE,9956,STATE TREASURER (LBT),999998,Number of Precincts Reporting,1
401,001 EAGLE,9956,STATE TREASURER (LBT),999997,Registered Voters,0
401,001 EAGLE,9956,STATE TREASURER (LBT),999996,Times Counted,0
401,001 EAGLE,9966,SUPERINTENDENT OF PUBLIC INSTRUCTION (LBT),999999,Number of Precincts for Race,1
401,001 EAGLE,9966,SUPERINTENDENT OF PUBLIC INSTRUCTION (LBT),999998,Number of Precincts Reporting,1
401,001 EAGLE,9966,SUPERINTENDENT OF PUBLIC INSTRUCTION (LBT),999997,Registered Voters,0
401,001 EAGLE,9966,SUPERINTENDENT OF PUBLIC INSTRUCTION (LBT),999996,Times Counted,0
401,001 EAGLE,9976,STATE MINE INSPECTOR (LBT),999999,Number of Precincts for Race,1
401,001 EAGLE,9976,STATE MINE INSPECTOR (LBT),999998,Number of Precincts Reporting,1
401,001 EAGLE,9976,STATE MINE INSPECTOR (LBT),999997,Registered Voters,0
401,001 EAGLE,9976,STATE MINE INSPECTOR (LBT),999996,Times Counted,0
401,001 EAGLE,9991,CORPORATION COMMISSIONER (LBT) (ELECT 2),999999,Number of Precincts for Race,1
401,001 EAGLE,9991,CORPORATION COMMISSIONER (LBT) (ELECT 2),999998,Number of Precincts Reporting,1
401,001 EAGLE,9991,CORPORATION COMMISSIONER (LBT) (ELECT 2),999997,Registered Voters,0
401,001 EAGLE,9991,CORPORATION COMMISSIONER (LBT) (ELECT 2),999996,Times Counted,0
401,001 EAGLE,13111,U.S. REP. IN CONGRESS - DIST. 1 (REP),999999,Number of Precincts for Race,1
401,001 EAGLE,13111,U.S. REP. IN CONGRESS - DIST. 1 (REP),999998,Number of Precincts Reporting,1
401,001 EAGLE,13111,U.S. REP. IN CONGRESS - DIST. 1 (REP),999997,Registered Voters,7
401,001 EAGLE,13111,U.S. REP. IN CONGRESS - DIST. 1 (REP),999996,Times Counted,6
401,001 EAGLE,13111,U.S. REP. IN CONGRESS - DIST. 1 (REP),10,"KIEHNE, GARY",3
401,001 EAGLE,13111,U.S. REP. IN CONGRESS - DIST. 1 (REP),20,"KWASMAN, ADAM",0
401,001 EAGLE,13111,U.S. REP. IN CONGRESS - DIST. 1 (REP),30,"TOBIN, ANDY",3
401,001 EAGLE,13126,GOVERNOR (REP),999999,Number of Precincts for Race,1
401,001 EAGLE,13126,GOVERNOR (REP),999998,Number of Precincts Reporting,1
401,001 EAGLE,13126,GOVERNOR (REP),999997,Registered Voters,7
