contest,choice,precinct_id,vote_total,polling_place_votes,early_votes,provisional_votes,party_name,contest_name,choice_name,precinct_designation,precinct_name,subjurisdiction,votes_allowed,referendum_flag
000,00,000,001583,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,01 BE Benson,0, 
000,00,000,001833,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,02 BE J-Six,0, 
000,00,000,001820,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,03 BE San Pedro,0, 
000,00,000,001346,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,04 BI Bisbee,0, 
000,00,000,001453,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,05 BI Don Luis,0, 
000,00,000,001478,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,06 BI Warren,0, 
000,00,000,000329,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,07 Bowie,0, 
000,00,000,001605,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,08 Cochise Stronghold,0, 
000,00,000,001353,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,09 DO Calvary,0, 
000,00,001,001788,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,10 DO Carlson,0, 
000,00,001,001863,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,11 DO Castro Park,0, 
000,00,001,001332,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,12 DO Gadsden,0, 
000,00,001,001570,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,13 DO Sunnyside,0, 
000,00,001,001738,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,14 Greater San Pedro,0, 
000,00,001,001874,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,15 Hereford,0, 
000,00,001,001077,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,16 Huachuca,0, 
000,00,001,000956,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,17 McNeal,0, 
000,00,001,000665,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,18 Naco,0, 
000,00,001,001376,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,19 Palominas,0, 
000,00,002,001359,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,20 Pirtleville,0, 
000,00,002,001081,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,21 Pomerene,0, 
000,00,002,000280,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,22 Portal,0, 
000,00,002,000237,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,23 San Simon,0, 
000,00,002,001949,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,24 St David,0, 
000,00,002,000532,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,25 Sunizona,0, 
000,00,002,002177,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,26 SV Avenida Del Sol,0, 
000,00,002,002798,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,27 SV Buffalo Soldier,0, 
000,00,002,001835,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,28 SV Busby,0, 
000,00,002,001181,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,29 SV Carmelita,0, 
000,00,003,001029,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,30 SV Cloud,0, 
000,00,003,001895,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,31 SV College,0, 
000,00,003,002301,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,32 SV Country Club,0, 
000,00,003,001902,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,33 SV Estates,0, 
000,00,003,001708,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,34 SV Hopi,0, 
000,00,003,001982,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,35 SV Moson,0, 
000,00,003,001461,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,36 SV Pueblo Del Sol,0, 
000,00,003,001448,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,37 SV Ramsey,0, 
000,00,003,001220,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,38 SV Snyder,0, 
000,00,003,002926,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,39 SV Soldier Creek,0, 
000,00,004,002064,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,40 SV Town & Country,0, 
000,00,004,002451,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,41 SV Village Meadows,0, 
000,00,004,001833,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,42 SV Vista Village,0, 
000,00,004,002203,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,43 SV Yaqui,0, 
000,00,004,001662,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,44 Tombstone,0, 
000,00,004,000638,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,45 Webb,0, 
000,00,004,002196,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,46 Whetstone,0, 
000,00,004,001488,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,47 WI Kansas Settlement,0, 
000,00,004,001232,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,48 WI Stewart,0, 
000,00,004,001050,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,49 WI Willcox,0, 
000,00,000,001046,00679,00323,00044,,BALLOTS CAST - TOTAL,BALLOTS CAST - TOTAL,01 BE Benson,0, 
000,00,000,001438,01023,00383,00032,,BALLOTS CAST - TOTAL,BALLOTS CAST - TOTAL,02 BE J-Six,0, 
000,00,000,001229,00910,00294,00025,,BALLOTS CAST - TOTAL,BALLOTS CAST - TOTAL,03 BE San Pedro,0, 
000,00,000,000998,00763,00217,00018,,BALLOTS CAST - TOTAL,BALLOTS CAST - TOTAL,04 BI Bisbee,0, 
000,00,000,000988,00721,00240,00027,,BALLOTS CAST - TOTAL,BALLOTS CAST - TOTAL,05 BI Don Luis,0, 
000,00,000,001040,00752,00266,00022,,BALLOTS CAST - TOTAL,BALLOTS CAST - TOTAL,06 BI Warren,0, 
000,00,000,000226,00146,00069,00010,,BALLOTS CAST - TOTAL,BALLOTS CAST - TOTAL,07 Bowie,0, 
000,00,000,001268,00867,00371,00030,,BALLOTS CAST - TOTAL,BALLOTS CAST - TOTAL,08 Cochise Stronghold,0, 
000,00,000,000781,00545,00191,00045,,BALLOTS CAST - TOTAL,BALLOTS CAST - TOTAL,09 DO Calvary,0, 
000,00,001,001155,00849,00258,00048,,BALLOTS CAST - TOTAL,BALLOTS CAST - TOTAL,10 DO Carlson,0, 
000,00,001,000999,00703,00221,00075,,BALLOTS CAST - TOTAL,BALLOTS CAST - TOTAL,11 DO Castro Park,0, 
000,00,001,000734,00506,00178,00050,,BALLOTS CAST - TOTAL,BALLOTS CAST - TOTAL,12 DO Gadsden,0, 
000,00,001,000824,00583,00200,00041,,BALLOTS CAST - TOTAL,BALLOTS CAST - TOTAL,13 DO Sunnyside,0, 
000,00,001,001256,00804,00415,00037,,BALLOTS CAST - TOTAL,BALLOTS CAST - TOTAL,14 Greater San Pedro,0, 
000,00,001,001439,01066,00346,00027,,BALLOTS CAST - TOTAL,BALLOTS CAST - TOTAL,15 Hereford,0, 
000,00,001,000664,00384,00248,00028,,BALLOTS CAST - TOTAL,BALLOTS CAST - TOTAL,16 Huachuca,0, 
000,00,001,000685,00468,00199,00018,,BALLOTS CAST - TOTAL,BALLOTS CAST - TOTAL,17 McNeal,0, 
000,00,001,000383,00268,00094,00021,,BALLOTS CAST - TOTAL,BALLOTS CAST - TOTAL,18 Naco,0, 
000,00,001,000995,00664,00306,00024,,BALLOTS CAST - TOTAL,BALLOTS CAST - TOTAL,19 Palominas,0, 
000,00,002,000787,00556,00196,00034,,BALLOTS CAST - TOTAL,BALLOTS CAST - TOTAL,20 Pirtleville,0, 
000,00,002,000808,00553,00242,00013,,BALLOTS CAST - TOTAL,BALLOTS CAST - TOTAL,21 Pomerene,0, 
000,00,002,000228,00177,00048,00003,,BALLOTS CAST - TOTAL,BALLOTS CAST - TOTAL,22 Portal,0, 
