contest,precinct_name,contest_id,contest_name,choice,choice_name,number
1,"Nogales 1, 3, 4, 16",999999,Race Statistics,999999,Number of Precincts,1
1,"Nogales 1, 3, 4, 16",999999,Race Statistics,999998,Number of Precincts Reporting,1
1,"Nogales 1, 3, 4, 16",10,President - Dem,999999,Number of Precincts for Race,1
1,"Nogales 1, 3, 4, 16",10,President - Dem,999998,Number of Precincts Reporting,1
1,"Nogales 1, 3, 4, 16",10,President - Dem,999997,Registered Voters,1251
1,"Nogales 1, 3, 4, 16",10,President - Dem,999996,Times Counted,355
1,"Nogales 1, 3, 4, 16",10,President - Dem,10,"De La Fuente, Roque",1
1,"Nogales 1, 3, 4, 16",10,President - Dem,20,"Steinberg, Michael",2
1,"Nogales 1, 3, 4, 16",10,President - Dem,30,"Sanders, Bernie",97
1,"Nogales 1, 3, 4, 16",10,President - Dem,40,"O'Malley, Martin J.",2
1,"Nogales 1, 3, 4, 16",10,President - Dem,50,"Clinton, Hillary",252
1,"Nogales 1, 3, 4, 16",10,President - Dem,60,"Hewes, Henry",0
1,"Nogales 1, 3, 4, 16",20,President - Rep,999999,Number of Precincts for Race,1
1,"Nogales 1, 3, 4, 16",20,President - Rep,999998,Number of Precincts Reporting,1
1,"Nogales 1, 3, 4, 16",20,President - Rep,999997,Registered Voters,206
1,"Nogales 1, 3, 4, 16",20,President - Rep,999996,Times Counted,68
1,"Nogales 1, 3, 4, 16",20,President - Rep,10,"Santorum, Rick",1
1,"Nogales 1, 3, 4, 16",20,President - Rep,20,"Cook, Tim",0
1,"Nogales 1, 3, 4, 16",20,President - Rep,30,"Paul, Rand",0
1,"Nogales 1, 3, 4, 16",20,President - Rep,40,"Rubio, Marco",20
1,"Nogales 1, 3, 4, 16",20,President - Rep,50,"Graham, Lindsey",0
1,"Nogales 1, 3, 4, 16",20,President - Rep,60,"Kasich, John R.",6
1,"Nogales 1, 3, 4, 16",20,President - Rep,70,"Bush, Jeb",2
1,"Nogales 1, 3, 4, 16",20,President - Rep,80,"Trump, Donald J.",19
1,"Nogales 1, 3, 4, 16",20,President - Rep,90,"Fiorina, Carly",0
1,"Nogales 1, 3, 4, 16",20,President - Rep,100,"Pataki, George E.",0
1,"Nogales 1, 3, 4, 16",20,President - Rep,110,"Cruz, Ted",19
1,"Nogales 1, 3, 4, 16",20,President - Rep,120,"Huckabee, Mike",0
1,"Nogales 1, 3, 4, 16",20,President - Rep,130,"Christie, Chris",0
1,"Nogales 1, 3, 4, 16",20,President - Rep,140,"Carson, Ben",1
1,"Nogales 1, 3, 4, 16",30,President - Grn,999999,Number of Precincts for Race,1
1,"Nogales 1, 3, 4, 16",30,President - Grn,999998,Number of Precincts Reporting,1
1,"Nogales 1, 3, 4, 16",30,President - Grn,999997,Registered Voters,1
1,"Nogales 1, 3, 4, 16",30,President - Grn,999996,Times Counted,1
1,"Nogales 1, 3, 4, 16",30,President - Grn,10,"Mesplay, Kent",0
1,"Nogales 1, 3, 4, 16",30,President - Grn,20,"Stein, Jill",1
2,"Nogales 2, 12, 20",999999,Race Statistics,999999,Number of Precincts,1
2,"Nogales 2, 12, 20",999999,Race Statistics,999998,Number of Precincts Reporting,1
2,"Nogales 2, 12, 20",10,President - Dem,999999,Number of Precincts for Race,1
2,"Nogales 2, 12, 20",10,President - Dem,999998,Number of Precincts Reporting,1
2,"Nogales 2, 12, 20",10,President - Dem,999997,Registered Voters,1755
2,"Nogales 2, 12, 20",10,President - Dem,999996,Times Counted,527
2,"Nogales 2, 12, 20",10,President - Dem,10,"De La Fuente, Roque",9
2,"Nogales 2, 12, 20",10,President - Dem,20,"Steinberg, Michael",4
2,"Nogales 2, 12, 20",10,President - Dem,30,"Sanders, Bernie",134
2,"Nogales 2, 12, 20",10,President - Dem,40,"O'Malley, Martin J.",2
2,"Nogales 2, 12, 20",10,President - Dem,50,"Clinton, Hillary",375
2,"Nogales 2, 12, 20",10,President - Dem,60,"Hewes, Henry",1
2,"Nogales 2, 12, 20",20,President - Rep,999999,Number of Precincts for Race,1
2,"Nogales 2, 12, 20",20,President - Rep,999998,Number of Precincts Reporting,1
2,"Nogales 2, 12, 20",20,President - Rep,999997,Registered Voters,275
2,"Nogales 2, 12, 20",20,President - Rep,999996,Times Counted,87
2,"Nogales 2, 12, 20",20,President - Rep,10,"Santorum, Rick",0
2,"Nogales 2, 12, 20",20,President - Rep,20,"Cook, Tim",0
2,"Nogales 2, 12, 20",20,President - Rep,30,"Paul, Rand",0
2,"Nogales 2, 12, 20",20,President - Rep,40,"Rubio, Marco",14
2,"Nogales 2, 12, 20",20,President - Rep,50,"Graham, Lindsey",1
2,"Nogales 2, 12, 20",20,President - Rep,60,"Kasich, John R.",5
2,"Nogales 2, 12, 20",20,President - Rep,70,"Bush, Jeb",2
2,"Nogales 2, 12, 20",20,President - Rep,80,"Trump, Donald J.",20
2,"Nogales 2, 12, 20",20,President - Rep,90,"Fiorina, Carly",0
2,"Nogales 2, 12, 20",20,President - Rep,100,"Pataki, George E.",0
2,"Nogales 2, 12, 20",20,President - Rep,110,"Cruz, Ted",39
2,"Nogales 2, 12, 20",20,President - Rep,120,"Huckabee, Mike",2
2,"Nogales 2, 12, 20",20,President - Rep,130,"Christie, Chris",0
2,"Nogales 2, 12, 20",20,President - Rep,140,"Carson, Ben",4
2,"Nogales 2, 12, 20",30,President - Grn,999999,Number of Precincts for Race,1
2,"Nogales 2, 12, 20",30,President - Grn,999998,Number of Precincts Reporting,1
2,"Nogales 2, 12, 20",30,President - Grn,999997,Registered Voters,0
2,"Nogales 2, 12, 20",30,President - Grn,999996,Times Counted,0
2,"Nogales 2, 12, 20",30,President - Grn,10,"Mesplay, Kent",0
2,"Nogales 2, 12, 20",30,President - Grn,20,"Stein, Jill",0
5,"Coronado 5, Nogales 8, 10, Potrero 22",999999,Race Statistics,999999,Number of Precincts,1
5,"Coronado 5, Nogales 8, 10, Potrero 22",999999,Race Statistics,999998,Number of Precincts Reporting,1
5,"Coronado 5, Nogales 8, 10, Potrero 22",10,President - Dem,999999,Number of Precincts for Race,1
5,"Coronado 5, Nogales 8, 10, Potrero 22",10,President - Dem,999998,Number of Precincts Reporting,1
5,"Coronado 5, Nogales 8, 10, Potrero 22",10,President - Dem,999997,Registered Voters,2527
5,"Coronado 5, Nogales 8, 10, Potrero 22",10,President - Dem,999996,Times Counted,726
5,"Coronado 5, Nogales 8, 10, Potrero 22",10,President - Dem,10,"De La Fuente, Roque",12
5,"Coronado 5, Nogales 8, 10, Potrero 22",10,President - Dem,20,"Steinberg, Michael",4
5,"Coronado 5, Nogales 8, 10, Potrero 22",10,President - Dem,30,"Sanders, Bernie",188
5,"Coronado 5, Nogales 8, 10, Potrero 22",10,President - Dem,40,"O'Malley, Martin J.",3
5,"Coronado 5, Nogales 8, 10, Potrero 22",10,President - Dem,50,"Clinton, Hillary",517
5,"Coronado 5, Nogales 8, 10, Potrero 22",10,President - Dem,60,"Hewes, Henry",0
5,"Coronado 5, Nogales 8, 10, Potrero 22",20,President - Rep,999999,Number of Precincts for Race,1
5,"Coronado 5, Nogales 8, 10, Potrero 22",20,President - Rep,999998,Number of Precincts Reporting,1
5,"Coronado 5, Nogales 8, 10, Potrero 22",20,President - Rep,999997,Registered Voters,474
5,"Coronado 5, Nogales 8, 10, Potrero 22",20,President - Rep,999996,Times Counted,108
5,"Coronado 5, Nogales 8, 10, Potrero 22",20,President - Rep,10,"Santorum, Rick",1
5,"Coronado 5, Nogales 8, 10, Potrero 22",20,President - Rep,20,"Cook, Tim",0
5,"Coronado 5, Nogales 8, 10, Potrero 22",20,President - Rep,30,"Paul, Rand",0
5,"Coronado 5, Nogales 8, 10, Potrero 22",20,President - Rep,40,"Rubio, Marco",23
5,"Coronado 5, Nogales 8, 10, Potrero 22",20,President - Rep,50,"Graham, Lindsey",0
5,"Coronado 5, Nogales 8, 10, Potrero 22",20,President - Rep,60,"Kasich, John R.",11
5,"Coronado 5, Nogales 8, 10, Potrero 22",20,President - Rep,70,"Bush, Jeb",3
5,"Coronado 5, Nogales 8, 10, Potrero 22",20,President - Rep,80,"Trump, Donald J.",42
5,"Coronado 5, Nogales 8, 10, Potrero 22",20,President - Rep,90,"Fiorina, Carly",1
5,"Coronado 5, Nogales 8, 10, Potrero 22",20,President - Rep,100,"Pataki, George E.",0
5,"Coronado 5, Nogales 8, 10, Potrero 22",20,President - Rep,110,"Cruz, Ted",27
5,"Coronado 5, Nogales 8, 10, Potrero 22",20,President - Rep,120,"Huckabee, Mike",0
5,"Coronado 5, Nogales 8, 10, Potrero 22",20,President - Rep,130,"Christie, Chris",0
5,"Coronado 5, Nogales 8, 10, Potrero 22",20,President - Rep,140,"Carson, Ben",0
5,"Coronado 5, Nogales 8, 10, Potrero 22",30,President - Grn,999999,Number of Precincts for Race,1
5,"Coronado 5, Nogales 8, 10, Potrero 22",30,President - Grn,999998,Number of Precincts Reporting,1
5,"Coronado 5, Nogales 8, 10, Potrero 22",30,President - Grn,999997,Registered Voters,3
5,"Coronado 5, Nogales 8, 10, Potrero 22",30,President - Grn,999996,Times Counted,1
5,"Coronado 5, Nogales 8, 10, Potrero 22",30,President - Grn,10,"Mesplay, Kent",1
5,"Coronado 5, Nogales 8, 10, Potrero 22",30,President - Grn,20,"Stein, Jill",0
6,"Elgin 6, Sonoita 15",999999,Race Statistics,999999,Number of Precincts,1
6,"Elgin 6, Sonoita 15",999999,Race Statistics,999998,Number of Precincts Reporting,1
6,"Elgin 6, Sonoita 15",10,President - Dem,999999,Number of Precincts for Race,1
6,"Elgin 6, Sonoita 15",10,President - Dem,999998,Number of Precincts Reporting,1
6,"Elgin 6, Sonoita 15",10,President - Dem,999997,Registered Voters,363
6,"Elgin 6, Sonoita 15",10,President - Dem,999996,Times Counted,251
6,"Elgin 6, Sonoita 15",10,President - Dem,10,"De La Fuente, Roque",1
6,"Elgin 6, Sonoita 15",10,President - Dem,20,"Steinberg, Michael",1
6,"Elgin 6, Sonoita 15",10,President - Dem,30,"Sanders, Bernie",125
6,"Elgin 6, Sonoita 15",10,President - Dem,40,"O'Malley, Martin J.",4
6,"Elgin 6, Sonoita 15",10,President - Dem,50,"Clinton, Hillary",117
6,"Elgin 6, Sonoita 15",10,President - Dem,60,"Hewes, Henry",0
6,"Elgin 6, Sonoita 15",20,President - Rep,999999,Number of Precincts for Race,1
6,"Elgin 6, Sonoita 15",20,President - Rep,999998,Number of Precincts Reporting,1
6,"Elgin 6, Sonoita 15",20,President - Rep,999997,Registered Voters,588
6,"Elgin 6, Sonoita 15",20,President - Rep,999996,Times Counted,426
6,"Elgin 6, Sonoita 15",20,President - Rep,10,"Santorum, Rick",0
6,"Elgin 6, Sonoita 15",20,President - Rep,20,"Cook, Tim",0
6,"Elgin 6, Sonoita 15",20,President - Rep,30,"Paul, Rand",1
6,"Elgin 6, Sonoita 15",20,President - Rep,40,"Rubio, Marco",22
6,"Elgin 6, Sonoita 15",20,President - Rep,50,"Graham, Lindsey",1
6,"Elgin 6, Sonoita 15",20,President - Rep,60,"Kasich, John R.",37
6,"Elgin 6, Sonoita 15",20,President - Rep,70,"Bush, Jeb",1
6,"Elgin 6, Sonoita 15",20,President - Rep,80,"Trump, Donald J.",238
6,"Elgin 6, Sonoita 15",20,President - Rep,90,"Fiorina, Carly",0
6,"Elgin 6, Sonoita 15",20,President - Rep,100,"Pataki, George E.",0
6,"Elgin 6, Sonoita 15",20,President - Rep,110,"Cruz, Ted",114
6,"Elgin 6, Sonoita 15",20,President - Rep,120,"Huckabee, Mike",0
6,"Elgin 6, Sonoita 15",20,President - Rep,130,"Christie, Chris",1
6,"Elgin 6, Sonoita 15",20,President - Rep,140,"Carson, Ben",10
6,"Elgin 6, Sonoita 15",30,President - Grn,999999,Number of Precincts for Race,1
6,"Elgin 6, Sonoita 15",30,President - Grn,999998,Number of Precincts Reporting,1
6,"Elgin 6, Sonoita 15",30,President - Grn,999997,Registered Voters,3
6,"Elgin 6, Sonoita 15",30,President - Grn,999996,Times Counted,0
6,"Elgin 6, Sonoita 15",30,President - Grn,10,"Mesplay, Kent",0
6,"Elgin 6, Sonoita 15",30,President - Grn,20,"Stein, Jill",0
7,Rio Rico 7,999999,Race Statistics,999999,Number of Precincts,1
7,Rio Rico 7,999999,Race Statistics,999998,Number of Precincts Reporting,1
7,Rio Rico 7,10,President - Dem,999999,Number of Precincts for Race,1
7,Rio Rico 7,10,President - Dem,999998,Number of Precincts Reporting,1
7,Rio Rico 7,10,President - Dem,999997,Registered Voters,1201
7,Rio Rico 7,10,President - Dem,999996,Times Counted,510
