contest,choice,precinct_id,vote_total,polling_place_votes,early_votes,provisional_votes,polling_place_votes_ds200,early_votes_ds200,party_name,contest_name,choice_name,precinct_name,votes_allowed,referendum_flag
000,00,001,00053,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS - TOTAL,Nogales 16,0, 
000,00,001,00271,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS - TOTAL,Calabasas 17,0, 
000,00,001,00061,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS - TOTAL,Nogales 18,0, 
000,00,001,00234,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS - TOTAL,Baca 19,0, 
000,00,002,00113,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS - TOTAL,Nogales 20,0, 
000,00,002,00189,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS - TOTAL,Peck Canyon 21,0, 
000,00,002,00058,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS - TOTAL,Potrero 22,0, 
000,00,002,00005,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS - TOTAL,Mountain 23,0, 
000,00,002,00014,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS - TOTAL,Lake Patagonia 24,0, 
000,00,000,00032,00009,00020,00002,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Nogales 1,0, 
000,00,000,00082,00026,00048,00008,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Nogales 2,0, 
000,00,000,00049,00014,00031,00004,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Nogales 3,0, 
000,00,000,00026,00008,00015,00001,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Nogales 4,0, 
000,00,000,00069,00021,00044,00004,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Coronado 5,0, 
000,00,000,00050,00011,00037,00001,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Elgin 6,0, 
000,00,000,00216,00054,00147,00013,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Rio Rico 7,0, 
000,00,000,00122,00040,00071,00010,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Nogales 8,0, 
000,00,000,00022,00007,00013,00001,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Nogales 9,0, 
000,00,001,00060,00016,00037,00006,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Nogales 10,0, 
000,00,001,00129,00029,00095,00005,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Tubac 11,0, 
000,00,001,00034,00011,00018,00004,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Nogales 12,0, 
000,00,001,00028,00010,00015,00002,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Santa Cruz 13,0, 
000,00,001,00067,00021,00043,00002,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Patagonia 14,0, 
000,00,001,00071,00021,00047,00002,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Sonoita 15,0, 
000,00,001,00027,00009,00014,00003,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Nogales 16,0, 
000,00,001,00176,00052,00107,00016,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Calabasas 17,0, 
000,00,001,00044,00013,00026,00004,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Nogales 18,0, 
000,00,001,00141,00038,00088,00014,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Baca 19,0, 
000,00,002,00064,00022,00036,00006,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Nogales 20,0, 
000,00,002,00110,00034,00062,00013,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Peck Canyon 21,0, 
000,00,002,00030,00008,00018,00003,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Potrero 22,0, 
000,00,002,00004,00000,00003,00000,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Mountain 23,0, 
000,00,002,00011,00001,00010,00000,00000,00000,,Ballots Cast,BALLOTS CAST - TOTAL,Lake Patagonia 24,0, 
000,00,000,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Nogales 1,0, 
000,00,000,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Nogales 2,0, 
000,00,000,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Nogales 3,0, 
000,00,000,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Nogales 4,0, 
000,00,000,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Coronado 5,0, 
000,00,000,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Elgin 6,0, 
000,00,000,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Rio Rico 7,0, 
000,00,000,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Nogales 8,0, 
000,00,000,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Nogales 9,0, 
000,00,001,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Nogales 10,0, 
000,00,001,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Tubac 11,0, 
000,00,001,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Nogales 12,0, 
000,00,001,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Santa Cruz 13,0, 
000,00,001,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Patagonia 14,0, 
000,00,001,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Sonoita 15,0, 
000,00,001,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Nogales 16,0, 
000,00,001,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Calabasas 17,0, 
000,00,001,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Nogales 18,0, 
000,00,001,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Baca 19,0, 
000,00,002,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Nogales 20,0, 
000,00,002,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Peck Canyon 21,0, 
000,00,002,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Potrero 22,0, 
000,00,002,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Mountain 23,0, 
000,00,002,00000,00000,00000,00000,00000,00000,,Blank Ballots Cast,BALLOTS CAST - BLANK,Lake Patagonia 24,0, 
030,00,000,00027,00008,00016,00002,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Nogales 1,0, 
030,00,000,00066,00022,00037,00006,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Nogales 2,0, 
030,00,000,00039,00011,00024,00003,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Nogales 3,0, 
030,00,000,00021,00006,00012,00001,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Nogales 4,0, 
030,00,000,00055,00016,00034,00003,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Coronado 5,0, 
030,00,000,00017,00002,00015,00000,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Elgin 6,0, 
030,00,000,00129,00033,00087,00009,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Rio Rico 7,0, 
030,00,000,00105,00033,00061,00009,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Nogales 8,0, 
030,00,000,00015,00005,00009,00001,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Nogales 9,0, 
030,00,001,00047,00013,00028,00005,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Nogales 10,0, 
030,00,001,00071,00015,00053,00002,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Tubac 11,0, 
030,00,001,00028,00009,00015,00003,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Nogales 12,0, 
030,00,001,00016,00005,00009,00001,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Santa Cruz 13,0, 
030,00,001,00039,00011,00027,00001,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Patagonia 14,0, 
030,00,001,00024,00004,00019,00000,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Sonoita 15,0, 
030,00,001,00021,00007,00010,00003,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Nogales 16,0, 
030,00,001,00131,00039,00079,00011,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Calabasas 17,0, 
030,00,001,00032,00009,00020,00003,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Nogales 18,0, 
030,00,001,00108,00028,00068,00011,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Baca 19,0, 
030,00,002,00052,00017,00029,00005,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Nogales 20,0, 
030,00,002,00081,00027,00044,00009,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Peck Canyon 21,0, 
030,00,002,00026,00007,00016,00002,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Potrero 22,0, 
030,00,002,00001,00000,00001,00000,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Mountain 23,0, 
030,00,002,00006,00000,00005,00000,00000,00000,DEM,Presidential Electors,"CLINTON, KAINE",Lake Patagonia 24,0, 
030,00,000,00003,00000,00002,00000,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Nogales 1,0, 
030,00,000,00009,00002,00006,00000,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Nogales 2,0, 
030,00,000,00006,00001,00004,00000,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Nogales 3,0, 
030,00,000,00003,00001,00002,00000,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Nogales 4,0, 
030,00,000,00011,00003,00006,00000,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Coronado 5,0, 
030,00,000,00029,00008,00020,00000,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Elgin 6,0, 
030,00,000,00069,00017,00048,00003,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Rio Rico 7,0, 
030,00,000,00009,00003,00005,00000,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Nogales 8,0, 
030,00,000,00005,00001,00003,00000,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Nogales 9,0, 
030,00,001,00008,00002,00005,00000,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Nogales 10,0, 
030,00,001,00050,00011,00036,00002,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Tubac 11,0, 
030,00,001,00003,00001,00002,00000,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Nogales 12,0, 
030,00,001,00008,00003,00004,00000,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Santa Cruz 13,0, 
030,00,001,00021,00008,00012,00000,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Patagonia 14,0, 
030,00,001,00042,00014,00025,00002,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Sonoita 15,0, 
030,00,001,00003,00000,00002,00000,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Nogales 16,0, 
030,00,001,00031,00008,00020,00003,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Calabasas 17,0, 
030,00,001,00009,00003,00005,00000,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Nogales 18,0, 
030,00,001,00023,00006,00014,00002,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Baca 19,0, 
030,00,002,00007,00002,00004,00000,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Nogales 20,0, 
030,00,002,00021,00005,00013,00002,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Peck Canyon 21,0, 
030,00,002,00002,00000,00001,00000,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Potrero 22,0, 
030,00,002,00002,00000,00002,00000,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Mountain 23,0, 
030,00,002,00004,00001,00003,00000,00000,00000,REP,Presidential Electors,"TRUMP, PENCE",Lake Patagonia 24,0, 
030,00,000,00001,00000,00000,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Nogales 1,0, 
030,00,000,00002,00000,00001,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Nogales 2,0, 
030,00,000,00001,00000,00001,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Nogales 3,0, 
030,00,000,00000,00000,00000,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Nogales 4,0, 
030,00,000,00001,00000,00001,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Coronado 5,0, 
030,00,000,00001,00000,00001,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Elgin 6,0, 
030,00,000,00006,00001,00004,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Rio Rico 7,0, 
030,00,000,00002,00001,00000,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Nogales 8,0, 
030,00,000,00000,00000,00000,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Nogales 9,0, 
030,00,001,00001,00000,00001,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Nogales 10,0, 
030,00,001,00003,00000,00002,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Tubac 11,0, 
030,00,001,00000,00000,00000,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Nogales 12,0, 
030,00,001,00001,00000,00000,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Santa Cruz 13,0, 
030,00,001,00002,00000,00001,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Patagonia 14,0, 
030,00,001,00002,00000,00001,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Sonoita 15,0, 
030,00,001,00000,00000,00000,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Nogales 16,0, 
030,00,001,00005,00000,00003,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Calabasas 17,0, 
030,00,001,00000,00000,00000,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Nogales 18,0, 
030,00,001,00003,00001,00002,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Baca 19,0, 
030,00,002,00001,00000,00001,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Nogales 20,0, 
030,00,002,00003,00001,00001,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Peck Canyon 21,0, 
030,00,002,00000,00000,00000,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Potrero 22,0, 
030,00,002,00000,00000,00000,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Mountain 23,0, 
030,00,002,00000,00000,00000,00000,00000,00000,LBT,Presidential Electors,"JOHNSON, WELD",Lake Patagonia 24,0, 
030,00,000,00000,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Nogales 1,0, 
030,00,000,00001,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Nogales 2,0, 
030,00,000,00000,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Nogales 3,0, 
030,00,000,00000,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Nogales 4,0, 
030,00,000,00000,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Coronado 5,0, 
030,00,000,00000,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Elgin 6,0, 
030,00,000,00004,00000,00004,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Rio Rico 7,0, 
030,00,000,00001,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Nogales 8,0, 
030,00,000,00000,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Nogales 9,0, 
030,00,001,00000,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Nogales 10,0, 
030,00,001,00001,00000,00001,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Tubac 11,0, 
030,00,001,00000,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Nogales 12,0, 
030,00,001,00000,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Santa Cruz 13,0, 
030,00,001,00001,00000,00001,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Patagonia 14,0, 
030,00,001,00000,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Sonoita 15,0, 
030,00,001,00000,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Nogales 16,0, 
030,00,001,00002,00000,00001,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Calabasas 17,0, 
030,00,001,00000,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Nogales 18,0, 
030,00,001,00001,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Baca 19,0, 
030,00,002,00000,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Nogales 20,0, 
030,00,002,00001,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Peck Canyon 21,0, 
030,00,002,00000,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Potrero 22,0, 
030,00,002,00000,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Mountain 23,0, 
030,00,002,00000,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",Lake Patagonia 24,0, 
030,00,000,00000,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Nogales 1,0, 
030,00,000,00001,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Nogales 2,0, 
030,00,000,00000,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Nogales 3,0, 
030,00,000,00000,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Nogales 4,0, 
030,00,000,00000,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Coronado 5,0, 
030,00,000,00000,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Elgin 6,0, 
030,00,000,00003,00001,00001,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Rio Rico 7,0, 
030,00,000,00001,00000,00001,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Nogales 8,0, 
030,00,000,00000,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Nogales 9,0, 
030,00,001,00000,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Nogales 10,0, 
030,00,001,00001,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Tubac 11,0, 
030,00,001,00000,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Nogales 12,0, 
030,00,001,00000,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Santa Cruz 13,0, 
030,00,001,00000,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Patagonia 14,0, 
030,00,001,00000,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Sonoita 15,0, 
030,00,001,00000,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Nogales 16,0, 
030,00,001,00002,00000,00001,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Calabasas 17,0, 
030,00,001,00000,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Nogales 18,0, 
030,00,001,00001,00000,00001,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Baca 19,0, 
030,00,002,00000,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Nogales 20,0, 
030,00,002,00001,00000,00001,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Peck Canyon 21,0, 
030,00,002,00000,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Potrero 22,0, 
030,00,002,00000,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Mountain 23,0, 
030,00,002,00000,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,Lake Patagonia 24,0, 
030,00,000,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Nogales 1,0, 
030,00,000,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Nogales 2,0, 
030,00,000,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Nogales 3,0, 
030,00,000,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Nogales 4,0, 
030,00,000,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Coronado 5,0, 
030,00,000,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Elgin 6,0, 
030,00,000,00001,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Rio Rico 7,0, 
030,00,000,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Nogales 8,0, 
030,00,000,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Nogales 9,0, 
030,00,001,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Nogales 10,0, 
030,00,001,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Tubac 11,0, 
030,00,001,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Nogales 12,0, 
030,00,001,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Santa Cruz 13,0, 
030,00,001,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Patagonia 14,0, 
030,00,001,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Sonoita 15,0, 
030,00,001,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Nogales 16,0, 
030,00,001,00001,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Calabasas 17,0, 
030,00,001,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Nogales 18,0, 
030,00,001,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Baca 19,0, 
030,00,002,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Nogales 20,0, 
030,00,002,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Peck Canyon 21,0, 
030,00,002,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Potrero 22,0, 
030,00,002,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Mountain 23,0, 
030,00,002,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,Lake Patagonia 24,0, 
030,00,000,00000,00000,00000,00000,00000,00000,,Presidential Electors,UNDER VOTES,Nogales 1,0, 
030,00,000,00001,00000,00000,00000,00000,00000,,Presidential Electors,UNDER VOTES,Nogales 2,0, 
030,00,000,00001,00000,00001,00000,00000,00000,,Presidential Electors,UNDER VOTES,Nogales 3,0, 
030,00,000,00000,00000,00000,00000,00000,00000,,Presidential Electors,UNDER VOTES,Nogales 4,0, 
030,00,000,00000,00000,00000,00000,00000,00000,,Presidential Electors,UNDER VOTES,Coronado 5,0, 
030,00,000,00000,00000,00000,00000,00000,00000,,Presidential Electors,UNDER VOTES,Elgin 6,0, 
030,00,000,00002,00000,00001,00000,00000,00000,,Presidential Electors,UNDER VOTES,Rio Rico 7,0, 
030,00,000,00002,00000,00001,00000,00000,00000,,Presidential Electors,UNDER VOTES,Nogales 8,0, 
030,00,000,00000,00000,00000,00000,00000,00000,,Presidential Electors,UNDER VOTES,Nogales 9,0, 
030,00,001,00001,00000,00000,00000,00000,00000,,Presidential Electors,UNDER VOTES,Nogales 10,0, 
030,00,001,00001,00000,00001,00000,00000,00000,,Presidential Electors,UNDER VOTES,Tubac 11,0, 
030,00,001,00000,00000,00000,00000,00000,00000,,Presidential Electors,UNDER VOTES,Nogales 12,0, 
030,00,001,00000,00000,00000,00000,00000,00000,,Presidential Electors,UNDER VOTES,Santa Cruz 13,0, 
030,00,001,00001,00000,00000,00000,00000,00000,,Presidential Electors,UNDER VOTES,Patagonia 14,0, 
030,00,001,00000,00000,00000,00000,00000,00000,,Presidential Electors,UNDER VOTES,Sonoita 15,0, 
030,00,001,00000,00000,00000,00000,00000,00000,,Presidential Electors,UNDER VOTES,Nogales 16,0, 
030,00,001,00002,00000,00001,00000,00000,00000,,Presidential Electors,UNDER VOTES,Calabasas 17,0, 
030,00,001,00000,00000,00000,00000,00000,00000,,Presidential Electors,UNDER VOTES,Nogales 18,0, 
030,00,001,00001,00000,00001,00000,00000,00000,,Presidential Electors,UNDER VOTES,Baca 19,0, 
030,00,002,00001,00000,00000,00000,00000,00000,,Presidential Electors,UNDER VOTES,Nogales 20,0, 
