contest,choice,precinct_id,vote_total,polling_place_votes,early_votes,late_early_votes,provisional_votes,party_name,contest_name,choice_name,precinct_designation,precinct_name,votes_allowed,referendum_flag
010,00,000,00000,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",HUBBELL,0, 
010,00,000,00013,00007,00003,00001,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",BLACK BUTTES,0, 
010,00,000,00002,00001,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",CEDAR VALLEY,0, 
010,00,000,00002,00001,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",STONE BUTTE,0, 
010,00,000,00005,00001,00003,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",PIONEER,0, 
010,00,000,00004,00001,00002,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",ANTELOPE,0, 
010,00,000,00001,00000,00001,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",JUNIPER,0, 
010,00,001,00000,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",BISON,0, 
010,00,001,00001,00000,00001,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",MOGOLLON,0, 
010,00,001,00000,00000,00000,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",WOODLAND,0, 
010,00,001,00006,00002,00003,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",SITGREAVES,0, 
010,00,001,00010,00005,00004,00000,00000,00000,GRN,Presidential Electors,"STEIN, BARAKA",SUNRISE,0, 
010,00,000,00021,00013,00006,00001,00000,00000,NON,Presidential Electors,WRITE-IN,RED BUTTE,0, 
010,00,000,00001,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,PAINTED DESERT,0, 
010,00,000,00000,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,HUBBELL,0, 
010,00,000,00014,00007,00005,00001,00000,00000,NON,Presidential Electors,WRITE-IN,BLACK BUTTES,0, 
010,00,000,00003,00001,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,CEDAR VALLEY,0, 
010,00,000,00001,00001,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,STONE BUTTE,0, 
010,00,000,00020,00006,00009,00004,00000,00000,NON,Presidential Electors,WRITE-IN,PIONEER,0, 
010,00,000,00012,00006,00004,00002,00000,00000,NON,Presidential Electors,WRITE-IN,ANTELOPE,0, 
010,00,000,00001,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,JUNIPER,0, 
010,00,001,00003,00001,00001,00000,00000,00000,NON,Presidential Electors,WRITE-IN,BISON,0, 
010,00,001,00004,00001,00002,00001,00000,00000,NON,Presidential Electors,WRITE-IN,MOGOLLON,0, 
010,00,001,00001,00000,00000,00000,00000,00000,NON,Presidential Electors,WRITE-IN,WOODLAND,0, 
010,00,001,00015,00003,00009,00002,00000,00000,NON,Presidential Electors,WRITE-IN,SITGREAVES,0, 
010,00,001,00013,00005,00005,00002,00000,00000,NON,Presidential Electors,WRITE-IN,SUNRISE,0, 
010,00,000,00009,00007,00001,00000,00000,00000,,Presidential Electors,OVER VOTES,RED BUTTE,0, 
010,00,000,00001,00001,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,PAINTED DESERT,0, 
010,00,000,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,HUBBELL,0, 
010,00,000,00006,00004,00002,00000,00000,00000,,Presidential Electors,OVER VOTES,BLACK BUTTES,0, 
010,00,000,00003,00002,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,CEDAR VALLEY,0, 
010,00,000,00001,00001,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,STONE BUTTE,0, 
010,00,000,00001,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,PIONEER,0, 
010,00,000,00001,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,ANTELOPE,0, 
010,00,000,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,JUNIPER,0, 
010,00,001,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,BISON,0, 
010,00,001,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,MOGOLLON,0, 
010,00,001,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,WOODLAND,0, 
010,00,001,00000,00000,00000,00000,00000,00000,,Presidential Electors,OVER VOTES,SITGREAVES,0, 
010,00,001,00006,00004,00001,00000,00000,00000,,Presidential Electors,OVER VOTES,SUNRISE,0, 
010,00,000,00020,00013,00006,00000,00000,00000,,Presidential Electors,UNDER VOTES,RED BUTTE,0, 
010,00,000,00002,00002,00000,00000,00000,00000,,Presidential Electors,UNDER VOTES,PAINTED DESERT,0, 
010,00,000,00000,00000,00000,00000,00000,00000,,Presidential Electors,UNDER VOTES,HUBBELL,0, 
010,00,000,00009,00005,00004,00000,00000,00000,,Presidential Electors,UNDER VOTES,BLACK BUTTES,0, 
010,00,000,00003,00002,00000,00000,00000,00000,,Presidential Electors,UNDER VOTES,CEDAR VALLEY,0, 
010,00,000,00001,00001,00000,00000,00000,00000,,Presidential Electors,UNDER VOTES,STONE BUTTE,0, 
010,00,000,00005,00001,00002,00000,00000,00000,,Presidential Electors,UNDER VOTES,PIONEER,0, 
010,00,000,00004,00001,00002,00000,00000,00000,,Presidential Electors,UNDER VOTES,ANTELOPE,0, 
010,00,000,00000,00000,00000,00000,00000,00000,,Presidential Electors,UNDER VOTES,JUNIPER,0, 
010,00,001,00000,00000,00000,00000,00000,00000,,Presidential Electors,UNDER VOTES,BISON,0, 
010,00,001,00002,00000,00001,00000,00000,00000,,Presidential Electors,UNDER VOTES,MOGOLLON,0, 
010,00,001,00000,00000,00000,00000,00000,00000,,Presidential Electors,UNDER VOTES,WOODLAND,0, 
010,00,001,00005,00000,00004,00000,00000,00000,,Presidential Electors,UNDER VOTES,SITGREAVES,0, 
010,00,001,00008,00004,00004,00000,00000,00000,,Presidential Electors,UNDER VOTES,SUNRISE,0, 
010,00,000,00078,00050,00025,00003,00000,00000,REP,U.S. Senate,"MCCAIN, JOHN",RED BUTTE,0, 
010,00,000,00015,00008,00006,00001,00000,00000,REP,U.S. Senate,"MCCAIN, JOHN",PAINTED DESERT,0, 
010,00,000,00010,00004,00004,00001,00000,00000,REP,U.S. Senate,"MCCAIN, JOHN",HUBBELL,0, 
010,00,000,00144,00068,00060,00013,00002,00000,REP,U.S. Senate,"MCCAIN, JOHN",BLACK BUTTES,0, 
010,00,000,00012,00009,00002,00000,00000,00000,REP,U.S. Senate,"MCCAIN, JOHN",CEDAR VALLEY,0, 
010,00,000,00002,00001,00000,00000,00000,00000,REP,U.S. Senate,"MCCAIN, JOHN",STONE BUTTE,0, 
010,00,000,00382,00163,00167,00046,00004,00000,REP,U.S. Senate,"MCCAIN, JOHN",PIONEER,0, 
010,00,000,00144,00070,00060,00012,00001,00000,REP,U.S. Senate,"MCCAIN, JOHN",ANTELOPE,0, 
010,00,000,00066,00022,00040,00002,00000,00000,REP,U.S. Senate,"MCCAIN, JOHN",JUNIPER,0, 
010,00,001,00051,00022,00023,00005,00000,00000,REP,U.S. Senate,"MCCAIN, JOHN",BISON,0, 
010,00,001,00137,00037,00086,00013,00000,00000,REP,U.S. Senate,"MCCAIN, JOHN",MOGOLLON,0, 
010,00,001,00057,00020,00031,00005,00000,00000,REP,U.S. Senate,"MCCAIN, JOHN",WOODLAND,0, 
010,00,001,00427,00131,00257,00038,00001,00000,REP,U.S. Senate,"MCCAIN, JOHN",SITGREAVES,0, 
010,00,001,00346,00109,00201,00033,00002,00000,REP,U.S. Senate,"MCCAIN, JOHN",SUNRISE,0, 
010,00,000,00488,00315,00153,00016,00002,00000,DEM,U.S. Senate,"KIRKPATRICK, ANN",RED BUTTE,0, 
010,00,000,00067,00047,00017,00002,00000,00000,DEM,U.S. Senate,"KIRKPATRICK, ANN",PAINTED DESERT,0, 
010,00,000,00004,00001,00003,00000,00000,00000,DEM,U.S. Senate,"KIRKPATRICK, ANN",HUBBELL,0, 
010,00,000,00322,00162,00138,00015,00005,00000,DEM,U.S. Senate,"KIRKPATRICK, ANN",BLACK BUTTES,0, 
010,00,000,00096,00063,00028,00003,00002,00000,DEM,U.S. Senate,"KIRKPATRICK, ANN",CEDAR VALLEY,0, 
010,00,000,00034,00027,00005,00001,00000,00000,DEM,U.S. Senate,"KIRKPATRICK, ANN",STONE BUTTE,0, 
010,00,000,00078,00030,00041,00006,00000,00000,DEM,U.S. Senate,"KIRKPATRICK, ANN",PIONEER,0, 
010,00,000,00073,00029,00037,00005,00000,00000,DEM,U.S. Senate,"KIRKPATRICK, ANN",ANTELOPE,0, 
010,00,000,00023,00006,00015,00001,00000,00000,DEM,U.S. Senate,"KIRKPATRICK, ANN",JUNIPER,0, 
010,00,001,00013,00003,00008,00001,00000,00000,DEM,U.S. Senate,"KIRKPATRICK, ANN",BISON,0, 
010,00,001,00044,00009,00031,00003,00000,00000,DEM,U.S. Senate,"KIRKPATRICK, ANN",MOGOLLON,0, 
010,00,001,00019,00004,00013,00001,00000,00000,DEM,U.S. Senate,"KIRKPATRICK, ANN",WOODLAND,0, 
010,00,001,00135,00027,00099,00008,00000,00000,DEM,U.S. Senate,"KIRKPATRICK, ANN",SITGREAVES,0, 
010,00,001,00363,00204,00136,00015,00006,00000,DEM,U.S. Senate,"KIRKPATRICK, ANN",SUNRISE,0, 
010,00,000,00015,00009,00005,00000,00000,00000,GRN,U.S. Senate,"SWING, GARY",RED BUTTE,0, 
010,00,000,00003,00002,00001,00000,00000,00000,GRN,U.S. Senate,"SWING, GARY",PAINTED DESERT,0, 
010,00,000,00001,00000,00000,00000,00000,00000,GRN,U.S. Senate,"SWING, GARY",HUBBELL,0, 
010,00,000,00025,00010,00012,00002,00000,00000,GRN,U.S. Senate,"SWING, GARY",BLACK BUTTES,0, 
010,00,000,00002,00001,00000,00000,00000,00000,GRN,U.S. Senate,"SWING, GARY",CEDAR VALLEY,0, 
010,00,000,00001,00000,00000,00000,00000,00000,GRN,U.S. Senate,"SWING, GARY",STONE BUTTE,0, 
010,00,000,00059,00022,00028,00007,00000,00000,GRN,U.S. Senate,"SWING, GARY",PIONEER,0, 
010,00,000,00022,00009,00010,00001,00000,00000,GRN,U.S. Senate,"SWING, GARY",ANTELOPE,0, 
010,00,000,00015,00004,00009,00000,00000,00000,GRN,U.S. Senate,"SWING, GARY",JUNIPER,0, 
010,00,001,00006,00003,00002,00001,00000,00000,GRN,U.S. Senate,"SWING, GARY",BISON,0, 
010,00,001,00021,00005,00013,00001,00000,00000,GRN,U.S. Senate,"SWING, GARY",MOGOLLON,0, 
010,00,001,00008,00002,00004,00001,00000,00000,GRN,U.S. Senate,"SWING, GARY",WOODLAND,0, 
010,00,001,00049,00012,00032,00003,00000,00000,GRN,U.S. Senate,"SWING, GARY",SITGREAVES,0, 
010,00,001,00041,00013,00023,00004,00000,00000,GRN,U.S. Senate,"SWING, GARY",SUNRISE,0, 
010,00,000,00000,00000,00000,00000,00000,00000,NON,U.S. Senate,WRITE-IN,RED BUTTE,0, 
010,00,000,00000,00000,00000,00000,00000,00000,NON,U.S. Senate,WRITE-IN,PAINTED DESERT,0, 
010,00,000,00000,00000,00000,00000,00000,00000,NON,U.S. Senate,WRITE-IN,HUBBELL,0, 
010,00,000,00001,00000,00000,00000,00000,00000,NON,U.S. Senate,WRITE-IN,BLACK BUTTES,0, 
010,00,000,00000,00000,00000,00000,00000,00000,NON,U.S. Senate,WRITE-IN,CEDAR VALLEY,0, 
010,00,000,00000,00000,00000,00000,00000,00000,NON,U.S. Senate,WRITE-IN,STONE BUTTE,0, 
010,00,000,00008,00002,00004,00001,00000,00000,NON,U.S. Senate,WRITE-IN,PIONEER,0, 
010,00,000,00002,00001,00000,00000,00000,00000,NON,U.S. Senate,WRITE-IN,ANTELOPE,0, 
010,00,000,00001,00000,00000,00000,00000,00000,NON,U.S. Senate,WRITE-IN,JUNIPER,0, 
010,00,001,00001,00000,00000,00000,00000,00000,NON,U.S. Senate,WRITE-IN,BISON,0, 
010,00,001,00003,00001,00002,00000,00000,00000,NON,U.S. Senate,WRITE-IN,MOGOLLON,0, 
010,00,001,00000,00000,00000,00000,00000,00000,NON,U.S. Senate,WRITE-IN,WOODLAND,0, 
010,00,001,00007,00002,00004,00000,00000,00000,NON,U.S. Senate,WRITE-IN,SITGREAVES,0, 
010,00,001,00006,00001,00003,00000,00000,00000,NON,U.S. Senate,WRITE-IN,SUNRISE,0, 
010,00,000,00000,00000,00000,00000,00000,00000,,U.S. Senate,OVER VOTES,RED BUTTE,0, 
010,00,000,00000,00000,00000,00000,00000,00000,,U.S. Senate,OVER VOTES,PAINTED DESERT,0, 
010,00,000,00000,00000,00000,00000,00000,00000,,U.S. Senate,OVER VOTES,HUBBELL,0, 
010,00,000,00000,00000,00000,00000,00000,00000,,U.S. Senate,OVER VOTES,BLACK BUTTES,0, 
010,00,000,00000,00000,00000,00000,00000,00000,,U.S. Senate,OVER VOTES,CEDAR VALLEY,0, 
010,00,000,00000,00000,00000,00000,00000,00000,,U.S. Senate,OVER VOTES,STONE BUTTE,0, 
010,00,000,00000,00000,00000,00000,00000,00000,,U.S. Senate,OVER VOTES,PIONEER,0, 
010,00,000,00000,00000,00000,00000,00000,00000,,U.S. Senate,OVER VOTES,ANTELOPE,0, 
010,00,000,00000,00000,00000,00000,00000,00000,,U.S. Senate,OVER VOTES,JUNIPER,0, 
010,00,001,00000,00000,00000,00000,00000,00000,,U.S. Senate,OVER VOTES,BISON,0, 
010,00,001,00000,00000,00000,00000,00000,00000,,U.S. Senate,OVER VOTES,MOGOLLON,0, 
010,00,001,00000,00000,00000,00000,00000,00000,,U.S. Senate,OVER VOTES,WOODLAND,0, 
010,00,001,00000,00000,00000,00000,00000,00000,,U.S. Senate,OVER VOTES,SITGREAVES,0, 
010,00,001,00001,00000,00000,00000,00000,00000,,U.S. Senate,OVER VOTES,SUNRISE,0, 
010,00,000,00018,00010,00007,00000,00000,00000,,U.S. Senate,UNDER VOTES,RED BUTTE,0, 
010,00,000,00003,00002,00000,00000,00000,00000,,U.S. Senate,UNDER VOTES,PAINTED DESERT,0, 
010,00,000,00001,00000,00000,00000,00000,00000,,U.S. Senate,UNDER VOTES,HUBBELL,0, 
010,00,000,00017,00006,00009,00001,00000,00000,,U.S. Senate,UNDER VOTES,BLACK BUTTES,0, 
010,00,000,00003,00002,00000,00000,00000,00000,,U.S. Senate,UNDER VOTES,CEDAR VALLEY,0, 
010,00,000,00002,00001,00000,00000,00000,00000,,U.S. Senate,UNDER VOTES,STONE BUTTE,0, 
010,00,000,00033,00013,00016,00003,00000,00000,,U.S. Senate,UNDER VOTES,PIONEER,0, 
010,00,000,00013,00005,00007,00001,00000,00000,,U.S. Senate,UNDER VOTES,ANTELOPE,0, 
010,00,000,00006,00001,00004,00000,00000,00000,,U.S. Senate,UNDER VOTES,JUNIPER,0, 
010,00,001,00004,00001,00002,00000,00000,00000,,U.S. Senate,UNDER VOTES,BISON,0, 
010,00,001,00011,00003,00007,00001,00000,00000,,U.S. Senate,UNDER VOTES,MOGOLLON,0, 
010,00,001,00004,00001,00001,00000,00000,00000,,U.S. Senate,UNDER VOTES,WOODLAND,0, 
010,00,001,00034,00008,00023,00002,00000,00000,,U.S. Senate,UNDER VOTES,SITGREAVES,0, 
010,00,001,00025,00007,00016,00001,00000,00000,,U.S. Senate,UNDER VOTES,SUNRISE,0, 
010,00,000,00080,00052,00024,00002,00000,00000,REP,U.S. Rep in Congress Dist. 1,"BABEU, PAUL",RED BUTTE,0, 
010,00,000,00015,00009,00004,00001,00000,00000,REP,U.S. Rep in Congress Dist. 1,"BABEU, PAUL",PAINTED DESERT,0, 
010,00,000,00007,00003,00003,00001,00000,00000,REP,U.S. Rep in Congress Dist. 1,"BABEU, PAUL",HUBBELL,0, 
010,00,000,00124,00059,00052,00010,00002,00000,REP,U.S. Rep in Congress Dist. 1,"BABEU, PAUL",BLACK BUTTES,0, 
010,00,000,00012,00009,00002,00000,00000,00000,REP,U.S. Rep in Congress Dist. 1,"BABEU, PAUL",CEDAR VALLEY,0, 
010,00,000,00004,00004,00000,00000,00000,00000,REP,U.S. Rep in Congress Dist. 1,"BABEU, PAUL",STONE BUTTE,0, 
010,00,000,00356,00157,00151,00043,00004,00000,REP,U.S. Rep in Congress Dist. 1,"BABEU, PAUL",PIONEER,0, 
010,00,000,00118,00057,00048,00010,00001,00000,REP,U.S. Rep in Congress Dist. 1,"BABEU, PAUL",ANTELOPE,0, 
010,00,000,00064,00020,00040,00002,00000,00000,REP,U.S. Rep in Congress Dist. 1,"BABEU, PAUL",JUNIPER,0, 
010,00,001,00044,00019,00021,00004,00000,00000,REP,U.S. Rep in Congress Dist. 1,"BABEU, PAUL",BISON,0, 
010,00,001,00131,00037,00081,00012,00000,00000,REP,U.S. Rep in Congress Dist. 1,"BABEU, PAUL",MOGOLLON,0, 
010,00,001,00048,00018,00024,00005,00000,00000,REP,U.S. Rep in Congress Dist. 1,"BABEU, PAUL",WOODLAND,0, 
