county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional
Maricopa,0001,Registered Voters,,,,1812,1812,1812,1812
Maricopa,0001,Ballots Cast,,,,1322,1133,189,0
Maricopa,0001,President,,REP,Donald J. TRUMP / JD VANCE,671,552,119,0
Maricopa,0001,President,,DEM,Kamala D. HARRIS / Tim WALZ,615,548,67,0
Maricopa,0001,President,,LBT,Chase OLIVER / Mike ter MATT,9,8,1,0
Maricopa,0001,President,,GRN,Jill STEIN / Rudolph WARE,8,7,1,0
Maricopa,0001,President,,,Write-Ins,4,3,1,0
Maricopa,0001,President,,,Total Votes,1307,1118,189,0
Maricopa,0001,President,,,Under Vote,6,6,0,0
Maricopa,0001,President,,,Over Vote,9,9,0,0
Maricopa,0001,U.S. Senate,,REP,Kari LAKE,586,491,95,0
Maricopa,0001,U.S. Senate,,DEM,Ruben GALLEGO,679,597,82,0
Maricopa,0001,U.S. Senate,,GRN,Eduardo QUINTANA,28,22,6,0
Maricopa,0001,U.S. Senate,,,Write-Ins,2,1,1,0
Maricopa,0001,U.S. Senate,,,Total Votes,1295,1111,184,0
Maricopa,0001,U.S. Senate,,,Under Vote,24,19,5,0
Maricopa,0001,U.S. Senate,,,Over Vote,3,3,0,0
Maricopa,0001,U.S. House,CD-8,REP,"Abraham ""Abe"" HAMADEH",590,491,99,0
Maricopa,0001,U.S. House,CD-8,DEM,Gregory WHITTEN,616,545,71,0
Maricopa,0001,U.S. House,CD-8,,Write-Ins,3,2,1,0
Maricopa,0001,U.S. House,CD-8,,Total Votes,1209,1038,171,0
Maricopa,0001,U.S. House,CD-8,,Under Vote,113,95,18,0
Maricopa,0001,U.S. House,CD-8,,Over Vote,0,0,0,0
Maricopa,0001,State Senate,Dist-2,REP,Shawnna BOLICK,604,505,99,0
Maricopa,0001,State Senate,Dist-2,DEM,Judy SCHWIEBERT,602,535,67,0
Maricopa,0001,State Senate,Dist-2,GRN,Dennis PUGSLEY,36,30,6,0
Maricopa,0001,State Senate,Dist-2,,Write-Ins,2,0,2,0
Maricopa,0001,State Senate,Dist-2,,Total Votes,1244,1070,174,0
Maricopa,0001,State Senate,Dist-2,,Under Vote,66,53,13,0
Maricopa,0001,State Senate,Dist-2,,Over Vote,6,4,2,0
Maricopa,0001,State House,Dist-2,REP,Ari Daniel BRADSHAW,554,467,87,0
Maricopa,0001,State House,Dist-2,REP,Justin WILMETH,518,447,71,0
Maricopa,0001,State House,Dist-2,DEM,Stephanie SIMACEK,605,534,71,0
Maricopa,0001,State House,Dist-2,,Write-Ins,3,3,0,0
Maricopa,0001,State House,Dist-2,,Total Votes,1868,1614,254,0
Maricopa,0001,State House,Dist-2,,Under Vote,764,640,124,0
Maricopa,0001,State House,Dist-2,,Over Vote,0,0,0,0
Maricopa,0002,Registered Voters,,,,3480,3480,3480,3480
Maricopa,0002,Ballots Cast,,,,2933,2589,340,4
Maricopa,0002,President,,REP,Donald J. TRUMP / JD VANCE,1807,1578,225,0
Maricopa,0002,President,,DEM,Kamala D. HARRIS / Tim WALZ,1071,964,107,0
Maricopa,0002,President,,LBT,Chase OLIVER / Mike ter MATT,17,16,1,0
Maricopa,0002,President,,GRN,Jill STEIN / Rudolph WARE,8,6,2,0
Maricopa,0002,President,,,Write-Ins,9,7,2,0
Maricopa,0002,President,,,Total Votes,2912,2571,337,0
Maricopa,0002,President,,,Under Vote,18,15,3,0
Maricopa,0002,President,,,Over Vote,3,3,0,0
Maricopa,0002,U.S. Senate,,REP,Kari LAKE,1645,1446,197,0
Maricopa,0002,U.S. Senate,,DEM,Ruben GALLEGO,1143,1017,124,0
