county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional
Coconino,01 - FLAGSTAFF 1,State House,6,REP,Lloyd JOHNSON,360,274,81,5
Coconino,01 - FLAGSTAFF 1,State House,6,REP,Rich KING,332,260,69,3
Coconino,01 - FLAGSTAFF 1,State House,6,,Write-In Totals,1,1,0,0
Coconino,01 - FLAGSTAFF 1,State House,6,,Not Assigned,1,1,0,0
Coconino,01 - FLAGSTAFF 1,State House,6,,Over Votes,2,2,0,0
Coconino,01 - FLAGSTAFF 1,State House,6,,Under Votes,279,222,52,5
Coconino,01 - FLAGSTAFF 1,Corporation Commissioner,,DEM,Ylenia AGUILAR,1036,955,72,9
Coconino,01 - FLAGSTAFF 1,Corporation Commissioner,,DEM,Jonathon HILL,1041,965,70,6
Coconino,01 - FLAGSTAFF 1,Corporation Commissioner,,DEM,Joshua POLACHECK,994,929,60,5
Coconino,01 - FLAGSTAFF 1,Corporation Commissioner,,REP,Rene LOPEZ,319,246,68,5
Coconino,01 - FLAGSTAFF 1,Corporation Commissioner,,REP,Lea MARQUEZ PETERSON,312,247,62,3
Coconino,01 - FLAGSTAFF 1,Corporation Commissioner,,REP,Rachel WALDEN,329,251,74,4
Coconino,01 - FLAGSTAFF 1,Corporation Commissioner,,GRN,Mike CEASE,60,48,10,2
Coconino,01 - FLAGSTAFF 1,Corporation Commissioner,,GRN,Nina LUXENBERG,74,60,12,2
Coconino,01 - FLAGSTAFF 1,Corporation Commissioner,,,Write-In Totals,0,0,0,0
Coconino,01 - FLAGSTAFF 1,Corporation Commissioner,,,Not Assigned,0,0,0,0
Coconino,01 - FLAGSTAFF 1,Corporation Commissioner,,,Over Votes,3,3,0,0
Coconino,01 - FLAGSTAFF 1,Corporation Commissioner,,,Under Votes,557,436,112,9
Coconino,01 - FLAGSTAFF 1,Board of Supervisors,1,DEM,Patrice HORSTMAN,1118,1026,84,8
Coconino,01 - FLAGSTAFF 1,Board of Supervisors,1,REP,Larry Freeman SCHUG,358,270,81,7
Coconino,01 - FLAGSTAFF 1,Board of Supervisors,1,,Write-In Totals,0,0,0,0
Coconino,01 - FLAGSTAFF 1,Board of Supervisors,1,,Not Assigned,0,0,0,0
Coconino,01 - FLAGSTAFF 1,Board of Supervisors,1,,Over Votes,0,0,0,0
Coconino,01 - FLAGSTAFF 1,Board of Supervisors,1,,Under Votes,99,84,15,0
Coconino,01 - FLAGSTAFF 1,County Assessor,,DEM,Armando RUIZ,1197,1064,122,11
Coconino,01 - FLAGSTAFF 1,County Assessor,,,Write-In Totals,24,20,4,0
Coconino,01 - FLAGSTAFF 1,County Assessor,,,Not Assigned,24,20,4,0
Coconino,01 - FLAGSTAFF 1,County Assessor,,,Over Votes,0,0,0,0
Coconino,01 - FLAGSTAFF 1,County Assessor,,,Under Votes,354,296,54,4
Coconino,01 - FLAGSTAFF 1,County Attorney,,DEM,Ammon BARKER,1176,1047,119,10
Coconino,01 - FLAGSTAFF 1,County Attorney,,,Write-In Totals,30,25,5,0
Coconino,01 - FLAGSTAFF 1,County Attorney,,,Not Assigned,30,25,5,0
Coconino,01 - FLAGSTAFF 1,County Attorney,,,Over Votes,0,0,0,0
Coconino,01 - FLAGSTAFF 1,County Attorney,,,Under Votes,369,308,56,5
Coconino,01 - FLAGSTAFF 1,County Recorder,,DEM,Aubrey SONDEREGGER,1092,997,87,8
Coconino,01 - FLAGSTAFF 1,County Recorder,,REP,Bob THORPE,376,292,77,7
Coconino,01 - FLAGSTAFF 1,County Recorder,,,Write-In Totals,0,0,0,0
Coconino,01 - FLAGSTAFF 1,County Recorder,,,Not Assigned,0,0,0,0
Coconino,01 - FLAGSTAFF 1,County Recorder,,,Over Votes,0,0,0,0
Coconino,01 - FLAGSTAFF 1,County Recorder,,,Under Votes,107,91,16,0
Coconino,01 - FLAGSTAFF 1,County Sheriff,,DEM,Bret AXLUND,1187,1055,122,10
Coconino,01 - FLAGSTAFF 1,County Sheriff,,,Write-In Totals,24,18,6,0
Coconino,01 - FLAGSTAFF 1,County Sheriff,,,Not Assigned,24,18,6,0
Coconino,01 - FLAGSTAFF 1,County Sheriff,,,Over Votes,0,0,0,0
Coconino,01 - FLAGSTAFF 1,County Sheriff,,,Under Votes,364,307,52,5
Coconino,01 - FLAGSTAFF 1,County School Superintendent,,DEM,Cheryl MANGO-PAGET,1180,1051,118,11
Coconino,01 - FLAGSTAFF 1,County School Superintendent,,,Write-In Totals,24,16,8,0
Coconino,01 - FLAGSTAFF 1,County School Superintendent,,,Not Assigned,24,16,8,0
Coconino,01 - FLAGSTAFF 1,County School Superintendent,,,Over Votes,0,0,0,0
Coconino,01 - FLAGSTAFF 1,County School Superintendent,,,Under Votes,371,313,54,4
Coconino,01 - FLAGSTAFF 1,County Treasurer,,DEM,Sarah BENATAR,1181,1053,118,10
Coconino,01 - FLAGSTAFF 1,County Treasurer,,,Write-In Totals,22,15,7,0
Coconino,01 - FLAGSTAFF 1,County Treasurer,,,Not Assigned,22,15,7,0
Coconino,01 - FLAGSTAFF 1,County Treasurer,,,Over Votes,0,0,0,0
Coconino,01 - FLAGSTAFF 1,County Treasurer,,,Under Votes,372,312,55,5
Coconino,01 - FLAGSTAFF 1,Retain Justice-KING,,,"YES ",411,329,75,7
Coconino,01 - FLAGSTAFF 1,Retain Justice-KING,,,"NO ",897,825,67,5
Coconino,01 - FLAGSTAFF 1,Retain Justice-KING,,,Over Votes,1,1,0,0
Coconino,01 - FLAGSTAFF 1,Retain Justice-KING,,,Under Votes,266,225,38,3
Coconino,01 - FLAGSTAFF 1,Retain Justice-BOLICK,,,"YES ",394,315,73,6
Coconino,01 - FLAGSTAFF 1,Retain Justice-BOLICK,,,"NO ",893,821,67,5
Coconino,01 - FLAGSTAFF 1,Retain Justice-BOLICK,,,Over Votes,1,1,0,0
Coconino,01 - FLAGSTAFF 1,Retain Justice-BOLICK,,,Under Votes,287,243,40,4
Coconino,01 - FLAGSTAFF 1,Retain Judge-FURUYA,,,"YES ",657,570,79,8
Coconino,01 - FLAGSTAFF 1,Retain Judge-FURUYA,,,"NO ",453,394,56,3
Coconino,01 - FLAGSTAFF 1,Retain Judge-FURUYA,,,Over Votes,2,2,0,0
Coconino,01 - FLAGSTAFF 1,Retain Judge-FURUYA,,,Under Votes,463,414,45,4
Coconino,01 - FLAGSTAFF 1,Retain Judge-KRUEGER,,,"YES ",777,681,88,8
Coconino,01 - FLAGSTAFF 1,Retain Judge-KRUEGER,,,"NO ",330,279,48,3
Coconino,01 - FLAGSTAFF 1,Retain Judge-KRUEGER,,,Over Votes,0,0,0,0
Coconino,01 - FLAGSTAFF 1,Retain Judge-KRUEGER,,,Under Votes,468,420,44,4
Coconino,01 - FLAGSTAFF 1,GOVERNING BOARD MEMBER FLAGSTAFF UNIFIED SCHOOL DISTRICT #1,,,"KIDD, CAROLYN ANITA ",673,615,54,4
Coconino,01 - FLAGSTAFF 1,GOVERNING BOARD MEMBER FLAGSTAFF UNIFIED SCHOOL DISTRICT #1,,,"KIRK, MELISSA ",510,437,65,8
Coconino,01 - FLAGSTAFF 1,GOVERNING BOARD MEMBER FLAGSTAFF UNIFIED SCHOOL DISTRICT #1,,,"KOZAK, KATHRYN ""KATE"" ",479,429,48,2
Coconino,01 - FLAGSTAFF 1,GOVERNING BOARD MEMBER FLAGSTAFF UNIFIED SCHOOL DISTRICT #1,,,"PALMER, DARRIS ",105,84,19,2
Coconino,01 - FLAGSTAFF 1,GOVERNING BOARD MEMBER FLAGSTAFF UNIFIED SCHOOL DISTRICT #1,,,"PARKS, JIM ",288,223,58,7
Coconino,01 - FLAGSTAFF 1,GOVERNING BOARD MEMBER FLAGSTAFF UNIFIED SCHOOL DISTRICT #1,,,"WALMER, SCOTT ",295,249,43,3
Coconino,01 - FLAGSTAFF 1,GOVERNING BOARD MEMBER FLAGSTAFF UNIFIED SCHOOL DISTRICT #1,,,"ZESIGER, KORTNEY ",584,546,36,2
Coconino,01 - FLAGSTAFF 1,GOVERNING BOARD MEMBER FLAGSTAFF UNIFIED SCHOOL DISTRICT #1,,,Write-In Totals,10,10,0,0
Coconino,01 - FLAGSTAFF 1,GOVERNING BOARD MEMBER FLAGSTAFF UNIFIED SCHOOL DISTRICT #1,,,Not Assigned,10,10,0,0
Coconino,01 - FLAGSTAFF 1,GOVERNING BOARD MEMBER FLAGSTAFF UNIFIED SCHOOL DISTRICT #1,,,Over Votes,0,0,0,0
Coconino,01 - FLAGSTAFF 1,GOVERNING BOARD MEMBER FLAGSTAFF UNIFIED SCHOOL DISTRICT #1,,,Under Votes,1781,1547,217,17
Coconino,01 - FLAGSTAFF 1,MAYOR CITY OF FLAGSTAFF,,,"DAGGETT, BECKY ",1134,999,124,11
Coconino,01 - FLAGSTAFF 1,MAYOR CITY OF FLAGSTAFF,,,Write-In Totals,44,35,8,1
Coconino,01 - FLAGSTAFF 1,MAYOR CITY OF FLAGSTAFF,,,Not Assigned,44,35,8,1
Coconino,01 - FLAGSTAFF 1,MAYOR CITY OF FLAGSTAFF,,,Over Votes,0,0,0,0
Coconino,01 - FLAGSTAFF 1,MAYOR CITY OF FLAGSTAFF,,,Under Votes,397,346,48,3
Coconino,01 - FLAGSTAFF 1,COUNCILMEMBER CITY OF FLAGSTAFF,,,"BREUNIG, ROBERT ",596,538,54,4
Coconino,01 - FLAGSTAFF 1,COUNCILMEMBER CITY OF FLAGSTAFF,,,"DEASY, AMETHYST ",403,352,49,2
Coconino,01 - FLAGSTAFF 1,COUNCILMEMBER CITY OF FLAGSTAFF,,,"GARCIA, ANTHONY ",643,570,67,6
Coconino,01 - FLAGSTAFF 1,COUNCILMEMBER CITY OF FLAGSTAFF,,,"GIVENS, DENNIS ",223,185,36,2
Coconino,01 - FLAGSTAFF 1,COUNCILMEMBER CITY OF FLAGSTAFF,,,"SPENCE, DAVID ",525,464,58,3
Coconino,01 - FLAGSTAFF 1,COUNCILMEMBER CITY OF FLAGSTAFF,,,"SWEET, MIRANDA ",774,692,75,7
Coconino,01 - FLAGSTAFF 1,COUNCILMEMBER CITY OF FLAGSTAFF,,,Write-In Totals,141,135,6,0
Coconino,01 - FLAGSTAFF 1,COUNCILMEMBER CITY OF FLAGSTAFF,,,Not Assigned,0,0,0,0
Coconino,01 - FLAGSTAFF 1,COUNCILMEMBER CITY OF FLAGSTAFF,,,Over Votes,3,3,0,0
Coconino,01 - FLAGSTAFF 1,COUNCILMEMBER CITY OF FLAGSTAFF,,,Under Votes,1417,1201,195,21
Coconino,01 - FLAGSTAFF 1,PROPOSITION 133,,,"YES ",292,221,66,5
Coconino,01 - FLAGSTAFF 1,PROPOSITION 133,,,"NO ",1155,1050,97,8
Coconino,01 - FLAGSTAFF 1,PROPOSITION 133,,,Over Votes,0,0,0,0
Coconino,01 - FLAGSTAFF 1,PROPOSITION 133,,,Under Votes,128,109,17,2
Coconino,01 - FLAGSTAFF 1,PROPOSITION 134,,,"YES ",290,218,69,3
Coconino,01 - FLAGSTAFF 1,PROPOSITION 134,,,"NO ",1156,1052,95,9
Coconino,01 - FLAGSTAFF 1,PROPOSITION 134,,,Over Votes,0,0,0,0
Coconino,01 - FLAGSTAFF 1,PROPOSITION 134,,,Under Votes,129,110,16,3
Coconino,01 - FLAGSTAFF 1,PROPOSITION 135,,,"YES ",389,297,85,7
Coconino,01 - FLAGSTAFF 1,PROPOSITION 135,,,"NO ",1070,983,81,6
Coconino,01 - FLAGSTAFF 1,PROPOSITION 135,,,Over Votes,1,1,0,0
Coconino,01 - FLAGSTAFF 1,PROPOSITION 135,,,Under Votes,115,99,14,2
Coconino,01 - FLAGSTAFF 1,PROPOSITION 136,,,"YES ",263,197,60,6
Coconino,01 - FLAGSTAFF 1,PROPOSITION 136,,,"NO ",1188,1078,104,6
Coconino,01 - FLAGSTAFF 1,PROPOSITION 136,,,Over Votes,1,1,0,0
Coconino,01 - FLAGSTAFF 1,PROPOSITION 136,,,Under Votes,123,104,16,3
Coconino,01 - FLAGSTAFF 1,PROPOSITION 137,,,"YES ",127,95,30,2
Coconino,01 - FLAGSTAFF 1,PROPOSITION 137,,,"NO ",1343,1197,136,10
Coconino,01 - FLAGSTAFF 1,PROPOSITION 137,,,Over Votes,1,1,0,0
Coconino,01 - FLAGSTAFF 1,PROPOSITION 137,,,Under Votes,104,87,14,3
Coconino,01 - FLAGSTAFF 1,PROPOSITION 138,,,"YES ",311,259,48,4
Coconino,01 - FLAGSTAFF 1,PROPOSITION 138,,,"NO ",1177,1047,121,9
Coconino,01 - FLAGSTAFF 1,PROPOSITION 138,,,Over Votes,0,0,0,0
Coconino,01 - FLAGSTAFF 1,PROPOSITION 138,,,Under Votes,87,74,11,2
Coconino,01 - FLAGSTAFF 1,PROPOSITION 139,,,"YES ",1260,1131,118,11
Coconino,01 - FLAGSTAFF 1,PROPOSITION 139,,,"NO ",272,213,56,3
Coconino,01 - FLAGSTAFF 1,PROPOSITION 139,,,Over Votes,2,2,0,0
Coconino,01 - FLAGSTAFF 1,PROPOSITION 139,,,Under Votes,41,34,6,1
Coconino,01 - FLAGSTAFF 1,PROPOSITION 140,,,"YES ",480,406,66,8
Coconino,01 - FLAGSTAFF 1,PROPOSITION 140,,,"NO ",979,875,99,5
Coconino,01 - FLAGSTAFF 1,PROPOSITION 140,,,Over Votes,2,2,0,0
Coconino,01 - FLAGSTAFF 1,PROPOSITION 140,,,Under Votes,114,97,15,2
Coconino,01 - FLAGSTAFF 1,PROPOSITION 311,,,"YES ",585,458,119,8
Coconino,01 - FLAGSTAFF 1,PROPOSITION 311,,,"NO ",889,835,48,6
Coconino,01 - FLAGSTAFF 1,PROPOSITION 311,,,Over Votes,0,0,0,0
Coconino,01 - FLAGSTAFF 1,PROPOSITION 311,,,Under Votes,101,87,13,1
Coconino,01 - FLAGSTAFF 1,PROPOSITION 312,,,"YES ",468,363,95,10
Coconino,01 - FLAGSTAFF 1,PROPOSITION 312,,,"NO ",989,914,72,3
Coconino,01 - FLAGSTAFF 1,PROPOSITION 312,,,Over Votes,1,1,0,0
Coconino,01 - FLAGSTAFF 1,PROPOSITION 312,,,Under Votes,117,102,13,2
Coconino,01 - FLAGSTAFF 1,PROPOSITION 313,,,"YES ",546,420,114,12
Coconino,01 - FLAGSTAFF 1,PROPOSITION 313,,,"NO ",948,889,58,1
Coconino,01 - FLAGSTAFF 1,PROPOSITION 313,,,Over Votes,2,2,0,0
Coconino,01 - FLAGSTAFF 1,PROPOSITION 313,,,Under Votes,79,69,8,2
Coconino,01 - FLAGSTAFF 1,PROPOSITION 314,,,"YES ",466,368,89,9
Coconino,01 - FLAGSTAFF 1,PROPOSITION 314,,,"NO ",1017,932,81,4
Coconino,01 - FLAGSTAFF 1,PROPOSITION 314,,,Over Votes,2,2,0,0
Coconino,01 - FLAGSTAFF 1,PROPOSITION 314,,,Under Votes,90,78,10,2
Coconino,01 - FLAGSTAFF 1,PROPOSITION 315,,,"YES ",339,264,66,9
Coconino,01 - FLAGSTAFF 1,PROPOSITION 315,,,"NO ",1088,993,92,3
Coconino,01 - FLAGSTAFF 1,PROPOSITION 315,,,Over Votes,1,1,0,0
Coconino,01 - FLAGSTAFF 1,PROPOSITION 315,,,Under Votes,147,122,22,3
Coconino,01 - FLAGSTAFF 1,PROPOSITION 482 COCONINO COUNTY,,,"YES ",1143,1032,103,8
Coconino,01 - FLAGSTAFF 1,PROPOSITION 482 COCONINO COUNTY,,,"NO ",279,221,53,5
Coconino,01 - FLAGSTAFF 1,PROPOSITION 482 COCONINO COUNTY,,,Over Votes,2,1,1,0
Coconino,01 - FLAGSTAFF 1,PROPOSITION 482 COCONINO COUNTY,,,Under Votes,151,126,23,2
Coconino,01 - FLAGSTAFF 1,PROPOSITION 487 CITY OF FLAGSTAFF,,,"YES ",1048,962,79,7
Coconino,01 - FLAGSTAFF 1,PROPOSITION 487 CITY OF FLAGSTAFF,,,"NO ",407,318,82,7
Coconino,01 - FLAGSTAFF 1,PROPOSITION 487 CITY OF FLAGSTAFF,,,Over Votes,0,0,0,0
Coconino,01 - FLAGSTAFF 1,PROPOSITION 487 CITY OF FLAGSTAFF,,,Under Votes,120,100,19,1
Coconino,01 - FLAGSTAFF 1,PROPOSITION 488 CITY OF FLAGSTAFF,,,"YES ",937,868,64,5
Coconino,01 - FLAGSTAFF 1,PROPOSITION 488 CITY OF FLAGSTAFF,,,"NO ",531,419,103,9
Coconino,01 - FLAGSTAFF 1,PROPOSITION 488 CITY OF FLAGSTAFF,,,Over Votes,0,0,0,0
Coconino,01 - FLAGSTAFF 1,PROPOSITION 488 CITY OF FLAGSTAFF,,,Under Votes,107,93,13,1
Coconino,02 - FLAGSTAFF 2,Registered Voters,,,,1299,1299,1299,1299
Coconino,02 - FLAGSTAFF 2,Ballots Cast,,,,1143,996,140,7
Coconino,02 - FLAGSTAFF 2,President,,DEM,Kamala D. HARRIS / Tim WALZ,916,820,90,6
Coconino,02 - FLAGSTAFF 2,President,,REP,Donald J. TRUMP / JD VANCE,192,148,43,1
Coconino,02 - FLAGSTAFF 2,President,,LBT,Chase OLIVER / Mike ter MATT,10,9,1,0
Coconino,02 - FLAGSTAFF 2,President,,GRN,Jill STEIN / Rudolph WARE,9,7,2,0
Coconino,02 - FLAGSTAFF 2,President,,,Write-In Totals,9,7,2,0
Coconino,02 - FLAGSTAFF 2,President,,,Not Assigned,0,0,0,0
Coconino,02 - FLAGSTAFF 2,President,,,Over Votes,2,2,0,0
Coconino,02 - FLAGSTAFF 2,President,,,Under Votes,5,3,2,0
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,DEM,Ruben GALLEGO,936,842,88,6
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,REP,Kari LAKE,156,116,39,1
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,GRN,Eduardo QUINTANA,32,21,11,0
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,,Write-In Totals,2,2,0,0
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,,Not Assigned,0,0,0,0
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,,Over Votes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,,Under Votes,17,15,2,0
Coconino,02 - FLAGSTAFF 2,U.S. House,2,DEM,Jonathan NEZ,939,840,94,5
Coconino,02 - FLAGSTAFF 2,U.S. House,2,REP,Eli CRANE,173,130,42,1
Coconino,02 - FLAGSTAFF 2,U.S. House,2,,Write-In Totals,1,1,0,0
Coconino,02 - FLAGSTAFF 2,U.S. House,2,,Not Assigned,0,0,0,0
Coconino,02 - FLAGSTAFF 2,U.S. House,2,,Over Votes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,U.S. House,2,,Under Votes,30,25,4,1
Coconino,02 - FLAGSTAFF 2,State Senate,6,DEM,Teresa HATATHLIE,931,832,93,6
Coconino,02 - FLAGSTAFF 2,State Senate,6,,Write-In Totals,11,7,4,0
Coconino,02 - FLAGSTAFF 2,State Senate,6,,Not Assigned,11,7,4,0
Coconino,02 - FLAGSTAFF 2,State Senate,6,,Over Votes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,State Senate,6,,Under Votes,194,154,39,1
Coconino,02 - FLAGSTAFF 2,State House,6,DEM,Mae PESHLAKAI,878,801,72,5
Coconino,02 - FLAGSTAFF 2,State House,6,DEM,Myron TSOSIE,871,794,72,5
Coconino,02 - FLAGSTAFF 2,State House,6,REP,Lloyd JOHNSON,158,128,30,0
Coconino,02 - FLAGSTAFF 2,State House,6,REP,Rich KING,174,133,40,1
Coconino,02 - FLAGSTAFF 2,State House,6,,Write-In Totals,2,2,0,0
Coconino,02 - FLAGSTAFF 2,State House,6,,Not Assigned,2,2,0,0
Coconino,02 - FLAGSTAFF 2,State House,6,,Over Votes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,State House,6,,Under Votes,189,128,58,3
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,DEM,Ylenia AGUILAR,813,745,64,4
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,DEM,Jonathon HILL,820,758,58,4
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,DEM,Joshua POLACHECK,793,733,54,6
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,REP,Rene LOPEZ,155,126,29,0
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,REP,Lea MARQUEZ PETERSON,156,130,24,2
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,REP,Rachel WALDEN,164,134,30,0
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,GRN,Mike CEASE,58,44,13,1
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,GRN,Nina LUXENBERG,73,56,16,1
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,,Write-In Totals,3,3,0,0
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,,Not Assigned,0,0,0,0
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,,Over Votes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,,Under Votes,373,250,120,3
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,DEM,Patrice HORSTMAN,899,816,77,6
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,REP,Larry Freeman SCHUG,169,125,44,0
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,,Write-In Totals,1,1,0,0
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,,Not Assigned,1,1,0,0
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,,Over Votes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,,Under Votes,67,51,15,1
Coconino,02 - FLAGSTAFF 2,County Assessor,,DEM,Armando RUIZ,927,824,97,6
Coconino,02 - FLAGSTAFF 2,County Assessor,,,Write-In Totals,8,8,0,0
Coconino,02 - FLAGSTAFF 2,County Assessor,,,Not Assigned,8,8,0,0
Coconino,02 - FLAGSTAFF 2,County Assessor,,,Over Votes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Assessor,,,Under Votes,201,161,39,1
Coconino,02 - FLAGSTAFF 2,County Attorney,,DEM,Ammon BARKER,916,817,93,6
Coconino,02 - FLAGSTAFF 2,County Attorney,,,Write-In Totals,8,8,0,0
Coconino,02 - FLAGSTAFF 2,County Attorney,,,Not Assigned,8,8,0,0
Coconino,02 - FLAGSTAFF 2,County Attorney,,,Over Votes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Attorney,,,Under Votes,212,168,43,1
Coconino,02 - FLAGSTAFF 2,County Recorder,,DEM,Aubrey SONDEREGGER,869,791,73,5
Coconino,02 - FLAGSTAFF 2,County Recorder,,REP,Bob THORPE,197,152,44,1
Coconino,02 - FLAGSTAFF 2,County Recorder,,,Write-In Totals,1,1,0,0
Coconino,02 - FLAGSTAFF 2,County Recorder,,,Not Assigned,1,1,0,0
Coconino,02 - FLAGSTAFF 2,County Recorder,,,Over Votes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Recorder,,,Under Votes,69,49,19,1
Coconino,02 - FLAGSTAFF 2,County Sheriff,,DEM,Bret AXLUND,918,820,92,6
Coconino,02 - FLAGSTAFF 2,County Sheriff,,,Write-In Totals,7,6,1,0
Coconino,02 - FLAGSTAFF 2,County Sheriff,,,Not Assigned,7,6,1,0
Coconino,02 - FLAGSTAFF 2,County Sheriff,,,Over Votes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Sheriff,,,Under Votes,211,167,43,1
Coconino,02 - FLAGSTAFF 2,County School Superintendent,,DEM,Cheryl MANGO-PAGET,906,809,91,6
Coconino,02 - FLAGSTAFF 2,County School Superintendent,,,Write-In Totals,6,6,0,0
Coconino,02 - FLAGSTAFF 2,County School Superintendent,,,Not Assigned,6,6,0,0
Coconino,02 - FLAGSTAFF 2,County School Superintendent,,,Over Votes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County School Superintendent,,,Under Votes,224,178,45,1
Coconino,02 - FLAGSTAFF 2,County Treasurer,,DEM,Sarah BENATAR,916,818,92,6
Coconino,02 - FLAGSTAFF 2,County Treasurer,,,Write-In Totals,6,6,0,0
Coconino,02 - FLAGSTAFF 2,County Treasurer,,,Not Assigned,6,6,0,0
Coconino,02 - FLAGSTAFF 2,County Treasurer,,,Over Votes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Treasurer,,,Under Votes,214,169,44,1
Coconino,02 - FLAGSTAFF 2,Retain Justice-KING,,,"YES ",268,216,48,4
Coconino,02 - FLAGSTAFF 2,Retain Justice-KING,,,"NO ",667,612,54,1
Coconino,02 - FLAGSTAFF 2,Retain Justice-KING,,,Over Votes,2,2,0,0
Coconino,02 - FLAGSTAFF 2,Retain Justice-KING,,,Under Votes,199,163,34,2
Coconino,02 - FLAGSTAFF 2,Retain Justice-BOLICK,,,"YES ",251,205,42,4
