county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional
Pinal,82 Cruz Park,Ballots Cast,,,,633,248,373,12
Pinal,83 Coyote Ranch,Ballots Cast,,,,1883,1386,484,13
Pinal,84 Gold Canyon North,Ballots Cast,,,,913,715,195,3
Pinal,85 San Tan Heights,Ballots Cast,,,,1431,986,432,13
Pinal,86 Circle Cross Ranch,Ballots Cast,,,,2904,2241,649,14
Pinal,87 Johnson Ranch East,Ballots Cast,,,,1608,1169,432,7
Pinal,88 Ironwood Crossing West,Ballots Cast,,,,2583,2067,509,7
Pinal,89 Quail Hollow,Ballots Cast,,,,3,3,0,0
Pinal,90 Senita,Ballots Cast,,,,1205,818,383,4
Pinal,91 Silverbell,Ballots Cast,,,,101,70,31,0
Pinal,92 Eagle Crest,Ballots Cast,,,,3120,2508,598,14
Pinal,93 Oracle South,Ballots Cast,,,,1669,1193,470,6
Pinal,94 Skyline Ranch,Ballots Cast,,,,1756,1281,468,7
Pinal,95 Queen Creek South,Ballots Cast,,,,1877,1457,417,3
Pinal,96 San Tan Ranches,Ballots Cast,,,,1724,1350,365,9
Pinal,97 Copper Basin Southeast,Ballots Cast,,,,2275,1592,679,4
Pinal,98 Links Estates,Ballots Cast,,,,2615,1992,616,7
Pinal,99 Mission Valley,Ballots Cast,,,,2239,1734,495,10
Pinal,100 Desert Cedars,Ballots Cast,,,,2017,1496,515,6
Pinal,101 Alterra North,Ballots Cast,,,,1275,933,336,6
Pinal,102 Maricopa Wells,Ballots Cast,,,,2341,1723,593,25
Pinal,103 San Carlos Community,Ballots Cast,,,,0,0,0,0
Pinal,104 Picacho South,Ballots Cast,,,,1034,684,350,0
Pinal,105 Toltec Southwest,Ballots Cast,,,,360,261,99,0
Pinal,106 Saddlebrooke Ranch,Ballots Cast,,,,2088,1745,338,5
Pinal,107 Casa Grande Cowtown,Ballots Cast,,,,1005,1005,0,0
Pinal,108 Ironwood Crossing East,Ballots Cast,,,,2217,1621,585,11
Pinal,109 Florence Anthem,Ballots Cast,,,,3906,3081,776,49
Pinal,110 Rancho El Dorado,Ballots Cast,,,,831,599,232,0
Pinal,111 Tortosa,Ballots Cast,,,,1148,854,286,8
Pinal,112 Sunland Ranches,Ballots Cast,,,,208,139,67,2
Pinal,113 Schnepf South,Ballots Cast,,,,907,691,215,1
Pinal,01 Kearny,U.S. Senate,,DEM,Mark Kelly,382,332,50,0
Pinal,04 Dudleyville,U.S. Senate,,DEM,Mark Kelly,217,168,47,2
Pinal,05 San Manuel,U.S. Senate,,DEM,Mark Kelly,539,462,75,2
Pinal,06 Mammoth,U.S. Senate,,DEM,Mark Kelly,312,261,48,3
Pinal,07 Oracle,U.S. Senate,,DEM,Mark Kelly,27,24,3,0
Pinal,08 Saddlebrooke West,U.S. Senate,,DEM,Mark Kelly,1248,1152,96,0
Pinal,09 Arizona City,U.S. Senate,,DEM,Mark Kelly,650,537,111,2
Pinal,10 Toltec South,U.S. Senate,,DEM,Mark Kelly,539,439,97,3
Pinal,11 Picacho,U.S. Senate,,DEM,Mark Kelly,62,48,13,1
Pinal,12 Eloy,U.S. Senate,,DEM,Mark Kelly,282,208,71,3
Pinal,13 Toltec,U.S. Senate,,DEM,Mark Kelly,1009,901,107,1
Pinal,14 Eloy South,U.S. Senate,,DEM,Mark Kelly,323,239,83,1
Pinal,15 Saddlebrooke East,U.S. Senate,,DEM,Mark Kelly,1150,1102,47,1
Pinal,16 Red Rock,U.S. Senate,,DEM,Mark Kelly,181,158,22,1
Pinal,17 Coolidge NE,U.S. Senate,,DEM,Mark Kelly,303,239,62,2
Pinal,18 Coolidge NW,U.S. Senate,,DEM,Mark Kelly,758,596,159,3
Pinal,19 Coolidge South,U.S. Senate,,DEM,Mark Kelly,515,415,99,1
Pinal,20 Randolph,U.S. Senate,,DEM,Mark Kelly,156,128,28,0
Pinal,21 Central Arizona College,U.S. Senate,,DEM,Mark Kelly,294,253,40,1
Pinal,22 Eleven Mile Corner,U.S. Senate,,DEM,Mark Kelly,142,110,32,0
Pinal,23 Florence North,U.S. Senate,,DEM,Mark Kelly,309,289,19,1
Pinal,24 Florence South,U.S. Senate,,DEM,Mark Kelly,590,480,109,1
Pinal,25 Cactus Forest,U.S. Senate,,DEM,Mark Kelly,266,226,40,0
Pinal,26 Johnson Ranch,U.S. Senate,,DEM,Mark Kelly,866,797,68,1
Pinal,27 Poston Butte,U.S. Senate,,DEM,Mark Kelly,635,545,88,2
Pinal,28 Queen Creek,U.S. Senate,,DEM,Mark Kelly,1722,1530,189,3
Pinal,29 Sacaton,U.S. Senate,,DEM,Mark Kelly,305,107,194,4
Pinal,30 Maricopa,U.S. Senate,,DEM,Mark Kelly,630,537,92,1
Pinal,31 Stanfield,U.S. Senate,,DEM,Mark Kelly,138,108,29,1
Pinal,33 Casa Grande N Central,U.S. Senate,,DEM,Mark Kelly,601,512,82,7
Pinal,34 Casa Grande S Central,U.S. Senate,,DEM,Mark Kelly,535,446,88,1
Pinal,35 Casa Grande NE,U.S. Senate,,DEM,Mark Kelly,738,645,90,3
Pinal,36 Casa Grande SE,U.S. Senate,,DEM,Mark Kelly,503,411,90,2
Pinal,37 Casa Grande NW,U.S. Senate,,DEM,Mark Kelly,351,323,27,1
Pinal,38 Casa Grande SW,U.S. Senate,,DEM,Mark Kelly,153,131,22,0
Pinal,39 Casa Grande Rancho Grande,U.S. Senate,,DEM,Mark Kelly,896,782,113,1
Pinal,40 Apache Jct Superstition,U.S. Senate,,DEM,Mark Kelly,787,708,79,0
Pinal,41 Casa Grande Interchange,U.S. Senate,,DEM,Mark Kelly,978,891,86,1
Pinal,42 Apache Jct NW,U.S. Senate,,DEM,Mark Kelly,378,326,52,0
Pinal,43 Apache Jct SW,U.S. Senate,,DEM,Mark Kelly,697,613,83,1
Pinal,44 Apache Jct SE,U.S. Senate,,DEM,Mark Kelly,680,568,110,2
Pinal,45 Apache Jct NE,U.S. Senate,,DEM,Mark Kelly,639,546,91,2
Pinal,46 Apache Jct East,U.S. Senate,,DEM,Mark Kelly,534,493,41,0
Pinal,47 Apache Jct Central,U.S. Senate,,DEM,Mark Kelly,517,458,58,1
Pinal,48 Gold Canyon,U.S. Senate,,DEM,Mark Kelly,944,830,112,2
Pinal,49 Queen Valley,U.S. Senate,,DEM,Mark Kelly,136,99,35,2
Pinal,50 Superior,U.S. Senate,,DEM,Mark Kelly,574,456,117,1
Pinal,51 Superior West,U.S. Senate,,DEM,Mark Kelly,0,0,0,0
Pinal,52 Sutton Summit,U.S. Senate,,DEM,Mark Kelly,29,28,1,0
Pinal,53 Chui Chu,U.S. Senate,,DEM,Mark Kelly,88,52,36,0
Pinal,54 Thunderbird Farms,U.S. Senate,,DEM,Mark Kelly,161,137,24,0
Pinal,55 Casa Grande West,U.S. Senate,,DEM,Mark Kelly,613,526,84,3
Pinal,56 Apache Junction North,U.S. Senate,,DEM,Mark Kelly,405,362,42,1
Pinal,57 Apache Junction N. Central,U.S. Senate,,DEM,Mark Kelly,644,562,82,0
Pinal,58 Apache Junction E. Central,U.S. Senate,,DEM,Mark Kelly,375,327,48,0
Pinal,59 Apache Jct South,U.S. Senate,,DEM,Mark Kelly,1069,949,116,4
Pinal,60 Blackwater,U.S. Senate,,DEM,Mark Kelly,251,84,165,2
Pinal,61 San Tan,U.S. Senate,,DEM,Mark Kelly,227,84,137,6
Pinal,62 Casa Blanca,U.S. Senate,,DEM,Mark Kelly,247,99,145,3
Pinal,63 Apache Trail,U.S. Senate,,DEM,Mark Kelly,355,310,42,3
Pinal,64 Superstition Mountain,U.S. Senate,,DEM,Mark Kelly,711,639,71,1
Pinal,66 Mountainbrook Village,U.S. Senate,,DEM,Mark Kelly,557,509,48,0
Pinal,67 Hidden Valley,U.S. Senate,,DEM,Mark Kelly,382,314,64,4
Pinal,68 San Tan Park,U.S. Senate,,DEM,Mark Kelly,926,810,114,2
Pinal,69 Bella Vista,U.S. Senate,,DEM,Mark Kelly,423,373,50,0
Pinal,70 Copper Basin,U.S. Senate,,DEM,Mark Kelly,398,340,58,0
Pinal,71 Schnepf North,U.S. Senate,,DEM,Mark Kelly,658,544,113,1
Pinal,72 Peralta,U.S. Senate,,DEM,Mark Kelly,309,278,29,2
Pinal,73 Santa Rosa,U.S. Senate,,DEM,Mark Kelly,474,380,93,1
Pinal,74 El Dorado,U.S. Senate,,DEM,Mark Kelly,841,715,125,1
Pinal,75 Walker Butte,U.S. Senate,,DEM,Mark Kelly,708,577,126,5
Pinal,76 Valley of the Sun,U.S. Senate,,DEM,Mark Kelly,385,330,54,1
Pinal,77 Ak Chin Community,U.S. Senate,,DEM,Mark Kelly,166,72,92,2
Pinal,78 Maricopa Meadows,U.S. Senate,,DEM,Mark Kelly,743,615,125,3
Pinal,79 Maricopa Fiesta,U.S. Senate,,DEM,Mark Kelly,872,692,178,2
Pinal,80 Province,U.S. Senate,,DEM,Mark Kelly,1963,1741,215,7
Pinal,81 Ironwood Common,U.S. Senate,,DEM,Mark Kelly,832,746,85,1
Pinal,82 Cruz Park,U.S. Senate,,DEM,Mark Kelly,273,155,114,4
Pinal,83 Coyote,U.S. Senate,,DEM,Mark Kelly,805,672,127,6
Pinal,84 Gold Canyon North,U.S. Senate,,DEM,Mark Kelly,372,337,34,1
Pinal,85 San Tan Heights,U.S. Senate,,DEM,Mark Kelly,579,488,90,1
Pinal,86 Circle Cross Ranch,U.S. Senate,,DEM,Mark Kelly,1161,1020,138,3
Pinal,87 Johnson Ranch East,U.S. Senate,,DEM,Mark Kelly,704,598,104,2
Pinal,88 Ironwood Crossing West,U.S. Senate,,DEM,Mark Kelly,883,811,67,5
Pinal,89 Quail Hollow,U.S. Senate,,DEM,Mark Kelly,0,0,0,0
Pinal,90 Senita,U.S. Senate,,DEM,Mark Kelly,637,486,149,2
Pinal,91 Silverbell,U.S. Senate,,DEM,Mark Kelly,24,20,4,0
Pinal,92 Eagle Crest,U.S. Senate,,DEM,Mark Kelly,1521,1385,130,6
Pinal,93 Oracle South,U.S. Senate,,DEM,Mark Kelly,843,695,146,2
Pinal,94 Skyline Ranch,U.S. Senate,,DEM,Mark Kelly,720,613,106,1
Pinal,95 Queen Creek South,U.S. Senate,,DEM,Mark Kelly,671,591,80,0
Pinal,96 San Tan Ranches,U.S. Senate,,DEM,Mark Kelly,427,401,25,1
Pinal,97 Copper Basin Southeast,U.S. Senate,,DEM,Mark Kelly,965,778,186,1
Pinal,98 Links Estates,U.S. Senate,,DEM,Mark Kelly,996,866,125,5
Pinal,99 Mission Valley,U.S. Senate,,DEM,Mark Kelly,1023,882,138,3
Pinal,100 Desert Cedars,U.S. Senate,,DEM,Mark Kelly,1058,890,165,3
Pinal,101 Alterra North,U.S. Senate,,DEM,Mark Kelly,710,592,116,2
Pinal,102 Maricopa Wells,U.S. Senate,,DEM,Mark Kelly,1094,915,169,10
Pinal,103 San Carlos Community,U.S. Senate,,DEM,Mark Kelly,0,0,0,0
Pinal,104 Picacho South,U.S. Senate,,DEM,Mark Kelly,360,302,58,0
Pinal,105 Toltec Southwest,U.S. Senate,,DEM,Mark Kelly,130,103,27,0
Pinal,106 Saddlebrooke Ranche,U.S. Senate,,DEM,Mark Kelly,988,931,57,0
Pinal,107 Casa Grande Cowtown,U.S. Senate,,DEM,Mark Kelly,500,500,0,0
Pinal,108 Ironwood Crossing East,U.S. Senate,,DEM,Mark Kelly,671,580,88,3
Pinal,109 Florence Anthem,U.S. Senate,,DEM,Mark Kelly,1462,1326,129,7
Pinal,110 Rancho El Dorado,U.S. Senate,,DEM,Mark Kelly,422,350,72,0
Pinal,111 Tortosa,U.S. Senate,,DEM,Mark Kelly,618,527,89,2
Pinal,112 Sunland Ranches,U.S. Senate,,DEM,Mark Kelly,63,51,12,0
Pinal,113 Schnepf South,U.S. Senate,,DEM,Mark Kelly,326,287,39,0
Pinal,01 Kearny,U.S. Senate,,REP,Blake Masters,389,232,155,2
Pinal,04 Dudleyville,U.S. Senate,,REP,Blake Masters,138,90,47,1
Pinal,05 San Manuel,U.S. Senate,,REP,Blake Masters,571,308,260,3
Pinal,06 Mammoth,U.S. Senate,,REP,Blake Masters,122,72,49,1
Pinal,07 Oracle,U.S. Senate,,REP,Blake Masters,70,53,17,0
Pinal,08 Saddlebrooke West,U.S. Senate,,REP,Blake Masters,1203,926,277,0
Pinal,09 Arizona City,U.S. Senate,,REP,Blake Masters,938,557,375,6
Pinal,10 Toltec South,U.S. Senate,,REP,Blake Masters,800,487,310,3
Pinal,11 Picacho,U.S. Senate,,REP,Blake Masters,132,86,46,0
Pinal,12 Eloy,U.S. Senate,,REP,Blake Masters,91,60,31,0
Pinal,13 Toltec,U.S. Senate,,REP,Blake Masters,1193,970,223,0
Pinal,14 Eloy South,U.S. Senate,,REP,Blake Masters,130,74,55,1
Pinal,15 Saddlebrooke East,U.S. Senate,,REP,Blake Masters,1242,1005,232,5
Pinal,16 Red Rock,U.S. Senate,,REP,Blake Masters,472,303,167,2
Pinal,17 Coolidge NE,U.S. Senate,,REP,Blake Masters,262,168,89,5
Pinal,18 Coolidge NW,U.S. Senate,,REP,Blake Masters,976,550,411,15
Pinal,19 Coolidge South,U.S. Senate,,REP,Blake Masters,441,264,177,0
Pinal,20 Randolph,U.S. Senate,,REP,Blake Masters,286,209,76,1
Pinal,21 Central Arizona College,U.S. Senate,,REP,Blake Masters,591,398,187,6
Pinal,22 Eleven Mile Corner,U.S. Senate,,REP,Blake Masters,316,197,116,3
Pinal,23 Florence North,U.S. Senate,,REP,Blake Masters,498,393,102,3
Pinal,24 Florence South,U.S. Senate,,REP,Blake Masters,680,404,274,2
Pinal,25 Cactus Forest,U.S. Senate,,REP,Blake Masters,734,475,247,12
Pinal,26 Johnson Ranch,U.S. Senate,,REP,Blake Masters,1445,1039,401,5
Pinal,27 Poston Butte,U.S. Senate,,REP,Blake Masters,939,632,299,8
Pinal,28 Queen Creek,U.S. Senate,,REP,Blake Masters,2604,1791,806,7
Pinal,29 Sacaton,U.S. Senate,,REP,Blake Masters,39,13,26,0
Pinal,30 Maricopa,U.S. Senate,,REP,Blake Masters,620,383,236,1
Pinal,31 Stanfield,U.S. Senate,,REP,Blake Masters,221,136,84,1
Pinal,33 Casa Grande N Central,U.S. Senate,,REP,Blake Masters,551,362,180,9
Pinal,34 Casa Grande S Central,U.S. Senate,,REP,Blake Masters,454,290,161,3
Pinal,35 Casa Grande NE,U.S. Senate,,REP,Blake Masters,749,489,257,3
Pinal,36 Casa Grande SE,U.S. Senate,,REP,Blake Masters,428,262,160,6
Pinal,37 Casa Grande NW,U.S. Senate,,REP,Blake Masters,460,350,105,5
Pinal,38 Casa Grande SW,U.S. Senate,,REP,Blake Masters,173,104,67,2
Pinal,39 Casa Grande Rancho Grande,U.S. Senate,,REP,Blake Masters,1102,698,394,10
Pinal,40 Apache Jct Superstition,U.S. Senate,,REP,Blake Masters,808,596,212,0
Pinal,41 Casa Grande Interchange,U.S. Senate,,REP,Blake Masters,1219,905,310,4
Pinal,42 Apache Jct NW,U.S. Senate,,REP,Blake Masters,546,343,202,1
Pinal,43 Apache Jct SW,U.S. Senate,,REP,Blake Masters,917,678,239,0
Pinal,44 Apache Jct SE,U.S. Senate,,REP,Blake Masters,948,581,361,6
Pinal,45 Apache Jct NE,U.S. Senate,,REP,Blake Masters,1228,766,458,4
Pinal,46 Apache Jct East,U.S. Senate,,REP,Blake Masters,916,640,274,2
Pinal,47 Apache Jct Central,U.S. Senate,,REP,Blake Masters,618,416,199,3
Pinal,48 Gold Canyon,U.S. Senate,,REP,Blake Masters,1369,919,447,3
Pinal,49 Queen Valley,U.S. Senate,,REP,Blake Masters,292,147,140,5
Pinal,50 Superior,U.S. Senate,,REP,Blake Masters,263,155,104,4
