county,precinct,office,district,seats,party,candidate,votes
La Paz,051 Parker,Corporation Commissioner,,3,REP,Overvotes,0
La Paz,051 Parker,Corporation Commissioner,,3,REP,Undervotes,651
La Paz,051 Parker,Board of Supervisors,1,1,REP,David PLUNKETT,344
La Paz,051 Parker,Board of Supervisors,1,1,REP,"Mesena ""Missi"" TUNNELL-GILBERT",171
La Paz,051 Parker,Board of Supervisors,1,1,REP,Write-In Totals,1
La Paz,051 Parker,Board of Supervisors,1,1,REP,Total Votes Cast,516
La Paz,051 Parker,Board of Supervisors,1,1,REP,Overvotes,0
La Paz,051 Parker,Board of Supervisors,1,1,REP,Undervotes,13
La Paz,051 Parker,County  Assessor,,1,REP,Anna CAMACHO,399
La Paz,051 Parker,County  Assessor,,1,REP,Write-In Totals,18
La Paz,051 Parker,County  Assessor,,1,REP,Total Votes Cast,417
La Paz,051 Parker,County  Assessor,,1,REP,Overvotes,0
La Paz,051 Parker,County  Assessor,,1,REP,Undervotes,112
La Paz,051 Parker,County Attorney,,1,REP,Rachel SHACKELFORD,431
La Paz,051 Parker,County Attorney,,1,REP,Write-In Totals,2
La Paz,051 Parker,County Attorney,,1,REP,Total Votes Cast,433
La Paz,051 Parker,County Attorney,,1,REP,Overvotes,0
La Paz,051 Parker,County Attorney,,1,REP,Undervotes,96
La Paz,051 Parker,County  Recorder,,1,REP,Richard GARCIA,484
La Paz,051 Parker,County  Recorder,,1,REP,Write-In Totals,0
La Paz,051 Parker,County  Recorder,,1,REP,Total Votes Cast,484
La Paz,051 Parker,County  Recorder,,1,REP,Overvotes,0
La Paz,051 Parker,County  Recorder,,1,REP,Undervotes,45
La Paz,051 Parker,County School Superintenent,,1,REP,Dru WAGONER,441
La Paz,051 Parker,County School Superintenent,,1,REP,Write-In Totals,1
La Paz,051 Parker,County School Superintenent,,1,REP,Total Votes Cast,442
La Paz,051 Parker,County School Superintenent,,1,REP,Overvotes,0
La Paz,051 Parker,County School Superintenent,,1,REP,Undervotes,87
La Paz,051 Parker,County Sheriff,,1,REP,John WALKER,256
La Paz,051 Parker,County Sheriff,,1,REP,William PONCE,250
La Paz,051 Parker,County Sheriff,,1,REP,Write-In Totals,0
La Paz,051 Parker,County Sheriff,,1,REP,Total Votes Cast,506
La Paz,051 Parker,County Sheriff,,1,REP,Overvotes,0
La Paz,051 Parker,County Sheriff,,1,REP,Undervotes,23
La Paz,051 Parker,County Treasurer,,1,REP,Leah CASTRO,485
La Paz,051 Parker,County Treasurer,,1,REP,Write-In Totals,3
La Paz,051 Parker,County Treasurer,,1,REP,Total Votes Cast,488
La Paz,051 Parker,County Treasurer,,1,REP,Overvotes,0
La Paz,051 Parker,County Treasurer,,1,REP,Undervotes,41
La Paz,051 Parker,U.S. Senate,,1,DEM,Ruben GALLEGO,185
La Paz,051 Parker,U.S. Senate,,1,DEM,Write-In Totals,3
La Paz,051 Parker,U.S. Senate,,1,DEM,Total Votes Cast,188
La Paz,051 Parker,U.S. Senate,,1,DEM,Overvotes,0
La Paz,051 Parker,U.S. Senate,,1,DEM,Undervotes,10
La Paz,051 Parker,U.S. House,9,1,DEM,Quacy SMITH,168
La Paz,051 Parker,U.S. House,9,1,DEM,Write-In Totals,2
La Paz,051 Parker,U.S. House,9,1,DEM,Total Votes Cast,170
La Paz,051 Parker,U.S. House,9,1,DEM,Overvotes,0
La Paz,051 Parker,U.S. House,9,1,DEM,Undervotes,28
La Paz,051 Parker,State Senate,30,1,DEM,J'Aime MORGAINE,167
La Paz,051 Parker,State Senate,30,1,DEM,Write-In Totals,0
La Paz,051 Parker,State Senate,30,1,DEM,Total Votes Cast,167
La Paz,051 Parker,State Senate,30,1,DEM,Overvotes,0
La Paz,051 Parker,State Senate,30,1,DEM,Undervotes,31
La Paz,051 Parker,State House,30,2,DEM,Monica TIMBERLAKE,173
La Paz,051 Parker,State House,30,2,DEM,Write-In Totals,0
La Paz,051 Parker,State House,30,2,DEM,Total Votes Cast,173
La Paz,051 Parker,State House,30,2,DEM,Overvotes,0
La Paz,051 Parker,State House,30,2,DEM,Undervotes,223
La Paz,051 Parker,Corporation Commissioner,,3,DEM,Jonathon HILL,131
La Paz,051 Parker,Corporation Commissioner,,3,DEM,Joshua POLACHECK,130
La Paz,051 Parker,Corporation Commissioner,,3,DEM,Ylenia AGUILAR,153
La Paz,051 Parker,Corporation Commissioner,,3,DEM,Write-In Totals,1
La Paz,051 Parker,Corporation Commissioner,,3,DEM,Total Votes Cast,415
La Paz,051 Parker,Corporation Commissioner,,3,DEM,Overvotes,0
La Paz,051 Parker,Corporation Commissioner,,3,DEM,Undervotes,179
La Paz,051 Parker,Board of Supervisors,1,1,DEM,Write-In Totals,43
La Paz,051 Parker,Board of Supervisors,1,1,DEM,Total Votes Cast,43
La Paz,051 Parker,Board of Supervisors,1,1,DEM,Overvotes,0
La Paz,051 Parker,Board of Supervisors,1,1,DEM,Undervotes,155
La Paz,051 Parker,County  Assessor,,1,DEM,Write-In Totals,27
La Paz,051 Parker,County  Assessor,,1,DEM,Total Votes Cast,27
La Paz,051 Parker,County  Assessor,,1,DEM,Overvotes,0
La Paz,051 Parker,County  Assessor,,1,DEM,Undervotes,0
La Paz,051 Parker,County Attorney,,1,DEM,Write-In Totals,19
La Paz,051 Parker,County Attorney,,1,DEM,Total Votes Cast,19
La Paz,051 Parker,County Attorney,,1,DEM,Overvotes,0
La Paz,051 Parker,County Attorney,,1,DEM,Undervotes,179
La Paz,051 Parker,County  Recorder,,1,DEM,Write-In Totals,27
La Paz,051 Parker,County  Recorder,,1,DEM,Total Votes Cast,27
La Paz,051 Parker,County  Recorder,,1,DEM,Overvotes,0
La Paz,051 Parker,County  Recorder,,1,DEM,Undervotes,171
La Paz,051 Parker,County School Superintenent,,1,DEM,Write-In Totals,19
La Paz,051 Parker,County School Superintenent,,1,DEM,Total Votes Cast,19
La Paz,051 Parker,County School Superintenent,,1,DEM,Overvotes,0
La Paz,051 Parker,County School Superintenent,,1,DEM,Undervotes,179
La Paz,051 Parker,County Sheriff,,1,DEM,Write-In Totals,51
La Paz,051 Parker,County Sheriff,,1,DEM,Total Votes Cast,51
La Paz,051 Parker,County Sheriff,,1,DEM,Overvotes,0
La Paz,051 Parker,County Sheriff,,1,DEM,Undervotes,147
La Paz,051 Parker,County Treasurer,,1,DEM,Write-In Totals,23
La Paz,051 Parker,County Treasurer,,1,DEM,Total Votes Cast,23
La Paz,051 Parker,County Treasurer,,1,DEM,Overvotes,0
La Paz,051 Parker,County Treasurer,,1,DEM,Undervotes,175
La Paz,051 Parker,U.S. Senate,,1,LBT,Write-In Totals,1
La Paz,051 Parker,U.S. Senate,,1,LBT,Total Votes Cast,1
La Paz,051 Parker,U.S. Senate,,1,LBT,Overvotes,0
La Paz,051 Parker,U.S. Senate,,1,LBT,Undervotes,1
La Paz,051 Parker,U.S. House,9,1,LBT,Write-In Totals,0
La Paz,051 Parker,U.S. House,9,1,LBT,Total Votes Cast,0
La Paz,051 Parker,U.S. House,9,1,LBT,Overvotes,0
La Paz,051 Parker,U.S. House,9,1,LBT,Undervotes,2
La Paz,051 Parker,State Senate,30,1,LBT,Write-In Totals,0
La Paz,051 Parker,State Senate,30,1,LBT,Total Votes Cast,0
La Paz,051 Parker,State Senate,30,1,LBT,Overvotes,0
La Paz,051 Parker,State Senate,30,1,LBT,Undervotes,2
La Paz,051 Parker,State House,30,1,LBT,Write-In Totals,0
La Paz,051 Parker,State House,30,1,LBT,Total Votes Cast,0
La Paz,051 Parker,State House,30,1,LBT,Overvotes,0
La Paz,051 Parker,State House,30,1,LBT,Undervotes,4
La Paz,051 Parker,Corporation Commissioner,,3,LBT,Write-In Totals,0
La Paz,051 Parker,Corporation Commissioner,,3,LBT,Total Votes Cast,0
La Paz,051 Parker,Corporation Commissioner,,3,LBT,Overvotes,0
La Paz,051 Parker,Corporation Commissioner,,3,LBT,Undervotes,6
La Paz,051 Parker,U.S. Senate,,1,GRN,Arturo HERNANDEZ,0
La Paz,051 Parker,U.S. Senate,,1,GRN,Michael NORTON,0
La Paz,051 Parker,U.S. Senate,,1,GRN,Write-In Totals,0
La Paz,051 Parker,U.S. Senate,,1,GRN,Total Votes Cast,0
La Paz,051 Parker,U.S. Senate,,1,GRN,Overvotes,0
La Paz,051 Parker,U.S. Senate,,1,GRN,Undervotes,0
La Paz,051 Parker,U.S. House,9,1,GRN,Write-In Totals,0
La Paz,051 Parker,U.S. House,9,1,GRN,Total Votes Cast,0
La Paz,051 Parker,U.S. House,9,1,GRN,Overvotes,0
La Paz,051 Parker,U.S. House,9,1,GRN,Undervotes,0
La Paz,051 Parker,State Senate,30,1,GRN,Write-In Totals,0
La Paz,051 Parker,State Senate,30,1,GRN,Total Votes Cast,0
La Paz,051 Parker,State Senate,30,1,GRN,Overvotes,0
La Paz,051 Parker,State Senate,30,1,GRN,Undervotes,0
La Paz,051 Parker,State House,30,1,GRN,Write-In Totals,0
La Paz,051 Parker,State House,30,1,GRN,Total Votes Cast,0
La Paz,051 Parker,State House,30,1,GRN,Overvotes,0
La Paz,051 Parker,State House,30,1,GRN,Undervotes,0
La Paz,051 Parker,Corporation Commissioner,,1,GRN,Write-In Totals,0
La Paz,051 Parker,Corporation Commissioner,,1,GRN,Total Votes Cast,0
La Paz,051 Parker,Corporation Commissioner,,1,GRN,Overvotes,0
La Paz,051 Parker,Corporation Commissioner,,1,GRN,Undervotes,0
La Paz,051 Parker,NOL Notice,,1,NOL,There are no candidates,0
La Paz,051 Parker,NOL Notice,,1,NOL,Total Votes Cast,0
La Paz,051 Parker,NOL Notice,,1,NOL,Overvotes,0
La Paz,051 Parker,NOL Notice,,1,NOL,Undervotes,0
La Paz,051 Parker,Council Member,Town of Parker,4,,Randy HARTLESS,323
La Paz,051 Parker,Council Member,Town of Parker,4,,Rey DE LEON,331
La Paz,051 Parker,Council Member,Town of Parker,4,,"Zafer ""Z"" GENC",321
La Paz,051 Parker,Council Member,Town of Parker,4,,Joshua GRENWALT,381
La Paz,051 Parker,Council Member,Town of Parker,4,,Frank VIDRINE,276
La Paz,051 Parker,Council Member,Town of Parker,4,,Write-In Totals,3
La Paz,051 Parker,Council Member,Town of Parker,4,,Total Votes Cast,1635
La Paz,051 Parker,Council Member,Town of Parker,4,,Overvotes,0
La Paz,051 Parker,Council Member,Town of Parker,4,,Undervotes,501
La Paz,052 Poston,Registered Voters - Total,,,,,694
La Paz,052 Poston,Registered Voters - Republican Party,,,REP,,121
La Paz,052 Poston,Registered Voters - Democratic Party,,,DEM,,260
La Paz,052 Poston,Registered Voters - Libertarian Party,,,LBT,,2
La Paz,052 Poston,Registered Voters - Green Party,,,GRN,,0
La Paz,052 Poston,Registered Voters - No Labels Party,,,NOL,,10
La Paz,052 Poston,Registered Voters - Nonpartisan,,,,,301
La Paz,052 Poston,Ballots Cast - Total,,,,,122
La Paz,052 Poston,Ballots Cast - Republican Party,,,REP,,52
La Paz,052 Poston,Ballots Cast - Democratic Party,,,DEM,,70
La Paz,052 Poston,Ballots Cast - Libertarian Party,,,LBT,,0
La Paz,052 Poston,Ballots Cast - Green Party,,,GRN,,0
La Paz,052 Poston,Ballots Cast - No Labels Party,,,NOL,,0
La Paz,052 Poston,Ballots Cast - Nonpartisan,,,,,0
La Paz,052 Poston,U.S. Senate,,1,REP,Elizabeth Jean REYE,7
La Paz,052 Poston,U.S. Senate,,1,REP,Kari LAKE,23
La Paz,052 Poston,U.S. Senate,,1,REP,Mark LAMB,22
La Paz,052 Poston,U.S. Senate,,1,REP,Write-In Totals,0
La Paz,052 Poston,U.S. Senate,,1,REP,Total Votes Cast,52
La Paz,052 Poston,U.S. Senate,,1,REP,Overvotes,0
La Paz,052 Poston,U.S. Senate,,1,REP,Undervotes,0
La Paz,052 Poston,U.S. House,9,1,REP,Paul GOSAR,42
La Paz,052 Poston,U.S. House,9,1,REP,Write-In Totals,1
La Paz,052 Poston,U.S. House,9,1,REP,Total Votes Cast,43
La Paz,052 Poston,U.S. House,9,1,REP,Overvotes,0
La Paz,052 Poston,U.S. House,9,1,REP,Undervotes,9
La Paz,052 Poston,State Senate,30,1,REP,Ashley GERICH,4
La Paz,052 Poston,State Senate,30,1,REP,Hildy ANGIUS,22
La Paz,052 Poston,State Senate,30,1,REP,Kimberly ZANON,15
La Paz,052 Poston,State Senate,30,1,REP,Write-In Totals,0
La Paz,052 Poston,State Senate,30,1,REP,Total Votes Cast,41
La Paz,052 Poston,State Senate,30,1,REP,Overvotes,0
La Paz,052 Poston,State Senate,30,1,REP,Undervotes,11
La Paz,052 Poston,State House,30,2,REP,John GILLETTE,31
La Paz,052 Poston,State House,30,2,REP,Leo BIASIUCCI,30
La Paz,052 Poston,State House,30,2,REP,Write-In Totals,0
La Paz,052 Poston,State House,30,2,REP,Total Votes Cast,61
La Paz,052 Poston,State House,30,2,REP,Overvotes,0
La Paz,052 Poston,State House,30,2,REP,Undervotes,43
La Paz,052 Poston,Corporation Commissioner,,3,REP,Lea MARQUEZ PETERSON,33
La Paz,052 Poston,Corporation Commissioner,,3,REP,Rachel WALDEN,28
La Paz,052 Poston,Corporation Commissioner,,3,REP,Renee LOPEZ,30
La Paz,052 Poston,Corporation Commissioner,,3,REP,Write-In Totals,0
La Paz,052 Poston,Corporation Commissioner,,3,REP,Total Votes Cast,91
La Paz,052 Poston,Corporation Commissioner,,3,REP,Overvotes,0
La Paz,052 Poston,Corporation Commissioner,,3,REP,Undervotes,65
La Paz,052 Poston,Board of Supervisors,3,1,REP,Holly IRWIN,40
La Paz,052 Poston,Board of Supervisors,3,1,REP,Write-In Totals,0
La Paz,052 Poston,Board of Supervisors,3,1,REP,Total Votes Cast,40
La Paz,052 Poston,Board of Supervisors,3,1,REP,Overvotes,0
La Paz,052 Poston,Board of Supervisors,3,1,REP,Undervotes,12
La Paz,052 Poston,County  Assessor,,1,REP,Anna CAMACHO,37
La Paz,052 Poston,County  Assessor,,1,REP,Write-In Totals,0
La Paz,052 Poston,County  Assessor,,1,REP,Total Votes Cast,37
La Paz,052 Poston,County  Assessor,,1,REP,Overvotes,0
La Paz,052 Poston,County  Assessor,,1,REP,Undervotes,15
La Paz,052 Poston,County Attorney,,1,REP,Rachel SHACKELFORD,39
La Paz,052 Poston,County Attorney,,1,REP,Write-In Totals,0
La Paz,052 Poston,County Attorney,,1,REP,Total Votes Cast,39
La Paz,052 Poston,County Attorney,,1,REP,Overvotes,0
La Paz,052 Poston,County Attorney,,1,REP,Undervotes,13
La Paz,052 Poston,County  Recorder,,1,REP,Richard GARCIA,43
La Paz,052 Poston,County  Recorder,,1,REP,Write-In Totals,0
La Paz,052 Poston,County  Recorder,,1,REP,Total Votes Cast,43
La Paz,052 Poston,County  Recorder,,1,REP,Overvotes,0
La Paz,052 Poston,County  Recorder,,1,REP,Undervotes,9
La Paz,052 Poston,County School Superintenent,,1,REP,Dru WAGONER,40
La Paz,052 Poston,County School Superintenent,,1,REP,Write-In Totals,0
La Paz,052 Poston,County School Superintenent,,1,REP,Total Votes Cast,40
La Paz,052 Poston,County School Superintenent,,1,REP,Overvotes,0
La Paz,052 Poston,County School Superintenent,,1,REP,Undervotes,12
La Paz,052 Poston,County Sheriff,,1,REP,John WALKER,2
La Paz,052 Poston,County Sheriff,,1,REP,William PONCE,26
La Paz,052 Poston,County Sheriff,,1,REP,Write-In Totals,0
La Paz,052 Poston,County Sheriff,,1,REP,Total Votes Cast,47
La Paz,052 Poston,County Sheriff,,1,REP,Overvotes,0
La Paz,052 Poston,County Sheriff,,1,REP,Undervotes,5
La Paz,052 Poston,County Treasurer,,1,REP,Leah CASTRO,43
La Paz,052 Poston,County Treasurer,,1,REP,Write-In Totals,0
La Paz,052 Poston,County Treasurer,,1,REP,Total Votes Cast,43
La Paz,052 Poston,County Treasurer,,1,REP,Overvotes,0
La Paz,052 Poston,County Treasurer,,1,REP,Undervotes,9
La Paz,052 Poston,U.S. Senate,,1,DEM,Ruben GALLEGO,67
La Paz,052 Poston,U.S. Senate,,1,DEM,Write-In Totals,0
La Paz,052 Poston,U.S. Senate,,1,DEM,Total Votes Cast,67
La Paz,052 Poston,U.S. Senate,,1,DEM,Overvotes,0
La Paz,052 Poston,U.S. Senate,,1,DEM,Undervotes,3
La Paz,052 Poston,U.S. House,9,1,DEM,Quacy SMITH,62
La Paz,052 Poston,U.S. House,9,1,DEM,Write-In Totals,0
La Paz,052 Poston,U.S. House,9,1,DEM,Total Votes Cast,62
La Paz,052 Poston,U.S. House,9,1,DEM,Overvotes,0
La Paz,052 Poston,U.S. House,9,1,DEM,Undervotes,8
La Paz,052 Poston,State Senate,30,1,DEM,J'Aime MORGAINE,65
La Paz,052 Poston,State Senate,30,1,DEM,Write-In Totals,1
La Paz,052 Poston,State Senate,30,1,DEM,Total Votes Cast,66
La Paz,052 Poston,State Senate,30,1,DEM,Overvotes,0
La Paz,052 Poston,State Senate,30,1,DEM,Undervotes,4
La Paz,052 Poston,State House,30,2,DEM,Monica TIMBERLAKE,62
La Paz,052 Poston,State House,30,2,DEM,Write-In Totals,0
La Paz,052 Poston,State House,30,2,DEM,Total Votes Cast,62
La Paz,052 Poston,State House,30,2,DEM,Overvotes,0
La Paz,052 Poston,State House,30,2,DEM,Undervotes,78
La Paz,052 Poston,Corporation Commissioner,,3,DEM,Jonathon HILL,53
La Paz,052 Poston,Corporation Commissioner,,3,DEM,Joshua POLACHECK,43
La Paz,052 Poston,Corporation Commissioner,,3,DEM,Ylenia AGUILAR,53
La Paz,052 Poston,Corporation Commissioner,,3,DEM,Write-In Totals,0
La Paz,052 Poston,Corporation Commissioner,,3,DEM,Total Votes Cast,149
La Paz,052 Poston,Corporation Commissioner,,3,DEM,Overvotes,0
La Paz,052 Poston,Corporation Commissioner,,3,DEM,Undervotes,61
La Paz,052 Poston,Board of Supervisors,3,1,DEM,Write-In Totals,10
La Paz,052 Poston,Board of Supervisors,3,1,DEM,Total Votes Cast,10
La Paz,052 Poston,Board of Supervisors,3,1,DEM,Overvotes,0
La Paz,052 Poston,Board of Supervisors,3,1,DEM,Undervotes,60
La Paz,052 Poston,County  Assessor,,1,DEM,Write-In Totals,10
La Paz,052 Poston,County  Assessor,,1,DEM,Total Votes Cast,10
La Paz,052 Poston,County  Assessor,,1,DEM,Overvotes,0
La Paz,052 Poston,County  Assessor,,1,DEM,Undervotes,0
La Paz,052 Poston,County Attorney,,1,DEM,Write-In Totals,6
La Paz,052 Poston,County Attorney,,1,DEM,Total Votes Cast,6
La Paz,052 Poston,County Attorney,,1,DEM,Overvotes,0
La Paz,052 Poston,County Attorney,,1,DEM,Undervotes,64
La Paz,052 Poston,County  Recorder,,1,DEM,Write-In Totals,8
La Paz,052 Poston,County  Recorder,,1,DEM,Total Votes Cast,8
La Paz,052 Poston,County  Recorder,,1,DEM,Overvotes,0
La Paz,052 Poston,County  Recorder,,1,DEM,Undervotes,62
La Paz,052 Poston,County School Superintenent,,1,DEM,Write-In Totals,8
La Paz,052 Poston,County School Superintenent,,1,DEM,Total Votes Cast,8
La Paz,052 Poston,County School Superintenent,,1,DEM,Overvotes,0
La Paz,052 Poston,County School Superintenent,,1,DEM,Undervotes,62
La Paz,052 Poston,County Sheriff,,1,DEM,Write-In Totals,20
La Paz,052 Poston,County Sheriff,,1,DEM,Total Votes Cast,20
La Paz,052 Poston,County Sheriff,,1,DEM,Overvotes,0
La Paz,052 Poston,County Sheriff,,1,DEM,Undervotes,50
La Paz,052 Poston,County Treasurer,,1,DEM,Write-In Totals,10
La Paz,052 Poston,County Treasurer,,1,DEM,Total Votes Cast,10
La Paz,052 Poston,County Treasurer,,1,DEM,Overvotes,0
La Paz,052 Poston,County Treasurer,,1,DEM,Undervotes,60
La Paz,052 Poston,U.S. Senate,,1,LBT,Write-In Totals,0
La Paz,052 Poston,U.S. Senate,,1,LBT,Total Votes Cast,0
La Paz,052 Poston,U.S. Senate,,1,LBT,Overvotes,0
La Paz,052 Poston,U.S. Senate,,1,LBT,Undervotes,0
La Paz,052 Poston,U.S. House,9,1,LBT,Write-In Totals,0
La Paz,052 Poston,U.S. House,9,1,LBT,Total Votes Cast,0
La Paz,052 Poston,U.S. House,9,1,LBT,Overvotes,0
La Paz,052 Poston,U.S. House,9,1,LBT,Undervotes,0
La Paz,052 Poston,State Senate,30,1,LBT,Write-In Totals,0
La Paz,052 Poston,State Senate,30,1,LBT,Total Votes Cast,0
La Paz,052 Poston,State Senate,30,1,LBT,Overvotes,0
La Paz,052 Poston,State Senate,30,1,LBT,Undervotes,0
La Paz,052 Poston,State House,30,1,LBT,Write-In Totals,0
La Paz,052 Poston,State House,30,1,LBT,Total Votes Cast,0
La Paz,052 Poston,State House,30,1,LBT,Overvotes,0
La Paz,052 Poston,State House,30,1,LBT,Undervotes,0
La Paz,052 Poston,Corporation Commissioner,,3,LBT,Write-In Totals,0
La Paz,052 Poston,Corporation Commissioner,,3,LBT,Total Votes Cast,0
La Paz,052 Poston,Corporation Commissioner,,3,LBT,Overvotes,0
La Paz,052 Poston,Corporation Commissioner,,3,LBT,Undervotes,0
La Paz,052 Poston,U.S. Senate,,1,GRN,Arturo HERNANDEZ,0
La Paz,052 Poston,U.S. Senate,,1,GRN,Michael NORTON,0
La Paz,052 Poston,U.S. Senate,,1,GRN,Write-In Totals,0
La Paz,052 Poston,U.S. Senate,,1,GRN,Total Votes Cast,0
La Paz,052 Poston,U.S. Senate,,1,GRN,Overvotes,0
La Paz,052 Poston,U.S. Senate,,1,GRN,Undervotes,0
La Paz,052 Poston,U.S. House,9,1,GRN,Write-In Totals,0
La Paz,052 Poston,U.S. House,9,1,GRN,Total Votes Cast,0
La Paz,052 Poston,U.S. House,9,1,GRN,Overvotes,0
La Paz,052 Poston,U.S. House,9,1,GRN,Undervotes,0
La Paz,052 Poston,State Senate,30,1,GRN,Write-In Totals,0
La Paz,052 Poston,State Senate,30,1,GRN,Total Votes Cast,0
La Paz,052 Poston,State Senate,30,1,GRN,Overvotes,0
La Paz,052 Poston,State Senate,30,1,GRN,Undervotes,0
La Paz,052 Poston,State House,30,1,GRN,Write-In Totals,0
La Paz,052 Poston,State House,30,1,GRN,Total Votes Cast,0
La Paz,052 Poston,State House,30,1,GRN,Overvotes,0
La Paz,052 Poston,State House,30,1,GRN,Undervotes,0
La Paz,052 Poston,Corporation Commissioner,,1,GRN,Write-In Totals,0
La Paz,052 Poston,Corporation Commissioner,,1,GRN,Total Votes Cast,0
La Paz,052 Poston,Corporation Commissioner,,1,GRN,Overvotes,0
La Paz,052 Poston,Corporation Commissioner,,1,GRN,Undervotes,0
La Paz,052 Poston,NOL Notice,,1,NOL,There are no candidates,0
La Paz,052 Poston,NOL Notice,,1,NOL,Total Votes Cast,0
La Paz,052 Poston,NOL Notice,,1,NOL,Overvotes,0
La Paz,052 Poston,NOL Notice,,1,NOL,Undervotes,0
La Paz,054 Upriver,Registered Voters - Total,,,,,2315
La Paz,054 Upriver,Registered Voters - Republican Party,,,REP,,1372
La Paz,054 Upriver,Registered Voters - Democratic Party,,,DEM,,229
La Paz,054 Upriver,Registered Voters - Libertarian Party,,,LBT,,15
La Paz,054 Upriver,Registered Voters - Green Party,,,GRN,,2
La Paz,054 Upriver,Registered Voters - No Labels Party,,,NOL,,27
La Paz,054 Upriver,Registered Voters - Nonpartisan,,,,,670
La Paz,054 Upriver,Ballots Cast - Total,,,,,672
La Paz,054 Upriver,Ballots Cast - Republican Party,,,REP,,589
La Paz,054 Upriver,Ballots Cast - Democratic Party,,,DEM,,82
La Paz,054 Upriver,Ballots Cast - Libertarian Party,,,LBT,,1
La Paz,054 Upriver,Ballots Cast - Green Party,,,GRN,,0
La Paz,054 Upriver,Ballots Cast - No Labels Party,,,NOL,,0
La Paz,054 Upriver,Ballots Cast - Nonpartisan,,,,,0
La Paz,054 Upriver,U.S. Senate,,1,REP,Elizabeth Jean REYE,13
La Paz,054 Upriver,U.S. Senate,,1,REP,Kari LAKE,366
La Paz,054 Upriver,U.S. Senate,,1,REP,Mark LAMB,201
La Paz,054 Upriver,U.S. Senate,,1,REP,Write-In Totals,4
La Paz,054 Upriver,U.S. Senate,,1,REP,Total Votes Cast,584
La Paz,054 Upriver,U.S. Senate,,1,REP,Overvotes,0
La Paz,054 Upriver,U.S. Senate,,1,REP,Undervotes,5
La Paz,054 Upriver,U.S. House,9,1,REP,Paul GOSAR,515
La Paz,054 Upriver,U.S. House,9,1,REP,Write-In Totals,6
La Paz,054 Upriver,U.S. House,9,1,REP,Total Votes Cast,521
La Paz,054 Upriver,U.S. House,9,1,REP,Overvotes,0
La Paz,054 Upriver,U.S. House,9,1,REP,Undervotes,68
La Paz,054 Upriver,State Senate,30,1,REP,Ashley GERICH,140
