county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,provisional
Coconino,59 - GRAND CANYON,County Assessor,,1,GRN,Write-In Totals,0,0,0,0
Coconino,59 - GRAND CANYON,County Assessor,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,59 - GRAND CANYON,County Assessor,,1,GRN,Overvotes,0,0,0,0
Coconino,59 - GRAND CANYON,County Assessor,,1,GRN,Undervotes,0,0,0,0
Coconino,59 - GRAND CANYON,County Attorney,,1,GRN,Write-In Totals,0,0,0,0
Coconino,59 - GRAND CANYON,County Attorney,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,59 - GRAND CANYON,County Attorney,,1,GRN,Overvotes,0,0,0,0
Coconino,59 - GRAND CANYON,County Attorney,,1,GRN,Undervotes,0,0,0,0
Coconino,59 - GRAND CANYON,County Recorder,,1,GRN,Write-In Totals,0,0,0,0
Coconino,59 - GRAND CANYON,County Recorder,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,59 - GRAND CANYON,County Recorder,,1,GRN,Overvotes,0,0,0,0
Coconino,59 - GRAND CANYON,County Recorder,,1,GRN,Undervotes,0,0,0,0
Coconino,59 - GRAND CANYON,County Sheriff,,1,GRN,Write-In Totals,0,0,0,0
Coconino,59 - GRAND CANYON,County Sheriff,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,59 - GRAND CANYON,County Sheriff,,1,GRN,Overvotes,0,0,0,0
Coconino,59 - GRAND CANYON,County Sheriff,,1,GRN,Undervotes,0,0,0,0
Coconino,59 - GRAND CANYON,County School Superintendent,,1,GRN,Write-In Totals,0,0,0,0
Coconino,59 - GRAND CANYON,County School Superintendent,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,59 - GRAND CANYON,County School Superintendent,,1,GRN,Overvotes,0,0,0,0
Coconino,59 - GRAND CANYON,County School Superintendent,,1,GRN,Undervotes,0,0,0,0
Coconino,59 - GRAND CANYON,County Treasurer,,1,GRN,Write-In Totals,0,0,0,0
Coconino,59 - GRAND CANYON,County Treasurer,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,59 - GRAND CANYON,County Treasurer,,1,GRN,Overvotes,0,0,0,0
Coconino,59 - GRAND CANYON,County Treasurer,,1,GRN,Undervotes,0,0,0,0
Coconino,59 - GRAND CANYON,,,1,NOL,Total Votes Cast,0,0,0,0
Coconino,59 - GRAND CANYON,,,1,NOL,Overvotes,0,0,0,0
Coconino,59 - GRAND CANYON,,,1,NOL,Undervotes,1,0,1,0
Coconino,60 - HAVASUPAI,Registered Voters - Total,,,,,151,151,151,151
Coconino,60 - HAVASUPAI,Registered Voters - DEMOCRATIC,,,,,49,49,49,49
Coconino,60 - HAVASUPAI,Registered Voters - REPUBLICAN,,,,,17,17,17,17
Coconino,60 - HAVASUPAI,Registered Voters - LIBERTARIAN,,,,,0,0,0,0
Coconino,60 - HAVASUPAI,Registered Voters - GREEN,,,,,0,0,0,0
Coconino,60 - HAVASUPAI,Registered Voters - NO LABELS,,,,,1,1,1,1
Coconino,60 - HAVASUPAI,Registered Voters - NONPARTISAN,,,,,84,84,84,84
Coconino,60 - HAVASUPAI,Ballots Cast - Total,,,,,4,1,3,0
Coconino,60 - HAVASUPAI,Ballots Cast - DEMOCRATIC,,,,,3,0,3,0
Coconino,60 - HAVASUPAI,Ballots Cast - REPUBLICAN,,,,,1,1,0,0
Coconino,60 - HAVASUPAI,Ballots Cast - LIBERTARIAN,,,,,0,0,0,0
Coconino,60 - HAVASUPAI,Ballots Cast - GREEN,,,,,0,0,0,0
Coconino,60 - HAVASUPAI,Ballots Cast - NO LABELS,,,,,0,0,0,0
Coconino,60 - HAVASUPAI,Ballots Cast - NONPARTISAN,,,,,0,0,0,0
Coconino,60 - HAVASUPAI,Ballots Cast - Blank,,,,,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. Senate,,1,DEM,Ruben GALLEGO,3,0,3,0
Coconino,60 - HAVASUPAI,U.S. Senate,,1,DEM,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. Senate,,1,DEM,Total Votes Cast,3,0,3,0
Coconino,60 - HAVASUPAI,U.S. Senate,,1,DEM,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. Senate,,1,DEM,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. House,2,1,DEM,Jonathan NEZ,2,0,2,0
Coconino,60 - HAVASUPAI,U.S. House,2,1,DEM,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. House,2,1,DEM,Total Votes Cast,2,0,2,0
Coconino,60 - HAVASUPAI,U.S. House,2,1,DEM,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. House,2,1,DEM,Undervotes,1,0,1,0
Coconino,60 - HAVASUPAI,State Senate,6,1,DEM,Theresa HATATHLIE,2,0,2,0
Coconino,60 - HAVASUPAI,State Senate,6,1,DEM,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,State Senate,6,1,DEM,Total Votes Cast,2,0,2,0
Coconino,60 - HAVASUPAI,State Senate,6,1,DEM,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,State Senate,6,1,DEM,Undervotes,1,0,1,0
Coconino,60 - HAVASUPAI,State House,6,2,DEM,Angela MALONEY,0,0,0,0
Coconino,60 - HAVASUPAI,State House,6,2,DEM,Mae PESHLAKAI,2,0,2,0
Coconino,60 - HAVASUPAI,State House,6,2,DEM,Myron TSOSIE,1,0,1,0
Coconino,60 - HAVASUPAI,State House,6,2,DEM,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,State House,6,2,DEM,Total Votes Cast,3,0,3,0
Coconino,60 - HAVASUPAI,State House,6,2,DEM,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,State House,6,2,DEM,Undervotes,3,0,3,0
Coconino,60 - HAVASUPAI,Corporation Commissioner,,3,DEM,Ylenia AGUILAR,3,0,3,0
Coconino,60 - HAVASUPAI,Corporation Commissioner,,3,DEM,Jonathon HILL,1,0,1,0
Coconino,60 - HAVASUPAI,Corporation Commissioner,,3,DEM,Joshua POLACHECK,1,0,1,0
Coconino,60 - HAVASUPAI,Corporation Commissioner,,3,DEM,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,Corporation Commissioner,,3,DEM,Total Votes Cast,5,0,5,0
Coconino,60 - HAVASUPAI,Corporation Commissioner,,3,DEM,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,Corporation Commissioner,,3,DEM,Undervotes,4,0,4,0
Coconino,60 - HAVASUPAI,Board of Supervisors,1,1,DEM,Patrice HORSTMAN,2,0,2,0
Coconino,60 - HAVASUPAI,Board of Supervisors,1,1,DEM,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,Board of Supervisors,1,1,DEM,Total Votes Cast,2,0,2,0
Coconino,60 - HAVASUPAI,Board of Supervisors,1,1,DEM,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,Board of Supervisors,1,1,DEM,Undervotes,1,0,1,0
Coconino,60 - HAVASUPAI,County Assessor,,1,DEM,Armando RUIZ,2,0,2,0
Coconino,60 - HAVASUPAI,County Assessor,,1,DEM,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County Assessor,,1,DEM,Total Votes Cast,2,0,2,0
Coconino,60 - HAVASUPAI,County Assessor,,1,DEM,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Assessor,,1,DEM,Undervotes,1,0,1,0
Coconino,60 - HAVASUPAI,County Attorney,,1,DEM,Ammon BARKER,2,0,2,0
Coconino,60 - HAVASUPAI,County Attorney,,1,DEM,Gary PEARLMUTTER,0,0,0,0
Coconino,60 - HAVASUPAI,County Attorney,,1,DEM,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County Attorney,,1,DEM,Total Votes Cast,2,0,2,0
Coconino,60 - HAVASUPAI,County Attorney,,1,DEM,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Attorney,,1,DEM,Undervotes,1,0,1,0
Coconino,60 - HAVASUPAI,County Recorder,,1,DEM,Aubrey SONDEREGGER,2,0,2,0
Coconino,60 - HAVASUPAI,County Recorder,,1,DEM,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County Recorder,,1,DEM,Total Votes Cast,2,0,2,0
Coconino,60 - HAVASUPAI,County Recorder,,1,DEM,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Recorder,,1,DEM,Undervotes,1,0,1,0
Coconino,60 - HAVASUPAI,County Sheriff,,1,DEM,Bret AXLUND,3,0,3,0
Coconino,60 - HAVASUPAI,County Sheriff,,1,DEM,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County Sheriff,,1,DEM,Total Votes Cast,3,0,3,0
Coconino,60 - HAVASUPAI,County Sheriff,,1,DEM,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Sheriff,,1,DEM,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,County School Superintendent,,1,DEM,Cheryl MANGO-PAGET,3,0,3,0
Coconino,60 - HAVASUPAI,County School Superintendent,,1,DEM,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County School Superintendent,,1,DEM,Total Votes Cast,3,0,3,0
Coconino,60 - HAVASUPAI,County School Superintendent,,1,DEM,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County School Superintendent,,1,DEM,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Treasurer,,1,DEM,Sarah BENATAR,3,0,3,0
Coconino,60 - HAVASUPAI,County Treasurer,,1,DEM,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County Treasurer,,1,DEM,Total Votes Cast,3,0,3,0
Coconino,60 - HAVASUPAI,County Treasurer,,1,DEM,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Treasurer,,1,DEM,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. Senate,,1,REP,Kari LAKE,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. Senate,,1,REP,Mark LAMB,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. Senate,,1,REP,Elizabeth Jean REYE,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. Senate,,1,REP,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. Senate,,1,REP,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. Senate,,1,REP,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. Senate,,1,REP,Undervotes,1,1,0,0
Coconino,60 - HAVASUPAI,U.S. House,2,1,REP,Eli CRANE,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. House,2,1,REP,Jack SMITH,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. House,2,1,REP,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. House,2,1,REP,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. House,2,1,REP,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. House,2,1,REP,Undervotes,1,1,0,0
Coconino,60 - HAVASUPAI,State Senate,6,1,REP,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,State Senate,6,1,REP,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,State Senate,6,1,REP,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,State Senate,6,1,REP,Undervotes,1,1,0,0
Coconino,60 - HAVASUPAI,State House,6,2,REP,Lloyd JOHNSON,0,0,0,0
Coconino,60 - HAVASUPAI,State House,6,2,REP,Rich KING,0,0,0,0
Coconino,60 - HAVASUPAI,State House,6,2,REP,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,State House,6,2,REP,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,State House,6,2,REP,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,State House,6,2,REP,Undervotes,2,2,0,0
Coconino,60 - HAVASUPAI,Corporation Commissioner,,3,REP,Rene LOPEZ,0,0,0,0
Coconino,60 - HAVASUPAI,Corporation Commissioner,,3,REP,Lea MARQUEZ PETERSON,0,0,0,0
Coconino,60 - HAVASUPAI,Corporation Commissioner,,3,REP,Rachel WALDEN,1,1,0,0
Coconino,60 - HAVASUPAI,Corporation Commissioner,,3,REP,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,Corporation Commissioner,,3,REP,Total Votes Cast,1,1,0,0
Coconino,60 - HAVASUPAI,Corporation Commissioner,,3,REP,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,Corporation Commissioner,,3,REP,Undervotes,2,2,0,0
Coconino,60 - HAVASUPAI,Board of Supervisors,1,1,REP,Larry Freeman SCHUG,1,1,0,0
Coconino,60 - HAVASUPAI,Board of Supervisors,1,1,REP,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,Board of Supervisors,1,1,REP,Total Votes Cast,1,1,0,0
Coconino,60 - HAVASUPAI,Board of Supervisors,1,1,REP,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,Board of Supervisors,1,1,REP,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Assessor,,1,REP,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County Assessor,,1,REP,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,County Assessor,,1,REP,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Assessor,,1,REP,Undervotes,1,1,0,0
Coconino,60 - HAVASUPAI,County Attorney,,1,REP,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County Attorney,,1,REP,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,County Attorney,,1,REP,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Attorney,,1,REP,Undervotes,1,1,0,0
Coconino,60 - HAVASUPAI,County Recorder,,1,REP,Bob THORPE,1,1,0,0
Coconino,60 - HAVASUPAI,County Recorder,,1,REP,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County Recorder,,1,REP,Total Votes Cast,1,1,0,0
Coconino,60 - HAVASUPAI,County Recorder,,1,REP,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Recorder,,1,REP,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Sheriff,,1,REP,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County Sheriff,,1,REP,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,County Sheriff,,1,REP,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Sheriff,,1,REP,Undervotes,1,1,0,0
Coconino,60 - HAVASUPAI,County School Superintendent,,1,REP,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County School Superintendent,,1,REP,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,County School Superintendent,,1,REP,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County School Superintendent,,1,REP,Undervotes,1,1,0,0
Coconino,60 - HAVASUPAI,County Treasurer,,1,REP,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County Treasurer,,1,REP,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,County Treasurer,,1,REP,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Treasurer,,1,REP,Undervotes,1,1,0,0
Coconino,60 - HAVASUPAI,U.S. Senate,,1,LBT,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. Senate,,1,LBT,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. Senate,,1,LBT,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. Senate,,1,LBT,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. House,2,1,LBT,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. House,2,1,LBT,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. House,2,1,LBT,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. House,2,1,LBT,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,State Senate,6,1,LBT,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,State Senate,6,1,LBT,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,State Senate,6,1,LBT,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,State Senate,6,1,LBT,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,State House,6,2,LBT,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,State House,6,2,LBT,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,State House,6,2,LBT,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,State House,6,2,LBT,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,Corporation Commissioner,,3,LBT,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,Corporation Commissioner,,3,LBT,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,Corporation Commissioner,,3,LBT,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,Corporation Commissioner,,3,LBT,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,Board of Supervisors,1,1,LBT,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,Board of Supervisors,1,1,LBT,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,Board of Supervisors,1,1,LBT,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,Board of Supervisors,1,1,LBT,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Assessor,,1,LBT,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County Assessor,,1,LBT,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,County Assessor,,1,LBT,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Assessor,,1,LBT,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Attorney,,1,LBT,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County Attorney,,1,LBT,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,County Attorney,,1,LBT,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Attorney,,1,LBT,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Recorder,,1,LBT,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County Recorder,,1,LBT,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,County Recorder,,1,LBT,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Recorder,,1,LBT,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Sheriff,,1,LBT,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County Sheriff,,1,LBT,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,County Sheriff,,1,LBT,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Sheriff,,1,LBT,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,County School Superintendent,,1,LBT,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County School Superintendent,,1,LBT,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,County School Superintendent,,1,LBT,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County School Superintendent,,1,LBT,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Treasurer,,1,LBT,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County Treasurer,,1,LBT,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,County Treasurer,,1,LBT,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Treasurer,,1,LBT,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. Senate,,1,GRN,Arturo HERNANDEZ,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. Senate,,1,GRN,Michael NORTON,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. Senate,,1,GRN,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. Senate,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. Senate,,1,GRN,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. Senate,,1,GRN,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. House,2,1,GRN,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. House,2,1,GRN,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. House,2,1,GRN,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,U.S. House,2,1,GRN,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,State Senate,6,1,GRN,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,State Senate,6,1,GRN,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,State Senate,6,1,GRN,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,State Senate,6,1,GRN,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,State House,6,2,GRN,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,State House,6,2,GRN,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,State House,6,2,GRN,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,State House,6,2,GRN,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,Corporation Commissioner,,3,GRN,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,Corporation Commissioner,,3,GRN,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,Corporation Commissioner,,3,GRN,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,Corporation Commissioner,,3,GRN,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,Board of Supervisors,1,1,GRN,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,Board of Supervisors,1,1,GRN,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,Board of Supervisors,1,1,GRN,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,Board of Supervisors,1,1,GRN,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Assessor,,1,GRN,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County Assessor,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,County Assessor,,1,GRN,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Assessor,,1,GRN,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Attorney,,1,GRN,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County Attorney,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,County Attorney,,1,GRN,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Attorney,,1,GRN,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Recorder,,1,GRN,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County Recorder,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,County Recorder,,1,GRN,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Recorder,,1,GRN,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Sheriff,,1,GRN,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County Sheriff,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,County Sheriff,,1,GRN,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Sheriff,,1,GRN,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,County School Superintendent,,1,GRN,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County School Superintendent,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,County School Superintendent,,1,GRN,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County School Superintendent,,1,GRN,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Treasurer,,1,GRN,Write-In Totals,0,0,0,0
Coconino,60 - HAVASUPAI,County Treasurer,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,County Treasurer,,1,GRN,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,County Treasurer,,1,GRN,Undervotes,0,0,0,0
Coconino,60 - HAVASUPAI,,,1,NOL,Total Votes Cast,0,0,0,0
Coconino,60 - HAVASUPAI,,,1,NOL,Overvotes,0,0,0,0
Coconino,60 - HAVASUPAI,,,1,NOL,Undervotes,0,0,0,0
Coconino,61 - INSCRIPTION HOUSE,Registered Voters - Total,,,,,670,670,670,670
Coconino,61 - INSCRIPTION HOUSE,Registered Voters - DEMOCRATIC,,,,,360,360,360,360
Coconino,61 - INSCRIPTION HOUSE,Registered Voters - REPUBLICAN,,,,,125,125,125,125
Coconino,61 - INSCRIPTION HOUSE,Registered Voters - LIBERTARIAN,,,,,1,1,1,1
Coconino,61 - INSCRIPTION HOUSE,Registered Voters - GREEN,,,,,0,0,0,0
Coconino,61 - INSCRIPTION HOUSE,Registered Voters - NO LABELS,,,,,1,1,1,1
Coconino,61 - INSCRIPTION HOUSE,Registered Voters - NONPARTISAN,,,,,183,183,183,183
Coconino,61 - INSCRIPTION HOUSE,Ballots Cast - Total,,,,,202,80,121,1
Coconino,61 - INSCRIPTION HOUSE,Ballots Cast - DEMOCRATIC,,,,,155,68,86,1
Coconino,61 - INSCRIPTION HOUSE,Ballots Cast - REPUBLICAN,,,,,47,12,35,0
Coconino,61 - INSCRIPTION HOUSE,Ballots Cast - LIBERTARIAN,,,,,0,0,0,0
Coconino,61 - INSCRIPTION HOUSE,Ballots Cast - GREEN,,,,,0,0,0,0
Coconino,61 - INSCRIPTION HOUSE,Ballots Cast - NO LABELS,,,,,0,0,0,0
Coconino,61 - INSCRIPTION HOUSE,Ballots Cast - NONPARTISAN,,,,,0,0,0,0
Coconino,61 - INSCRIPTION HOUSE,Ballots Cast - Blank,,,,,3,0,3,0
Coconino,61 - INSCRIPTION HOUSE,U.S. Senate,,1,DEM,Ruben GALLEGO,137,63,73,1
Coconino,61 - INSCRIPTION HOUSE,U.S. Senate,,1,DEM,Write-In Totals,0,0,0,0
Coconino,61 - INSCRIPTION HOUSE,U.S. Senate,,1,DEM,Total Votes Cast,137,63,73,1
Coconino,61 - INSCRIPTION HOUSE,U.S. Senate,,1,DEM,Overvotes,0,0,0,0
Coconino,61 - INSCRIPTION HOUSE,U.S. Senate,,1,DEM,Undervotes,18,5,13,0
Coconino,61 - INSCRIPTION HOUSE,U.S. House,2,1,DEM,Jonathan NEZ,148,68,79,1
Coconino,61 - INSCRIPTION HOUSE,U.S. House,2,1,DEM,Write-In Totals,1,0,1,0
Coconino,61 - INSCRIPTION HOUSE,U.S. House,2,1,DEM,Total Votes Cast,149,68,80,1
Coconino,61 - INSCRIPTION HOUSE,U.S. House,2,1,DEM,Overvotes,0,0,0,0
Coconino,61 - INSCRIPTION HOUSE,U.S. House,2,1,DEM,Undervotes,6,0,6,0
Coconino,61 - INSCRIPTION HOUSE,State Senate,6,1,DEM,Theresa HATATHLIE,140,65,74,1
Coconino,61 - INSCRIPTION HOUSE,State Senate,6,1,DEM,Write-In Totals,2,1,1,0
Coconino,61 - INSCRIPTION HOUSE,State Senate,6,1,DEM,Total Votes Cast,142,66,75,1
Coconino,61 - INSCRIPTION HOUSE,State Senate,6,1,DEM,Overvotes,0,0,0,0
Coconino,61 - INSCRIPTION HOUSE,State Senate,6,1,DEM,Undervotes,13,2,11,0
Coconino,61 - INSCRIPTION HOUSE,State House,6,2,DEM,Angela MALONEY,53,21,32,0
