county,office,district,party,candidate,votes,winner,write-in,notes
Pinal,President,,Write-In,Chuck Baldwin,0,,True,
Santa Cruz,President,,Write-In,Chuck Baldwin,1,,True,
Yavapai,President,,Write-In,Chuck Baldwin,106,,True,
Yuma,President,,Write-In,Chuck Baldwin,24,,True,
,President,,Write-In,Chuck Baldwin,1371,,True,
Apache,President,,Write-In,Charles Jay,0,,True,
Cochise,President,,Write-In,Charles Jay,0,,True,
Coconino,President,,Write-In,Charles Jay,0,,True,
Gila,President,,Write-In,Charles Jay,0,,True,
Graham,President,,Write-In,Charles Jay,0,,True,
Greenlee,President,,Write-In,Charles Jay,0,,True,
La Paz,President,,Write-In,Charles Jay,0,,True,
Maricopa,President,,Write-In,Charles Jay,12,,True,
Mohave,President,,Write-In,Charles Jay,0,,True,
Navajo,President,,Write-In,Charles Jay,0,,True,
Pima,President,,Write-In,Charles Jay,4,,True,
Pinal,President,,Write-In,Charles Jay,0,,True,
Santa Cruz,President,,Write-In,Charles Jay,0,,True,
Yavapai,President,,Write-In,Charles Jay,0,,True,
Yuma,President,,Write-In,Charles Jay,0,,True,
,President,,Write-In,Charles Jay,16,,True,
Apache,U.S. House,1,DEM,Ann Kirkpatrick,17783,,,
Coconino,U.S. House,1,DEM,Ann Kirkpatrick,34071,,,
Gila,U.S. House,1,DEM,Ann Kirkpatrick,11193,,,
Graham,U.S. House,1,DEM,Ann Kirkpatrick,5090,,,
Greenlee,U.S. House,1,DEM,Ann Kirkpatrick,1686,,,
Navajo,U.S. House,1,DEM,Ann Kirkpatrick,19285,,,
Pinal,U.S. House,1,DEM,Ann Kirkpatrick,21669,,,
Yavapai,U.S. House,1,DEM,Ann Kirkpatrick,45014,,,
,U.S. House,1,DEM,Ann Kirkpatrick,155791,True,,
Apache,U.S. House,1,LBT,Thane Eichenauer,279,,,
Coconino,U.S. House,1,LBT,Thane Eichenauer,830,,,
Gila,U.S. House,1,LBT,Thane Eichenauer,267,,,
Graham,U.S. House,1,LBT,Thane Eichenauer,86,,,
Greenlee,U.S. House,1,LBT,Thane Eichenauer,28,,,
Navajo,U.S. House,1,LBT,Thane Eichenauer,377,,,
Pinal,U.S. House,1,LBT,Thane Eichenauer,495,,,
Yavapai,U.S. House,1,LBT,Thane Eichenauer,1316,,,
,U.S. House,1,LBT,Thane Eichenauer,3678,,,
Apache,U.S. House,1,REP,Sydney Hay,5482,,,
Coconino,U.S. House,1,REP,Sydney Hay,15500,,,
Gila,U.S. House,1,REP,Sydney Hay,9226,,,
Graham,U.S. House,1,REP,Sydney Hay,6299,,,
Greenlee,U.S. House,1,REP,Sydney Hay,1039,,,
Navajo,U.S. House,1,REP,Sydney Hay,13418,,,
Pinal,U.S. House,1,REP,Sydney Hay,13473,,,
Yavapai,U.S. House,1,REP,Sydney Hay,45487,,,
,U.S. House,1,REP,Sydney Hay,109924,,,
Apache,U.S. House,1,IND,Brent Maupin,481,,,
Coconino,U.S. House,1,IND,Brent Maupin,1781,,,
Gila,U.S. House,1,IND,Brent Maupin,743,,,
Graham,U.S. House,1,IND,Brent Maupin,240,,,
Greenlee,U.S. House,1,IND,Brent Maupin,59,,,
Navajo,U.S. House,1,IND,Brent Maupin,770,,,
Pinal,U.S. House,1,IND,Brent Maupin,1196,,,
Yavapai,U.S. House,1,IND,Brent Maupin,4124,,,
,U.S. House,1,IND,Brent Maupin,9394,,,
Coconino,U.S. House,2,DEM,John Thrasher,156,,,
La Paz,U.S. House,2,DEM,John Thrasher,11,,,
Maricopa,U.S. House,2,DEM,John Thrasher,104594,,,
Mohave,U.S. House,2,DEM,John Thrasher,20247,,,
Navajo,U.S. House,2,DEM,John Thrasher,603,,,
Yavapai,U.S. House,2,DEM,John Thrasher,0,,,
,U.S. House,2,DEM,John Thrasher,125611,,,
Coconino,U.S. House,2,GRN,William Crum,7,,,
La Paz,U.S. House,2,GRN,William Crum,0,,,
Maricopa,U.S. House,2,GRN,William Crum,2676,,,
Mohave,U.S. House,2,GRN,William Crum,915,,,
Navajo,U.S. House,2,GRN,William Crum,18,,,
Yavapai,U.S. House,2,GRN,William Crum,0,,,
,U.S. House,2,GRN,William Crum,3616,,,
Coconino,U.S. House,2,LBT,Powell Gammill,16,,,
La Paz,U.S. House,2,LBT,Powell Gammill,0,,,
Maricopa,U.S. House,2,LBT,Powell Gammill,6093,,,
Mohave,U.S. House,2,LBT,Powell Gammill,1750,,,
Navajo,U.S. House,2,LBT,Powell Gammill,23,,,
Yavapai,U.S. House,2,LBT,Powell Gammill,0,,,
,U.S. House,2,LBT,Powell Gammill,7882,,,
Coconino,U.S. House,2,REP,Trent Franks,51,,,
La Paz,U.S. House,2,REP,Trent Franks,4,,,
Maricopa,U.S. House,2,REP,Trent Franks,160521,,,
Mohave,U.S. House,2,REP,Trent Franks,40174,,,
Navajo,U.S. House,2,REP,Trent Franks,164,,,
Yavapai,U.S. House,2,REP,Trent Franks,0,,,
,U.S. House,2,REP,Trent Franks,200914,True,,
Maricopa,U.S. House,3,DEM,Bob Lord,115759,,,
,U.S. House,3,DEM,Bob Lord,115759,,,
Maricopa,U.S. House,3,LBT,Michael Shoen,10602,,,
,U.S. House,3,LBT,Michael Shoen,10602,,,
Maricopa,U.S. House,3,REP,John Shadegg,148800,,,
,U.S. House,3,REP,John Shadegg,148800,True,,
Maricopa,U.S. House,4,DEM,Ed Pastor,89721,,,
,U.S. House,4,DEM,Ed Pastor,89721,True,,
Maricopa,U.S. House,4,GRN,Rebecca DeWitt,4464,,,
,U.S. House,4,GRN,Rebecca DeWitt,4464,,,
Maricopa,U.S. House,4,LBT,Joe Cobb,3807,,,
,U.S. House,4,LBT,Joe Cobb,3807,,,
Maricopa,U.S. House,4,REP,Don Karg,26435,,,
,U.S. House,4,REP,Don Karg,26435,,,
Maricopa,U.S. House,5,DEM,Harry Mitchell,149033,,,
,U.S. House,5,DEM,Harry Mitchell,149033,True,,
Maricopa,U.S. House,5,LBT,Warren Severin,9158,,,
,U.S. House,5,LBT,Warren Severin,9158,,,
Maricopa,U.S. House,5,REP,David Schweikert,122165,,,
,U.S. House,5,REP,David Schweikert,122165,,,
Maricopa,U.S. House,5,NONE,Ralph Hughes,9,,True,
,U.S. House,5,NONE,Ralph Hughes,9,,True,
Maricopa,U.S. House,6,DEM,Rebecca Schneider,99755,,,
Pinal,U.S. House,6,DEM,Rebecca Schneider,15702,,,
,U.S. House,6,DEM,Rebecca Schneider,115457,,,
Maricopa,U.S. House,6,LBT,Rick Biondi,8816,,,
Pinal,U.S. House,6,LBT,Rick Biondi,1321,,,
,U.S. House,6,LBT,Rick Biondi,10137,,,
Maricopa,U.S. House,6,REP,Jeff Flake,185188,,,
Pinal,U.S. House,6,REP,Jeff Flake,23394,,,
,U.S. House,6,REP,Jeff Flake,208582,True,,
La Paz,U.S. House,7,DEM,Raúl Grijalva,2122,,,
Maricopa,U.S. House,7,DEM,Raúl Grijalva,18503,,,
Pima,U.S. House,7,DEM,Raúl Grijalva,68181,,,
Pinal,U.S. House,7,DEM,Raúl Grijalva,7247,,,
Santa Cruz,U.S. House,7,DEM,Raúl Grijalva,7992,,,
Yuma,U.S. House,7,DEM,Raúl Grijalva,20259,,,
,U.S. House,7,DEM,Raúl Grijalva,124304,True,,
La Paz,U.S. House,7,LBT,Raymond Patrick Petrulsky,216,,,
Maricopa,U.S. House,7,LBT,Raymond Patrick Petrulsky,1231,,,
Pima,U.S. House,7,LBT,Raymond Patrick Petrulsky,3560,,,
Pinal,U.S. House,7,LBT,Raymond Patrick Petrulsky,634,,,
Santa Cruz,U.S. House,7,LBT,Raymond Patrick Petrulsky,178,,,
Yuma,U.S. House,7,LBT,Raymond Patrick Petrulsky,1936,,,
,U.S. House,7,LBT,Raymond Patrick Petrulsky,7755,,,
La Paz,U.S. House,7,REP,Joseph Sweeney,2727,,,
Maricopa,U.S. House,7,REP,Joseph Sweeney,12468,,,
Pima,U.S. House,7,REP,Joseph Sweeney,22078,,,
Pinal,U.S. House,7,REP,Joseph Sweeney,7000,,,
Santa Cruz,U.S. House,7,REP,Joseph Sweeney,1903,,,
Yuma,U.S. House,7,REP,Joseph Sweeney,18249,,,
,U.S. House,7,REP,Joseph Sweeney,64425,,,
La Paz,U.S. House,7,NONE,Harley Meyer,0,,True,
Maricopa,U.S. House,7,NONE,Harley Meyer,0,,True,
Pima,U.S. House,7,NONE,Harley Meyer,2,,True,
Pinal,U.S. House,7,NONE,Harley Meyer,0,,True,
Santa Cruz,U.S. House,7,NONE,Harley Meyer,1,,True,
Yuma,U.S. House,7,NONE,Harley Meyer,2,,True,
,U.S. House,7,NONE,Harley Meyer,5,,True,
Cochise,U.S. House,8,DEM,Gabrielle Giffords,23533,,,
Pima,U.S. House,8,DEM,Gabrielle Giffords,151556,,,
Pinal,U.S. House,8,DEM,Gabrielle Giffords,2999,,,
Santa Cruz,U.S. House,8,DEM,Gabrielle Giffords,1541,,,
,U.S. House,8,DEM,Gabrielle Giffords,179629,True,,
Cochise,U.S. House,8,LBT,Paul Davis,1616,,,
Pima,U.S. House,8,LBT,Paul Davis,6325,,,
Pinal,U.S. House,8,LBT,Paul Davis,70,,,
Santa Cruz,U.S. House,8,LBT,Paul Davis,70,,,
,U.S. House,8,LBT,Paul Davis,8081,,,
Cochise,U.S. House,8,REP,Tim Bee,23280,,,
Pima,U.S. House,8,REP,Tim Bee,112612,,,
Pinal,U.S. House,8,REP,Tim Bee,3559,,,
Santa Cruz,U.S. House,8,REP,Tim Bee,1102,,,
,U.S. House,8,REP,Tim Bee,140553,,,
Cochise,U.S. House,8,NONE,Paul Price,1,,True,
Pima,U.S. House,8,NONE,Paul Price,2,,True,
Pinal,U.S. House,8,NONE,Paul Price,0,,True,
Santa Cruz,U.S. House,8,NONE,Paul Price,0,,True,
,U.S. House,8,NONE,Paul Price,3,,True,
Coconino,State Senate,1,DEM,Pat Chancerelle,7054,,,
Yavapai,State Senate,1,DEM,Pat Chancerelle,30458,,,
,State Senate,1,DEM,Pat Chancerelle,37512,,,
Coconino,State Senate,1,REP,Steve Pierce,8007,,,
Yavapai,State Senate,1,REP,Steve Pierce,50605,,,
,State Senate,1,REP,Steve Pierce,58612,True,,
Apache,State Senate,2,DEM,Albert Hale,14221,,,
Coconino,State Senate,2,DEM,Albert Hale,20654,,,
Mohave,State Senate,2,DEM,Albert Hale,77,,,
Navajo,State Senate,2,DEM,Albert Hale,7289,,,
Yavapai,State Senate,2,DEM,Albert Hale,0,,,
,State Senate,2,DEM,Albert Hale,42241,True,,
Apache,State Senate,2,REP,Royce Jenkins,2832,,,
Coconino,State Senate,2,REP,Royce Jenkins,11168,,,
Mohave,State Senate,2,REP,Royce Jenkins,91,,,
Navajo,State Senate,2,REP,Royce Jenkins,1602,,,
Yavapai,State Senate,2,REP,Royce Jenkins,0,,,
,State Senate,2,REP,Royce Jenkins,15693,,,
Coconino,State Senate,3,DEM,Mary Landahl,1653,,,
La Paz,State Senate,3,DEM,Mary Landahl,886,,,
Mohave,State Senate,3,DEM,Mary Landahl,22960,,,
,State Senate,3,DEM,Mary Landahl,25499,,,
Coconino,State Senate,3,REP,Ron Gould,1650,,,
La Paz,State Senate,3,REP,Ron Gould,1489,,,
Mohave,State Senate,3,REP,Ron Gould,39591,,,
,State Senate,3,REP,Ron Gould,42730,True,,
Maricopa,State Senate,4,DEM,Robert Boehlke,43389,,,
Yavapai,State Senate,4,DEM,Robert Boehlke,4005,,,
,State Senate,4,DEM,Robert Boehlke,47394,,,
Maricopa,State Senate,4,REP,Jack Harper,65565,,,
Yavapai,State Senate,4,REP,Jack Harper,7532,,,
,State Senate,4,REP,Jack Harper,73097,True,,
Apache,State Senate,5,DEM,Bill Jeffers,2412,,,
Coconino,State Senate,5,DEM,Bill Jeffers,1,,,
Gila,State Senate,5,DEM,Bill Jeffers,9810,,,
Graham,State Senate,5,DEM,Bill Jeffers,5005,,,
Greenlee,State Senate,5,DEM,Bill Jeffers,1631,,,
Navajo,State Senate,5,DEM,Bill Jeffers,11506,,,
Pinal,State Senate,5,DEM,Bill Jeffers,0,,,
,State Senate,5,DEM,Bill Jeffers,30365,,,
Apache,State Senate,5,REP,Sylvia Tenney Allen,4201,,,
Coconino,State Senate,5,REP,Sylvia Tenney Allen,0,,,
Gila,State Senate,5,REP,Sylvia Tenney Allen,10617,,,
Graham,State Senate,5,REP,Sylvia Tenney Allen,6491,,,
Greenlee,State Senate,5,REP,Sylvia Tenney Allen,1088,,,
Navajo,State Senate,5,REP,Sylvia Tenney Allen,13950,,,
Pinal,State Senate,5,REP,Sylvia Tenney Allen,0,,,
,State Senate,5,REP,Sylvia Tenney Allen,36347,True,,
Maricopa,State Senate,6,DEM,Jim Larson,31579,,,
,State Senate,6,DEM,Jim Larson,31579,,,
Maricopa,State Senate,6,REP,Pamela Gorman,47116,,,
,State Senate,6,REP,Pamela Gorman,47116,True,,
Maricopa,State Senate,7,DEM,Lisa Black,31583,,,
,State Senate,7,DEM,Lisa Black,31583,,,
Maricopa,State Senate,7,LBT,Dennis G. Grenier,2465,,,
,State Senate,7,LBT,Dennis G. Grenier,2465,,,
Maricopa,State Senate,7,REP,Jim Waring,46673,,,
,State Senate,7,REP,Jim Waring,46673,True,,
Maricopa,State Senate,8,REP,Carolyn S. Allen,71125,,,
,State Senate,8,REP,Carolyn S. Allen,71125,True,,
Maricopa,State Senate,9,DEM,Karen Price,32236,,,
,State Senate,9,DEM,Karen Price,32236,,,
Maricopa,State Senate,9,REP,"Robert ""Bob"" Burns",40214,,,
,State Senate,9,REP,"Robert ""Bob"" Burns",40214,True,,
Maricopa,State Senate,10,DEM,Martin Monroe,22218,,,
,State Senate,10,DEM,Martin Monroe,22218,,,
Maricopa,State Senate,10,REP,Linda Gray,27445,,,
,State Senate,10,REP,Linda Gray,27445,True,,
Maricopa,State Senate,11,DEM,Ann Wallack,36376,,,
,State Senate,11,DEM,Ann Wallack,36376,,,
Maricopa,State Senate,11,REP,Barbara Leff,43702,,,
,State Senate,11,REP,Barbara Leff,43702,True,,
Maricopa,State Senate,12,DEM,Angela Cotera,47562,,,
,State Senate,12,DEM,Angela Cotera,47562,,,
Maricopa,State Senate,12,REP,John Nelson,52552,,,
,State Senate,12,REP,John Nelson,52552,True,,
Maricopa,State Senate,13,DEM,Richard Miranda,23816,,,
,State Senate,13,DEM,Richard Miranda,23816,True,,
Maricopa,State Senate,14,DEM,Debbie McCune-Davis,16033,,,
,State Senate,14,DEM,Debbie McCune-Davis,16033,True,,
Maricopa,State Senate,14,LBT,Mike Renzulli,3391,,,
,State Senate,14,LBT,Mike Renzulli,3391,,,
Maricopa,State Senate,14,NONE,C.J. Becker,22,,True,
,State Senate,14,NONE,C.J. Becker,22,,True,
Maricopa,State Senate,15,DEM,Ken Cheuvront,30321,,,
,State Senate,15,DEM,Ken Cheuvront,30321,True,,
Maricopa,State Senate,16,DEM,Leah Landrum,33368,,,
,State Senate,16,DEM,Leah Landrum,33368,True,,
Maricopa,State Senate,16,REP,Daniel J. Veres,12149,,,
,State Senate,16,REP,Daniel J. Veres,12149,,,
Maricopa,State Senate,17,DEM,Meg Burton-Cahill,35720,,,
,State Senate,17,DEM,Meg Burton-Cahill,35720,True,,
Maricopa,State Senate,17,REP,Jesse Hernandez,22303,,,
,State Senate,17,REP,Jesse Hernandez,22303,,,
Maricopa,State Senate,18,DEM,Judah Nativio,18889,,,
,State Senate,18,DEM,Judah Nativio,18889,,,
Maricopa,State Senate,18,REP,Russell Pearce,24232,,,
,State Senate,18,REP,Russell Pearce,24232,True,,
Maricopa,State Senate,18,NONE,Ilias Kostopoulos,2,,True,
,State Senate,18,NONE,Ilias Kostopoulos,2,,True,
Maricopa,State Senate,19,REP,Chuck Gray,58870,,,
,State Senate,19,REP,Chuck Gray,58870,True,,
Maricopa,State Senate,20,DEM,Ted Maish,34426,,,
,State Senate,20,DEM,Ted Maish,34426,,,
Maricopa,State Senate,20,REP,John Huppenthal,44245,,,
,State Senate,20,REP,John Huppenthal,44245,True,,
Maricopa,State Senate,21,REP,Jay Tibshraeny,77426,,,
,State Senate,21,REP,Jay Tibshraeny,77426,True,,
Maricopa,State Senate,22,REP,Thayer Verschoor,74415,,,
Pinal,State Senate,22,REP,Thayer Verschoor,6917,,,
,State Senate,22,REP,Thayer Verschoor,81332,True,,
Gila,State Senate,23,DEM,Rebecca Rios,356,,,
Maricopa,State Senate,23,DEM,Rebecca Rios,4369,,,
Pinal,State Senate,23,DEM,Rebecca Rios,43478,,,
,State Senate,23,DEM,Rebecca Rios,48203,True,,
Gila,State Senate,23,REP,André Campos,31,,,
Maricopa,State Senate,23,REP,André Campos,1716,,,
Pinal,State Senate,23,REP,André Campos,35025,,,
,State Senate,23,REP,André Campos,36772,,,
La Paz,State Senate,24,DEM,Amanda Aguirre,1805,,,
Yuma,State Senate,24,DEM,Amanda Aguirre,27913,,,
,State Senate,24,DEM,Amanda Aguirre,29718,True,,
La Paz,State Senate,24,GRN,Jack Kretzer,516,,,
Yuma,State Senate,24,GRN,Jack Kretzer,8651,,,
,State Senate,24,GRN,Jack Kretzer,9167,,,
Cochise,State Senate,25,DEM,"Manuel V. ""Manny"" Alvarez",15079,,,
Maricopa,State Senate,25,DEM,"Manuel V. ""Manny"" Alvarez",792,,,
Pima,State Senate,25,DEM,"Manuel V. ""Manny"" Alvarez",10191,,,
Pinal,State Senate,25,DEM,"Manuel V. ""Manny"" Alvarez",737,,,
Santa Cruz,State Senate,25,DEM,"Manuel V. ""Manny"" Alvarez",7470,,,
,State Senate,25,DEM,"Manuel V. ""Manny"" Alvarez",34269,True,,
Cochise,State Senate,25,REP,Mary Ann Black,15765,,,
Maricopa,State Senate,25,REP,Mary Ann Black,1198,,,
Pima,State Senate,25,REP,Mary Ann Black,10438,,,
Pinal,State Senate,25,REP,Mary Ann Black,1027,,,
Santa Cruz,State Senate,25,REP,Mary Ann Black,2275,,,
,State Senate,25,REP,Mary Ann Black,30703,,,
Pima,State Senate,26,DEM,Cheryl A. Cage,43692,,,
Pinal,State Senate,26,DEM,Cheryl A. Cage,2533,,,
,State Senate,26,DEM,Cheryl A. Cage,46225,,,
Pima,State Senate,26,REP,Al Melvin,44406,,,
Pinal,State Senate,26,REP,Al Melvin,3785,,,
,State Senate,26,REP,Al Melvin,48191,True,,
Pima,State Senate,27,DEM,Jorge Luis Garcia,38480,,,
,State Senate,27,DEM,Jorge Luis Garcia,38480,True,,
Pima,State Senate,27,REP,Bob Westerman,18749,,,
,State Senate,27,REP,Bob Westerman,18749,,,
Pima,State Senate,28,DEM,Paula Aboud,53343,,,
,State Senate,28,DEM,Paula Aboud,53343,True,,
Pima,State Senate,29,DEM,Linda Lopez,37248,,,
,State Senate,29,DEM,Linda Lopez,37248,True,,
Cochise,State Senate,30,DEM,Georgette W. Valle,5924,,,
Pima,State Senate,30,DEM,Georgette W. Valle,35638,,,
Santa Cruz,State Senate,30,DEM,Georgette W. Valle,1265,,,
,State Senate,30,DEM,Georgette W. Valle,42827,,,
Cochise,State Senate,30,REP,Jonathan Paton,10336,,,
Pima,State Senate,30,REP,Jonathan Paton,52821,,,
Santa Cruz,State Senate,30,REP,Jonathan Paton,1198,,,
,State Senate,30,REP,Jonathan Paton,64355,True,,
Coconino,State House,1,DEM,Dennis Grittner,6955,,,
Yavapai,State House,1,DEM,Dennis Grittner,29714,,,
,State House,1,DEM,Dennis Grittner,36669,,,
Coconino,State House,1,REP,Lucy Mason,7502,,,
Yavapai,State House,1,REP,Lucy Mason,48359,,,
,State House,1,REP,Lucy Mason,55861,True,,
Coconino,State House,1,REP,Andy Tobin,7078,,,
Yavapai,State House,1,REP,Andy Tobin,45741,,,
,State House,1,REP,Andy Tobin,52819,True,,
Apache,State House,2,DEM,Tom Chabin,7596,,,
Coconino,State House,2,DEM,Tom Chabin,21423,,,
Mohave,State House,2,DEM,Tom Chabin,98,,,
Navajo,State House,2,DEM,Tom Chabin,4094,,,
Yavapai,State House,2,DEM,Tom Chabin,0,,,
,State House,2,DEM,Tom Chabin,33211,True,,
Apache,State House,2,DEM,Christopher Clark Deschene,13040,,,
Coconino,State House,2,DEM,Christopher Clark Deschene,17042,,,
Mohave,State House,2,DEM,Christopher Clark Deschene,105,,,
Navajo,State House,2,DEM,Christopher Clark Deschene,6537,,,
Yavapai,State House,2,DEM,Christopher Clark Deschene,0,,,
,State House,2,DEM,Christopher Clark Deschene,36724,True,,
Coconino,State House,3,DEM,Pamela Durbin,1279,,,
La Paz,State House,3,DEM,Pamela Durbin,893,,,
Mohave,State House,3,DEM,Pamela Durbin,22526,,,
,State House,3,DEM,Pamela Durbin,24698,,,
Coconino,State House,3,REP,Doris Goodale,1654,,,
La Paz,State House,3,REP,Doris Goodale,1197,,,
Mohave,State House,3,REP,Doris Goodale,33326,,,
,State House,3,REP,Doris Goodale,36177,True,,
Coconino,State House,3,REP,Nancy McLain,1884,,,
La Paz,State House,3,REP,Nancy McLain,1383,,,
Mohave,State House,3,REP,Nancy McLain,34548,,,
,State House,3,REP,Nancy McLain,37815,True,,
Maricopa,State House,4,DEM,Sue Dolphin,38557,,,
Yavapai,State House,4,DEM,Sue Dolphin,3726,,,
,State House,4,DEM,Sue Dolphin,42283,,,
Maricopa,State House,4,DEM,Paula S. Forster,35740,,,
Yavapai,State House,4,DEM,Paula S. Forster,3378,,,
,State House,4,DEM,Paula S. Forster,39118,,,
Maricopa,State House,4,REP,Tom Boone,62748,,,
Yavapai,State House,4,REP,Tom Boone,6842,,,
,State House,4,REP,Tom Boone,69590,True,,
Maricopa,State House,4,REP,Judy M. Burges,62952,,,
Yavapai,State House,4,REP,Judy M. Burges,7119,,,
,State House,4,REP,Judy M. Burges,70071,True,,
Apache,State House,5,DEM,Jack A. Brown,3200,,,
Coconino,State House,5,DEM,Jack A. Brown,1,,,
Gila,State House,5,DEM,Jack A. Brown,10297,,,
Graham,State House,5,DEM,Jack A. Brown,5312,,,
Greenlee,State House,5,DEM,Jack A. Brown,1612,,,
Navajo,State House,5,DEM,Jack A. Brown,11544,,,
Pinal,State House,5,DEM,Jack A. Brown,0,,,
,State House,5,DEM,Jack A. Brown,31966,True,,
Apache,State House,5,REP,Barbara G. Brewer,3104,,,
Coconino,State House,5,REP,Barbara G. Brewer,0,,,
