county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional
Pinal,01 KEARNY,Presidential Electors,,REP,TRUMP,640,359,272,9
Pinal,04 DUDLEYVILLE,Presidential Electors,,REP,TRUMP,193,126,65,2
Pinal,05 SAN MANUEL,Presidential Electors,,REP,TRUMP,883,569,312,2
Pinal,06 MAMMOTH,Presidential Electors,,REP,TRUMP,205,130,73,2
Pinal,07 ORACLE,Presidential Electors,,REP,TRUMP,1449,1208,236,5
Pinal,08 SADDLEBROOKE WEST,Presidential Electors,,REP,TRUMP,1372,1166,202,4
Pinal,09 ARIZONA CITY,Presidential Electors,,REP,TRUMP,1083,728,349,6
Pinal,10 TOLTEC SOUTH,Presidential Electors,,REP,TRUMP,1188,831,356,1
Pinal,11 PICACHO,Presidential Electors,,REP,TRUMP,165,118,44,3
Pinal,12 ELOY,Presidential Electors,,REP,TRUMP,162,103,58,1
Pinal,13 TOLTEC,Presidential Electors,,REP,TRUMP,1268,1084,180,4
Pinal,14 ELOY SOUTH,Presidential Electors,,REP,TRUMP,211,130,81,0
Pinal,15 SADDLEBROOKE EAST,Presidential Electors,,REP,TRUMP,1449,1266,182,1
Pinal,16 RED ROCK,Presidential Electors,,REP,TRUMP,1290,832,452,6
Pinal,17 COOLIDGE NE,Presidential Electors,,REP,TRUMP,451,294,156,1
Pinal,18 COOLIDGE NW,Presidential Electors,,REP,TRUMP,1283,847,422,14
Pinal,19 COOLIDGE SOUTH,Presidential Electors,,REP,TRUMP,623,413,207,3
Pinal,20 RANDOLPH,Presidential Electors,,REP,TRUMP,413,311,96,6
Pinal,21 CENTRAL ARIZONA COLLEGE,Presidential Electors,,REP,TRUMP,569,444,122,3
Pinal,22 ELEVEN MILE CORNER,Presidential Electors,,REP,TRUMP,459,320,138,1
Pinal,23 FLORENCE NORTH,Presidential Electors,,REP,TRUMP,939,790,146,3
Pinal,24 FLORENCE SOUTH,Presidential Electors,,REP,TRUMP,698,480,213,5
Pinal,25 CACTUS FOREST,Presidential Electors,,REP,TRUMP,1033,815,216,2
Pinal,26 JOHNSON RANCH,Presidential Electors,,REP,TRUMP,1682,1329,350,3
Pinal,27 POSTON BUTTE,Presidential Electors,,REP,TRUMP,3820,3076,718,26
Pinal,28 QUEEN CREEK,Presidential Electors,,REP,TRUMP,3460,2717,730,13
Pinal,29 SACATON,Presidential Electors,,REP,TRUMP,68,29,39,0
Pinal,30 MARICOPA,Presidential Electors,,REP,TRUMP,1514,1009,494,11
Pinal,31 STANFIELD,Presidential Electors,,REP,TRUMP,187,131,56,0
Pinal,32 CASA GRANDE NORTH,Presidential Electors,,REP,TRUMP,673,510,158,5
Pinal,33 CASA GRANDE N CENTRAL,Presidential Electors,,REP,TRUMP,723,536,182,5
Pinal,34 CASA GRANDE S CENTRAL,Presidential Electors,,REP,TRUMP,757,530,224,3
Pinal,35 CASA GRANDE NE,Presidential Electors,,REP,TRUMP,1072,808,257,7
Pinal,36 CASA GRANDE SE,Presidential Electors,,REP,TRUMP,534,376,157,1
Pinal,37 CASA GRANDE NW,Presidential Electors,,REP,TRUMP,1483,1228,244,11
Pinal,38 CASA GRANDE SW,Presidential Electors,,REP,TRUMP,591,406,180,5
Pinal,39 CASA GRANDE RANCHO GRANDE,Presidential Electors,,REP,TRUMP,1396,1062,326,8
Pinal,40 APACHE JCT SUPERSTITION,Presidential Electors,,REP,TRUMP,1220,1000,220,0
Pinal,41 CASA GRANDE INTERCHANGE,Presidential Electors,,REP,TRUMP,1469,1257,210,2
Pinal,42 APACHE JCT NW,Presidential Electors,,REP,TRUMP,898,698,195,5
Pinal,43 APACHE JCT SW,Presidential Electors,,REP,TRUMP,1319,1084,232,3
Pinal,44 APACHE JCT SE,Presidential Electors,,REP,TRUMP,1490,1065,418,7
Pinal,45 APACHE JCT NE,Presidential Electors,,REP,TRUMP,1416,1067,336,13
Pinal,46 APACHE JCT EAST,Presidential Electors,,REP,TRUMP,1250,1022,223,5
Pinal,47 APACHE JCT CENTRAL,Presidential Electors,,REP,TRUMP,1033,768,261,4
Pinal,48 GOLD CANYON,Presidential Electors,,REP,TRUMP,1456,1110,342,4
Pinal,49 QUEEN VALLEY,Presidential Electors,,REP,TRUMP,364,217,147,0
Pinal,50 SUPERIOR,Presidential Electors,,REP,TRUMP,409,254,153,2
Pinal,51 SUPERIOR WEST,Presidential Electors,,REP,TRUMP,27,22,5,0
Pinal,52 SUTTON SUMMIT,Presidential Electors,,REP,TRUMP,84,51,33,0
Pinal,53 CHUI CHU,Presidential Electors,,REP,TRUMP,11,3,8,0
Pinal,54 THUNDERBIRD FARMS,Presidential Electors,,REP,TRUMP,914,581,330,3
Pinal,55 CASA GRANDE WEST,Presidential Electors,,REP,TRUMP,1061,751,295,15
Pinal,56 APACHE JUNCTION NORTH,Presidential Electors,,REP,TRUMP,1215,946,268,1
Pinal,57 APACHE JUNCTION N CENTRAL,Presidential Electors,,REP,TRUMP,1430,1074,350,6
Pinal,58 APACHE JUNCTION E CENTRAL,Presidential Electors,,REP,TRUMP,1050,823,224,3
Pinal,59 APACHE JUNCTION SOUTH,Presidential Electors,,REP,TRUMP,1470,1226,239,5
Pinal,60 BLACKWATER,Presidential Electors,,REP,TRUMP,45,8,37,0
Pinal,61 SAN TAN,Presidential Electors,,REP,TRUMP,63,20,41,2
Pinal,62 CASA BLANCA,Presidential Electors,,REP,TRUMP,58,23,35,0
Pinal,63 APACHE TRAIL,Presidential Electors,,REP,TRUMP,701,505,189,7
Pinal,64 SUPERSTITION MOUNTAIN,Presidential Electors,,REP,TRUMP,1507,1248,252,7
Pinal,66 MOUNTAINBROOK VILLAGE,Presidential Electors,,REP,TRUMP,877,753,124,0
Pinal,67 HIDDEN VALLEY,Presidential Electors,,REP,TRUMP,687,476,207,4
Pinal,68 SAN TAN PARK,Presidential Electors,,REP,TRUMP,1849,1296,534,19
Pinal,69 BELLA VISTA,Presidential Electors,,REP,TRUMP,856,636,206,14
Pinal,70 COPPER BASIN,Presidential Electors,,REP,TRUMP,2078,1537,534,7
Pinal,71 SCHNEPF,Presidential Electors,,REP,TRUMP,1379,976,401,2
Pinal,72 PERALTA,Presidential Electors,,REP,TRUMP,640,524,116,0
Pinal,73 SANTA ROSA,Presidential Electors,,REP,TRUMP,714,501,211,2
Pinal,74 EL DORADO,Presidential Electors,,REP,TRUMP,1070,682,386,2
Pinal,75 WALKER BUTTE,Presidential Electors,,REP,TRUMP,1489,1031,446,12
Pinal,76 PECAN CREEK NORTH,Presidential Electors,,REP,TRUMP,1583,1138,439,6
Pinal,77 AK CHIN COMMUNITY,Presidential Electors,,REP,TRUMP,45,21,24,0
Pinal,78 MARICOPA MEADOWS,Presidential Electors,,REP,TRUMP,1202,869,329,4
Pinal,79 MARICOPA FIESTA,Presidential Electors,,REP,TRUMP,1240,869,366,5
Pinal,80 PROVINCE,Presidential Electors,,REP,TRUMP,2853,2237,613,3
Pinal,81 IRONWOOD COMMON,Presidential Electors,,REP,TRUMP,1176,964,210,2
Pinal,82 CRUZ PARK,Presidential Electors,,REP,TRUMP,264,176,88,0
Pinal,83 COYOTE RANCH,Presidential Electors,,REP,TRUMP,1443,1069,361,13
Pinal,84 GOLD CANYON NORTH,Presidential Electors,,REP,TRUMP,604,486,117,1
Pinal,85 SAN TAN HEIGHTS,Presidential Electors,,REP,TRUMP,1460,903,552,5
Pinal,86 CIRCLE CROSS RANCH,Presidential Electors,,REP,TRUMP,2337,1779,548,10
Pinal,87 JOHNSON RANCH EAST,Presidential Electors,,REP,TRUMP,1149,787,359,3
Pinal,88 IRONWOOD CROSSING,Presidential Electors,,REP,TRUMP,4435,3519,903,13
Pinal,89 QUAIL HOLLOW,Presidential Electors,,REP,TRUMP,1920,1353,562,5
Pinal,90 SENITA,Presidential Electors,,REP,TRUMP,812,551,259,2
Pinal,91 SILVERBELL,Presidential Electors,,REP,TRUMP,855,607,247,1
Pinal,92 EAGLE CREST,Presidential Electors,,REP,TRUMP,1848,1474,358,16
Pinal,93 ORACLE SOUTH,Presidential Electors,,REP,TRUMP,591,372,211,8
Pinal,94 SKYLINE RANCH,Presidential Electors,,REP,TRUMP,1496,1095,377,24
Pinal,95 QUEEN CREEK SOUTH,Presidential Electors,,REP,TRUMP,1389,1107,281,1
Pinal,96 SAN TAN RANCHES,Presidential Electors,,REP,TRUMP,1174,1094,74,6
Pinal,97 COPPER BASIN SOUTHEAST,Presidential Electors,,REP,TRUMP,1339,966,369,4
Pinal,98 LINKS ESTATES,Presidential Electors,,REP,TRUMP,1175,862,310,3
Pinal,99 MISSION VALLEY,Presidential Electors,,REP,TRUMP,1200,921,261,18
Pinal,100 DESERT CEDARS,Presidential Electors,,REP,TRUMP,1146,769,374,3
Pinal,101 ALTERRA NORTH,Presidential Electors,,REP,TRUMP,944,636,306,2
Pinal,102 MARICOPA WELLS,Presidential Electors,,REP,TRUMP,1617,1173,433,11
Pinal,103 SAN CARLOS COMMUNITY,Presidential Electors,,REP,TRUMP,0,0,0,0
Pinal,104 PICACHO SOUTH,Presidential Electors,,REP,TRUMP,138,106,32,0
Pinal,105 TOLTEC SOUTHWEST,Presidential Electors,,REP,TRUMP,57,44,13,0
Pinal,01 KEARNY,Presidential Electors,,DEM,BIDEN,435,373,57,5
Pinal,04 DUDLEYVILLE,Presidential Electors,,DEM,BIDEN,259,207,52,0
Pinal,05 SAN MANUEL,Presidential Electors,,DEM,BIDEN,674,591,82,1
Pinal,06 MAMMOTH,Presidential Electors,,DEM,BIDEN,412,349,58,5
Pinal,07 ORACLE,Presidential Electors,,DEM,BIDEN,1160,1089,71,0
Pinal,08 SADDLEBROOKE WEST,Presidential Electors,,DEM,BIDEN,1208,1161,45,2
Pinal,09 ARIZONA CITY,Presidential Electors,,DEM,BIDEN,633,533,98,2
Pinal,10 TOLTEC SOUTH,Presidential Electors,,DEM,BIDEN,633,498,134,1
Pinal,11 PICACHO,Presidential Electors,,DEM,BIDEN,72,64,7,1
Pinal,12 ELOY,Presidential Electors,,DEM,BIDEN,436,330,104,2
Pinal,13 TOLTEC,Presidential Electors,,DEM,BIDEN,1014,921,93,0
Pinal,14 ELOY SOUTH,Presidential Electors,,DEM,BIDEN,493,363,128,2
Pinal,15 SADDLEBROOKE EAST,Presidential Electors,,DEM,BIDEN,1106,1086,20,0
Pinal,16 RED ROCK,Presidential Electors,,DEM,BIDEN,576,469,106,1
Pinal,17 COOLIDGE NE,Presidential Electors,,DEM,BIDEN,429,331,97,1
Pinal,18 COOLIDGE NW,Presidential Electors,,DEM,BIDEN,947,763,176,8
Pinal,19 COOLIDGE SOUTH,Presidential Electors,,DEM,BIDEN,585,480,98,7
Pinal,20 RANDOLPH,Presidential Electors,,DEM,BIDEN,173,143,26,4
Pinal,21 CENTRAL ARIZONA COLLEGE,Presidential Electors,,DEM,BIDEN,265,237,27,1
Pinal,22 ELEVEN MILE CORNER,Presidential Electors,,DEM,BIDEN,194,159,35,0
Pinal,23 FLORENCE NORTH,Presidential Electors,,DEM,BIDEN,531,475,53,3
Pinal,24 FLORENCE SOUTH,Presidential Electors,,DEM,BIDEN,439,373,64,2
Pinal,25 CACTUS FOREST,Presidential Electors,,DEM,BIDEN,292,264,26,2
Pinal,26 JOHNSON RANCH,Presidential Electors,,DEM,BIDEN,1025,945,80,0
Pinal,27 POSTON BUTTE,Presidential Electors,,DEM,BIDEN,2228,2068,153,7
Pinal,28 QUEEN CREEK,Presidential Electors,,DEM,BIDEN,2041,1850,186,5
Pinal,29 SACATON,Presidential Electors,,DEM,BIDEN,507,202,303,2
Pinal,30 MARICOPA,Presidential Electors,,DEM,BIDEN,1541,1333,200,8
Pinal,31 STANFIELD,Presidential Electors,,DEM,BIDEN,125,92,33,0
Pinal,32 CASA GRANDE NORTH,Presidential Electors,,DEM,BIDEN,676,564,106,6
Pinal,33 CASA GRANDE N CENTRAL,Presidential Electors,,DEM,BIDEN,689,584,99,6
Pinal,34 CASA GRANDE S CENTRAL,Presidential Electors,,DEM,BIDEN,745,634,107,4
Pinal,35 CASA GRANDE NE,Presidential Electors,,DEM,BIDEN,889,797,91,1
Pinal,36 CASA GRANDE SE,Presidential Electors,,DEM,BIDEN,745,619,125,1
Pinal,37 CASA GRANDE NW,Presidential Electors,,DEM,BIDEN,1064,940,116,8
Pinal,38 CASA GRANDE SW,Presidential Electors,,DEM,BIDEN,434,352,81,1
Pinal,39 CASA GRANDE RANCHO GRANDE,Presidential Electors,,DEM,BIDEN,1037,930,99,8
Pinal,40 APACHE JCT SUPERSTITION,Presidential Electors,,DEM,BIDEN,885,819,66,0
Pinal,41 CASA GRANDE INTERCHANGE,Presidential Electors,,DEM,BIDEN,912,853,58,1
Pinal,42 APACHE JCT NW,Presidential Electors,,DEM,BIDEN,538,469,67,2
Pinal,43 APACHE JCT SW,Presidential Electors,,DEM,BIDEN,796,726,70,0
Pinal,44 APACHE JCT SE,Presidential Electors,,DEM,BIDEN,786,699,84,3
Pinal,45 APACHE JCT NE,Presidential Electors,,DEM,BIDEN,563,504,59,0
Pinal,46 APACHE JCT EAST,Presidential Electors,,DEM,BIDEN,597,572,25,0
Pinal,47 APACHE JCT CENTRAL,Presidential Electors,,DEM,BIDEN,643,576,67,0
Pinal,48 GOLD CANYON,Presidential Electors,,DEM,BIDEN,937,865,72,0
Pinal,49 QUEEN VALLEY,Presidential Electors,,DEM,BIDEN,137,118,19,0
Pinal,50 SUPERIOR,Presidential Electors,,DEM,BIDEN,737,572,165,0
Pinal,51 SUPERIOR WEST,Presidential Electors,,DEM,BIDEN,4,4,0,0
Pinal,52 SUTTON SUMMIT,Presidential Electors,,DEM,BIDEN,28,27,1,0
Pinal,53 CHUI CHU,Presidential Electors,,DEM,BIDEN,138,72,59,7
Pinal,54 THUNDERBIRD FARMS,Presidential Electors,,DEM,BIDEN,406,325,80,1
Pinal,55 CASA GRANDE WEST,Presidential Electors,,DEM,BIDEN,727,637,84,6
Pinal,56 APACHE JUNCTION NORTH,Presidential Electors,,DEM,BIDEN,607,548,55,4
Pinal,57 APACHE JUNCTION N CENTRAL,Presidential Electors,,DEM,BIDEN,703,656,46,1
Pinal,58 APACHE JUNCTION E CENTRAL,Presidential Electors,,DEM,BIDEN,441,400,39,2
Pinal,59 APACHE JUNCTION SOUTH,Presidential Electors,,DEM,BIDEN,893,833,57,3
Pinal,60 BLACKWATER,Presidential Electors,,DEM,BIDEN,415,156,255,4
Pinal,61 SAN TAN,Presidential Electors,,DEM,BIDEN,422,162,253,7
Pinal,62 CASA BLANCA,Presidential Electors,,DEM,BIDEN,438,192,244,2
Pinal,63 APACHE TRAIL,Presidential Electors,,DEM,BIDEN,417,381,36,0
Pinal,64 SUPERSTITION MOUNTAIN,Presidential Electors,,DEM,BIDEN,894,853,41,0
Pinal,66 MOUNTAINBROOK VILLAGE,Presidential Electors,,DEM,BIDEN,511,489,21,1
Pinal,67 HIDDEN VALLEY,Presidential Electors,,DEM,BIDEN,376,317,58,1
Pinal,68 SAN TAN PARK,Presidential Electors,,DEM,BIDEN,1279,1147,128,4
Pinal,69 BELLA VISTA,Presidential Electors,,DEM,BIDEN,570,476,89,5
Pinal,70 COPPER BASIN,Presidential Electors,,DEM,BIDEN,1132,1002,126,4
Pinal,71 SCHNEPF,Presidential Electors,,DEM,BIDEN,597,504,93,0
Pinal,72 PERALTA,Presidential Electors,,DEM,BIDEN,324,307,17,0
Pinal,73 SANTA ROSA,Presidential Electors,,DEM,BIDEN,711,596,115,0
Pinal,74 EL DORADO,Presidential Electors,,DEM,BIDEN,1128,978,150,0
Pinal,75 WALKER BUTTE,Presidential Electors,,DEM,BIDEN,948,824,121,3
Pinal,76 PECAN CREEK NORTH,Presidential Electors,,DEM,BIDEN,851,725,124,2
Pinal,77 AK CHIN COMMUNITY,Presidential Electors,,DEM,BIDEN,279,103,173,3
Pinal,78 MARICOPA MEADOWS,Presidential Electors,,DEM,BIDEN,1053,924,126,3
Pinal,79 MARICOPA FIESTA,Presidential Electors,,DEM,BIDEN,1200,997,198,5
Pinal,80 PROVINCE,Presidential Electors,,DEM,BIDEN,2495,2242,249,4
Pinal,81 IRONWOOD COMMON,Presidential Electors,,DEM,BIDEN,1012,924,87,1
Pinal,82 CRUZ PARK,Presidential Electors,,DEM,BIDEN,376,289,83,4
Pinal,83 COYOTE RANCH,Presidential Electors,,DEM,BIDEN,970,820,145,5
Pinal,84 GOLD CANYON NORTH,Presidential Electors,,DEM,BIDEN,382,347,34,1
Pinal,85 SAN TAN HEIGHTS,Presidential Electors,,DEM,BIDEN,883,747,134,2
Pinal,86 CIRCLE CROSS RANCH,Presidential Electors,,DEM,BIDEN,1474,1303,171,0
