county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Yavapai,EAGLE (201),Registered Voters,,,,8836,,,
Yavapai,COURT (202),Registered Voters,,,,7050,,,
Yavapai,FAIR (203),Registered Voters,,,,5071,,,
Yavapai,GOLF (204),Registered Voters,,,,7181,,,
Yavapai,MINE (205),Registered Voters,,,,999,,,
Yavapai,HILL (206),Registered Voters,,,,87,,,
Yavapai,MESQUITE (207),Registered Voters,,,,1518,,,
Yavapai,YARN (208),Registered Voters,,,,890,,,
Yavapai,WICK (209),Registered Voters,,,,1066,,,
Yavapai,WALNUT (210),Registered Voters,,,,67,,,
Yavapai,SPRINGS (211),Registered Voters,,,,36,,,
Yavapai,PLEASANT (212),Registered Voters,,,,0,,,
Yavapai,SKULL (213),Registered Voters,,,,403,,,
Yavapai,KIRK (214),Registered Voters,,,,797,,,
Yavapai,BUCK (215),Registered Voters,,,,4754,,,
Yavapai,CREEK (216),Registered Voters,,,,2812,,,
Yavapai,WIND (217),Registered Voters,,,,139,,,
Yavapai,WELL (218),Registered Voters,,,,3102,,,
Yavapai,FORT (219),Registered Voters,,,,7416,,,
Yavapai,RIM (220),Registered Voters,,,,35,,,
Yavapai,SALT (221),Registered Voters,,,,428,,,
Yavapai,BUG (222),Registered Voters,,,,3906,,,
Yavapai,SUNSET (223),Registered Voters,,,,2092,,,
Yavapai,TOWERS (224),Registered Voters,,,,108,,,
Yavapai,IRON (225),Registered Voters,,,,7195,,,
Yavapai,SPIRIT (226),Registered Voters,,,,73,,,
Yavapai,RUBY (227),Registered Voters,,,,6363,,,
Yavapai,SCARLET (228),Registered Voters,,,,5350,,,
Yavapai,ONYX (229),Registered Voters,,,,8601,,,
Yavapai,AZURE (230),Registered Voters,,,,7639,,,
Yavapai,QUAIL (231),Registered Voters,,,,411,,,
Yavapai,GHOST (232),Registered Voters,,,,2859,,,
Yavapai,BRIDGE (233),Registered Voters,,,,81,,,
Yavapai,WATSON (234),Registered Voters,,,,9498,,,
Yavapai,RANCH (235),Registered Voters,,,,4808,,,
Yavapai,CAMP (236),Registered Voters,,,,654,,,
Yavapai,BASIN (237),Registered Voters,,,,6997,,,
Yavapai,GRAZE (238),Registered Voters,,,,8595,,,
Yavapai,COYOTE (239),Registered Voters,,,,3496,,,
Yavapai,CARS (240),Registered Voters,,,,1012,,,
Yavapai,STONE (241),Registered Voters,,,,691,,,
Yavapai,WATER (242),Registered Voters,,,,6308,,,
Yavapai,BURRO (243),Registered Voters,,,,8621,,,
Yavapai,BISON (244),Registered Voters,,,,11175,,,
Yavapai,BIGHORN (245),Registered Voters,,,,6141,,,
Yavapai,EAGLE (201),Ballots Cast,,,,8132,535,7586,11
Yavapai,COURT (202),Ballots Cast,,,,6130,578,5527,25
Yavapai,FAIR (203),Ballots Cast,,,,4537,311,4219,7
Yavapai,GOLF (204),Ballots Cast,,,,6633,469,6154,10
Yavapai,MINE (205),Ballots Cast,,,,828,442,383,3
Yavapai,HILL (206),Ballots Cast,,,,80,22,58,0
