<<<<<<< HEAD
county,office,district,party,candidate,votes,winner,write-in,notes
Pinal,Governor,,LBT,Barry Hess,33,,,
Santa Cruz,Governor,,LBT,Barry Hess,8,,,
Yavapai,Governor,,LBT,Barry Hess,105,,,
Yuma,Governor,,LBT,Barry Hess,28,,,
,Governor,,LBT,Barry Hess,1414,True,,
Apache,Governor,,REP,Betsey Bayless,549,,,
Cochise,Governor,,REP,Betsey Bayless,2191,,,
Coconino,Governor,,REP,Betsey Bayless,1926,,,
Gila,Governor,,REP,Betsey Bayless,1096,,,
Graham,Governor,,REP,Betsey Bayless,382,,,
Greenlee,Governor,,REP,Betsey Bayless,48,,,
La Paz,Governor,,REP,Betsey Bayless,367,,,
Maricopa,Governor,,REP,Betsey Bayless,54109,,,
Mohave,Governor,,REP,Betsey Bayless,3304,,,
Navajo,Governor,,REP,Betsey Bayless,1174,,,
Pima,Governor,,REP,Betsey Bayless,17250,,,
Pinal,Governor,,REP,Betsey Bayless,1899,,,
Santa Cruz,Governor,,REP,Betsey Bayless,440,,,
Yavapai,Governor,,REP,Betsey Bayless,5574,,,
Yuma,Governor,,REP,Betsey Bayless,2164,,,
,Governor,,REP,Betsey Bayless,92473,,,
Apache,Governor,,REP,Diana Kennedy,2,,True,
Cochise,Governor,,REP,Diana Kennedy,4,,True,
Coconino,Governor,,REP,Diana Kennedy,0,,True,
Gila,Governor,,REP,Diana Kennedy,0,,True,
Graham,Governor,,REP,Diana Kennedy,0,,True,
Greenlee,Governor,,REP,Diana Kennedy,0,,True,
La Paz,Governor,,REP,Diana Kennedy,0,,True,
Maricopa,Governor,,REP,Diana Kennedy,1,,True,
Mohave,Governor,,REP,Diana Kennedy,0,,True,
Navajo,Governor,,REP,Diana Kennedy,0,,True,
Pima,Governor,,REP,Diana Kennedy,0,,True,
Pinal,Governor,,REP,Diana Kennedy,0,,True,
Santa Cruz,Governor,,REP,Diana Kennedy,0,,True,
Yavapai,Governor,,REP,Diana Kennedy,1,,True,
Yuma,Governor,,REP,Diana Kennedy,0,,True,
,Governor,,REP,Diana Kennedy,8,,True,
Apache,Governor,,REP,Steve Moore,1,,True,
Cochise,Governor,,REP,Steve Moore,9,,True,
Coconino,Governor,,REP,Steve Moore,0,,True,
Gila,Governor,,REP,Steve Moore,0,,True,
Graham,Governor,,REP,Steve Moore,0,,True,
Greenlee,Governor,,REP,Steve Moore,0,,True,
La Paz,Governor,,REP,Steve Moore,0,,True,
Maricopa,Governor,,REP,Steve Moore,5,,True,
Mohave,Governor,,REP,Steve Moore,0,,True,
Navajo,Governor,,REP,Steve Moore,0,,True,
Pima,Governor,,REP,Steve Moore,0,,True,
Pinal,Governor,,REP,Steve Moore,0,,True,
Santa Cruz,Governor,,REP,Steve Moore,0,,True,
Yavapai,Governor,,REP,Steve Moore,1,,True,
Yuma,Governor,,REP,Steve Moore,0,,True,
,Governor,,REP,Steve Moore,16,,True,
Apache,Governor,,REP,Matt Salmon,1082,,,
Cochise,Governor,,REP,Matt Salmon,4450,,,
Coconino,Governor,,REP,Matt Salmon,3278,,,
Gila,Governor,,REP,Matt Salmon,1976,,,
Graham,Governor,,REP,Matt Salmon,1494,,,
Greenlee,Governor,,REP,Matt Salmon,192,,,
La Paz,Governor,,REP,Matt Salmon,422,,,
Maricopa,Governor,,REP,Matt Salmon,110755,,,
Mohave,Governor,,REP,Matt Salmon,6631,,,
Navajo,Governor,,REP,Matt Salmon,4036,,,
Pima,Governor,,REP,Matt Salmon,21468,,,
Pinal,Governor,,REP,Matt Salmon,4064,,,
Santa Cruz,Governor,,REP,Matt Salmon,552,,,
Yavapai,Governor,,REP,Matt Salmon,10409,,,
Yuma,Governor,,REP,Matt Salmon,3246,,,
,Governor,,REP,Matt Salmon,174055,True,,
Apache,Governor,,REP,Carol Springer,591,,,
Cochise,Governor,,REP,Carol Springer,1509,,,
Coconino,Governor,,REP,Carol Springer,1301,,,
Gila,Governor,,REP,Carol Springer,642,,,
Graham,Governor,,REP,Carol Springer,286,,,
Greenlee,Governor,,REP,Carol Springer,56,,,
La Paz,Governor,,REP,Carol Springer,178,,,
Maricopa,Governor,,REP,Carol Springer,18941,,,
Mohave,Governor,,REP,Carol Springer,2609,,,
Navajo,Governor,,REP,Carol Springer,877,,,
Pima,Governor,,REP,Carol Springer,7619,,,
Pinal,Governor,,REP,Carol Springer,1171,,,
Santa Cruz,Governor,,REP,Carol Springer,288,,,
Yavapai,Governor,,REP,Carol Springer,7481,,,
Yuma,Governor,,REP,Carol Springer,784,,,
,Governor,,REP,Carol Springer,44333,,,
Coconino,State Senate,1,DEM,Robert Donahue,334,,,
Yavapai,State Senate,1,DEM,Robert Donahue,1367,,,
,State Senate,1,DEM,Robert Donahue,1701,,,
Coconino,State Senate,1,DEM,Dawn Knight,658,,,
Yavapai,State Senate,1,DEM,Dawn Knight,4762,,,
,State Senate,1,DEM,Dawn Knight,5420,True,,
Coconino,State Senate,1,DEM,John O'Donnell,438,,,
Yavapai,State Senate,1,DEM,John O'Donnell,2340,,,
,State Senate,1,DEM,John O'Donnell,2778,,,
Coconino,State Senate,1,REP,Ken Bennett,1729,,,
Yavapai,State Senate,1,REP,Ken Bennett,16854,,,
,State Senate,1,REP,Ken Bennett,18583,True,,
Apache,State Senate,2,DEM,Jack C. Jackson Sr.,6358,,,
Coconino,State Senate,2,DEM,Jack C. Jackson Sr.,2128,,,
Mohave,State Senate,2,DEM,Jack C. Jackson Sr.,18,,,
Navajo,State Senate,2,DEM,Jack C. Jackson Sr.,2565,,,
Yavapai,State Senate,2,DEM,Jack C. Jackson Sr.,0,,,
,State Senate,2,DEM,Jack C. Jackson Sr.,11069,True,,
Apache,State Senate,2,DEM,Rita Johnson,1791,,,
Coconino,State Senate,2,DEM,Rita Johnson,4022,,,
Mohave,State Senate,2,DEM,Rita Johnson,12,,,
Navajo,State Senate,2,DEM,Rita Johnson,754,,,
Yavapai,State Senate,2,DEM,Rita Johnson,0,,,
,State Senate,2,DEM,Rita Johnson,6579,,,
Apache,State Senate,2,DEM,Walter Phelps,501,,,
Coconino,State Senate,2,DEM,Walter Phelps,608,,,
Mohave,State Senate,2,DEM,Walter Phelps,1,,,
Navajo,State Senate,2,DEM,Walter Phelps,259,,,
Yavapai,State Senate,2,DEM,Walter Phelps,0,,,
,State Senate,2,DEM,Walter Phelps,1369,,,
Coconino,State Senate,3,DEM,Jacqueline (Jacquie,409,,,
La Paz,State Senate,3,DEM,Jacqueline (Jacquie,242,,,
Mohave,State Senate,3,DEM,Jacqueline (Jacquie,3497,,,
,State Senate,3,DEM,Jacqueline (Jacquie,4148,,,
Coconino,State Senate,3,REP,Linda Binder,405,,,
La Paz,State Senate,3,REP,Linda Binder,337,,,
Mohave,State Senate,3,REP,Linda Binder,9134,,,
,State Senate,3,REP,Linda Binder,9876,True,,
Maricopa,State Senate,4,REP,Edward Cirillo,7432,,,
Yavapai,State Senate,4,REP,Edward Cirillo,697,,,
,State Senate,4,REP,Edward Cirillo,8129,,,
Maricopa,State Senate,4,REP,Jack W. Harper,9102,,,
Yavapai,State Senate,4,REP,Jack W. Harper,1875,,,
,State Senate,4,REP,Jack W. Harper,10977,True,,
Apache,State Senate,5,DEM,Jack A. Brown,1671,,,
Coconino,State Senate,5,DEM,Jack A. Brown,0,,,
Gila,State Senate,5,DEM,Jack A. Brown,2860,,,
Graham,State Senate,5,DEM,Jack A. Brown,2052,,,
Greenlee,State Senate,5,DEM,Jack A. Brown,889,,,
Navajo,State Senate,5,DEM,Jack A. Brown,3521,,,
Pinal,State Senate,5,DEM,Jack A. Brown,0,,,
,State Senate,5,DEM,Jack A. Brown,10993,True,,
Maricopa,State Senate,6,DEM,Stephen Lesjak,2993,,,
,State Senate,6,DEM,Stephen Lesjak,2993,True,,
Maricopa,State Senate,6,REP,Luigi Baratta,5,,True,
,State Senate,6,REP,Luigi Baratta,5,,True,
Maricopa,State Senate,6,REP,Dean Martin,7261,,,
,State Senate,6,REP,Dean Martin,7261,True,,
Maricopa,State Senate,7,DEM,Jeff Bollerman,3227,,,
,State Senate,7,DEM,Jeff Bollerman,3227,True,,
Maricopa,State Senate,7,REP,Wes Marsh,3034,,,
,State Senate,7,REP,Wes Marsh,3034,,,
Maricopa,State Senate,7,REP,David Burnell Smith,3048,,,
,State Senate,7,REP,David Burnell Smith,3048,,,
Maricopa,State Senate,7,REP,Jim Waring,3918,,,
,State Senate,7,REP,Jim Waring,3918,True,,
Maricopa,State Senate,8,DEM,Stuart Turnansky,104,,True,
,State Senate,8,DEM,Stuart Turnansky,104,,True,
Maricopa,State Senate,8,LBT,Orville Weyrich,6,,True,
,State Senate,8,LBT,Orville Weyrich,6,,True,
Maricopa,State Senate,8,REP,Carolyn S. Allen,12631,,,
,State Senate,8,REP,Carolyn S. Allen,12631,True,,
Maricopa,State Senate,9,DEM,Lee Gagner,5182,,,
,State Senate,9,DEM,Lee Gagner,5182,True,,
Maricopa,State Senate,9,REP,"Robert ""Bob"" Burns",7913,,,
,State Senate,9,REP,"Robert ""Bob"" Burns",7913,True,,
Maricopa,State Senate,9,REP,Blaine Donaldson,2718,,,
,State Senate,9,REP,Blaine Donaldson,2718,,,
Maricopa,State Senate,9,REP,Bart Turner,3845,,,
,State Senate,9,REP,Bart Turner,3845,,,
Maricopa,State Senate,10,DEM,Judy Kennedy,3548,,,
,State Senate,10,DEM,Judy Kennedy,3548,True,,
Maricopa,State Senate,10,LBT,Manfred Alber,8,,True,
,State Senate,10,LBT,Manfred Alber,8,,True,
Maricopa,State Senate,10,REP,Jim Weiers,7052,,,
,State Senate,10,REP,Jim Weiers,7052,True,,
Maricopa,State Senate,11,DEM,Stuart Starky,5638,,,
,State Senate,11,DEM,Stuart Starky,5638,True,,
Maricopa,State Senate,11,REP,Susan Gerard,8402,,,
,State Senate,11,REP,Susan Gerard,8402,,,
Maricopa,State Senate,11,REP,Barbara Leff,8439,,,
,State Senate,11,REP,Barbara Leff,8439,True,,
Maricopa,State Senate,12,DEM,Peter Mahoney,4038,,,
,State Senate,12,DEM,Peter Mahoney,4038,True,,
Maricopa,State Senate,12,REP,Robert Blendu,6833,,,
,State Senate,12,REP,Robert Blendu,6833,True,,
Maricopa,State Senate,13,DEM,Kathi Foster,1487,,,
,State Senate,13,DEM,Kathi Foster,1487,,,
Maricopa,State Senate,13,DEM,Richard Miranda,2352,,,
,State Senate,13,DEM,Richard Miranda,2352,True,,
Maricopa,State Senate,14,DEM,Bill Brotherton,2806,,,
,State Senate,14,DEM,Bill Brotherton,2806,True,,
Maricopa,State Senate,14,DEM,Earl Wilcox,2569,,,
,State Senate,14,DEM,Earl Wilcox,2569,,,
Maricopa,State Senate,14,LBT,John Wilde,6,,True,
,State Senate,14,LBT,John Wilde,6,,True,
Maricopa,State Senate,15,DEM,Ken Cheuvront,3226,,,
,State Senate,15,DEM,Ken Cheuvront,3226,True,,
Maricopa,State Senate,15,DEM,Kathryn Ann Mitchell,1971,,,
,State Senate,15,DEM,Kathryn Ann Mitchell,1971,,,
Maricopa,State Senate,15,REP,Ed Hedges,326,,True,
,State Senate,15,REP,Ed Hedges,326,,True,
Maricopa,State Senate,16,DEM,Linda Aguirre,4816,,,
,State Senate,16,DEM,Linda Aguirre,4816,True,,
Maricopa,State Senate,16,REP,Thomas (Tom,3,,,
,State Senate,16,REP,Thomas (Tom,3,,,
Maricopa,State Senate,17,DEM,Harry Mitchell,6125,,,
,State Senate,17,DEM,Harry Mitchell,6125,True,,
Maricopa,State Senate,17,LBT,Yuri Downing,124,,,
,State Senate,17,LBT,Yuri Downing,124,True,,
Maricopa,State Senate,17,REP,Laura Knaperek,7793,,,
,State Senate,17,REP,Laura Knaperek,7793,True,,
Maricopa,State Senate,18,REP,Mark Anderson,8671,,,
,State Senate,18,REP,Mark Anderson,8671,True,,
Maricopa,State Senate,19,DEM,Paul Cash,4949,,,
,State Senate,19,DEM,Paul Cash,4949,True,,
Maricopa,State Senate,19,REP,Marilyn Jarrett,13472,,,
,State Senate,19,REP,Marilyn Jarrett,13472,True,,
Maricopa,State Senate,20,REP,Lori Daniels,4369,,,
,State Senate,20,REP,Lori Daniels,4369,,,
Maricopa,State Senate,20,REP,Slade Mead,5850,,,
,State Senate,20,REP,Slade Mead,5850,True,,
Maricopa,State Senate,21,REP,Morris P. Cooper,1885,,,
,State Senate,21,REP,Morris P. Cooper,1885,,,
Maricopa,State Senate,21,REP,Jay Tibshraeny,8913,,,
,State Senate,21,REP,Jay Tibshraeny,8913,True,,
Maricopa,State Senate,22,DEM,Brent Whiting Brown,3050,,,
Pinal,State Senate,22,DEM,Brent Whiting Brown,606,,,
,State Senate,22,DEM,Brent Whiting Brown,3656,True,,
Maricopa,State Senate,22,REP,Cynthia L. Dunham,5289,,,
Pinal,State Senate,22,REP,Cynthia L. Dunham,667,,,
,State Senate,22,REP,Cynthia L. Dunham,5956,,,
Maricopa,State Senate,22,REP,Thayer Verschoor,5669,,,
Pinal,State Senate,22,REP,Thayer Verschoor,535,,,
,State Senate,22,REP,Thayer Verschoor,6204,True,,
Gila,State Senate,23,DEM,Pete Rios,162,,,
Maricopa,State Senate,23,DEM,Pete Rios,398,,,
Pinal,State Senate,23,DEM,Pete Rios,7397,,,
,State Senate,23,DEM,Pete Rios,7957,True,,
La Paz,State Senate,24,DEM,Herb Guenther,352,,,
Yuma,State Senate,24,DEM,Herb Guenther,5194,,,
,State Senate,24,DEM,Herb Guenther,5546,True,,
Cochise,State Senate,25,DEM,Marsha Arzberger,4693,,,
Maricopa,State Senate,25,DEM,Marsha Arzberger,205,,,
Pima,State Senate,25,DEM,Marsha Arzberger,2046,,,
Pinal,State Senate,25,DEM,Marsha Arzberger,171,,,
Santa Cruz,State Senate,25,DEM,Marsha Arzberger,1995,,,
,State Senate,25,DEM,Marsha Arzberger,9110,True,,
Pima,State Senate,26,REP,Toni Hellon,11640,,,
Pinal,State Senate,26,REP,Toni Hellon,584,,,
,State Senate,26,REP,Toni Hellon,12224,True,,
Pima,State Senate,27,DEM,Jorge Luis Garcia,6770,,,
,State Senate,27,DEM,Jorge Luis Garcia,6770,True,,
Pima,State Senate,27,DEM,John Kromko,5609,,,
,State Senate,27,DEM,John Kromko,5609,,,
Pima,State Senate,28,DEM,Gabrielle Giffords,11075,,,
,State Senate,28,DEM,Gabrielle Giffords,11075,True,,
Pima,State Senate,28,LBT,Kimberly Swanson,202,,,
,State Senate,28,LBT,Kimberly Swanson,202,True,,
Pima,State Senate,29,DEM,Ramon Valadez,7119,,,
,State Senate,29,DEM,Ramon Valadez,7119,True,,
Pima,State Senate,29,REP,Bruce P. Murchison,119,,True,
,State Senate,29,REP,Bruce P. Murchison,119,,True,
Cochise,State Senate,30,REP,Tim Bee,2983,,,
Pima,State Senate,30,REP,Tim Bee,12258,,,
Santa Cruz,State Senate,30,REP,Tim Bee,442,,,
,State Senate,30,REP,Tim Bee,15683,True,,
Coconino,State Representative,1,DEM,Henry J. Camarot,944,,,
Yavapai,State Representative,1,DEM,Henry J. Camarot,7675,,,
,State Representative,1,DEM,Henry J. Camarot,8619,True,,
Coconino,State Representative,1,REP,Lucy Mason,774,,,
Yavapai,State Representative,1,REP,Lucy Mason,8819,,,
,State Representative,1,REP,Lucy Mason,9593,True,,
Coconino,State Representative,1,REP,Tom O'Halleran,1599,,,
Yavapai,State Representative,1,REP,Tom O'Halleran,10367,,,
,State Representative,1,REP,Tom O'Halleran,11966,True,,
Coconino,State Representative,1,REP,Thom Strawn,881,,,
Yavapai,State Representative,1,REP,Thom Strawn,6776,,,
,State Representative,1,REP,Thom Strawn,7657,,,
Apache,State Representative,2,DEM,Bill Cherry,461,,,
Coconino,State Representative,2,DEM,Bill Cherry,2395,,,
Mohave,State Representative,2,DEM,Bill Cherry,6,,,
Navajo,State Representative,2,DEM,Bill Cherry,285,,,
Yavapai,State Representative,2,DEM,Bill Cherry,0,,,
,State Representative,2,DEM,Bill Cherry,3147,,,
Apache,State Representative,2,DEM,Oscar Lee House Sr.,585,,,
Coconino,State Representative,2,DEM,Oscar Lee House Sr.,147,,,
Mohave,State Representative,2,DEM,Oscar Lee House Sr.,2,,,
Navajo,State Representative,2,DEM,Oscar Lee House Sr.,145,,,
Yavapai,State Representative,2,DEM,Oscar Lee House Sr.,0,,,
,State Representative,2,DEM,Oscar Lee House Sr.,879,,,
Apache,State Representative,2,DEM,Jack C. Jackson Jr.,4177,,,
Coconino,State Representative,2,DEM,Jack C. Jackson Jr.,1244,,,
Mohave,State Representative,2,DEM,Jack C. Jackson Jr.,13,,,
Navajo,State Representative,2,DEM,Jack C. Jackson Jr.,1581,,,
Yavapai,State Representative,2,DEM,Jack C. Jackson Jr.,0,,,
,State Representative,2,DEM,Jack C. Jackson Jr.,7015,True,,
Apache,State Representative,2,DEM,Sylvia Laughter,4194,,,
Coconino,State Representative,2,DEM,Sylvia Laughter,1462,,,
Mohave,State Representative,2,DEM,Sylvia Laughter,8,,,
Navajo,State Representative,2,DEM,Sylvia Laughter,1716,,,
Yavapai,State Representative,2,DEM,Sylvia Laughter,0,,,
,State Representative,2,DEM,Sylvia Laughter,7380,True,,
Apache,State Representative,2,DEM,Aresta Larusso,700,,,
Coconino,State Representative,2,DEM,Aresta Larusso,1350,,,
Mohave,State Representative,2,DEM,Aresta Larusso,8,,,
Navajo,State Representative,2,DEM,Aresta Larusso,353,,,
Yavapai,State Representative,2,DEM,Aresta Larusso,0,,,
,State Representative,2,DEM,Aresta Larusso,2411,,,
Apache,State Representative,2,DEM,"James J. ""Jim"" Sedillo",272,,,
Coconino,State Representative,2,DEM,"James J. ""Jim"" Sedillo",3127,,,
Mohave,State Representative,2,DEM,"James J. ""Jim"" Sedillo",2,,,
Navajo,State Representative,2,DEM,"James J. ""Jim"" Sedillo",273,,,
Yavapai,State Representative,2,DEM,"James J. ""Jim"" Sedillo",0,,,
,State Representative,2,DEM,"James J. ""Jim"" Sedillo",3674,,,
Apache,State Representative,2,DEM,Tom Shirley,1577,,,
Coconino,State Representative,2,DEM,Tom Shirley,734,,,
Mohave,State Representative,2,DEM,Tom Shirley,13,,,
Navajo,State Representative,2,DEM,Tom Shirley,598,,,
Yavapai,State Representative,2,DEM,Tom Shirley,0,,,
,State Representative,2,DEM,Tom Shirley,2922,,,
Apache,State Representative,2,DEM,Albert Tom,1310,,,
Coconino,State Representative,2,DEM,Albert Tom,549,,,
Mohave,State Representative,2,DEM,Albert Tom,4,,,
Navajo,State Representative,2,DEM,Albert Tom,397,,,
Yavapai,State Representative,2,DEM,Albert Tom,0,,,
,State Representative,2,DEM,Albert Tom,2260,,,
Apache,State Representative,2,REP,Wanda MacDonald,114,,True,
Coconino,State Representative,2,REP,Wanda MacDonald,24,,True,
Mohave,State Representative,2,REP,Wanda MacDonald,0,,True,
Navajo,State Representative,2,REP,Wanda MacDonald,1,,True,
Yavapai,State Representative,2,REP,Wanda MacDonald,0,,True,
,State Representative,2,REP,Wanda MacDonald,139,,True,
Coconino,State Representative,3,DEM,Matthew Capalby,302,,,
La Paz,State Representative,3,DEM,Matthew Capalby,163,,,
Mohave,State Representative,3,DEM,Matthew Capalby,3549,,,
,State Representative,3,DEM,Matthew Capalby,4014,True,,
Coconino,State Representative,3,DEM,Richard B. Glancy,323,,,
La Paz,State Representative,3,DEM,Richard B. Glancy,195,,,
Mohave,State Representative,3,DEM,Richard B. Glancy,3358,,,
,State Representative,3,DEM,Richard B. Glancy,3876,True,,
Coconino,State Representative,3,REP,Maury Coburn,107,,,
La Paz,State Representative,3,REP,Maury Coburn,138,,,
Mohave,State Representative,3,REP,Maury Coburn,3117,,,
,State Representative,3,REP,Maury Coburn,3362,,,
Coconino,State Representative,3,REP,Lee Fabrizio,209,,,
La Paz,State Representative,3,REP,Lee Fabrizio,114,,,
Mohave,State Representative,3,REP,Lee Fabrizio,4294,,,
,State Representative,3,REP,Lee Fabrizio,4617,,,
Coconino,State Representative,3,REP,Joe Hart,248,,,
La Paz,State Representative,3,REP,Joe Hart,186,,,
Mohave,State Representative,3,REP,Joe Hart,5910,,,
,State Representative,3,REP,Joe Hart,6344,True,,
Coconino,State Representative,3,REP,Bill Wagner,258,,,
La Paz,State Representative,3,REP,Bill Wagner,192,,,
Mohave,State Representative,3,REP,Bill Wagner,4452,,,
,State Representative,3,REP,Bill Wagner,4902,True,,
Maricopa,State Representative,4,DEM,John D. Mahaney,4633,,,
Yavapai,State Representative,4,DEM,John D. Mahaney,970,,,
,State Representative,4,DEM,John D. Mahaney,5603,True,,
Maricopa,State Representative,4,REP,Tom Boone,7637,,,
Yavapai,State Representative,4,REP,Tom Boone,1034,,,
,State Representative,4,REP,Tom Boone,8671,True,,
Maricopa,State Representative,4,REP,Judy M. Burges,4757,,,
Yavapai,State Representative,4,REP,Judy M. Burges,1480,,,
,State Representative,4,REP,Judy M. Burges,6237,,,
Maricopa,State Representative,4,REP,Ephram Cordova,4864,,,
Yavapai,State Representative,4,REP,Ephram Cordova,809,,,
,State Representative,4,REP,Ephram Cordova,5673,,,
Maricopa,State Representative,4,REP,Carole Hubbs,6790,,,
Yavapai,State Representative,4,REP,Carole Hubbs,505,,,
,State Representative,4,REP,Carole Hubbs,7295,True,,
Apache,State Representative,5,DEM,Bill Jeffers,1030,,,
Coconino,State Representative,5,DEM,Bill Jeffers,0,,,
Gila,State Representative,5,DEM,Bill Jeffers,3061,,,
Graham,State Representative,5,DEM,Bill Jeffers,1435,,,
Greenlee,State Representative,5,DEM,Bill Jeffers,667,,,
Navajo,State Representative,5,DEM,Bill Jeffers,2823,,,
Pinal,State Representative,5,DEM,Bill Jeffers,0,,,
,State Representative,5,DEM,Bill Jeffers,9016,True,,
Apache,State Representative,5,DEM,Claudia Maestas,1128,,,
Coconino,State Representative,5,DEM,Claudia Maestas,0,,,
Gila,State Representative,5,DEM,Claudia Maestas,2959,,,
Graham,State Representative,5,DEM,Claudia Maestas,1492,,,
Greenlee,State Representative,5,DEM,Claudia Maestas,680,,,
Navajo,State Representative,5,DEM,Claudia Maestas,2261,,,
Pinal,State Representative,5,DEM,Claudia Maestas,0,,,
,State Representative,5,DEM,Claudia Maestas,8520,True,,
Apache,State Representative,5,REP,Debra Brimhall,492,,,
Coconino,State Representative,5,REP,Debra Brimhall,0,,,
Gila,State Representative,5,REP,Debra Brimhall,1570,,,
Graham,State Representative,5,REP,Debra Brimhall,695,,,
Greenlee,State Representative,5,REP,Debra Brimhall,117,,,
Navajo,State Representative,5,REP,Debra Brimhall,1864,,,
Pinal,State Representative,5,REP,Debra Brimhall,0,,,
,State Representative,5,REP,Debra Brimhall,4738,,,
Apache,State Representative,5,REP,Jake Flake,817,,,
Coconino,State Representative,5,REP,Jake Flake,0,,,
Gila,State Representative,5,REP,Jake Flake,2590,,,
Graham,State Representative,5,REP,Jake Flake,1297,,,
Greenlee,State Representative,5,REP,Jake Flake,195,,,
Navajo,State Representative,5,REP,Jake Flake,3833,,,
Pinal,State Representative,5,REP,Jake Flake,0,,,
,State Representative,5,REP,Jake Flake,8732,True,,
Apache,State Representative,5,REP,Bill Konopnicki,542,,,
Coconino,State Representative,5,REP,Bill Konopnicki,0,,,
Gila,State Representative,5,REP,Bill Konopnicki,1518,,,
Graham,State Representative,5,REP,Bill Konopnicki,1380,,,
Greenlee,State Representative,5,REP,Bill Konopnicki,133,,,
Navajo,State Representative,5,REP,Bill Konopnicki,3076,,,
Pinal,State Representative,5,REP,Bill Konopnicki,0,,,
,State Representative,5,REP,Bill Konopnicki,6649,True,,
Maricopa,State Representative,6,DEM,Laurie Larson,3064,,,
,State Representative,6,DEM,Laurie Larson,3064,True,,
Maricopa,State Representative,6,DEM,Sharon Lindsay,281,,True,
,State Representative,6,DEM,Sharon Lindsay,281,,True,
Maricopa,State Representative,6,REP,Ted Carpenter,5913,,,
,State Representative,6,REP,Ted Carpenter,5913,True,,
Maricopa,State Representative,6,REP,Clancy Jayne,4399,,,
,State Representative,6,REP,Clancy Jayne,4399,True,,
Maricopa,State Representative,7,DEM,Virgel Cain,3164,,,
,State Representative,7,DEM,Virgel Cain,3164,True,,
Maricopa,State Representative,7,REP,John Allen,3424,,,
,State Representative,7,REP,John Allen,3424,True,,
Maricopa,State Representative,7,REP,Ray Barnes,3154,,,
,State Representative,7,REP,Ray Barnes,3154,True,,
Maricopa,State Representative,7,REP,Susan Clancy,1862,,,
,State Representative,7,REP,Susan Clancy,1862,,,
Maricopa,State Representative,7,REP,Audrey Cohen-Davis,2515,,,
,State Representative,7,REP,Audrey Cohen-Davis,2515,,,
Maricopa,State Representative,7,REP,Kenneth F. Miller,2338,,,
,State Representative,7,REP,Kenneth F. Miller,2338,,,
Maricopa,State Representative,7,REP,Thom Von Hapsburg,2889,,,
,State Representative,7,REP,Thom Von Hapsburg,2889,,,
Maricopa,State Representative,8,DEM,Ginny Chin,4601,,,
,State Representative,8,DEM,Ginny Chin,4601,True,,
Maricopa,State Representative,8,REP,Robert Ditchey,4004,,,
,State Representative,8,REP,Robert Ditchey,4004,,,
Maricopa,State Representative,8,REP,Kathleen Gillis,3146,,,
,State Representative,8,REP,Kathleen Gillis,3146,,,
Maricopa,State Representative,8,REP,Ron McCullagh,4554,,,
,State Representative,8,REP,Ron McCullagh,4554,,,
Maricopa,State Representative,8,REP,Michele Reagan,6348,,,
,State Representative,8,REP,Michele Reagan,6348,True,,
Maricopa,State Representative,8,REP,Colette Rosati,4722,,,
,State Representative,8,REP,Colette Rosati,4722,True,,
Maricopa,State Representative,8,REP,Scott Steingard,3459,,,
,State Representative,8,REP,Scott Steingard,3459,,,
Maricopa,State Representative,9,DEM,Peter Hershfield,3560,,,
,State Representative,9,DEM,Peter Hershfield,3560,True,,
Maricopa,State Representative,9,DEM,Shirley McAllister,4534,,,
,State Representative,9,DEM,Shirley McAllister,4534,True,,
Maricopa,State Representative,9,REP,Jerry Cuendet,2213,,,
,State Representative,9,REP,Jerry Cuendet,2213,,,
Maricopa,State Representative,9,REP,David Fraley,2524,,,
,State Representative,9,REP,David Fraley,2524,,,
Maricopa,State Representative,9,REP,Phil Hanson,6195,,,
,State Representative,9,REP,Phil Hanson,6195,True,,
Maricopa,State Representative,9,REP,Bob Stump,10035,,,
,State Representative,9,REP,Bob Stump,10035,True,,
Maricopa,State Representative,10,DEM,Christian Frandsen,2191,,,
,State Representative,10,DEM,Christian Frandsen,2191,True,,
Maricopa,State Representative,10,DEM,Jackie Thrasher,3006,,,
,State Representative,10,DEM,Jackie Thrasher,3006,True,,
Maricopa,State Representative,10,REP,Bev Cuthbertson,1933,,,
,State Representative,10,REP,Bev Cuthbertson,1933,,,
Maricopa,State Representative,10,REP,Linda Gray,5076,,,
,State Representative,10,REP,Linda Gray,5076,True,,
Maricopa,State Representative,10,REP,James Kraft,2608,,,
,State Representative,10,REP,James Kraft,2608,,,
Maricopa,State Representative,10,REP,Doug Quelland,3319,,,
,State Representative,10,REP,Doug Quelland,3319,True,,
Maricopa,State Representative,11,DEM,Peter Morkert,3626,,,
,State Representative,11,DEM,Peter Morkert,3626,True,,
Maricopa,State Representative,11,DEM,Sam Wercinski,5099,,,
,State Representative,11,DEM,Sam Wercinski,5099,True,,
Maricopa,State Representative,11,REP,Deb Gullett,8133,,,
,State Representative,11,REP,Deb Gullett,8133,True,,
Maricopa,State Representative,11,REP,Steve May,8075,,,
,State Representative,11,REP,Steve May,8075,,,
Maricopa,State Representative,11,REP,Stephen Tully,8294,,,
,State Representative,11,REP,Stephen Tully,8294,True,,
Maricopa,State Representative,12,DEM,Leonard A. Clark,1847,,,
,State Representative,12,DEM,Leonard A. Clark,1847,True,,
Maricopa,State Representative,12,DEM,Ron Henry,2197,,,
,State Representative,12,DEM,Ron Henry,2197,True,,
