contest,choice,precinct_id,vote_total,polling_place_votes,early_votes,provisional_votes,polling_place_votes_ds200,early_votes_ds200,party_name,contest_name,choice_name,precinct_name,votes_allowed,referendum_flag
000,00,000,000164,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,Nogales 9,0,
000,00,001,000511,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,Nogales 10,0,
000,00,001,000578,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,Tubac 11,0,
000,00,001,000370,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,Nogales 12,0,
000,00,001,000172,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,Santa Cruz 13,0,
000,00,001,000423,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,Patagonia 14,0,
000,00,001,000230,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,Sonoita 15,0,
000,00,001,000269,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,Nogales 16,0,
000,00,001,001320,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,Calabasas 17,0,
000,00,001,000329,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,Nogales 18,0,
000,00,001,001110,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,Baca 19,0,
000,00,002,000679,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,Nogales 20,0,
000,00,002,000891,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,Peck Canyon 21,0,
000,00,002,000324,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,Potrero 22,0,
000,00,002,000017,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,Mountain 23,0,
000,00,002,000043,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,Lake Patagonia 24,0,
000,00,000,000004,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Nogales 1,0,
000,00,000,000004,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Nogales 2,0,
000,00,000,000002,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Nogales 3,0,
000,00,000,000004,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Nogales 4,0,
000,00,000,000008,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Coronado 5,0,
000,00,000,000006,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Elgin 6,0,
000,00,000,000012,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Rio Rico 7,0,
000,00,000,000012,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Nogales 8,0,
000,00,000,000002,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Nogales 9,0,
000,00,001,000005,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Nogales 10,0,
000,00,001,000012,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Tubac 11,0,
000,00,001,000004,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Nogales 12,0,
000,00,001,000002,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Santa Cruz 13,0,
000,00,001,000005,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Patagonia 14,0,
000,00,001,000007,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Sonoita 15,0,
000,00,001,000003,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Nogales 16,0,
000,00,001,000009,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Calabasas 17,0,
000,00,001,000002,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Nogales 18,0,
000,00,001,000010,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Baca 19,0,
000,00,002,000005,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Nogales 20,0,
000,00,002,000010,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Peck Canyon 21,0,
000,00,002,000000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Potrero 22,0,
000,00,002,000001,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Mountain 23,0,
000,00,002,000002,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,Lake Patagonia 24,0,
000,00,000,000000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Nogales 1,0,
000,00,000,000000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Nogales 2,0,
000,00,000,000000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Nogales 3,0,
000,00,000,000001,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Nogales 4,0,
000,00,000,000001,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Coronado 5,0,
000,00,000,000000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Elgin 6,0,
000,00,000,000006,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Rio Rico 7,0,
000,00,000,000002,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Nogales 8,0,
000,00,000,000001,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Nogales 9,0,
000,00,001,000001,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Nogales 10,0,
000,00,001,000003,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Tubac 11,0,
000,00,001,000000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Nogales 12,0,
000,00,001,000002,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Santa Cruz 13,0,
000,00,001,000005,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Patagonia 14,0,
000,00,001,000002,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Sonoita 15,0,
000,00,001,000000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Nogales 16,0,
000,00,001,000004,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Calabasas 17,0,
000,00,001,000001,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Nogales 18,0,
000,00,001,000003,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Baca 19,0,
000,00,002,000000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Nogales 20,0,
000,00,002,000004,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Peck Canyon 21,0,
000,00,002,000000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Potrero 22,0,
000,00,002,000000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Mountain 23,0,
000,00,002,000000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,Lake Patagonia 24,0,
000,00,000,000200,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Nogales 1,0,
000,00,000,000516,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Nogales 2,0,
000,00,000,000306,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Nogales 3,0,
000,00,000,000148,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Nogales 4,0,
000,00,000,000309,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Coronado 5,0,
000,00,000,000159,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Elgin 6,0,
000,00,000,001020,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Rio Rico 7,0,
000,00,000,000639,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Nogales 8,0,
000,00,000,000099,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Nogales 9,0,
000,00,001,000382,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Nogales 10,0,
000,00,001,000478,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Tubac 11,0,
000,00,001,000188,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Nogales 12,0,
000,00,001,000132,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Santa Cruz 13,0,
000,00,001,000255,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Patagonia 14,0,
000,00,001,000204,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Sonoita 15,0,
000,00,001,000201,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Nogales 16,0,
000,00,001,000867,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Calabasas 17,0,
000,00,001,000161,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Nogales 18,0,
000,00,001,000863,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Baca 19,0,
000,00,002,000325,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Nogales 20,0,
000,00,002,000651,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Peck Canyon 21,0,
000,00,002,000190,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Potrero 22,0,
000,00,002,000016,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Mountain 23,0,
000,00,002,000055,00000,00000,00000,00000,00000,,REGISTERED VOTERS - OTHER,REGISTERED VOTERS - OTHER,Lake Patagonia 24,0,
000,00,000,000130,00034,00001,00000,00007,00000,,Ballots Cast,BALLOTS CAST,Nogales 1,0,
000,00,000,000268,00049,00002,00000,00018,00000,,Ballots Cast,BALLOTS CAST,Nogales 2,0,
000,00,000,000182,00043,00002,00000,00011,00000,,Ballots Cast,BALLOTS CAST,Nogales 3,0,
000,00,000,000103,00024,00001,00000,00006,00000,,Ballots Cast,BALLOTS CAST,Nogales 4,0,
000,00,000,000204,00044,00003,00000,00011,00000,,Ballots Cast,BALLOTS CAST,Coronado 5,0,
000,00,000,000226,00037,00006,00000,00012,00000,,Ballots Cast,BALLOTS CAST,Elgin 6,0,
000,00,000,000900,00185,00014,00003,00053,00000,,Ballots Cast,BALLOTS CAST,Rio Rico 7,0,
000,00,000,000476,00102,00006,00002,00029,00000,,Ballots Cast,BALLOTS CAST,Nogales 8,0,
000,00,000,000109,00033,00001,00000,00006,00000,,Ballots Cast,BALLOTS CAST,Nogales 9,0,
000,00,001,000182,00031,00001,00000,00013,00000,,Ballots Cast,BALLOTS CAST,Nogales 10,0,
000,00,001,000641,00150,00011,00001,00037,00000,,Ballots Cast,BALLOTS CAST,Tubac 11,0,
000,00,001,000128,00037,00001,00000,00007,00000,,Ballots Cast,BALLOTS CAST,Nogales 12,0,
000,00,001,000115,00049,00001,00000,00005,00000,,Ballots Cast,BALLOTS CAST,Santa Cruz 13,0,
000,00,001,000390,00134,00005,00000,00019,00000,,Ballots Cast,BALLOTS CAST,Patagonia 14,0,
000,00,001,000352,00101,00006,00000,00017,00000,,Ballots Cast,BALLOTS CAST,Sonoita 15,0,
000,00,001,000093,00024,00000,00000,00006,00000,,Ballots Cast,BALLOTS CAST,Nogales 16,0,
000,00,001,000568,00108,00009,00001,00035,00000,,Ballots Cast,BALLOTS CAST,Calabasas 17,0,
000,00,001,000179,00044,00002,00000,00010,00000,,Ballots Cast,BALLOTS CAST,Nogales 18,0,
000,00,001,000419,00063,00005,00001,00029,00000,,Ballots Cast,BALLOTS CAST,Baca 19,0,
000,00,002,000280,00076,00002,00000,00017,00000,,Ballots Cast,BALLOTS CAST,Nogales 20,0,
000,00,002,000323,00076,00004,00000,00019,00000,,Ballots Cast,BALLOTS CAST,Peck Canyon 21,0,
000,00,002,000086,00023,00000,00000,00005,00000,,Ballots Cast,BALLOTS CAST,Potrero 22,0,
000,00,002,000029,00005,00000,00000,00002,00000,,Ballots Cast,BALLOTS CAST,Mountain 23,0,
000,00,002,000060,00014,00000,00000,00003,00000,,Ballots Cast,BALLOTS CAST,Lake Patagonia 24,0,
000,00,000,000025,00008,00000,00000,00001,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Nogales 1,0,
000,00,000,000035,00003,00000,00000,00003,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Nogales 2,0,
000,00,000,000021,00006,00000,00000,00001,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Nogales 3,0,
000,00,000,000006,00000,00000,00000,00000,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Nogales 4,0,
000,00,000,000035,00015,00000,00000,00001,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Coronado 5,0,
000,00,000,000147,00032,00004,00000,00006,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Elgin 6,0,
000,00,000,000289,00058,00004,00000,00017,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Rio Rico 7,0,
000,00,000,000036,00008,00000,00000,00002,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Nogales 8,0,
000,00,000,000030,00006,00000,00000,00001,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Nogales 9,0,
000,00,001,000020,00004,00000,00000,00001,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Nogales 10,0,
000,00,001,000260,00055,00004,00000,00015,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Tubac 11,0,
000,00,001,000012,00006,00000,00000,00000,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Nogales 12,0,
000,00,001,000022,00009,00000,00000,00000,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Santa Cruz 13,0,
000,00,001,000099,00039,00001,00000,00004,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Patagonia 14,0,
000,00,001,000198,00073,00003,00000,00008,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Sonoita 15,0,
000,00,001,000010,00001,00000,00000,00000,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Nogales 16,0,
000,00,001,000112,00021,00002,00000,00006,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Calabasas 17,0,
000,00,001,000036,00013,00000,00000,00001,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Nogales 18,0,
000,00,001,000079,00016,00001,00000,00004,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Baca 19,0,
000,00,002,000029,00011,00000,00000,00001,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Nogales 20,0,
000,00,002,000072,00019,00001,00000,00004,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Peck Canyon 21,0,
000,00,002,000007,00002,00000,00000,00000,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Potrero 22,0,
000,00,002,000018,00004,00000,00000,00001,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Mountain 23,0,
000,00,002,000026,00007,00000,00000,00001,00000,REP,BALLOTS CAST - REPUBLICAN,BALLOTS CAST - REPUBLICAN,Lake Patagonia 24,0,
000,00,000,000105,00026,00001,00000,00006,00000,DEM,BALLOTS CAST - DEMOCRATIC,BALLOTS CAST - DEMOCRATIC,Nogales 1,0,
