county,votes,election_day,early_voting,late_early_voting,provisional,party,office,district,candidate,precinct
Navajo,0,0,0,0,0,S,State Senate,6,OVER VOTES,PIONEER
Navajo,0,0,0,0,0,S,State Senate,6,OVER VOTES,ANTELOPE
Navajo,0,0,0,0,0,S,State Senate,6,OVER VOTES,JUNIPER
Navajo,0,0,0,0,0,S,State Senate,6,OVER VOTES,BISON
Navajo,0,0,0,0,0,S,State Senate,6,OVER VOTES,MOGOLLON
Navajo,23,9,11,2,0,S,State Senate,6,UNDER VOTES,PIONEER
Navajo,11,6,4,1,0,S,State Senate,6,UNDER VOTES,ANTELOPE
Navajo,6,2,3,0,0,S,State Senate,6,UNDER VOTES,JUNIPER
Navajo,3,2,1,0,0,S,State Senate,6,UNDER VOTES,BISON
Navajo,5,1,3,0,0,S,State Senate,6,UNDER VOTES,MOGOLLON
Navajo,537,341,175,17,2,DEMS,State Senate,7,"PESHLAKAI, JAMESCITA",RED BUTTE
Navajo,76,52,21,2,0,DEMS,State Senate,7,"PESHLAKAI, JAMESCITA",PAINTED DESERT
Navajo,9,3,4,1,0,DEMS,State Senate,7,"PESHLAKAI, JAMESCITA",HUBBELL
Navajo,405,202,173,23,6,DEMS,State Senate,7,"PESHLAKAI, JAMESCITA",BLACK BUTTES
Navajo,104,67,31,3,1,DEMS,State Senate,7,"PESHLAKAI, JAMESCITA",CEDAR VALLEY
Navajo,37,29,5,1,0,DEMS,State Senate,7,"PESHLAKAI, JAMESCITA",STONE BUTTE
Navajo,42,13,24,2,0,DEMS,State Senate,7,"PESHLAKAI, JAMESCITA",WOODLAND
Navajo,287,79,187,19,1,DEMS,State Senate,7,"PESHLAKAI, JAMESCITA",SITGREAVES
Navajo,463,232,197,26,7,DEMS,State Senate,7,"PESHLAKAI, JAMESCITA",SUNRISE
Navajo,5,3,1,0,0,NONS,State Senate,7,WRITE-IN,RED BUTTE
Navajo,1,0,0,0,0,NONS,State Senate,7,WRITE-IN,PAINTED DESERT
Navajo,0,0,0,0,0,NONS,State Senate,7,WRITE-IN,HUBBELL
Navajo,8,3,3,0,0,NONS,State Senate,7,WRITE-IN,BLACK BUTTES
Navajo,0,0,0,0,0,NONS,State Senate,7,WRITE-IN,CEDAR VALLEY
Navajo,0,0,0,0,0,NONS,State Senate,7,WRITE-IN,STONE BUTTE
Navajo,3,1,1,0,0,NONS,State Senate,7,WRITE-IN,WOODLAND
Navajo,20,8,10,1,0,NONS,State Senate,7,WRITE-IN,SITGREAVES
Navajo,14,6,6,1,0,NONS,State Senate,7,WRITE-IN,SUNRISE
Navajo,0,0,0,0,0,S,State Senate,7,OVER VOTES,RED BUTTE
Navajo,0,0,0,0,0,S,State Senate,7,OVER VOTES,PAINTED DESERT
Navajo,0,0,0,0,0,S,State Senate,7,OVER VOTES,HUBBELL
Navajo,0,0,0,0,0,S,State Senate,7,OVER VOTES,BLACK BUTTES
Navajo,0,0,0,0,0,S,State Senate,7,OVER VOTES,CEDAR VALLEY
Navajo,0,0,0,0,0,S,State Senate,7,OVER VOTES,STONE BUTTE
Navajo,0,0,0,0,0,S,State Senate,7,OVER VOTES,WOODLAND
Navajo,0,0,0,0,0,S,State Senate,7,OVER VOTES,SITGREAVES
Navajo,0,0,0,0,0,S,State Senate,7,OVER VOTES,SUNRISE
Navajo,59,42,13,2,0,S,State Senate,7,UNDER VOTES,RED BUTTE
Navajo,11,7,3,1,0,S,State Senate,7,UNDER VOTES,PAINTED DESERT
Navajo,8,3,3,1,0,S,State Senate,7,UNDER VOTES,HUBBELL
Navajo,96,41,43,9,2,S,State Senate,7,UNDER VOTES,BLACK BUTTES
Navajo,8,7,0,0,0,S,State Senate,7,UNDER VOTES,CEDAR VALLEY
Navajo,2,1,0,0,0,S,State Senate,7,UNDER VOTES,STONE BUTTE
Navajo,45,13,24,6,0,S,State Senate,7,UNDER VOTES,WOODLAND
Navajo,345,93,219,32,0,S,State Senate,7,UNDER VOTES,SITGREAVES
Navajo,303,95,177,27,2,S,State Senate,7,UNDER VOTES,SUNRISE
Navajo,399,165,179,50,3,REPR,State Representative,6,"BARTON, BRENDA",PIONEER
Navajo,130,61,56,11,1,REPR,State Representative,6,"BARTON, BRENDA",ANTELOPE
Navajo,68,21,44,2,0,REPR,State Representative,6,"BARTON, BRENDA",JUNIPER
Navajo,51,21,24,5,0,REPR,State Representative,6,"BARTON, BRENDA",BISON
Navajo,148,40,93,14,0,REPR,State Representative,6,"BARTON, BRENDA",MOGOLLON
Navajo,395,165,178,48,3,REPR,State Representative,6,"THORPE, BOB",PIONEER
Navajo,138,63,60,12,1,REPR,State Representative,6,"THORPE, BOB",ANTELOPE
Navajo,67,21,42,3,0,REPR,State Representative,6,"THORPE, BOB",JUNIPER
Navajo,55,24,25,5,0,REPR,State Representative,6,"THORPE, BOB",BISON
Navajo,142,39,88,14,0,REPR,State Representative,6,"THORPE, BOB",MOGOLLON
Navajo,79,27,45,6,0,DEMR,State Representative,6,"MARTINEZ, ALEX",PIONEER
Navajo,94,37,49,7,0,DEMR,State Representative,6,"MARTINEZ, ALEX",ANTELOPE
Navajo,26,6,18,2,0,DEMR,State Representative,6,"MARTINEZ, ALEX",JUNIPER
Navajo,12,3,7,1,0,DEMR,State Representative,6,"MARTINEZ, ALEX",BISON
Navajo,51,10,37,3,0,DEMR,State Representative,6,"MARTINEZ, ALEX",MOGOLLON
Navajo,2,1,0,0,0,NONR,State Representative,6,WRITE-IN,PIONEER
Navajo,1,0,0,0,0,NONR,State Representative,6,WRITE-IN,ANTELOPE
Navajo,0,0,0,0,0,NONR,State Representative,6,WRITE-IN,JUNIPER
Navajo,0,0,0,0,0,NONR,State Representative,6,WRITE-IN,BISON
Navajo,0,0,0,0,0,NONR,State Representative,6,WRITE-IN,MOGOLLON
Navajo,0,0,0,0,0,R,State Representative,6,OVER VOTES,PIONEER
Navajo,0,0,0,0,0,R,State Representative,6,OVER VOTES,ANTELOPE
Navajo,0,0,0,0,0,R,State Representative,6,OVER VOTES,JUNIPER
Navajo,0,0,0,0,0,R,State Representative,6,OVER VOTES,BISON
Navajo,0,0,0,0,0,R,State Representative,6,OVER VOTES,MOGOLLON
Navajo,245,103,112,25,3,R,State Representative,6,UNDER VOTES,PIONEER
Navajo,147,65,67,10,2,R,State Representative,6,UNDER VOTES,ANTELOPE
Navajo,61,22,35,3,0,R,State Representative,6,UNDER VOTES,JUNIPER
Navajo,33,12,16,4,0,R,State Representative,6,UNDER VOTES,BISON
Navajo,93,22,62,7,0,R,State Representative,6,UNDER VOTES,MOGOLLON
Navajo,349,216,119,12,1,DEMR,State Representative,7,"BENALLY, WENONA",RED BUTTE
Navajo,42,27,13,1,0,DEMR,State Representative,7,"BENALLY, WENONA",PAINTED DESERT
Navajo,8,2,4,1,0,DEMR,State Representative,7,"BENALLY, WENONA",HUBBELL
Navajo,287,131,133,18,3,DEMR,State Representative,7,"BENALLY, WENONA",BLACK BUTTES
Navajo,60,40,16,2,1,DEMR,State Representative,7,"BENALLY, WENONA",CEDAR VALLEY
Navajo,24,19,3,1,0,DEMR,State Representative,7,"BENALLY, WENONA",STONE BUTTE
Navajo,38,12,22,2,0,DEMR,State Representative,7,"BENALLY, WENONA",WOODLAND
Navajo,242,62,162,15,0,DEMR,State Representative,7,"BENALLY, WENONA",SITGREAVES
Navajo,407,201,176,22,6,DEMR,State Representative,7,"BENALLY, WENONA",SUNRISE
Navajo,412,260,137,12,1,DEMR,State Representative,7,"DESCHEENIE, ERIC",RED BUTTE
Navajo,54,37,15,1,0,DEMR,State Representative,7,"DESCHEENIE, ERIC",PAINTED DESERT
Navajo,7,2,3,0,0,DEMR,State Representative,7,"DESCHEENIE, ERIC",HUBBELL
Navajo,309,151,136,17,4,DEMR,State Representative,7,"DESCHEENIE, ERIC",BLACK BUTTES
Navajo,76,49,22,2,1,DEMR,State Representative,7,"DESCHEENIE, ERIC",CEDAR VALLEY
Navajo,25,18,4,0,0,DEMR,State Representative,7,"DESCHEENIE, ERIC",STONE BUTTE
Navajo,34,11,20,2,0,DEMR,State Representative,7,"DESCHEENIE, ERIC",WOODLAND
Navajo,229,65,148,14,0,DEMR,State Representative,7,"DESCHEENIE, ERIC",SITGREAVES
Navajo,354,175,153,20,4,DEMR,State Representative,7,"DESCHEENIE, ERIC",SUNRISE
Navajo,3,2,1,0,0,NONR,State Representative,7,WRITE-IN,RED BUTTE
Navajo,1,0,0,0,0,NONR,State Representative,7,WRITE-IN,PAINTED DESERT
Navajo,0,0,0,0,0,NONR,State Representative,7,WRITE-IN,HUBBELL
Navajo,9,4,4,1,0,NONR,State Representative,7,WRITE-IN,BLACK BUTTES
Navajo,0,0,0,0,0,NONR,State Representative,7,WRITE-IN,CEDAR VALLEY
Navajo,0,0,0,0,0,NONR,State Representative,7,WRITE-IN,STONE BUTTE
Navajo,2,1,1,0,0,NONR,State Representative,7,WRITE-IN,WOODLAND
Navajo,25,10,12,2,0,NONR,State Representative,7,WRITE-IN,SITGREAVES
Navajo,14,5,7,1,0,NONR,State Representative,7,WRITE-IN,SUNRISE
Navajo,0,0,0,0,0,R,State Representative,7,OVER VOTES,RED BUTTE
Navajo,0,0,0,0,0,R,State Representative,7,OVER VOTES,PAINTED DESERT
Navajo,0,0,0,0,0,R,State Representative,7,OVER VOTES,HUBBELL
Navajo,0,0,0,0,0,R,State Representative,7,OVER VOTES,BLACK BUTTES
Navajo,0,0,0,0,0,R,State Representative,7,OVER VOTES,CEDAR VALLEY
Navajo,0,0,0,0,0,R,State Representative,7,OVER VOTES,STONE BUTTE
Navajo,0,0,0,0,0,R,State Representative,7,OVER VOTES,WOODLAND
Navajo,0,0,0,0,0,R,State Representative,7,OVER VOTES,SITGREAVES
Navajo,0,0,0,0,0,R,State Representative,7,OVER VOTES,SUNRISE
Navajo,439,293,126,16,3,R,State Representative,7,UNDER VOTES,RED BUTTE
Navajo,80,54,21,3,0,R,State Representative,7,UNDER VOTES,PAINTED DESERT
Navajo,19,7,9,2,0,R,State Representative,7,UNDER VOTES,HUBBELL
Navajo,415,208,169,29,9,R,State Representative,7,UNDER VOTES,BLACK BUTTES
Navajo,91,61,24,3,2,R,State Representative,7,UNDER VOTES,CEDAR VALLEY
Navajo,30,24,4,0,1,R,State Representative,7,UNDER VOTES,STONE BUTTE
Navajo,104,33,57,13,0,R,State Representative,7,UNDER VOTES,WOODLAND
Navajo,810,224,510,73,3,R,State Representative,7,UNDER VOTES,SITGREAVES
Navajo,788,286,427,66,8,R,State Representative,7,UNDER VOTES,SUNRISE
Navajo,93,56,32,3,0,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",RED BUTTE
Navajo,13,8,4,0,0,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",PAINTED DESERT
Navajo,9,3,4,1,0,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",HUBBELL
Navajo,131,57,60,11,1,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",BLACK BUTTES
Navajo,10,8,2,0,0,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",CEDAR VALLEY
Navajo,4,3,0,0,0,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",STONE BUTTE
Navajo,394,163,179,48,2,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",PIONEER
Navajo,128,60,55,11,1,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",ANTELOPE
Navajo,66,19,42,3,0,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",JUNIPER
Navajo,53,23,24,5,0,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",BISON
Navajo,142,39,87,14,0,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",MOGOLLON
Navajo,53,18,28,5,0,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",WOODLAND
Navajo,404,118,249,34,1,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",SITGREAVES
Navajo,325,103,190,29,2,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",SUNRISE
Navajo,88,57,27,3,0,REP,Corporation Commissioner,,"DUNN, BOYD",RED BUTTE
Navajo,14,8,5,0,0,REP,Corporation Commissioner,,"DUNN, BOYD",PAINTED DESERT
Navajo,8,3,3,1,0,REP,Corporation Commissioner,,"DUNN, BOYD",HUBBELL
Navajo,121,59,50,10,1,REP,Corporation Commissioner,,"DUNN, BOYD",BLACK BUTTES
Navajo,12,9,2,0,0,REP,Corporation Commissioner,,"DUNN, BOYD",CEDAR VALLEY
Navajo,5,4,1,0,0,REP,Corporation Commissioner,,"DUNN, BOYD",STONE BUTTE
Navajo,361,152,158,46,3,REP,Corporation Commissioner,,"DUNN, BOYD",PIONEER
Navajo,120,56,51,11,1,REP,Corporation Commissioner,,"DUNN, BOYD",ANTELOPE
Navajo,58,17,38,2,0,REP,Corporation Commissioner,,"DUNN, BOYD",JUNIPER
Navajo,50,21,22,5,0,REP,Corporation Commissioner,,"DUNN, BOYD",BISON
Navajo,136,38,84,13,0,REP,Corporation Commissioner,,"DUNN, BOYD",MOGOLLON
Navajo,46,15,25,5,0,REP,Corporation Commissioner,,"DUNN, BOYD",WOODLAND
Navajo,358,103,221,32,0,REP,Corporation Commissioner,,"DUNN, BOYD",SITGREAVES
Navajo,297,96,172,26,1,REP,Corporation Commissioner,,"DUNN, BOYD",SUNRISE
Navajo,132,86,41,4,0,REP,Corporation Commissioner,,"TOBIN, ANDY",RED BUTTE
Navajo,16,9,6,0,0,REP,Corporation Commissioner,,"TOBIN, ANDY",PAINTED DESERT
Navajo,8,3,3,1,0,REP,Corporation Commissioner,,"TOBIN, ANDY",HUBBELL
Navajo,154,76,63,12,2,REP,Corporation Commissioner,,"TOBIN, ANDY",BLACK BUTTES
Navajo,16,11,3,0,0,REP,Corporation Commissioner,,"TOBIN, ANDY",CEDAR VALLEY
Navajo,7,6,1,0,0,REP,Corporation Commissioner,,"TOBIN, ANDY",STONE BUTTE
Navajo,381,162,169,47,3,REP,Corporation Commissioner,,"TOBIN, ANDY",PIONEER
Navajo,138,64,59,12,1,REP,Corporation Commissioner,,"TOBIN, ANDY",ANTELOPE
Navajo,67,21,42,3,0,REP,Corporation Commissioner,,"TOBIN, ANDY",JUNIPER
Navajo,50,22,23,5,0,REP,Corporation Commissioner,,"TOBIN, ANDY",BISON
Navajo,141,38,88,14,0,REP,Corporation Commissioner,,"TOBIN, ANDY",MOGOLLON
Navajo,52,17,28,6,0,REP,Corporation Commissioner,,"TOBIN, ANDY",WOODLAND
Navajo,386,114,238,33,1,REP,Corporation Commissioner,,"TOBIN, ANDY",SITGREAVES
Navajo,336,113,191,29,2,REP,Corporation Commissioner,,"TOBIN, ANDY",SUNRISE
Navajo,412,258,140,12,2,DEM,Corporation Commissioner,,"CHABIN, TOM",RED BUTTE
Navajo,50,34,14,1,0,DEM,Corporation Commissioner,,"CHABIN, TOM",PAINTED DESERT
Navajo,4,1,3,0,0,DEM,Corporation Commissioner,,"CHABIN, TOM",HUBBELL
Navajo,295,137,137,16,3,DEM,Corporation Commissioner,,"CHABIN, TOM",BLACK BUTTES
Navajo,78,49,24,2,1,DEM,Corporation Commissioner,,"CHABIN, TOM",CEDAR VALLEY
Navajo,30,23,4,1,0,DEM,Corporation Commissioner,,"CHABIN, TOM",STONE BUTTE
Navajo,77,24,45,7,0,DEM,Corporation Commissioner,,"CHABIN, TOM",PIONEER
Navajo,81,30,44,5,0,DEM,Corporation Commissioner,,"CHABIN, TOM",ANTELOPE
Navajo,24,6,16,2,0,DEM,Corporation Commissioner,,"CHABIN, TOM",JUNIPER
Navajo,13,3,8,1,0,DEM,Corporation Commissioner,,"CHABIN, TOM",BISON
Navajo,48,9,35,4,0,DEM,Corporation Commissioner,,"CHABIN, TOM",MOGOLLON
Navajo,22,6,14,1,0,DEM,Corporation Commissioner,,"CHABIN, TOM",WOODLAND
Navajo,135,26,100,8,0,DEM,Corporation Commissioner,,"CHABIN, TOM",SITGREAVES
Navajo,315,160,135,15,5,DEM,Corporation Commissioner,,"CHABIN, TOM",SUNRISE
Navajo,302,182,108,10,1,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",RED BUTTE
Navajo,37,24,11,1,0,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",PAINTED DESERT
Navajo,5,1,3,0,0,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",HUBBELL
Navajo,256,116,121,15,3,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",BLACK BUTTES
Navajo,47,30,14,1,0,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",CEDAR VALLEY
Navajo,19,14,3,1,0,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",STONE BUTTE
Navajo,86,31,47,7,0,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",PIONEER
Navajo,76,28,41,6,0,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",ANTELOPE
Navajo,25,6,16,1,0,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",JUNIPER
Navajo,13,4,8,1,0,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",BISON
Navajo,52,9,37,4,0,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",MOGOLLON
Navajo,23,6,14,1,0,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",WOODLAND
Navajo,146,29,108,9,0,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",SITGREAVES
Navajo,327,165,140,16,5,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",SUNRISE
Navajo,4,3,1,0,0,NON,Corporation Commissioner,,WRITE-IN,RED BUTTE
Navajo,0,0,0,0,0,NON,Corporation Commissioner,,WRITE-IN,PAINTED DESERT
Navajo,0,0,0,0,0,NON,Corporation Commissioner,,WRITE-IN,HUBBELL
Navajo,5,2,2,0,0,NON,Corporation Commissioner,,WRITE-IN,BLACK BUTTES
Navajo,0,0,0,0,0,NON,Corporation Commissioner,,WRITE-IN,CEDAR VALLEY
Navajo,0,0,0,0,0,NON,Corporation Commissioner,,WRITE-IN,STONE BUTTE
Navajo,4,1,1,0,0,NON,Corporation Commissioner,,WRITE-IN,PIONEER
Navajo,1,0,0,0,0,NON,Corporation Commissioner,,WRITE-IN,ANTELOPE
Navajo,0,0,0,0,0,NON,Corporation Commissioner,,WRITE-IN,JUNIPER
Navajo,0,0,0,0,0,NON,Corporation Commissioner,,WRITE-IN,BISON
Navajo,1,0,0,0,0,NON,Corporation Commissioner,,WRITE-IN,MOGOLLON
Navajo,0,0,0,0,0,NON,Corporation Commissioner,,WRITE-IN,WOODLAND
Navajo,3,1,1,0,0,NON,Corporation Commissioner,,WRITE-IN,SITGREAVES
Navajo,2,1,0,0,0,NON,Corporation Commissioner,,WRITE-IN,SUNRISE
Navajo,1,0,0,0,0,,Corporation Commissioner,,OVER VOTES,RED BUTTE
Navajo,0,0,0,0,0,,Corporation Commissioner,,OVER VOTES,PAINTED DESERT
Navajo,0,0,0,0,0,,Corporation Commissioner,,OVER VOTES,HUBBELL
Navajo,1,1,0,0,0,,Corporation Commissioner,,OVER VOTES,BLACK BUTTES
Navajo,0,0,0,0,0,,Corporation Commissioner,,OVER VOTES,CEDAR VALLEY
Navajo,0,0,0,0,0,,Corporation Commissioner,,OVER VOTES,STONE BUTTE
Navajo,3,1,1,0,0,,Corporation Commissioner,,OVER VOTES,PIONEER
Navajo,0,0,0,0,0,,Corporation Commissioner,,OVER VOTES,ANTELOPE
Navajo,0,0,0,0,0,,Corporation Commissioner,,OVER VOTES,JUNIPER
Navajo,0,0,0,0,0,,Corporation Commissioner,,OVER VOTES,BISON
Navajo,1,0,0,0,0,,Corporation Commissioner,,OVER VOTES,MOGOLLON
Navajo,0,0,0,0,0,,Corporation Commissioner,,OVER VOTES,WOODLAND
Navajo,0,0,0,0,0,,Corporation Commissioner,,OVER VOTES,SITGREAVES
Navajo,1,1,0,0,0,,Corporation Commissioner,,OVER VOTES,SUNRISE
Navajo,771,515,224,26,4,,Corporation Commissioner,,UNDER VOTES,RED BUTTE
Navajo,134,95,34,5,0,,Corporation Commissioner,,UNDER VOTES,PAINTED DESERT
Navajo,15,6,7,1,0,,Corporation Commissioner,,UNDER VOTES,HUBBELL
Navajo,566,290,230,33,13,,Corporation Commissioner,,UNDER VOTES,BLACK BUTTES
Navajo,176,117,49,5,3,,Corporation Commissioner,,UNDER VOTES,CEDAR VALLEY
Navajo,53,42,7,1,2,,Corporation Commissioner,,UNDER VOTES,STONE BUTTE
Navajo,376,158,171,39,6,,Corporation Commissioner,,UNDER VOTES,PIONEER
Navajo,220,104,96,15,4,,Corporation Commissioner,,UNDER VOTES,ANTELOPE
Navajo,92,34,52,4,0,,Corporation Commissioner,,UNDER VOTES,JUNIPER
Navajo,46,17,22,6,0,,Corporation Commissioner,,UNDER VOTES,BISON
Navajo,131,34,87,9,0,,Corporation Commissioner,,UNDER VOTES,MOGOLLON
Navajo,72,23,40,7,0,,Corporation Commissioner,,UNDER VOTES,WOODLAND
Navajo,526,151,331,40,2,,Corporation Commissioner,,UNDER VOTES,SITGREAVES
Navajo,741,363,315,48,13,,Corporation Commissioner,,UNDER VOTES,SUNRISE
Navajo,158,101,50,5,0,REPS,Board of Supervisor Dist. 1,,"BLACK, ROBERT K., JR.",RED BUTTE
Navajo,24,14,8,1,0,REPS,Board of Supervisor Dist. 1,,"BLACK, ROBERT K., JR.",PAINTED DESERT
Navajo,10,4,4,1,0,REPS,Board of Supervisor Dist. 1,,"BLACK, ROBERT K., JR.",HUBBELL
Navajo,421,270,134,14,1,DEMS,Board of Supervisor Dist. 1,,"JACK, LEE SR.",RED BUTTE
Navajo,61,42,15,2,0,DEMS,Board of Supervisor Dist. 1,,"JACK, LEE SR.",PAINTED DESERT
Navajo,5,1,3,0,0,DEMS,Board of Supervisor Dist. 1,,"JACK, LEE SR.",HUBBELL
Navajo,1,0,0,0,0,NONS,Board of Supervisor Dist. 1,,WRITE-IN,RED BUTTE
Navajo,0,0,0,0,0,NONS,Board of Supervisor Dist. 1,,WRITE-IN,PAINTED DESERT
Navajo,0,0,0,0,0,NONS,Board of Supervisor Dist. 1,,WRITE-IN,HUBBELL
Navajo,0,0,0,0,0,S,Board of Supervisor Dist. 1,,OVER VOTES,RED BUTTE
Navajo,0,0,0,0,0,S,Board of Supervisor Dist. 1,,OVER VOTES,PAINTED DESERT
Navajo,0,0,0,0,0,S,Board of Supervisor Dist. 1,,OVER VOTES,HUBBELL
Navajo,20,13,6,0,0,S,Board of Supervisor Dist. 1,,UNDER VOTES,RED BUTTE
Navajo,3,2,1,0,0,S,Board of Supervisor Dist. 1,,UNDER VOTES,PAINTED DESERT
Navajo,2,0,1,0,0,S,Board of Supervisor Dist. 1,,UNDER VOTES,HUBBELL
Navajo,412,205,177,23,6,DEMS,Board of Supervisor Dist. 2,,"THOMPSON, JESSE",BLACK BUTTES
Navajo,105,69,30,3,1,DEMS,Board of Supervisor Dist. 2,,"THOMPSON, JESSE",CEDAR VALLEY
Navajo,37,29,5,1,0,DEMS,Board of Supervisor Dist. 2,,"THOMPSON, JESSE",STONE BUTTE
Navajo,7,3,3,0,0,NONS,Board of Supervisor Dist. 2,,WRITE-IN,BLACK BUTTES
Navajo,0,0,0,0,0,NONS,Board of Supervisor Dist. 2,,WRITE-IN,CEDAR VALLEY
Navajo,0,0,0,0,0,NONS,Board of Supervisor Dist. 2,,WRITE-IN,STONE BUTTE
Navajo,0,0,0,0,0,S,Board of Supervisor Dist. 2,,OVER VOTES,BLACK BUTTES
Navajo,0,0,0,0,0,S,Board of Supervisor Dist. 2,,OVER VOTES,CEDAR VALLEY
Navajo,0,0,0,0,0,S,Board of Supervisor Dist. 2,,OVER VOTES,STONE BUTTE
Navajo,91,38,41,9,2,S,Board of Supervisor Dist. 2,,UNDER VOTES,BLACK BUTTES
Navajo,7,5,1,0,0,S,Board of Supervisor Dist. 2,,UNDER VOTES,CEDAR VALLEY
Navajo,2,1,0,0,0,S,Board of Supervisor Dist. 2,,UNDER VOTES,STONE BUTTE
Navajo,460,197,207,52,4,REPS,Board of Supervisor Dist. 3,,"WHITING, JASON E.",PIONEER
Navajo,192,90,83,16,2,REPS,Board of Supervisor Dist. 3,,"WHITING, JASON E.",ANTELOPE
Navajo,83,25,52,4,0,REPS,Board of Supervisor Dist. 3,,"WHITING, JASON E.",JUNIPER
Navajo,6,2,2,1,0,NONS,Board of Supervisor Dist. 3,,WRITE-IN,PIONEER
Navajo,3,1,1,0,0,NONS,Board of Supervisor Dist. 3,,WRITE-IN,ANTELOPE
Navajo,1,0,0,0,0,NONS,Board of Supervisor Dist. 3,,WRITE-IN,JUNIPER
Navajo,0,0,0,0,0,S,Board of Supervisor Dist. 3,,OVER VOTES,PIONEER
Navajo,0,0,0,0,0,S,Board of Supervisor Dist. 3,,OVER VOTES,ANTELOPE
Navajo,0,0,0,0,0,S,Board of Supervisor Dist. 3,,OVER VOTES,JUNIPER
Navajo,94,31,48,12,1,S,Board of Supervisor Dist. 3,,UNDER VOTES,PIONEER
Navajo,60,23,32,4,0,S,Board of Supervisor Dist. 3,,UNDER VOTES,ANTELOPE
Navajo,27,9,17,1,0,S,Board of Supervisor Dist. 3,,UNDER VOTES,JUNIPER
Navajo,61,26,28,6,0,REPS,Board of Supervisor Dist. 4,,"WILLIAMS, STEVE",BISON
Navajo,169,46,107,16,0,REPS,Board of Supervisor Dist. 4,,"WILLIAMS, STEVE",MOGOLLON
Navajo,64,22,35,6,0,REPS,Board of Supervisor Dist. 4,,"WILLIAMS, STEVE",WOODLAND
Navajo,485,142,301,39,1,REPS,Board of Supervisor Dist. 4,,"WILLIAMS, STEVE",SITGREAVES
Navajo,0,0,0,0,0,NONS,Board of Supervisor Dist. 4,,WRITE-IN,BISON
Navajo,2,0,1,0,0,NONS,Board of Supervisor Dist. 4,,WRITE-IN,MOGOLLON
Navajo,0,0,0,0,0,NONS,Board of Supervisor Dist. 4,,WRITE-IN,WOODLAND
Navajo,5,0,3,0,0,NONS,Board of Supervisor Dist. 4,,WRITE-IN,SITGREAVES
Navajo,0,0,0,0,0,S,Board of Supervisor Dist. 4,,OVER VOTES,BISON
Navajo,0,0,0,0,0,S,Board of Supervisor Dist. 4,,OVER VOTES,MOGOLLON
Navajo,0,0,0,0,0,S,Board of Supervisor Dist. 4,,OVER VOTES,WOODLAND
Navajo,0,0,0,0,0,S,Board of Supervisor Dist. 4,,OVER VOTES,SITGREAVES
Navajo,14,4,8,1,0,S,Board of Supervisor Dist. 4,,UNDER VOTES,BISON
Navajo,45,10,32,3,0,S,Board of Supervisor Dist. 4,,UNDER VOTES,MOGOLLON
Navajo,25,6,15,2,0,S,Board of Supervisor Dist. 4,,UNDER VOTES,WOODLAND
Navajo,163,37,111,12,0,S,Board of Supervisor Dist. 4,,UNDER VOTES,SITGREAVES
Navajo,493,252,204,28,7,DEMS,Board of Supervisor Dist. 5,,"WHITESINGER, DAWNAFE",SUNRISE
Navajo,10,4,4,0,0,NONS,Board of Supervisor Dist. 5,,WRITE-IN,SUNRISE
Navajo,0,0,0,0,0,S,Board of Supervisor Dist. 5,,OVER VOTES,SUNRISE
Navajo,278,77,172,26,2,S,Board of Supervisor Dist. 5,,UNDER VOTES,SUNRISE
Navajo,530,337,173,16,2,DEM,County Attorney,,"CARLYON, BRAD",RED BUTTE
Navajo,75,51,20,2,0,DEM,County Attorney,,"CARLYON, BRAD",PAINTED DESERT
Navajo,10,3,5,1,0,DEM,County Attorney,,"CARLYON, BRAD",HUBBELL
