precinct_id,precinct_name,contest,contest_name,choice,choice_name,party,vote_type_id,vote_type,vote_total
51,051 PARKER,110,(REP) United States Senator,40,"WARD, KELLI",REP,10,Polling,88
51,051 PARKER,110,(REP) United States Senator,40,"WARD, KELLI",REP,20,Early Voting,71
51,051 PARKER,110,(REP) United States Senator,40,"WARD, KELLI",REP,30,Central Count,60
51,051 PARKER,110,(REP) United States Senator,40,"WARD, KELLI",REP,999999,Total,219
51,051 PARKER,110,(REP) United States Senator,50,Write-in,REP,10,Polling,0
51,051 PARKER,110,(REP) United States Senator,50,Write-in,REP,20,Early Voting,2
51,051 PARKER,110,(REP) United States Senator,50,Write-in,REP,30,Central Count,0
51,051 PARKER,110,(REP) United States Senator,50,Write-in,REP,999999,Total,2
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999999,Number of Precincts for Race,REP,10,Polling,1
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999999,Number of Precincts for Race,REP,20,Early Voting,1
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999999,Number of Precincts for Race,REP,30,Central Count,1
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999999,Number of Precincts for Race,REP,999999,Total,1
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999998,Number of Precincts Reporting,REP,10,Polling,1
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999998,Number of Precincts Reporting,REP,20,Early Voting,1
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999998,Number of Precincts Reporting,REP,30,Central Count,1
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999998,Number of Precincts Reporting,REP,999999,Total,1
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999997,Registered Voters,REP,10,Polling,0
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999997,Registered Voters,REP,20,Early Voting,0
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999997,Registered Voters,REP,30,Central Count,0
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999997,Registered Voters,REP,999999,Total,849
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999996,Times Counted,REP,10,Polling,203
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999996,Times Counted,REP,20,Early Voting,185
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999996,Times Counted,REP,30,Central Count,148
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999996,Times Counted,REP,999999,Total,536
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999995,Times Blank Voted,REP,10,Polling,27
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999995,Times Blank Voted,REP,20,Early Voting,18
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999995,Times Blank Voted,REP,30,Central Count,22
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999995,Times Blank Voted,REP,999999,Total,67
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999994,Times Over Voted,REP,10,Polling,0
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999994,Times Over Voted,REP,20,Early Voting,0
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999994,Times Over Voted,REP,30,Central Count,0
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999994,Times Over Voted,REP,999999,Total,0
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999993,Number of Under Votes,REP,10,Polling,0
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999993,Number of Under Votes,REP,20,Early Voting,0
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999993,Number of Under Votes,REP,30,Central Count,0
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,999993,Number of Under Votes,REP,999999,Total,0
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,10,"GOSAR, PAUL",REP,10,Polling,134
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,10,"GOSAR, PAUL",REP,20,Early Voting,118
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,10,"GOSAR, PAUL",REP,30,Central Count,86
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,10,"GOSAR, PAUL",REP,999999,Total,338
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,20,"STRAUSS, RAY",REP,10,Polling,41
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,20,"STRAUSS, RAY",REP,20,Early Voting,49
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,20,"STRAUSS, RAY",REP,30,Central Count,40
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,20,"STRAUSS, RAY",REP,999999,Total,130
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,30,Write-in,REP,10,Polling,1
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,30,Write-in,REP,20,Early Voting,0
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,30,Write-in,REP,30,Central Count,0
51,051 PARKER,115,(REP) U.S. Representative in Congress Dist. 4,30,Write-in,REP,999999,Total,1
51,051 PARKER,120,(REP) State Senator Dist. 5,999999,Number of Precincts for Race,REP,10,Polling,1
51,051 PARKER,120,(REP) State Senator Dist. 5,999999,Number of Precincts for Race,REP,20,Early Voting,1
51,051 PARKER,120,(REP) State Senator Dist. 5,999999,Number of Precincts for Race,REP,30,Central Count,1
51,051 PARKER,120,(REP) State Senator Dist. 5,999999,Number of Precincts for Race,REP,999999,Total,1
51,051 PARKER,120,(REP) State Senator Dist. 5,999998,Number of Precincts Reporting,REP,10,Polling,1
51,051 PARKER,120,(REP) State Senator Dist. 5,999998,Number of Precincts Reporting,REP,20,Early Voting,1
51,051 PARKER,120,(REP) State Senator Dist. 5,999998,Number of Precincts Reporting,REP,30,Central Count,1
51,051 PARKER,120,(REP) State Senator Dist. 5,999998,Number of Precincts Reporting,REP,999999,Total,1
51,051 PARKER,120,(REP) State Senator Dist. 5,999997,Registered Voters,REP,10,Polling,0
51,051 PARKER,120,(REP) State Senator Dist. 5,999997,Registered Voters,REP,20,Early Voting,0
51,051 PARKER,120,(REP) State Senator Dist. 5,999997,Registered Voters,REP,30,Central Count,0
51,051 PARKER,120,(REP) State Senator Dist. 5,999997,Registered Voters,REP,999999,Total,849
51,051 PARKER,120,(REP) State Senator Dist. 5,999996,Times Counted,REP,10,Polling,203
51,051 PARKER,120,(REP) State Senator Dist. 5,999996,Times Counted,REP,20,Early Voting,185
51,051 PARKER,120,(REP) State Senator Dist. 5,999996,Times Counted,REP,30,Central Count,148
51,051 PARKER,120,(REP) State Senator Dist. 5,999996,Times Counted,REP,999999,Total,536
51,051 PARKER,120,(REP) State Senator Dist. 5,999995,Times Blank Voted,REP,10,Polling,35
51,051 PARKER,120,(REP) State Senator Dist. 5,999995,Times Blank Voted,REP,20,Early Voting,24
51,051 PARKER,120,(REP) State Senator Dist. 5,999995,Times Blank Voted,REP,30,Central Count,20
51,051 PARKER,120,(REP) State Senator Dist. 5,999995,Times Blank Voted,REP,999999,Total,79
51,051 PARKER,120,(REP) State Senator Dist. 5,999994,Times Over Voted,REP,10,Polling,0
51,051 PARKER,120,(REP) State Senator Dist. 5,999994,Times Over Voted,REP,20,Early Voting,0
51,051 PARKER,120,(REP) State Senator Dist. 5,999994,Times Over Voted,REP,30,Central Count,0
51,051 PARKER,120,(REP) State Senator Dist. 5,999994,Times Over Voted,REP,999999,Total,0
51,051 PARKER,120,(REP) State Senator Dist. 5,999993,Number of Under Votes,REP,10,Polling,0
51,051 PARKER,120,(REP) State Senator Dist. 5,999993,Number of Under Votes,REP,20,Early Voting,0
51,051 PARKER,120,(REP) State Senator Dist. 5,999993,Number of Under Votes,REP,30,Central Count,0
51,051 PARKER,120,(REP) State Senator Dist. 5,999993,Number of Under Votes,REP,999999,Total,0
51,051 PARKER,120,(REP) State Senator Dist. 5,10,"BORRELLI, SONNY",REP,10,Polling,104
51,051 PARKER,120,(REP) State Senator Dist. 5,10,"BORRELLI, SONNY",REP,20,Early Voting,92
51,051 PARKER,120,(REP) State Senator Dist. 5,10,"BORRELLI, SONNY",REP,30,Central Count,87
51,051 PARKER,120,(REP) State Senator Dist. 5,10,"BORRELLI, SONNY",REP,999999,Total,283
51,051 PARKER,120,(REP) State Senator Dist. 5,20,"GOULD, RON",REP,10,Polling,63
51,051 PARKER,120,(REP) State Senator Dist. 5,20,"GOULD, RON",REP,20,Early Voting,69
51,051 PARKER,120,(REP) State Senator Dist. 5,20,"GOULD, RON",REP,30,Central Count,41
51,051 PARKER,120,(REP) State Senator Dist. 5,20,"GOULD, RON",REP,999999,Total,173
51,051 PARKER,120,(REP) State Senator Dist. 5,30,Write-in,REP,10,Polling,1
51,051 PARKER,120,(REP) State Senator Dist. 5,30,Write-in,REP,20,Early Voting,0
51,051 PARKER,120,(REP) State Senator Dist. 5,30,Write-in,REP,30,Central Count,0
51,051 PARKER,120,(REP) State Senator Dist. 5,30,Write-in,REP,999999,Total,1
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999999,Number of Precincts for Race,REP,10,Polling,1
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999999,Number of Precincts for Race,REP,20,Early Voting,1
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999999,Number of Precincts for Race,REP,30,Central Count,1
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999999,Number of Precincts for Race,REP,999999,Total,1
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999998,Number of Precincts Reporting,REP,10,Polling,1
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999998,Number of Precincts Reporting,REP,20,Early Voting,1
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999998,Number of Precincts Reporting,REP,30,Central Count,1
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999998,Number of Precincts Reporting,REP,999999,Total,1
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999997,Registered Voters,REP,10,Polling,0
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999997,Registered Voters,REP,20,Early Voting,0
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999997,Registered Voters,REP,30,Central Count,0
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999997,Registered Voters,REP,999999,Total,849
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999996,Times Counted,REP,10,Polling,203
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999996,Times Counted,REP,20,Early Voting,185
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999996,Times Counted,REP,30,Central Count,148
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999996,Times Counted,REP,999999,Total,536
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999995,Times Blank Voted,REP,10,Polling,40
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999995,Times Blank Voted,REP,20,Early Voting,25
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999995,Times Blank Voted,REP,30,Central Count,27
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999995,Times Blank Voted,REP,999999,Total,92
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999994,Times Over Voted,REP,10,Polling,0
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999994,Times Over Voted,REP,20,Early Voting,0
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999994,Times Over Voted,REP,30,Central Count,0
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999994,Times Over Voted,REP,999999,Total,0
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999993,Number of Under Votes,REP,10,Polling,90
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999993,Number of Under Votes,REP,20,Early Voting,53
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999993,Number of Under Votes,REP,30,Central Count,54
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),999993,Number of Under Votes,REP,999999,Total,197
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),10,"COBB, REGINA",REP,10,Polling,60
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),10,"COBB, REGINA",REP,20,Early Voting,72
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),10,"COBB, REGINA",REP,30,Central Count,47
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),10,"COBB, REGINA",REP,999999,Total,179
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),20,"JONES, JENNIFER",REP,10,Polling,37
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),20,"JONES, JENNIFER",REP,20,Early Voting,73
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),20,"JONES, JENNIFER",REP,30,Central Count,31
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),20,"JONES, JENNIFER",REP,999999,Total,141
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),30,"MEDRANO, SAM",REP,10,Polling,57
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),30,"MEDRANO, SAM",REP,20,Early Voting,50
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),30,"MEDRANO, SAM",REP,30,Central Count,48
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),30,"MEDRANO, SAM",REP,999999,Total,155
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),40,"MOSLEY, PAUL",REP,10,Polling,80
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),40,"MOSLEY, PAUL",REP,20,Early Voting,72
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),40,"MOSLEY, PAUL",REP,30,Central Count,62
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),40,"MOSLEY, PAUL",REP,999999,Total,214
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),60,Write-in,REP,10,Polling,2
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),60,Write-in,REP,20,Early Voting,0
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),60,Write-in,REP,30,Central Count,0
51,051 PARKER,125,(REP) State Representative Dist. 5 (Elect 2),60,Write-in,REP,999999,Total,2
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999999,Number of Precincts for Race,REP,10,Polling,1
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999999,Number of Precincts for Race,REP,20,Early Voting,1
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999999,Number of Precincts for Race,REP,30,Central Count,1
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999999,Number of Precincts for Race,REP,999999,Total,1
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999998,Number of Precincts Reporting,REP,10,Polling,1
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999998,Number of Precincts Reporting,REP,20,Early Voting,1
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999998,Number of Precincts Reporting,REP,30,Central Count,1
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999998,Number of Precincts Reporting,REP,999999,Total,1
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999997,Registered Voters,REP,10,Polling,0
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999997,Registered Voters,REP,20,Early Voting,0
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999997,Registered Voters,REP,30,Central Count,0
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999997,Registered Voters,REP,999999,Total,849
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999996,Times Counted,REP,10,Polling,203
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999996,Times Counted,REP,20,Early Voting,185
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999996,Times Counted,REP,30,Central Count,148
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999996,Times Counted,REP,999999,Total,536
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999995,Times Blank Voted,REP,10,Polling,67
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999995,Times Blank Voted,REP,20,Early Voting,38
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999995,Times Blank Voted,REP,30,Central Count,53
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999995,Times Blank Voted,REP,999999,Total,158
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999994,Times Over Voted,REP,10,Polling,0
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999994,Times Over Voted,REP,20,Early Voting,0
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999994,Times Over Voted,REP,30,Central Count,0
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999994,Times Over Voted,REP,999999,Total,0
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999993,Number of Under Votes,REP,10,Polling,135
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999993,Number of Under Votes,REP,20,Early Voting,86
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999993,Number of Under Votes,REP,30,Central Count,71
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),999993,Number of Under Votes,REP,999999,Total,292
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),10,"BURNS, ROBERT \BOB\""""",REP,10,Polling,75
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),10,"BURNS, ROBERT \BOB\""""",REP,20,Early Voting,90
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),10,"BURNS, ROBERT \BOB\""""",REP,30,Central Count,51
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),10,"BURNS, ROBERT \BOB\""""",REP,999999,Total,216
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),20,"DUNN, BOYD",REP,10,Polling,48
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),20,"DUNN, BOYD",REP,20,Early Voting,65
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),20,"DUNN, BOYD",REP,30,Central Count,41
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),20,"DUNN, BOYD",REP,999999,Total,154
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),30,"GRAY, RICK",REP,10,Polling,52
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),30,"GRAY, RICK",REP,20,Early Voting,65
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),30,"GRAY, RICK",REP,30,Central Count,39
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),30,"GRAY, RICK",REP,999999,Total,156
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),40,"MELVIN, AL",REP,10,Polling,41
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),40,"MELVIN, AL",REP,20,Early Voting,47
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),40,"MELVIN, AL",REP,30,Central Count,21
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),40,"MELVIN, AL",REP,999999,Total,109
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),50,"TOBIN, ANDY",REP,10,Polling,52
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),50,"TOBIN, ANDY",REP,20,Early Voting,87
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),50,"TOBIN, ANDY",REP,30,Central Count,62
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),50,"TOBIN, ANDY",REP,999999,Total,201
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),80,Write-in,REP,10,Polling,5
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),80,Write-in,REP,20,Early Voting,1
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),80,Write-in,REP,30,Central Count,0
51,051 PARKER,130,(REP) Corporation Commissioner (Elect 3),80,Write-in,REP,999999,Total,6
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999999,Number of Precincts for Race,REP,10,Polling,1
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999999,Number of Precincts for Race,REP,20,Early Voting,1
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999999,Number of Precincts for Race,REP,30,Central Count,1
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999999,Number of Precincts for Race,REP,999999,Total,1
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999998,Number of Precincts Reporting,REP,10,Polling,1
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999998,Number of Precincts Reporting,REP,20,Early Voting,1
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999998,Number of Precincts Reporting,REP,30,Central Count,1
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999998,Number of Precincts Reporting,REP,999999,Total,1
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999997,Registered Voters,REP,10,Polling,0
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999997,Registered Voters,REP,20,Early Voting,0
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999997,Registered Voters,REP,30,Central Count,0
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999997,Registered Voters,REP,999999,Total,849
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999996,Times Counted,REP,10,Polling,203
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999996,Times Counted,REP,20,Early Voting,185
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999996,Times Counted,REP,30,Central Count,148
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999996,Times Counted,REP,999999,Total,536
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999995,Times Blank Voted,REP,10,Polling,36
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999995,Times Blank Voted,REP,20,Early Voting,31
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999995,Times Blank Voted,REP,30,Central Count,35
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999995,Times Blank Voted,REP,999999,Total,102
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999994,Times Over Voted,REP,10,Polling,0
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999994,Times Over Voted,REP,20,Early Voting,0
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999994,Times Over Voted,REP,30,Central Count,0
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999994,Times Over Voted,REP,999999,Total,0
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999993,Number of Under Votes,REP,10,Polling,0
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999993,Number of Under Votes,REP,20,Early Voting,0
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999993,Number of Under Votes,REP,30,Central Count,0
51,051 PARKER,135,(REP) Board of Supervisors Dist. 1,999993,Number of Under Votes,REP,999999,Total,0
