precinct_name,choice_name,party_id,candidate_id,contest_type,contest,contest_order_id,choice_order,contest_name,vote_total,precinct_id,precinct_order,votes_allowed,processed_done,processed_started,contest_total,write_in,undervote,overvote
CON DIST 1,"STEIN, JILL",3,3,0,6,6,2,GRN - GREEN PARTY PRESIDENTIAL PREFERENCE,0,1,1,1,1,1,0,0,0,0
CON DIST 3,Election Day Paper Turnout,,,-2,0,-100,1,Registration & Turnout,3829,2,2,0,0,0,55300,0,0,0
CON DIST 3,Early Voting Paper Turnout,,,-2,0,-100,2,Registration & Turnout,19087,2,2,0,0,0,55300,0,0,0
CON DIST 3,Early Voting Edge Turnout,,,-2,0,-100,3,Registration & Turnout,0,2,2,0,0,0,55300,0,0,0
CON DIST 3,Election Day Edge Turnout,,,-2,0,-100,4,Registration & Turnout,0,2,2,0,0,0,55300,0,0,0
CON DIST 3,Election Day Paper Turnout,,,-1,-90,-89,1,Nonpartisan Registration & Turnout,0,2,2,0,0,0,0,0,0,0
CON DIST 3,Early Voting Paper Turnout,,,-1,-90,-89,2,Nonpartisan Registration & Turnout,0,2,2,0,0,0,0,0,0,0
CON DIST 3,Early Voting Edge Turnout,,,-1,-90,-89,3,Nonpartisan Registration & Turnout,0,2,2,0,0,0,0,0,0,0
CON DIST 3,Election Day Edge Turnout,,,-1,-90,-89,4,Nonpartisan Registration & Turnout,0,2,2,0,0,0,0,0,0,0
CON DIST 3,Election Day Paper Turnout,,,-1,-89,-88,1,REP Registration & Turnout,1815,2,2,0,0,0,24155,0,0,0
CON DIST 3,Early Voting Paper Turnout,,,-1,-89,-88,2,REP Registration & Turnout,9261,2,2,0,0,0,24155,0,0,0
CON DIST 3,Early Voting Edge Turnout,,,-1,-89,-88,3,REP Registration & Turnout,0,2,2,0,0,0,24155,0,0,0
CON DIST 3,Election Day Edge Turnout,,,-1,-89,-88,4,REP Registration & Turnout,0,2,2,0,0,0,24155,0,0,0
CON DIST 3,Election Day Paper Turnout,,,-1,-88,-87,1,DEM Registration & Turnout,2004,2,2,0,0,0,31072,0,0,0
CON DIST 3,Early Voting Paper Turnout,,,-1,-88,-87,2,DEM Registration & Turnout,9820,2,2,0,0,0,31072,0,0,0
CON DIST 3,Early Voting Edge Turnout,,,-1,-88,-87,3,DEM Registration & Turnout,0,2,2,0,0,0,31072,0,0,0
CON DIST 3,Election Day Edge Turnout,,,-1,-88,-87,4,DEM Registration & Turnout,0,2,2,0,0,0,31072,0,0,0
CON DIST 3,Election Day Paper Turnout,,,-1,-87,-86,1,GRN Registration & Turnout,10,2,2,0,0,0,73,0,0,0
CON DIST 3,Early Voting Paper Turnout,,,-1,-87,-86,2,GRN Registration & Turnout,6,2,2,0,0,0,73,0,0,0
CON DIST 3,Early Voting Edge Turnout,,,-1,-87,-86,3,GRN Registration & Turnout,0,2,2,0,0,0,73,0,0,0
CON DIST 3,Election Day Edge Turnout,,,-1,-87,-86,4,GRN Registration & Turnout,0,2,2,0,0,0,73,0,0,0
CON DIST 3,"SANTORUM, RICK",1,1,0,4,4,1,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,6,2,2,1,1,1,11035,0,14,27
CON DIST 3,"COOK, TIM",1,1,0,4,4,2,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,1,2,2,1,1,1,11035,0,14,27
CON DIST 3,"PAUL, RAND",1,1,0,4,4,3,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,45,2,2,1,1,1,11035,0,14,27
CON DIST 3,"RUBIO, MARCO",1,1,0,4,4,4,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,1199,2,2,1,1,1,11035,0,14,27
CON DIST 3,"GRAHAM, LINDSEY",1,1,0,4,4,5,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,8,2,2,1,1,1,11035,0,14,27
CON DIST 3,"KASICH, JOHN R.",1,1,0,4,4,6,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,747,2,2,1,1,1,11035,0,14,27
CON DIST 3,"BUSH, JEB",1,1,0,4,4,7,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,88,2,2,1,1,1,11035,0,14,27
CON DIST 3,"TRUMP, DONALD J.",1,1,0,4,4,8,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,5369,2,2,1,1,1,11035,0,14,27
CON DIST 3,"FIORINA, CARLY",1,1,0,4,4,9,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,11,2,2,1,1,1,11035,0,14,27
CON DIST 3,"PATAKI, GEORGE E.",1,1,0,4,4,10,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,10,2,2,1,1,1,11035,0,14,27
CON DIST 3,"CRUZ, TED",1,1,0,4,4,11,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,3171,2,2,1,1,1,11035,0,14,27
CON DIST 3,"HUCKABEE, MIKE",1,1,0,4,4,12,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,33,2,2,1,1,1,11035,0,14,27
CON DIST 3,"CHRISTIE, CHRIS",1,1,0,4,4,13,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,9,2,2,1,1,1,11035,0,14,27
CON DIST 3,"CARSON, BEN",1,1,0,4,4,14,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,338,2,2,1,1,1,11035,0,14,27
CON DIST 3,"DE LA FUENTE, ROQUE ''ROCKY''",2,2,0,5,5,1,DEM - DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE,72,2,2,1,1,1,11783,0,22,19
CON DIST 3,"STEINBERG, MICHAEL",2,2,0,5,5,2,DEM - DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE,57,2,2,1,1,1,11783,0,22,19
CON DIST 3,"SANDERS, BERNIE",2,2,0,5,5,3,DEM - DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE,4688,2,2,1,1,1,11783,0,22,19
CON DIST 3,"O'MALLEY, MARTIN J.",2,2,0,5,5,4,DEM - DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE,94,2,2,1,1,1,11783,0,22,19
CON DIST 3,"CLINTON, HILLARY",2,2,0,5,5,5,DEM - DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE,6813,2,2,1,1,1,11783,0,22,19
CON DIST 3,"HEWES, HENRY",2,2,0,5,5,6,DEM - DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE,59,2,2,1,1,1,11783,0,22,19
CON DIST 3,"MESPLAY, KENT",3,3,0,6,6,1,GRN - GREEN PARTY PRESIDENTIAL PREFERENCE,4,2,2,1,1,1,16,0,0,0
CON DIST 3,"STEIN, JILL",3,3,0,6,6,2,GRN - GREEN PARTY PRESIDENTIAL PREFERENCE,12,2,2,1,1,1,16,0,0,0
CON DIST 4,Election Day Paper Turnout,,,-2,0,-100,1,Registration & Turnout,1314,3,3,0,0,0,15178,0,0,0
CON DIST 4,Early Voting Paper Turnout,,,-2,0,-100,2,Registration & Turnout,7093,3,3,0,0,0,15178,0,0,0
CON DIST 4,Early Voting Edge Turnout,,,-2,0,-100,3,Registration & Turnout,0,3,3,0,0,0,15178,0,0,0
CON DIST 4,Election Day Edge Turnout,,,-2,0,-100,4,Registration & Turnout,0,3,3,0,0,0,15178,0,0,0
CON DIST 4,Election Day Paper Turnout,,,-1,-90,-89,1,Nonpartisan Registration & Turnout,0,3,3,0,0,0,0,0,0,0
CON DIST 4,Early Voting Paper Turnout,,,-1,-90,-89,2,Nonpartisan Registration & Turnout,0,3,3,0,0,0,0,0,0,0
CON DIST 4,Early Voting Edge Turnout,,,-1,-90,-89,3,Nonpartisan Registration & Turnout,0,3,3,0,0,0,0,0,0,0
CON DIST 4,Election Day Edge Turnout,,,-1,-90,-89,4,Nonpartisan Registration & Turnout,0,3,3,0,0,0,0,0,0,0
CON DIST 4,Election Day Paper Turnout,,,-1,-89,-88,1,REP Registration & Turnout,954,3,3,0,0,0,10713,0,0,0
CON DIST 4,Early Voting Paper Turnout,,,-1,-89,-88,2,REP Registration & Turnout,5237,3,3,0,0,0,10713,0,0,0
CON DIST 4,Early Voting Edge Turnout,,,-1,-89,-88,3,REP Registration & Turnout,0,3,3,0,0,0,10713,0,0,0
CON DIST 4,Election Day Edge Turnout,,,-1,-89,-88,4,REP Registration & Turnout,0,3,3,0,0,0,10713,0,0,0
CON DIST 4,Election Day Paper Turnout,,,-1,-88,-87,1,DEM Registration & Turnout,357,3,3,0,0,0,4448,0,0,0
CON DIST 4,Early Voting Paper Turnout,,,-1,-88,-87,2,DEM Registration & Turnout,1852,3,3,0,0,0,4448,0,0,0
CON DIST 4,Early Voting Edge Turnout,,,-1,-88,-87,3,DEM Registration & Turnout,0,3,3,0,0,0,4448,0,0,0
CON DIST 4,Election Day Edge Turnout,,,-1,-88,-87,4,DEM Registration & Turnout,0,3,3,0,0,0,4448,0,0,0
CON DIST 4,Election Day Paper Turnout,,,-1,-87,-86,1,GRN Registration & Turnout,3,3,3,0,0,0,17,0,0,0
CON DIST 4,Early Voting Paper Turnout,,,-1,-87,-86,2,GRN Registration & Turnout,4,3,3,0,0,0,17,0,0,0
CON DIST 4,Early Voting Edge Turnout,,,-1,-87,-86,3,GRN Registration & Turnout,0,3,3,0,0,0,17,0,0,0
CON DIST 4,Election Day Edge Turnout,,,-1,-87,-86,4,GRN Registration & Turnout,0,3,3,0,0,0,17,0,0,0
CON DIST 4,"SANTORUM, RICK",1,1,0,4,4,1,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,3,3,3,1,1,1,6175,0,5,11
CON DIST 4,"COOK, TIM",1,1,0,4,4,2,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,1,3,3,1,1,1,6175,0,5,11
CON DIST 4,"PAUL, RAND",1,1,0,4,4,3,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,18,3,3,1,1,1,6175,0,5,11
CON DIST 4,"RUBIO, MARCO",1,1,0,4,4,4,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,653,3,3,1,1,1,6175,0,5,11
CON DIST 4,"GRAHAM, LINDSEY",1,1,0,4,4,5,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,5,3,3,1,1,1,6175,0,5,11
CON DIST 4,"KASICH, JOHN R.",1,1,0,4,4,6,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,462,3,3,1,1,1,6175,0,5,11
CON DIST 4,"BUSH, JEB",1,1,0,4,4,7,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,37,3,3,1,1,1,6175,0,5,11
CON DIST 4,"TRUMP, DONALD J.",1,1,0,4,4,8,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,3327,3,3,1,1,1,6175,0,5,11
CON DIST 4,"FIORINA, CARLY",1,1,0,4,4,9,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,12,3,3,1,1,1,6175,0,5,11
CON DIST 4,"PATAKI, GEORGE E.",1,1,0,4,4,10,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,5,3,3,1,1,1,6175,0,5,11
CON DIST 4,"CRUZ, TED",1,1,0,4,4,11,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,1485,3,3,1,1,1,6175,0,5,11
CON DIST 4,"HUCKABEE, MIKE",1,1,0,4,4,12,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,9,3,3,1,1,1,6175,0,5,11
CON DIST 4,"CHRISTIE, CHRIS",1,1,0,4,4,13,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,6,3,3,1,1,1,6175,0,5,11
CON DIST 4,"CARSON, BEN",1,1,0,4,4,14,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,152,3,3,1,1,1,6175,0,5,11
CON DIST 4,"DE LA FUENTE, ROQUE ''ROCKY''",2,2,0,5,5,1,DEM - DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE,16,3,3,1,1,1,2193,0,10,6
CON DIST 4,"STEINBERG, MICHAEL",2,2,0,5,5,2,DEM - DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE,19,3,3,1,1,1,2193,0,10,6
CON DIST 4,"SANDERS, BERNIE",2,2,0,5,5,3,DEM - DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE,809,3,3,1,1,1,2193,0,10,6
CON DIST 4,"O'MALLEY, MARTIN J.",2,2,0,5,5,4,DEM - DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE,27,3,3,1,1,1,2193,0,10,6
CON DIST 4,"CLINTON, HILLARY",2,2,0,5,5,5,DEM - DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE,1312,3,3,1,1,1,2193,0,10,6
CON DIST 4,"HEWES, HENRY",2,2,0,5,5,6,DEM - DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE,10,3,3,1,1,1,2193,0,10,6
CON DIST 4,"MESPLAY, KENT",3,3,0,6,6,1,GRN - GREEN PARTY PRESIDENTIAL PREFERENCE,0,3,3,1,1,1,0,0,0,0
CON DIST 4,"STEIN, JILL",3,3,0,6,6,2,GRN - GREEN PARTY PRESIDENTIAL PREFERENCE,7,3,3,1,1,1,7,0,0,0
CON DIST 5,Election Day Paper Turnout,,,-2,0,-100,1,Registration & Turnout,20303,4,4,0,0,0,265723,0,0,0
CON DIST 5,Early Voting Paper Turnout,,,-2,0,-100,2,Registration & Turnout,115124,4,4,0,0,0,265723,0,0,0
CON DIST 5,Early Voting Edge Turnout,,,-2,0,-100,3,Registration & Turnout,0,4,4,0,0,0,265723,0,0,0
CON DIST 5,Election Day Edge Turnout,,,-2,0,-100,4,Registration & Turnout,1,4,4,0,0,0,265723,0,0,0
CON DIST 5,Election Day Paper Turnout,,,-1,-90,-89,1,Nonpartisan Registration & Turnout,0,4,4,0,0,0,0,0,0,0
CON DIST 5,Early Voting Paper Turnout,,,-1,-90,-89,2,Nonpartisan Registration & Turnout,0,4,4,0,0,0,0,0,0,0
CON DIST 5,Early Voting Edge Turnout,,,-1,-90,-89,3,Nonpartisan Registration & Turnout,0,4,4,0,0,0,0,0,0,0
CON DIST 5,Election Day Edge Turnout,,,-1,-90,-89,4,Nonpartisan Registration & Turnout,0,4,4,0,0,0,0,0,0,0
CON DIST 5,Election Day Paper Turnout,,,-1,-89,-88,1,REP Registration & Turnout,14489,4,4,0,0,0,180294,0,0,0
CON DIST 5,Early Voting Paper Turnout,,,-1,-89,-88,2,REP Registration & Turnout,79853,4,4,0,0,0,180294,0,0,0
CON DIST 5,Early Voting Edge Turnout,,,-1,-89,-88,3,REP Registration & Turnout,0,4,4,0,0,0,180294,0,0,0
CON DIST 5,Election Day Edge Turnout,,,-1,-89,-88,4,REP Registration & Turnout,1,4,4,0,0,0,180294,0,0,0
CON DIST 5,Election Day Paper Turnout,,,-1,-88,-87,1,DEM Registration & Turnout,5808,4,4,0,0,0,85102,0,0,0
CON DIST 5,Early Voting Paper Turnout,,,-1,-88,-87,2,DEM Registration & Turnout,35225,4,4,0,0,0,85102,0,0,0
CON DIST 5,Early Voting Edge Turnout,,,-1,-88,-87,3,DEM Registration & Turnout,0,4,4,0,0,0,85102,0,0,0
CON DIST 5,Election Day Edge Turnout,,,-1,-88,-87,4,DEM Registration & Turnout,0,4,4,0,0,0,85102,0,0,0
CON DIST 5,Election Day Paper Turnout,,,-1,-87,-86,1,GRN Registration & Turnout,6,4,4,0,0,0,327,0,0,0
CON DIST 5,Early Voting Paper Turnout,,,-1,-87,-86,2,GRN Registration & Turnout,46,4,4,0,0,0,327,0,0,0
CON DIST 5,Early Voting Edge Turnout,,,-1,-87,-86,3,GRN Registration & Turnout,0,4,4,0,0,0,327,0,0,0
CON DIST 5,Election Day Edge Turnout,,,-1,-87,-86,4,GRN Registration & Turnout,0,4,4,0,0,0,327,0,0,0
CON DIST 5,"SANTORUM, RICK",1,1,0,4,4,1,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,83,4,4,1,1,1,94057,0,71,215
CON DIST 5,"COOK, TIM",1,1,0,4,4,2,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,22,4,4,1,1,1,94057,0,71,215
CON DIST 5,"PAUL, RAND",1,1,0,4,4,3,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,387,4,4,1,1,1,94057,0,71,215
CON DIST 5,"RUBIO, MARCO",1,1,0,4,4,4,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,11666,4,4,1,1,1,94057,0,71,215
CON DIST 5,"GRAHAM, LINDSEY",1,1,0,4,4,5,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,42,4,4,1,1,1,94057,0,71,215
CON DIST 5,"KASICH, JOHN R.",1,1,0,4,4,6,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,9349,4,4,1,1,1,94057,0,71,215
CON DIST 5,"BUSH, JEB",1,1,0,4,4,7,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,542,4,4,1,1,1,94057,0,71,215
CON DIST 5,"TRUMP, DONALD J.",1,1,0,4,4,8,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,38739,4,4,1,1,1,94057,0,71,215
CON DIST 5,"FIORINA, CARLY",1,1,0,4,4,9,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,177,4,4,1,1,1,94057,0,71,215
CON DIST 5,"PATAKI, GEORGE E.",1,1,0,4,4,10,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,49,4,4,1,1,1,94057,0,71,215
CON DIST 5,"CRUZ, TED",1,1,0,4,4,11,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,30354,4,4,1,1,1,94057,0,71,215
CON DIST 5,"HUCKABEE, MIKE",1,1,0,4,4,12,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,165,4,4,1,1,1,94057,0,71,215
CON DIST 5,"CHRISTIE, CHRIS",1,1,0,4,4,13,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,107,4,4,1,1,1,94057,0,71,215
CON DIST 5,"CARSON, BEN",1,1,0,4,4,14,REP - REPUBLICAN PARTY PRESIDENTIAL PREFERENCE,2375,4,4,1,1,1,94057,0,71,215
CON DIST 5,"DE LA FUENTE, ROQUE ''ROCKY''",2,2,0,5,5,1,DEM - DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE,225,4,4,1,1,1,40847,0,118,68
CON DIST 5,"STEINBERG, MICHAEL",2,2,0,5,5,2,DEM - DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE,175,4,4,1,1,1,40847,0,118,68
CON DIST 5,"SANDERS, BERNIE",2,2,0,5,5,3,DEM - DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE,16982,4,4,1,1,1,40847,0,118,68
CON DIST 5,"O'MALLEY, MARTIN J.",2,2,0,5,5,4,DEM - DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE,351,4,4,1,1,1,40847,0,118,68
CON DIST 5,"CLINTON, HILLARY",2,2,0,5,5,5,DEM - DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE,22973,4,4,1,1,1,40847,0,118,68
CON DIST 5,"HEWES, HENRY",2,2,0,5,5,6,DEM - DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE,141,4,4,1,1,1,40847,0,118,68
CON DIST 5,"MESPLAY, KENT",3,3,0,6,6,1,GRN - GREEN PARTY PRESIDENTIAL PREFERENCE,15,4,4,1,1,1,48,0,4,0
CON DIST 5,"STEIN, JILL",3,3,0,6,6,2,GRN - GREEN PARTY PRESIDENTIAL PREFERENCE,33,4,4,1,1,1,48,0,4,0
CON DIST 6,Election Day Paper Turnout,,,-2,0,-100,1,Registration & Turnout,21078,5,5,0,0,0,268983,0,0,0
CON DIST 6,Early Voting Paper Turnout,,,-2,0,-100,2,Registration & Turnout,124091,5,5,0,0,0,268983,0,0,0
CON DIST 6,Early Voting Edge Turnout,,,-2,0,-100,3,Registration & Turnout,0,5,5,0,0,0,268983,0,0,0
CON DIST 6,Election Day Edge Turnout,,,-2,0,-100,4,Registration & Turnout,2,5,5,0,0,0,268983,0,0,0
CON DIST 6,Election Day Paper Turnout,,,-1,-90,-89,1,Nonpartisan Registration & Turnout,0,5,5,0,0,0,0,0,0,0
CON DIST 6,Early Voting Paper Turnout,,,-1,-90,-89,2,Nonpartisan Registration & Turnout,0,5,5,0,0,0,0,0,0,0
CON DIST 6,Early Voting Edge Turnout,,,-1,-90,-89,3,Nonpartisan Registration & Turnout,0,5,5,0,0,0,0,0,0,0
CON DIST 6,Election Day Edge Turnout,,,-1,-90,-89,4,Nonpartisan Registration & Turnout,0,5,5,0,0,0,0,0,0,0
CON DIST 6,Election Day Paper Turnout,,,-1,-89,-88,1,REP Registration & Turnout,13928,5,5,0,0,0,170347,0,0,0
CON DIST 6,Early Voting Paper Turnout,,,-1,-89,-88,2,REP Registration & Turnout,80505,5,5,0,0,0,170347,0,0,0
CON DIST 6,Early Voting Edge Turnout,,,-1,-89,-88,3,REP Registration & Turnout,0,5,5,0,0,0,170347,0,0,0
CON DIST 6,Election Day Edge Turnout,,,-1,-89,-88,4,REP Registration & Turnout,2,5,5,0,0,0,170347,0,0,0
