county,precinct,votes,early_voting,election_day,provisional,polling_place_votes_ds200,early_votes_ds200,provisional_votes_ds200,party,office,district,candidate,subjurisdiction
Apache,ST MICHAELS 65.1 SD08,211,0,0,0,0,0,0,,Registered Voters,,,
Apache,SAWMILL,72,0,0,0,0,0,0,,Registered Voters,,,
Apache,SPRINGERVILLE 70.1/70.2,93,0,0,0,0,0,0,,Registered Voters,,,
Apache,STEAMBOAT,125,0,0,0,0,0,0,,Registered Voters,,,
Apache,SWEETWATER 76.1,79,0,0,0,0,0,0,,Registered Voters,,,
Apache,TACHEE 78.1,63,0,0,0,0,0,0,,Registered Voters,,,
Apache,TEEC NOS POS 80.1,95,0,0,0,0,0,0,,Registered Voters,,,
Apache,VERNON 82.1-82.6,139,0,0,0,0,0,0,,Registered Voters,,,
Apache,WHEATFIELDS 84.1,157,0,0,0,0,0,0,,Registered Voters,,,
Apache,WIDE RUINS 86.1 SD18,72,0,0,0,0,0,0,,Registered Voters,,,
Apache,WINDOW ROCK 88.1 SD08,177,0,0,0,0,0,0,,Registered Voters,,,
Apache,ALPINE 02.1-02.7,29,23,5,0,0,0,0,,Ballots Cast,,,
Apache,CANYON DE CHELLY 03.1,161,76,84,0,0,0,0,,Ballots Cast,,,
Apache,CHINLE 05.1,76,36,39,0,0,0,0,,Ballots Cast,,,
Apache,CONCHO,135,100,35,0,0,0,0,,Ballots Cast,,,
Apache,CORNFIELDS 10.1 SD20,37,10,26,0,0,0,0,,Ballots Cast,,,
Apache,COTTONWOOD 11.1,66,19,47,0,0,0,0,,Ballots Cast,,,
Apache,CORONADO 12.1/12.2,64,38,25,0,0,0,0,,Ballots Cast,,,
Apache,DENNEHOTSO 13.1,50,7,43,0,0,0,0,,Ballots Cast,,,
Apache,EAGAR 16.1/16.2,85,59,26,0,0,0,0,,Ballots Cast,,,
Apache,FLAT TOP 17.1-17.4,61,40,20,0,0,0,0,,Ballots Cast,,,
Apache,FT DEFIANCE 19.1 SD08,162,83,77,2,0,0,0,,Ballots Cast,,,
Apache,GANADO NORTH 22.1 SD20,35,13,21,0,0,0,0,,Ballots Cast,,,
Apache,GANADO SOUTH 23.1 SD20,53,20,33,0,0,0,0,,Ballots Cast,,,
Apache,GREER,13,9,3,0,0,0,0,,Ballots Cast,,,
Apache,HOUCK 27.1 SD18,54,21,32,0,0,0,0,,Ballots Cast,,,
Apache,KINLICHEE,56,17,38,1,0,0,0,,Ballots Cast,,,
Apache,KLAGETOH,43,16,26,0,0,0,0,,Ballots Cast,,,
Apache,LUKACHUKAI 33.1/33.2,77,19,57,0,0,0,0,,Ballots Cast,,,
Apache,LUPTON 35.1 SD18,32,9,22,0,0,0,0,,Ballots Cast,,,
Apache,MCNARY 37.1 SD23,7,1,6,0,0,0,0,,Ballots Cast,,,
Apache,MANY FARMS 39.1/39.2,72,31,40,0,0,0,0,,Ballots Cast,,,
Apache,MEXICAN WATER 41.1,6,1,4,0,0,0,0,,Ballots Cast,,,
Apache,NAZLINI 43.1,47,21,26,0,0,0,0,,Ballots Cast,,,
Apache,NUTRIOSO 45.1-45.4,26,21,4,0,0,0,0,,Ballots Cast,,,
Apache,OAK SPRINGS,26,11,14,0,0,0,0,,Ballots Cast,,,
Apache,PUERCO 48.1 SD18,75,33,42,0,0,0,0,,Ballots Cast,,,
Apache,RED MESA 51.1,10,3,6,0,0,0,0,,Ballots Cast,,,
Apache,RED VALLEY 52.1,33,8,24,0,0,0,0,,Ballots Cast,,,
Apache,ROCK POINT 54.1,62,12,49,0,0,0,0,,Ballots Cast,,,
Apache,ROUGH ROCK 56.1/56.2,39,9,28,1,0,0,0,,Ballots Cast,,,
Apache,ROUND ROCK 58.1,45,10,33,0,0,0,0,,Ballots Cast,,,
Apache,ROUND VALLEY 59.1-59.5,50,31,18,0,0,0,0,,Ballots Cast,,,
Apache,ST JOHNS 61.1-61.4,85,55,30,0,0,0,0,,Ballots Cast,,,
Apache,ST MICHAELS 65.1 SD08,106,49,56,0,0,0,0,,Ballots Cast,,,
Apache,SAWMILL,40,13,26,0,0,0,0,,Ballots Cast,,,
Apache,SPRINGERVILLE 70.1/70.2,66,41,23,0,0,0,0,,Ballots Cast,,,
Apache,STEAMBOAT,62,21,40,0,0,0,0,,Ballots Cast,,,
Apache,SWEETWATER 76.1,31,7,23,0,0,0,0,,Ballots Cast,,,
Apache,TACHEE 78.1,25,8,16,0,0,0,0,,Ballots Cast,,,
Apache,TEEC NOS POS 80.1,33,7,25,0,0,0,0,,Ballots Cast,,,
Apache,VERNON 82.1-82.6,103,80,23,0,0,0,0,,Ballots Cast,,,
Apache,WHEATFIELDS 84.1,76,23,50,3,0,0,0,,Ballots Cast,,,
Apache,WIDE RUINS 86.1 SD18,37,13,24,0,0,0,0,,Ballots Cast,,,
Apache,WINDOW ROCK 88.1 SD08,85,49,34,0,0,0,0,,Ballots Cast,,,
Apache,ALPINE 02.1-02.7,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,CANYON DE CHELLY 03.1,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,CHINLE 05.1,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,CONCHO,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,CORNFIELDS 10.1 SD20,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,COTTONWOOD 11.1,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,CORONADO 12.1/12.2,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,DENNEHOTSO 13.1,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,EAGAR 16.1/16.2,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,FLAT TOP 17.1-17.4,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,FT DEFIANCE 19.1 SD08,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,GANADO NORTH 22.1 SD20,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,GANADO SOUTH 23.1 SD20,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,GREER,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,HOUCK 27.1 SD18,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,KINLICHEE,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,KLAGETOH,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,LUKACHUKAI 33.1/33.2,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,LUPTON 35.1 SD18,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,MCNARY 37.1 SD23,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,MANY FARMS 39.1/39.2,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,MEXICAN WATER 41.1,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,NAZLINI 43.1,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,NUTRIOSO 45.1-45.4,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,OAK SPRINGS,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,PUERCO 48.1 SD18,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,RED MESA 51.1,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,RED VALLEY 52.1,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,ROCK POINT 54.1,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,ROUGH ROCK 56.1/56.2,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,ROUND ROCK 58.1,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,ROUND VALLEY 59.1-59.5,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,ST JOHNS 61.1-61.4,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,ST MICHAELS 65.1 SD08,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,SAWMILL,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,SPRINGERVILLE 70.1/70.2,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,STEAMBOAT,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,SWEETWATER 76.1,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,TACHEE 78.1,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,TEEC NOS POS 80.1,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,VERNON 82.1-82.6,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,WHEATFIELDS 84.1,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,WIDE RUINS 86.1 SD18,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,WINDOW ROCK 88.1 SD08,0,0,0,0,0,0,0,,Blank Ballots Cast,,,
Apache,ALPINE 02.1-02.7,8,7,1,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,CANYON DE CHELLY 03.1,129,62,66,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,CHINLE 05.1,60,29,30,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,CONCHO,29,23,6,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,CORNFIELDS 10.1 SD20,31,8,22,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,COTTONWOOD 11.1,55,16,39,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,CORONADO 12.1/12.2,8,6,2,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,DENNEHOTSO 13.1,39,5,33,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,EAGAR 16.1/16.2,14,9,4,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,FLAT TOP 17.1-17.4,10,7,2,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,FT DEFIANCE 19.1 SD08,125,63,59,2,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,GANADO NORTH 22.1 SD20,29,11,17,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,GANADO SOUTH 23.1 SD20,43,16,26,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,GREER,4,3,0,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,HOUCK 27.1 SD18,40,16,24,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,KINLICHEE,48,14,33,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,KLAGETOH,34,12,21,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,LUKACHUKAI 33.1/33.2,66,17,48,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,LUPTON 35.1 SD18,24,8,16,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,MCNARY 37.1 SD23,5,0,4,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,MANY FARMS 39.1/39.2,62,26,34,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,MEXICAN WATER 41.1,5,1,4,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,NAZLINI 43.1,39,17,21,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,NUTRIOSO 45.1-45.4,7,6,1,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,OAK SPRINGS,21,9,11,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,PUERCO 48.1 SD18,48,21,26,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,RED MESA 51.1,7,2,4,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,RED VALLEY 52.1,23,6,17,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,ROCK POINT 54.1,54,10,42,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,ROUGH ROCK 56.1/56.2,32,7,23,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,ROUND ROCK 58.1,39,9,29,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,ROUND VALLEY 59.1-59.5,8,5,3,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,ST JOHNS 61.1-61.4,21,14,7,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,ST MICHAELS 65.1 SD08,85,40,44,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,SAWMILL,33,11,21,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,SPRINGERVILLE 70.1/70.2,18,12,5,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,STEAMBOAT,53,18,35,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,SWEETWATER 76.1,24,5,18,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,TACHEE 78.1,20,6,13,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,TEEC NOS POS 80.1,26,5,20,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,VERNON 82.1-82.6,22,18,3,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,WHEATFIELDS 84.1,65,19,43,2,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,WIDE RUINS 86.1 SD18,32,11,20,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,WINDOW ROCK 88.1 SD08,67,39,27,0,0,0,0,DEM,U.S. Senate,,"SINEMA, KYRSTEN",
Apache,ALPINE 02.1-02.7,20,15,4,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,CANYON DE CHELLY 03.1,21,8,12,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,CHINLE 05.1,11,5,5,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,CONCHO,100,72,27,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,CORNFIELDS 10.1 SD20,4,1,3,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,COTTONWOOD 11.1,7,2,5,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,CORONADO 12.1/12.2,53,30,22,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,DENNEHOTSO 13.1,7,0,6,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,EAGAR 16.1/16.2,67,47,20,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,FLAT TOP 17.1-17.4,48,32,16,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,FT DEFIANCE 19.1 SD08,27,13,13,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,GANADO NORTH 22.1 SD20,4,1,2,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,GANADO SOUTH 23.1 SD20,6,1,4,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,GREER,8,6,2,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,HOUCK 27.1 SD18,9,3,5,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,KINLICHEE,5,2,3,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,KLAGETOH,5,2,3,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,LUKACHUKAI 33.1/33.2,5,1,4,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,LUPTON 35.1 SD18,5,1,4,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,MCNARY 37.1 SD23,1,0,0,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,MANY FARMS 39.1/39.2,6,2,3,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,MEXICAN WATER 41.1,0,0,0,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,NAZLINI 43.1,5,2,3,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,NUTRIOSO 45.1-45.4,17,14,3,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,OAK SPRINGS,3,1,1,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,PUERCO 48.1 SD18,20,9,10,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,RED MESA 51.1,1,0,1,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,RED VALLEY 52.1,7,1,5,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,ROCK POINT 54.1,6,1,5,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,ROUGH ROCK 56.1/56.2,5,1,3,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,ROUND ROCK 58.1,4,1,3,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,ROUND VALLEY 59.1-59.5,39,24,14,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,ST JOHNS 61.1-61.4,60,38,22,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,ST MICHAELS 65.1 SD08,14,6,7,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,SAWMILL,3,0,2,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,SPRINGERVILLE 70.1/70.2,44,27,17,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,STEAMBOAT,4,1,3,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,SWEETWATER 76.1,5,1,4,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,TACHEE 78.1,3,1,2,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,TEEC NOS POS 80.1,5,1,3,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,VERNON 82.1-82.6,76,58,18,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,WHEATFIELDS 84.1,5,2,3,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,WIDE RUINS 86.1 SD18,3,1,2,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,WINDOW ROCK 88.1 SD08,12,7,4,0,0,0,0,REP,U.S. Senate,,"MCSALLY, MARTHA",
Apache,ALPINE 02.1-02.7,0,0,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,CANYON DE CHELLY 03.1,6,3,3,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,CHINLE 05.1,3,1,2,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,CONCHO,3,2,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,CORNFIELDS 10.1 SD20,1,0,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,COTTONWOOD 11.1,2,0,1,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,CORONADO 12.1/12.2,2,1,1,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,DENNEHOTSO 13.1,2,0,1,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,EAGAR 16.1/16.2,2,1,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,FLAT TOP 17.1-17.4,0,0,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,FT DEFIANCE 19.1 SD08,6,4,2,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,GANADO NORTH 22.1 SD20,1,0,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,GANADO SOUTH 23.1 SD20,2,1,1,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,GREER,0,0,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,HOUCK 27.1 SD18,2,0,1,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,KINLICHEE,2,0,1,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,KLAGETOH,2,1,1,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,LUKACHUKAI 33.1/33.2,3,1,2,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,LUPTON 35.1 SD18,1,0,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,MCNARY 37.1 SD23,0,0,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,MANY FARMS 39.1/39.2,2,1,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,MEXICAN WATER 41.1,0,0,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,NAZLINI 43.1,1,0,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,NUTRIOSO 45.1-45.4,0,0,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,OAK SPRINGS,0,0,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,PUERCO 48.1 SD18,5,1,3,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,RED MESA 51.1,0,0,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,RED VALLEY 52.1,1,0,1,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,ROCK POINT 54.1,1,0,1,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,ROUGH ROCK 56.1/56.2,1,0,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,ROUND ROCK 58.1,1,0,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,ROUND VALLEY 59.1-59.5,1,1,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,ST JOHNS 61.1-61.4,2,1,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,ST MICHAELS 65.1 SD08,4,1,2,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,SAWMILL,1,0,1,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,SPRINGERVILLE 70.1/70.2,1,1,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,STEAMBOAT,2,0,1,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,SWEETWATER 76.1,0,0,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,TACHEE 78.1,0,0,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,TEEC NOS POS 80.1,1,0,1,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,VERNON 82.1-82.6,3,2,0,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,WHEATFIELDS 84.1,3,1,2,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,WIDE RUINS 86.1 SD18,1,0,1,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,WINDOW ROCK 88.1 SD08,4,2,2,0,0,0,0,GRN,U.S. Senate,,"GREEN, ANGELA",
Apache,ALPINE 02.1-02.7,0,0,0,0,0,0,0,NON,U.S. Senate,,WRITE-IN,
Apache,CANYON DE CHELLY 03.1,0,0,0,0,0,0,0,NON,U.S. Senate,,WRITE-IN,
Apache,CHINLE 05.1,0,0,0,0,0,0,0,NON,U.S. Senate,,WRITE-IN,
Apache,CONCHO,0,0,0,0,0,0,0,NON,U.S. Senate,,WRITE-IN,
