county,precinct,office,district,candidate,party,votes,early_voting,election_day,provisional
La Paz,062 Vicksburg,State Representative,5,WRITE-IN,NON,0,0,0,0
La Paz,064 Quartzsite Three,State Representative,5,WRITE-IN,NON,1,0,0,1
La Paz,051 Parker,State Representative,5,OVER VOTES,,0,0,0,0
La Paz,052 Poston,State Representative,5,OVER VOTES,,0,0,0,0
La Paz,054 Upriver,State Representative,5,OVER VOTES,,2,2,0,0
La Paz,055 Bouse,State Representative,5,OVER VOTES,,0,0,0,0
La Paz,056 Wenden,State Representative,5,OVER VOTES,,0,0,0,0
La Paz,057 Salome,State Representative,5,OVER VOTES,,0,0,0,0
La Paz,058 Quartzsite Two,State Representative,5,OVER VOTES,,0,0,0,0
La Paz,059 Cibola,State Representative,5,OVER VOTES,,0,0,0,0
La Paz,060 Ehrenberg,State Representative,5,OVER VOTES,,0,0,0,0
La Paz,062 Vicksburg,State Representative,5,OVER VOTES,,0,0,0,0
La Paz,064 Quartzsite Three,State Representative,5,OVER VOTES,,0,0,0,0
La Paz,051 Parker,State Representative,5,UNDER VOTES,,935,391,450,94
La Paz,052 Poston,State Representative,5,UNDER VOTES,,105,43,52,10
La Paz,054 Upriver,State Representative,5,UNDER VOTES,,657,405,183,69
La Paz,055 Bouse,State Representative,5,UNDER VOTES,,182,108,55,19
La Paz,056 Wenden,State Representative,5,UNDER VOTES,,65,38,18,9
La Paz,057 Salome,State Representative,5,UNDER VOTES,,384,231,106,47
La Paz,058 Quartzsite Two,State Representative,5,UNDER VOTES,,470,265,138,67
La Paz,059 Cibola,State Representative,5,UNDER VOTES,,39,23,12,4
La Paz,060 Ehrenberg,State Representative,5,UNDER VOTES,,126,73,40,13
La Paz,062 Vicksburg,State Representative,5,UNDER VOTES,,84,72,5,7
La Paz,064 Quartzsite Three,State Representative,5,UNDER VOTES,,192,146,29,17
La Paz,051 Parker,Secretary of State,,"GAYNOR, STEVE",REP,743,377,297,69
La Paz,052 Poston,Secretary of State,,"GAYNOR, STEVE",REP,48,17,27,4
La Paz,054 Upriver,Secretary of State,,"GAYNOR, STEVE",REP,813,512,214,87
La Paz,055 Bouse,Secretary of State,,"GAYNOR, STEVE",REP,260,152,84,24
La Paz,056 Wenden,Secretary of State,,"GAYNOR, STEVE",REP,66,31,25,10
La Paz,057 Salome,Secretary of State,,"GAYNOR, STEVE",REP,450,267,128,55
La Paz,058 Quartzsite Two,Secretary of State,,"GAYNOR, STEVE",REP,484,290,142,52
La Paz,059 Cibola,Secretary of State,,"GAYNOR, STEVE",REP,41,19,17,5
La Paz,060 Ehrenberg,Secretary of State,,"GAYNOR, STEVE",REP,159,88,54,17
La Paz,062 Vicksburg,Secretary of State,,"GAYNOR, STEVE",REP,118,90,12,16
La Paz,064 Quartzsite Three,Secretary of State,,"GAYNOR, STEVE",REP,226,162,39,25
La Paz,051 Parker,Secretary of State,,"HOBBS, KATIE",DEM,644,254,325,65
La Paz,052 Poston,Secretary of State,,"HOBBS, KATIE",DEM,107,32,64,11
La Paz,054 Upriver,Secretary of State,,"HOBBS, KATIE",DEM,256,150,84,22
La Paz,055 Bouse,Secretary of State,,"HOBBS, KATIE",DEM,62,42,16,4
La Paz,056 Wenden,Secretary of State,,"HOBBS, KATIE",DEM,26,17,8,1
La Paz,057 Salome,Secretary of State,,"HOBBS, KATIE",DEM,145,86,36,23
La Paz,058 Quartzsite Two,Secretary of State,,"HOBBS, KATIE",DEM,190,109,57,24
La Paz,059 Cibola,Secretary of State,,"HOBBS, KATIE",DEM,15,10,5,0
La Paz,060 Ehrenberg,Secretary of State,,"HOBBS, KATIE",DEM,51,24,18,9
La Paz,062 Vicksburg,Secretary of State,,"HOBBS, KATIE",DEM,36,34,2,0
La Paz,064 Quartzsite Three,Secretary of State,,"HOBBS, KATIE",DEM,76,56,14,6
La Paz,051 Parker,Secretary of State,,WRITE-IN,NON,4,3,1,0
La Paz,052 Poston,Secretary of State,,WRITE-IN,NON,0,0,0,0
La Paz,054 Upriver,Secretary of State,,WRITE-IN,NON,1,0,1,0
La Paz,055 Bouse,Secretary of State,,WRITE-IN,NON,0,0,0,0
La Paz,056 Wenden,Secretary of State,,WRITE-IN,NON,2,1,0,1
La Paz,057 Salome,Secretary of State,,WRITE-IN,NON,0,0,0,0
La Paz,058 Quartzsite Two,Secretary of State,,WRITE-IN,NON,1,1,0,0
La Paz,059 Cibola,Secretary of State,,WRITE-IN,NON,0,0,0,0
La Paz,060 Ehrenberg,Secretary of State,,WRITE-IN,NON,0,0,0,0
La Paz,062 Vicksburg,Secretary of State,,WRITE-IN,NON,0,0,0,0
La Paz,064 Quartzsite Three,Secretary of State,,WRITE-IN,NON,0,0,0,0
La Paz,051 Parker,Secretary of State,,OVER VOTES,,2,1,1,0
La Paz,052 Poston,Secretary of State,,OVER VOTES,,0,0,0,0
La Paz,054 Upriver,Secretary of State,,OVER VOTES,,0,0,0,0
La Paz,055 Bouse,Secretary of State,,OVER VOTES,,0,0,0,0
La Paz,056 Wenden,Secretary of State,,OVER VOTES,,0,0,0,0
La Paz,057 Salome,Secretary of State,,OVER VOTES,,1,0,0,1
La Paz,058 Quartzsite Two,Secretary of State,,OVER VOTES,,0,0,0,0
La Paz,059 Cibola,Secretary of State,,OVER VOTES,,0,0,0,0
La Paz,060 Ehrenberg,Secretary of State,,OVER VOTES,,0,0,0,0
La Paz,062 Vicksburg,Secretary of State,,OVER VOTES,,0,0,0,0
La Paz,064 Quartzsite Three,Secretary of State,,OVER VOTES,,0,0,0,0
La Paz,051 Parker,Secretary of State,,UNDER VOTES,,38,9,24,5
La Paz,052 Poston,Secretary of State,,UNDER VOTES,,3,3,0,0
La Paz,054 Upriver,Secretary of State,,UNDER VOTES,,22,11,9,2
La Paz,055 Bouse,Secretary of State,,UNDER VOTES,,7,2,4,1
La Paz,056 Wenden,Secretary of State,,UNDER VOTES,,6,4,1,1
La Paz,057 Salome,Secretary of State,,UNDER VOTES,,12,5,5,2
La Paz,058 Quartzsite Two,Secretary of State,,UNDER VOTES,,29,12,8,9
La Paz,059 Cibola,Secretary of State,,UNDER VOTES,,4,1,2,1
La Paz,060 Ehrenberg,Secretary of State,,UNDER VOTES,,6,2,4,0
La Paz,062 Vicksburg,Secretary of State,,UNDER VOTES,,3,3,0,0
La Paz,064 Quartzsite Three,Secretary of State,,UNDER VOTES,,7,5,1,1
La Paz,051 Parker,Attorney General,,"BRNOVICH, MARK",REP,776,390,315,71
La Paz,052 Poston,Attorney General,,"BRNOVICH, MARK",REP,52,19,27,6
La Paz,054 Upriver,Attorney General,,"BRNOVICH, MARK",REP,832,514,223,95
La Paz,055 Bouse,Attorney General,,"BRNOVICH, MARK",REP,260,154,83,23
La Paz,056 Wenden,Attorney General,,"BRNOVICH, MARK",REP,71,34,27,10
La Paz,057 Salome,Attorney General,,"BRNOVICH, MARK",REP,464,273,133,58
La Paz,058 Quartzsite Two,Attorney General,,"BRNOVICH, MARK",REP,507,303,148,56
La Paz,059 Cibola,Attorney General,,"BRNOVICH, MARK",REP,45,22,17,6
La Paz,060 Ehrenberg,Attorney General,,"BRNOVICH, MARK",REP,163,88,58,17
La Paz,062 Vicksburg,Attorney General,,"BRNOVICH, MARK",REP,129,101,13,15
La Paz,064 Quartzsite Three,Attorney General,,"BRNOVICH, MARK",REP,225,162,38,25
La Paz,051 Parker,Attorney General,,"CONTRERAS, JANUARY",DEM,593,226,303,64
La Paz,052 Poston,Attorney General,,"CONTRERAS, JANUARY",DEM,102,32,62,8
La Paz,054 Upriver,Attorney General,,"CONTRERAS, JANUARY",DEM,217,129,72,16
La Paz,055 Bouse,Attorney General,,"CONTRERAS, JANUARY",DEM,56,37,14,5
La Paz,056 Wenden,Attorney General,,"CONTRERAS, JANUARY",DEM,23,14,7,2
La Paz,057 Salome,Attorney General,,"CONTRERAS, JANUARY",DEM,126,74,32,20
La Paz,058 Quartzsite Two,Attorney General,,"CONTRERAS, JANUARY",DEM,158,94,47,17
La Paz,059 Cibola,Attorney General,,"CONTRERAS, JANUARY",DEM,13,7,6,0
La Paz,060 Ehrenberg,Attorney General,,"CONTRERAS, JANUARY",DEM,46,21,16,9
La Paz,062 Vicksburg,Attorney General,,"CONTRERAS, JANUARY",DEM,24,22,1,1
La Paz,064 Quartzsite Three,Attorney General,,"CONTRERAS, JANUARY",DEM,72,49,16,7
La Paz,051 Parker,Attorney General,,WRITE-IN,NON,3,3,0,0
La Paz,052 Poston,Attorney General,,WRITE-IN,NON,1,0,1,0
La Paz,054 Upriver,Attorney General,,WRITE-IN,NON,3,1,2,0
La Paz,055 Bouse,Attorney General,,WRITE-IN,NON,1,0,0,1
La Paz,056 Wenden,Attorney General,,WRITE-IN,NON,2,1,0,1
La Paz,057 Salome,Attorney General,,WRITE-IN,NON,3,2,1,0
La Paz,058 Quartzsite Two,Attorney General,,WRITE-IN,NON,0,0,0,0
La Paz,059 Cibola,Attorney General,,WRITE-IN,NON,0,0,0,0
La Paz,060 Ehrenberg,Attorney General,,WRITE-IN,NON,0,0,0,0
La Paz,062 Vicksburg,Attorney General,,WRITE-IN,NON,0,0,0,0
La Paz,064 Quartzsite Three,Attorney General,,WRITE-IN,NON,0,0,0,0
La Paz,051 Parker,Attorney General,,OVER VOTES,,3,2,0,1
La Paz,052 Poston,Attorney General,,OVER VOTES,,0,0,0,0
La Paz,054 Upriver,Attorney General,,OVER VOTES,,0,0,0,0
La Paz,055 Bouse,Attorney General,,OVER VOTES,,0,0,0,0
La Paz,056 Wenden,Attorney General,,OVER VOTES,,0,0,0,0
La Paz,057 Salome,Attorney General,,OVER VOTES,,2,2,0,0
La Paz,058 Quartzsite Two,Attorney General,,OVER VOTES,,2,1,0,1
La Paz,059 Cibola,Attorney General,,OVER VOTES,,0,0,0,0
La Paz,060 Ehrenberg,Attorney General,,OVER VOTES,,0,0,0,0
La Paz,062 Vicksburg,Attorney General,,OVER VOTES,,0,0,0,0
La Paz,064 Quartzsite Three,Attorney General,,OVER VOTES,,0,0,0,0
La Paz,051 Parker,Attorney General,,UNDER VOTES,,56,23,30,3
La Paz,052 Poston,Attorney General,,UNDER VOTES,,3,1,1,1
La Paz,054 Upriver,Attorney General,,UNDER VOTES,,40,29,11,0
La Paz,055 Bouse,Attorney General,,UNDER VOTES,,12,5,7,0
La Paz,056 Wenden,Attorney General,,UNDER VOTES,,4,4,0,0
La Paz,057 Salome,Attorney General,,UNDER VOTES,,13,7,3,3
La Paz,058 Quartzsite Two,Attorney General,,UNDER VOTES,,37,14,12,11
La Paz,059 Cibola,Attorney General,,UNDER VOTES,,2,1,1,0
La Paz,060 Ehrenberg,Attorney General,,UNDER VOTES,,7,5,2,0
La Paz,062 Vicksburg,Attorney General,,UNDER VOTES,,4,4,0,0
La Paz,064 Quartzsite Three,Attorney General,,UNDER VOTES,,12,12,0,0
La Paz,051 Parker,State Treasurer,,"YEE, KIMBERLY",REP,815,417,327,71
La Paz,052 Poston,State Treasurer,,"YEE, KIMBERLY",REP,57,20,32,5
La Paz,054 Upriver,State Treasurer,,"YEE, KIMBERLY",REP,828,513,222,93
La Paz,055 Bouse,State Treasurer,,"YEE, KIMBERLY",REP,258,152,81,25
La Paz,056 Wenden,State Treasurer,,"YEE, KIMBERLY",REP,72,36,26,10
La Paz,057 Salome,State Treasurer,,"YEE, KIMBERLY",REP,462,274,129,59
La Paz,058 Quartzsite Two,State Treasurer,,"YEE, KIMBERLY",REP,491,298,144,49
La Paz,059 Cibola,State Treasurer,,"YEE, KIMBERLY",REP,47,23,18,6
La Paz,060 Ehrenberg,State Treasurer,,"YEE, KIMBERLY",REP,165,87,58,20
La Paz,062 Vicksburg,State Treasurer,,"YEE, KIMBERLY",REP,121,95,11,15
La Paz,064 Quartzsite Three,State Treasurer,,"YEE, KIMBERLY",REP,226,163,39,24
La Paz,051 Parker,State Treasurer,,"MANOIL, MARK",DEM,551,198,289,64
La Paz,052 Poston,State Treasurer,,"MANOIL, MARK",DEM,99,30,59,10
La Paz,054 Upriver,State Treasurer,,"MANOIL, MARK",DEM,219,135,67,17
La Paz,055 Bouse,State Treasurer,,"MANOIL, MARK",DEM,61,39,18,4
La Paz,056 Wenden,State Treasurer,,"MANOIL, MARK",DEM,20,11,8,1
La Paz,057 Salome,State Treasurer,,"MANOIL, MARK",DEM,131,76,34,21
La Paz,058 Quartzsite Two,State Treasurer,,"MANOIL, MARK",DEM,166,88,51,27
La Paz,059 Cibola,State Treasurer,,"MANOIL, MARK",DEM,10,6,4,0
La Paz,060 Ehrenberg,State Treasurer,,"MANOIL, MARK",DEM,42,22,14,6
La Paz,062 Vicksburg,State Treasurer,,"MANOIL, MARK",DEM,29,25,3,1
La Paz,064 Quartzsite Three,State Treasurer,,"MANOIL, MARK",DEM,74,52,14,8
La Paz,051 Parker,State Treasurer,,WRITE-IN,NON,3,1,2,0
La Paz,052 Poston,State Treasurer,,WRITE-IN,NON,0,0,0,0
La Paz,054 Upriver,State Treasurer,,WRITE-IN,NON,0,0,0,0
La Paz,055 Bouse,State Treasurer,,WRITE-IN,NON,0,0,0,0
La Paz,056 Wenden,State Treasurer,,WRITE-IN,NON,2,2,0,0
La Paz,057 Salome,State Treasurer,,WRITE-IN,NON,0,0,0,0
La Paz,058 Quartzsite Two,State Treasurer,,WRITE-IN,NON,0,0,0,0
La Paz,059 Cibola,State Treasurer,,WRITE-IN,NON,0,0,0,0
La Paz,060 Ehrenberg,State Treasurer,,WRITE-IN,NON,0,0,0,0
La Paz,062 Vicksburg,State Treasurer,,WRITE-IN,NON,0,0,0,0
La Paz,064 Quartzsite Three,State Treasurer,,WRITE-IN,NON,0,0,0,0
La Paz,051 Parker,State Treasurer,,OVER VOTES,,2,1,1,0
La Paz,052 Poston,State Treasurer,,OVER VOTES,,0,0,0,0
La Paz,054 Upriver,State Treasurer,,OVER VOTES,,1,1,0,0
La Paz,055 Bouse,State Treasurer,,OVER VOTES,,0,0,0,0
La Paz,056 Wenden,State Treasurer,,OVER VOTES,,0,0,0,0
La Paz,057 Salome,State Treasurer,,OVER VOTES,,0,0,0,0
La Paz,058 Quartzsite Two,State Treasurer,,OVER VOTES,,1,1,0,0
La Paz,059 Cibola,State Treasurer,,OVER VOTES,,0,0,0,0
La Paz,060 Ehrenberg,State Treasurer,,OVER VOTES,,0,0,0,0
La Paz,062 Vicksburg,State Treasurer,,OVER VOTES,,0,0,0,0
La Paz,064 Quartzsite Three,State Treasurer,,OVER VOTES,,0,0,0,0
La Paz,051 Parker,State Treasurer,,UNDER VOTES,,60,27,29,4
La Paz,052 Poston,State Treasurer,,UNDER VOTES,,2,2,0,0
La Paz,054 Upriver,State Treasurer,,UNDER VOTES,,44,24,19,1
La Paz,055 Bouse,State Treasurer,,UNDER VOTES,,10,5,5,0
La Paz,056 Wenden,State Treasurer,,UNDER VOTES,,6,4,0,2
La Paz,057 Salome,State Treasurer,,UNDER VOTES,,15,8,6,1
La Paz,058 Quartzsite Two,State Treasurer,,UNDER VOTES,,46,25,12,9
La Paz,059 Cibola,State Treasurer,,UNDER VOTES,,3,1,2,0
La Paz,060 Ehrenberg,State Treasurer,,UNDER VOTES,,9,5,4,0
La Paz,062 Vicksburg,State Treasurer,,UNDER VOTES,,7,7,0,0
La Paz,064 Quartzsite Three,State Treasurer,,UNDER VOTES,,9,8,1,0
La Paz,051 Parker,Super of Public Instruction,,"RIGGS, FRANK",REP,713,369,278,66
La Paz,052 Poston,Super of Public Instruction,,"RIGGS, FRANK",REP,42,15,23,4
La Paz,054 Upriver,Super of Public Instruction,,"RIGGS, FRANK",REP,805,498,219,88
La Paz,055 Bouse,Super of Public Instruction,,"RIGGS, FRANK",REP,254,148,81,25
La Paz,056 Wenden,Super of Public Instruction,,"RIGGS, FRANK",REP,67,31,26,10
La Paz,057 Salome,Super of Public Instruction,,"RIGGS, FRANK",REP,439,263,124,52
La Paz,058 Quartzsite Two,Super of Public Instruction,,"RIGGS, FRANK",REP,468,278,136,54
La Paz,059 Cibola,Super of Public Instruction,,"RIGGS, FRANK",REP,44,21,17,6
La Paz,060 Ehrenberg,Super of Public Instruction,,"RIGGS, FRANK",REP,159,85,57,17
La Paz,062 Vicksburg,Super of Public Instruction,,"RIGGS, FRANK",REP,121,93,12,16
La Paz,064 Quartzsite Three,Super of Public Instruction,,"RIGGS, FRANK",REP,220,158,38,24
La Paz,051 Parker,Super of Public Instruction,,"HOFFMAN, KATHY",DEM,659,251,339,69
La Paz,052 Poston,Super of Public Instruction,,"HOFFMAN, KATHY",DEM,112,33,68,11
La Paz,054 Upriver,Super of Public Instruction,,"HOFFMAN, KATHY",DEM,246,150,73,23
La Paz,055 Bouse,Super of Public Instruction,,"HOFFMAN, KATHY",DEM,64,44,17,3
La Paz,056 Wenden,Super of Public Instruction,,"HOFFMAN, KATHY",DEM,28,19,8,1
La Paz,057 Salome,Super of Public Instruction,,"HOFFMAN, KATHY",DEM,151,88,36,27
La Paz,058 Quartzsite Two,Super of Public Instruction,,"HOFFMAN, KATHY",DEM,193,115,56,22
La Paz,059 Cibola,Super of Public Instruction,,"HOFFMAN, KATHY",DEM,12,7,5,0
La Paz,060 Ehrenberg,Super of Public Instruction,,"HOFFMAN, KATHY",DEM,47,23,15,9
La Paz,062 Vicksburg,Super of Public Instruction,,"HOFFMAN, KATHY",DEM,31,29,2,0
La Paz,064 Quartzsite Three,Super of Public Instruction,,"HOFFMAN, KATHY",DEM,82,59,15,8
La Paz,051 Parker,Super of Public Instruction,,WRITE-IN,NON,3,1,2,0
La Paz,052 Poston,Super of Public Instruction,,WRITE-IN,NON,0,0,0,0
La Paz,054 Upriver,Super of Public Instruction,,WRITE-IN,NON,0,0,0,0
La Paz,055 Bouse,Super of Public Instruction,,WRITE-IN,NON,2,1,0,1
La Paz,056 Wenden,Super of Public Instruction,,WRITE-IN,NON,2,1,0,1
La Paz,057 Salome,Super of Public Instruction,,WRITE-IN,NON,3,1,2,0
La Paz,058 Quartzsite Two,Super of Public Instruction,,WRITE-IN,NON,1,1,0,0
La Paz,059 Cibola,Super of Public Instruction,,WRITE-IN,NON,0,0,0,0
La Paz,060 Ehrenberg,Super of Public Instruction,,WRITE-IN,NON,0,0,0,0
La Paz,062 Vicksburg,Super of Public Instruction,,WRITE-IN,NON,0,0,0,0
La Paz,064 Quartzsite Three,Super of Public Instruction,,WRITE-IN,NON,0,0,0,0
La Paz,051 Parker,Super of Public Instruction,,OVER VOTES,,0,0,0,0
La Paz,052 Poston,Super of Public Instruction,,OVER VOTES,,0,0,0,0
La Paz,054 Upriver,Super of Public Instruction,,OVER VOTES,,0,0,0,0
La Paz,055 Bouse,Super of Public Instruction,,OVER VOTES,,0,0,0,0
La Paz,056 Wenden,Super of Public Instruction,,OVER VOTES,,0,0,0,0
La Paz,057 Salome,Super of Public Instruction,,OVER VOTES,,0,0,0,0
La Paz,058 Quartzsite Two,Super of Public Instruction,,OVER VOTES,,0,0,0,0
La Paz,059 Cibola,Super of Public Instruction,,OVER VOTES,,0,0,0,0
La Paz,060 Ehrenberg,Super of Public Instruction,,OVER VOTES,,0,0,0,0
La Paz,062 Vicksburg,Super of Public Instruction,,OVER VOTES,,0,0,0,0
La Paz,064 Quartzsite Three,Super of Public Instruction,,OVER VOTES,,0,0,0,0
La Paz,051 Parker,Super of Public Instruction,,UNDER VOTES,,56,23,29,4
La Paz,052 Poston,Super of Public Instruction,,UNDER VOTES,,4,4,0,0
La Paz,054 Upriver,Super of Public Instruction,,UNDER VOTES,,41,25,16,0
La Paz,055 Bouse,Super of Public Instruction,,UNDER VOTES,,9,3,6,0
La Paz,056 Wenden,Super of Public Instruction,,UNDER VOTES,,3,2,0,1
La Paz,057 Salome,Super of Public Instruction,,UNDER VOTES,,15,6,7,2
La Paz,058 Quartzsite Two,Super of Public Instruction,,UNDER VOTES,,42,18,15,9
La Paz,059 Cibola,Super of Public Instruction,,UNDER VOTES,,4,2,2,0
La Paz,060 Ehrenberg,Super of Public Instruction,,UNDER VOTES,,10,6,4,0
La Paz,062 Vicksburg,Super of Public Instruction,,UNDER VOTES,,5,5,0,0
La Paz,064 Quartzsite Three,Super of Public Instruction,,UNDER VOTES,,7,6,1,0
La Paz,051 Parker,State Mine Inspector,,"HART, JOE",REP,738,379,291,68
La Paz,052 Poston,State Mine Inspector,,"HART, JOE",REP,51,17,28,6
La Paz,054 Upriver,State Mine Inspector,,"HART, JOE",REP,808,499,221,88
La Paz,055 Bouse,State Mine Inspector,,"HART, JOE",REP,259,155,80,24
La Paz,056 Wenden,State Mine Inspector,,"HART, JOE",REP,69,32,27,10
La Paz,057 Salome,State Mine Inspector,,"HART, JOE",REP,454,273,129,52
La Paz,058 Quartzsite Two,State Mine Inspector,,"HART, JOE",REP,484,291,141,52
La Paz,059 Cibola,State Mine Inspector,,"HART, JOE",REP,47,24,17,6
La Paz,060 Ehrenberg,State Mine Inspector,,"HART, JOE",REP,165,86,60,19
La Paz,062 Vicksburg,State Mine Inspector,,"HART, JOE",REP,124,96,12,16
La Paz,064 Quartzsite Three,State Mine Inspector,,"HART, JOE",REP,226,161,40,25
La Paz,051 Parker,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,641,248,325,68
La Paz,052 Poston,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,105,33,63,9
La Paz,054 Upriver,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,235,146,68,21
La Paz,055 Bouse,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,62,38,20,4
La Paz,056 Wenden,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,24,16,6,2
La Paz,057 Salome,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,130,73,33,24
La Paz,058 Quartzsite Two,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,170,99,52,19
La Paz,059 Cibola,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,11,6,5,0
La Paz,060 Ehrenberg,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,40,23,11,6
La Paz,062 Vicksburg,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,29,27,2,0
La Paz,064 Quartzsite Three,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,72,53,12,7
La Paz,051 Parker,State Mine Inspector,,WRITE-IN,NON,3,1,2,0
La Paz,052 Poston,State Mine Inspector,,WRITE-IN,NON,0,0,0,0
La Paz,054 Upriver,State Mine Inspector,,WRITE-IN,NON,2,0,2,0
La Paz,055 Bouse,State Mine Inspector,,WRITE-IN,NON,1,0,0,1
La Paz,056 Wenden,State Mine Inspector,,WRITE-IN,NON,2,2,0,0
La Paz,057 Salome,State Mine Inspector,,WRITE-IN,NON,0,0,0,0
La Paz,058 Quartzsite Two,State Mine Inspector,,WRITE-IN,NON,1,1,0,0
La Paz,059 Cibola,State Mine Inspector,,WRITE-IN,NON,0,0,0,0
La Paz,060 Ehrenberg,State Mine Inspector,,WRITE-IN,NON,1,1,0,0
La Paz,062 Vicksburg,State Mine Inspector,,WRITE-IN,NON,0,0,0,0
La Paz,064 Quartzsite Three,State Mine Inspector,,WRITE-IN,NON,0,0,0,0
La Paz,051 Parker,State Mine Inspector,,OVER VOTES,,0,0,0,0
La Paz,052 Poston,State Mine Inspector,,OVER VOTES,,0,0,0,0
La Paz,054 Upriver,State Mine Inspector,,OVER VOTES,,0,0,0,0
La Paz,055 Bouse,State Mine Inspector,,OVER VOTES,,1,0,1,0
La Paz,056 Wenden,State Mine Inspector,,OVER VOTES,,0,0,0,0
La Paz,057 Salome,State Mine Inspector,,OVER VOTES,,1,0,1,0
La Paz,058 Quartzsite Two,State Mine Inspector,,OVER VOTES,,1,0,0,1
La Paz,059 Cibola,State Mine Inspector,,OVER VOTES,,0,0,0,0
La Paz,060 Ehrenberg,State Mine Inspector,,OVER VOTES,,0,0,0,0
La Paz,062 Vicksburg,State Mine Inspector,,OVER VOTES,,0,0,0,0
La Paz,064 Quartzsite Three,State Mine Inspector,,OVER VOTES,,0,0,0,0
La Paz,051 Parker,State Mine Inspector,,UNDER VOTES,,49,16,30,3
La Paz,052 Poston,State Mine Inspector,,UNDER VOTES,,2,2,0,0
La Paz,054 Upriver,State Mine Inspector,,UNDER VOTES,,47,28,17,2
La Paz,055 Bouse,State Mine Inspector,,UNDER VOTES,,6,3,3,0
La Paz,056 Wenden,State Mine Inspector,,UNDER VOTES,,5,3,1,1
La Paz,057 Salome,State Mine Inspector,,UNDER VOTES,,23,12,6,5
La Paz,058 Quartzsite Two,State Mine Inspector,,UNDER VOTES,,48,21,14,13
La Paz,059 Cibola,State Mine Inspector,,UNDER VOTES,,2,0,2,0
La Paz,060 Ehrenberg,State Mine Inspector,,UNDER VOTES,,10,4,5,1
La Paz,062 Vicksburg,State Mine Inspector,,UNDER VOTES,,4,4,0,0
La Paz,064 Quartzsite Three,State Mine Inspector,,UNDER VOTES,,11,9,2,0
La Paz,051 Parker,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,654,345,252,57
La Paz,052 Poston,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,39,13,24,2
La Paz,054 Upriver,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,712,434,206,72
La Paz,055 Bouse,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,213,132,64,17
La Paz,056 Wenden,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,58,28,24,6
La Paz,057 Salome,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,368,226,93,49
La Paz,058 Quartzsite Two,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,419,244,123,52
La Paz,059 Cibola,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,38,19,16,3
La Paz,060 Ehrenberg,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,137,74,47,16
La Paz,062 Vicksburg,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,111,87,12,12
La Paz,064 Quartzsite Three,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,185,131,31,23
La Paz,051 Parker,Corporation Commissioner,,"OLSON, JUSTIN",REP,576,316,209,51
La Paz,052 Poston,Corporation Commissioner,,"OLSON, JUSTIN",REP,36,13,18,5
La Paz,054 Upriver,Corporation Commissioner,,"OLSON, JUSTIN",REP,647,411,173,63
La Paz,055 Bouse,Corporation Commissioner,,"OLSON, JUSTIN",REP,225,128,76,21
La Paz,056 Wenden,Corporation Commissioner,,"OLSON, JUSTIN",REP,60,28,23,9
La Paz,057 Salome,Corporation Commissioner,,"OLSON, JUSTIN",REP,382,228,108,46
La Paz,058 Quartzsite Two,Corporation Commissioner,,"OLSON, JUSTIN",REP,398,250,110,38
La Paz,059 Cibola,Corporation Commissioner,,"OLSON, JUSTIN",REP,35,14,15,6
La Paz,060 Ehrenberg,Corporation Commissioner,,"OLSON, JUSTIN",REP,139,76,48,15
La Paz,062 Vicksburg,Corporation Commissioner,,"OLSON, JUSTIN",REP,103,79,11,13
La Paz,064 Quartzsite Three,Corporation Commissioner,,"OLSON, JUSTIN",REP,202,146,34,22
La Paz,051 Parker,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,600,231,303,66
La Paz,052 Poston,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,101,27,64,10
La Paz,054 Upriver,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,238,142,77,19
La Paz,055 Bouse,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,67,43,19,5
La Paz,056 Wenden,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,25,16,5,4
La Paz,057 Salome,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,141,79,40,22
