county,precinct,office,district,candidate,party,votes,election_day,early_voting,provisional
Graham,Desert Hills #19,Governor,,"DUCEY, DOUG",REP,539,153,381,5
Graham,Artesia #20,Governor,,"DUCEY, DOUG",REP,362,104,257,1
Graham,Quatro Cerros #21,Governor,,"DUCEY, DOUG",REP,49,5,43,1
Graham,Gila River #22,Governor,,"DUCEY, DOUG",REP,14,5,9,0
Graham,Solomon #1,Governor,,"GARCIA, DAVID",DEM,164,43,121,0
Graham,Safford #2,Governor,,"GARCIA, DAVID",DEM,238,70,164,4
Graham,Safford #3,Governor,,"GARCIA, DAVID",DEM,70,19,51,0
Graham,Layton #4,Governor,,"GARCIA, DAVID",DEM,117,28,87,2
Graham,Layton #5,Governor,,"GARCIA, DAVID",DEM,219,52,164,3
Graham,Thatcher #6,Governor,,"GARCIA, DAVID",DEM,80,26,52,2
Graham,Thatcher #7,Governor,,"GARCIA, DAVID",DEM,197,45,150,2
Graham,Central #8,Governor,,"GARCIA, DAVID",DEM,21,5,16,0
Graham,Pima #9,Governor,,"GARCIA, DAVID",DEM,179,69,108,2
Graham,Ft Thomas #10,Governor,,"GARCIA, DAVID",DEM,19,8,11,0
Graham,Bylas #11,Governor,,"GARCIA, DAVID",DEM,424,368,53,3
Graham,Klondyke #12,Governor,,"GARCIA, DAVID",DEM,12,1,11,0
Graham,Bonita #13,Governor,,"GARCIA, DAVID",DEM,9,2,5,2
Graham,Thunderbird #14,Governor,,"GARCIA, DAVID",DEM,27,9,17,1
Graham,Safford #15,Governor,,"GARCIA, DAVID",DEM,279,53,226,0
Graham,Peridot #16,Governor,,"GARCIA, DAVID",DEM,185,139,46,0
Graham,Cactus #17,Governor,,"GARCIA, DAVID",DEM,31,4,27,0
Graham,Jackson #18,Governor,,"GARCIA, DAVID",DEM,124,40,84,0
Graham,Desert Hills #19,Governor,,"GARCIA, DAVID",DEM,93,20,73,0
Graham,Artesia #20,Governor,,"GARCIA, DAVID",DEM,65,20,43,2
Graham,Quatro Cerros #21,Governor,,"GARCIA, DAVID",DEM,10,0,10,0
Graham,Gila River #22,Governor,,"GARCIA, DAVID",DEM,6,0,6,0
Graham,Solomon #1,Governor,,"TORRES, ANGEL",GRN,21,7,14,0
Graham,Safford #2,Governor,,"TORRES, ANGEL",GRN,16,2,13,1
Graham,Safford #3,Governor,,"TORRES, ANGEL",GRN,9,3,6,0
Graham,Layton #4,Governor,,"TORRES, ANGEL",GRN,11,2,9,0
Graham,Layton #5,Governor,,"TORRES, ANGEL",GRN,21,4,17,0
Graham,Thatcher #6,Governor,,"TORRES, ANGEL",GRN,4,0,4,0
Graham,Thatcher #7,Governor,,"TORRES, ANGEL",GRN,20,4,16,0
Graham,Central #8,Governor,,"TORRES, ANGEL",GRN,3,1,2,0
Graham,Pima #9,Governor,,"TORRES, ANGEL",GRN,29,10,19,0
Graham,Ft Thomas #10,Governor,,"TORRES, ANGEL",GRN,1,0,1,0
Graham,Bylas #11,Governor,,"TORRES, ANGEL",GRN,33,27,6,0
Graham,Klondyke #12,Governor,,"TORRES, ANGEL",GRN,2,0,2,0
Graham,Bonita #13,Governor,,"TORRES, ANGEL",GRN,0,0,0,0
Graham,Thunderbird #14,Governor,,"TORRES, ANGEL",GRN,7,2,5,0
Graham,Safford #15,Governor,,"TORRES, ANGEL",GRN,33,9,22,2
Graham,Peridot #16,Governor,,"TORRES, ANGEL",GRN,14,7,7,0
Graham,Cactus #17,Governor,,"TORRES, ANGEL",GRN,2,0,1,1
Graham,Jackson #18,Governor,,"TORRES, ANGEL",GRN,15,4,11,0
Graham,Desert Hills #19,Governor,,"TORRES, ANGEL",GRN,24,4,20,0
Graham,Artesia #20,Governor,,"TORRES, ANGEL",GRN,9,5,3,1
Graham,Quatro Cerros #21,Governor,,"TORRES, ANGEL",GRN,1,0,1,0
Graham,Gila River #22,Governor,,"TORRES, ANGEL",GRN,1,0,1,0
Graham,Solomon #1,Governor,,WRITE-IN,NON,2,1,1,0
Graham,Safford #2,Governor,,WRITE-IN,NON,0,0,0,0
Graham,Safford #3,Governor,,WRITE-IN,NON,1,1,0,0
Graham,Layton #4,Governor,,WRITE-IN,NON,0,0,0,0
Graham,Layton #5,Governor,,WRITE-IN,NON,3,0,3,0
Graham,Thatcher #6,Governor,,WRITE-IN,NON,0,0,0,0
Graham,Thatcher #7,Governor,,WRITE-IN,NON,1,0,1,0
Graham,Central #8,Governor,,WRITE-IN,NON,2,0,2,0
Graham,Pima #9,Governor,,WRITE-IN,NON,1,0,0,1
Graham,Ft Thomas #10,Governor,,WRITE-IN,NON,0,0,0,0
Graham,Bylas #11,Governor,,WRITE-IN,NON,1,1,0,0
Graham,Klondyke #12,Governor,,WRITE-IN,NON,0,0,0,0
Graham,Bonita #13,Governor,,WRITE-IN,NON,0,0,0,0
Graham,Thunderbird #14,Governor,,WRITE-IN,NON,0,0,0,0
Graham,Safford #15,Governor,,WRITE-IN,NON,1,1,0,0
Graham,Peridot #16,Governor,,WRITE-IN,NON,0,0,0,0
Graham,Cactus #17,Governor,,WRITE-IN,NON,0,0,0,0
Graham,Jackson #18,Governor,,WRITE-IN,NON,3,0,3,0
Graham,Desert Hills #19,Governor,,WRITE-IN,NON,1,0,1,0
Graham,Artesia #20,Governor,,WRITE-IN,NON,1,1,0,0
Graham,Quatro Cerros #21,Governor,,WRITE-IN,NON,0,0,0,0
Graham,Gila River #22,Governor,,WRITE-IN,NON,0,0,0,0
Graham,Solomon #1,Governor,,OVER VOTES,,0,0,0,0
Graham,Safford #2,Governor,,OVER VOTES,,0,0,0,0
Graham,Safford #3,Governor,,OVER VOTES,,0,0,0,0
Graham,Layton #4,Governor,,OVER VOTES,,0,0,0,0
Graham,Layton #5,Governor,,OVER VOTES,,0,0,0,0
Graham,Thatcher #6,Governor,,OVER VOTES,,0,0,0,0
Graham,Thatcher #7,Governor,,OVER VOTES,,0,0,0,0
Graham,Central #8,Governor,,OVER VOTES,,0,0,0,0
Graham,Pima #9,Governor,,OVER VOTES,,1,0,1,0
Graham,Ft Thomas #10,Governor,,OVER VOTES,,0,0,0,0
Graham,Bylas #11,Governor,,OVER VOTES,,0,0,0,0
Graham,Klondyke #12,Governor,,OVER VOTES,,0,0,0,0
Graham,Bonita #13,Governor,,OVER VOTES,,0,0,0,0
Graham,Thunderbird #14,Governor,,OVER VOTES,,0,0,0,0
Graham,Safford #15,Governor,,OVER VOTES,,0,0,0,0
Graham,Peridot #16,Governor,,OVER VOTES,,0,0,0,0
Graham,Cactus #17,Governor,,OVER VOTES,,0,0,0,0
Graham,Jackson #18,Governor,,OVER VOTES,,0,0,0,0
Graham,Desert Hills #19,Governor,,OVER VOTES,,0,0,0,0
Graham,Artesia #20,Governor,,OVER VOTES,,0,0,0,0
Graham,Quatro Cerros #21,Governor,,OVER VOTES,,0,0,0,0
Graham,Gila River #22,Governor,,OVER VOTES,,0,0,0,0
Graham,Solomon #1,Governor,,UNDER VOTES,,5,1,4,0
Graham,Safford #2,Governor,,UNDER VOTES,,11,2,9,0
Graham,Safford #3,Governor,,UNDER VOTES,,9,3,5,1
Graham,Layton #4,Governor,,UNDER VOTES,,2,0,1,1
Graham,Layton #5,Governor,,UNDER VOTES,,14,5,9,0
Graham,Thatcher #6,Governor,,UNDER VOTES,,3,1,2,0
Graham,Thatcher #7,Governor,,UNDER VOTES,,14,4,10,0
Graham,Central #8,Governor,,UNDER VOTES,,3,1,2,0
Graham,Pima #9,Governor,,UNDER VOTES,,12,3,9,0
Graham,Ft Thomas #10,Governor,,UNDER VOTES,,5,1,4,0
Graham,Bylas #11,Governor,,UNDER VOTES,,17,15,2,0
Graham,Klondyke #12,Governor,,UNDER VOTES,,0,0,0,0
Graham,Bonita #13,Governor,,UNDER VOTES,,0,0,0,0
Graham,Thunderbird #14,Governor,,UNDER VOTES,,0,0,0,0
Graham,Safford #15,Governor,,UNDER VOTES,,25,2,21,2
Graham,Peridot #16,Governor,,UNDER VOTES,,9,6,3,0
Graham,Cactus #17,Governor,,UNDER VOTES,,1,0,1,0
Graham,Jackson #18,Governor,,UNDER VOTES,,9,5,4,0
Graham,Desert Hills #19,Governor,,UNDER VOTES,,6,1,5,0
Graham,Artesia #20,Governor,,UNDER VOTES,,1,1,0,0
Graham,Quatro Cerros #21,Governor,,UNDER VOTES,,0,0,0,0
Graham,Gila River #22,Governor,,UNDER VOTES,,0,0,0,0
Graham,Bylas #11,State Senate,7,"MEALER, JL",REP,49,41,7,1
Graham,Peridot #16,State Senate,7,"MEALER, JL",REP,26,20,6,0
Graham,Bylas #11,State Senate,7,"PESHLAKAI, JAMESCITA",DEM,524,452,67,5
Graham,Peridot #16,State Senate,7,"PESHLAKAI, JAMESCITA",DEM,226,166,60,0
Graham,Bylas #11,State Senate,7,WRITE-IN,NON,0,0,0,0
Graham,Peridot #16,State Senate,7,WRITE-IN,NON,0,0,0,0
Graham,Bylas #11,State Senate,7,OVER VOTES,,0,0,0,0
Graham,Peridot #16,State Senate,7,OVER VOTES,,1,1,0,0
Graham,Bylas #11,State Senate,7,UNDER VOTES,,22,20,2,0
Graham,Peridot #16,State Senate,7,UNDER VOTES,,12,10,2,0
Graham,Bylas #11,State Representative,7,"SHAMLEY, DOYEL",REP,40,33,6,1
Graham,Peridot #16,State Representative,7,"SHAMLEY, DOYEL",REP,28,22,6,0
Graham,Bylas #11,State Representative,7,"TELLER, ARLANDO",DEM,290,240,47,3
Graham,Peridot #16,State Representative,7,"TELLER, ARLANDO",DEM,104,76,28,0
Graham,Bylas #11,State Representative,7,"TSOSIE, MYRON",DEM,421,357,61,3
Graham,Peridot #16,State Representative,7,"TSOSIE, MYRON",DEM,187,133,54,0
Graham,Bylas #11,State Representative,7,WRITE-IN,NON,0,0,0,0
Graham,Peridot #16,State Representative,7,WRITE-IN,NON,0,0,0,0
Graham,Bylas #11,State Representative,7,OVER VOTES,,0,0,0,0
Graham,Peridot #16,State Representative,7,OVER VOTES,,0,0,0,0
Graham,Bylas #11,State Representative,7,UNDER VOTES,,439,396,38,5
Graham,Peridot #16,State Representative,7,UNDER VOTES,,211,163,48,0
Graham,Solomon #1,State Senate,14,"GOWAN, DAVID",REP,365,108,256,1
Graham,Safford #2,State Senate,14,"GOWAN, DAVID",REP,455,141,305,9
Graham,Safford #3,State Senate,14,"GOWAN, DAVID",REP,263,66,192,5
Graham,Layton #4,State Senate,14,"GOWAN, DAVID",REP,175,39,134,2
Graham,Layton #5,State Senate,14,"GOWAN, DAVID",REP,540,137,398,5
Graham,Thatcher #6,State Senate,14,"GOWAN, DAVID",REP,415,127,283,5
Graham,Thatcher #7,State Senate,14,"GOWAN, DAVID",REP,774,221,538,15
Graham,Central #8,State Senate,14,"GOWAN, DAVID",REP,311,103,206,2
Graham,Pima #9,State Senate,14,"GOWAN, DAVID",REP,1097,353,741,3
Graham,Ft Thomas #10,State Senate,14,"GOWAN, DAVID",REP,158,56,102,0
Graham,Klondyke #12,State Senate,14,"GOWAN, DAVID",REP,27,4,23,0
Graham,Bonita #13,State Senate,14,"GOWAN, DAVID",REP,104,34,70,0
Graham,Thunderbird #14,State Senate,14,"GOWAN, DAVID",REP,144,37,106,1
Graham,Safford #15,State Senate,14,"GOWAN, DAVID",REP,522,113,401,8
Graham,Cactus #17,State Senate,14,"GOWAN, DAVID",REP,97,21,76,0
Graham,Jackson #18,State Senate,14,"GOWAN, DAVID",REP,571,171,391,9
Graham,Desert Hills #19,State Senate,14,"GOWAN, DAVID",REP,505,154,348,3
Graham,Artesia #20,State Senate,14,"GOWAN, DAVID",REP,339,103,234,2
Graham,Quatro Cerros #21,State Senate,14,"GOWAN, DAVID",REP,48,5,42,1
Graham,Gila River #22,State Senate,14,"GOWAN, DAVID",REP,13,5,8,0
Graham,Solomon #1,State Senate,14,"ALVAREZ, JAIME",DEM,236,58,178,0
Graham,Safford #2,State Senate,14,"ALVAREZ, JAIME",DEM,334,92,235,7
Graham,Safford #3,State Senate,14,"ALVAREZ, JAIME",DEM,110,34,74,2
Graham,Layton #4,State Senate,14,"ALVAREZ, JAIME",DEM,156,34,120,2
Graham,Layton #5,State Senate,14,"ALVAREZ, JAIME",DEM,290,63,223,4
Graham,Thatcher #6,State Senate,14,"ALVAREZ, JAIME",DEM,85,29,55,1
Graham,Thatcher #7,State Senate,14,"ALVAREZ, JAIME",DEM,276,65,209,2
Graham,Central #8,State Senate,14,"ALVAREZ, JAIME",DEM,40,11,29,0
Graham,Pima #9,State Senate,14,"ALVAREZ, JAIME",DEM,269,103,163,3
Graham,Ft Thomas #10,State Senate,14,"ALVAREZ, JAIME",DEM,24,10,14,0
Graham,Klondyke #12,State Senate,14,"ALVAREZ, JAIME",DEM,13,1,12,0
Graham,Bonita #13,State Senate,14,"ALVAREZ, JAIME",DEM,8,2,4,2
Graham,Thunderbird #14,State Senate,14,"ALVAREZ, JAIME",DEM,45,17,27,1
Graham,Safford #15,State Senate,14,"ALVAREZ, JAIME",DEM,392,79,310,3
Graham,Cactus #17,State Senate,14,"ALVAREZ, JAIME",DEM,41,7,33,1
Graham,Jackson #18,State Senate,14,"ALVAREZ, JAIME",DEM,166,49,117,0
Graham,Desert Hills #19,State Senate,14,"ALVAREZ, JAIME",DEM,144,24,118,2
Graham,Artesia #20,State Senate,14,"ALVAREZ, JAIME",DEM,89,26,61,2
Graham,Quatro Cerros #21,State Senate,14,"ALVAREZ, JAIME",DEM,11,0,11,0
Graham,Gila River #22,State Senate,14,"ALVAREZ, JAIME",DEM,8,0,8,0
Graham,Solomon #1,State Senate,14,WRITE-IN,NON,0,0,0,0
Graham,Safford #2,State Senate,14,WRITE-IN,NON,0,0,0,0
Graham,Safford #3,State Senate,14,WRITE-IN,NON,0,0,0,0
Graham,Layton #4,State Senate,14,WRITE-IN,NON,0,0,0,0
Graham,Layton #5,State Senate,14,WRITE-IN,NON,2,0,2,0
Graham,Thatcher #6,State Senate,14,WRITE-IN,NON,0,0,0,0
Graham,Thatcher #7,State Senate,14,WRITE-IN,NON,0,0,0,0
Graham,Central #8,State Senate,14,WRITE-IN,NON,0,0,0,0
Graham,Pima #9,State Senate,14,WRITE-IN,NON,1,0,0,1
Graham,Ft Thomas #10,State Senate,14,WRITE-IN,NON,0,0,0,0
Graham,Klondyke #12,State Senate,14,WRITE-IN,NON,0,0,0,0
Graham,Bonita #13,State Senate,14,WRITE-IN,NON,0,0,0,0
Graham,Thunderbird #14,State Senate,14,WRITE-IN,NON,2,0,2,0
Graham,Safford #15,State Senate,14,WRITE-IN,NON,1,0,1,0
Graham,Cactus #17,State Senate,14,WRITE-IN,NON,0,0,0,0
Graham,Jackson #18,State Senate,14,WRITE-IN,NON,0,0,0,0
Graham,Desert Hills #19,State Senate,14,WRITE-IN,NON,2,0,2,0
Graham,Artesia #20,State Senate,14,WRITE-IN,NON,1,0,1,0
Graham,Quatro Cerros #21,State Senate,14,WRITE-IN,NON,0,0,0,0
Graham,Gila River #22,State Senate,14,WRITE-IN,NON,0,0,0,0
Graham,Solomon #1,State Senate,14,OVER VOTES,,0,0,0,0
Graham,Safford #2,State Senate,14,OVER VOTES,,1,0,1,0
Graham,Safford #3,State Senate,14,OVER VOTES,,0,0,0,0
Graham,Layton #4,State Senate,14,OVER VOTES,,0,0,0,0
Graham,Layton #5,State Senate,14,OVER VOTES,,1,0,1,0
Graham,Thatcher #6,State Senate,14,OVER VOTES,,0,0,0,0
Graham,Thatcher #7,State Senate,14,OVER VOTES,,0,0,0,0
Graham,Central #8,State Senate,14,OVER VOTES,,0,0,0,0
Graham,Pima #9,State Senate,14,OVER VOTES,,0,0,0,0
Graham,Ft Thomas #10,State Senate,14,OVER VOTES,,0,0,0,0
Graham,Klondyke #12,State Senate,14,OVER VOTES,,0,0,0,0
Graham,Bonita #13,State Senate,14,OVER VOTES,,0,0,0,0
Graham,Thunderbird #14,State Senate,14,OVER VOTES,,0,0,0,0
Graham,Safford #15,State Senate,14,OVER VOTES,,1,1,0,0
Graham,Cactus #17,State Senate,14,OVER VOTES,,0,0,0,0
Graham,Jackson #18,State Senate,14,OVER VOTES,,0,0,0,0
Graham,Desert Hills #19,State Senate,14,OVER VOTES,,0,0,0,0
Graham,Artesia #20,State Senate,14,OVER VOTES,,0,0,0,0
Graham,Quatro Cerros #21,State Senate,14,OVER VOTES,,0,0,0,0
Graham,Gila River #22,State Senate,14,OVER VOTES,,0,0,0,0
Graham,Solomon #1,State Senate,14,UNDER VOTES,,8,0,8,0
Graham,Safford #2,State Senate,14,UNDER VOTES,,17,5,12,0
Graham,Safford #3,State Senate,14,UNDER VOTES,,13,4,9,0
Graham,Layton #4,State Senate,14,UNDER VOTES,,7,2,4,1
Graham,Layton #5,State Senate,14,UNDER VOTES,,18,5,13,0
Graham,Thatcher #6,State Senate,14,UNDER VOTES,,10,2,8,0
Graham,Thatcher #7,State Senate,14,UNDER VOTES,,34,7,27,0
Graham,Central #8,State Senate,14,UNDER VOTES,,10,2,8,0
Graham,Pima #9,State Senate,14,UNDER VOTES,,37,8,29,0
Graham,Ft Thomas #10,State Senate,14,UNDER VOTES,,9,3,6,0
Graham,Klondyke #12,State Senate,14,UNDER VOTES,,5,0,5,0
Graham,Bonita #13,State Senate,14,UNDER VOTES,,3,1,2,0
Graham,Thunderbird #14,State Senate,14,UNDER VOTES,,7,4,3,0
Graham,Safford #15,State Senate,14,UNDER VOTES,,36,5,29,2
Graham,Cactus #17,State Senate,14,UNDER VOTES,,2,0,2,0
Graham,Jackson #18,State Senate,14,UNDER VOTES,,15,5,10,0
Graham,Desert Hills #19,State Senate,14,UNDER VOTES,,12,0,12,0
Graham,Artesia #20,State Senate,14,UNDER VOTES,,9,2,7,0
Graham,Quatro Cerros #21,State Senate,14,UNDER VOTES,,1,0,1,0
Graham,Gila River #22,State Senate,14,UNDER VOTES,,0,0,0,0
Graham,Solomon #1,State Representative,14,"GRIFFIN, GAIL",REP,360,111,248,1
Graham,Safford #2,State Representative,14,"GRIFFIN, GAIL",REP,432,138,286,8
Graham,Safford #3,State Representative,14,"GRIFFIN, GAIL",REP,262,66,192,4
Graham,Layton #4,State Representative,14,"GRIFFIN, GAIL",REP,190,36,153,1
Graham,Layton #5,State Representative,14,"GRIFFIN, GAIL",REP,531,129,397,5
Graham,Thatcher #6,State Representative,14,"GRIFFIN, GAIL",REP,399,125,271,3
Graham,Thatcher #7,State Representative,14,"GRIFFIN, GAIL",REP,748,201,537,10
Graham,Central #8,State Representative,14,"GRIFFIN, GAIL",REP,289,94,194,1
Graham,Pima #9,State Representative,14,"GRIFFIN, GAIL",REP,1080,342,735,3
Graham,Ft Thomas #10,State Representative,14,"GRIFFIN, GAIL",REP,139,47,92,0
Graham,Klondyke #12,State Representative,14,"GRIFFIN, GAIL",REP,31,4,27,0
Graham,Bonita #13,State Representative,14,"GRIFFIN, GAIL",REP,95,33,62,0
Graham,Thunderbird #14,State Representative,14,"GRIFFIN, GAIL",REP,133,37,95,1
Graham,Safford #15,State Representative,14,"GRIFFIN, GAIL",REP,519,112,398,9
Graham,Cactus #17,State Representative,14,"GRIFFIN, GAIL",REP,103,20,83,0
Graham,Jackson #18,State Representative,14,"GRIFFIN, GAIL",REP,575,174,393,8
Graham,Desert Hills #19,State Representative,14,"GRIFFIN, GAIL",REP,443,126,313,4
Graham,Artesia #20,State Representative,14,"GRIFFIN, GAIL",REP,314,86,225,3
Graham,Quatro Cerros #21,State Representative,14,"GRIFFIN, GAIL",REP,43,4,38,1
Graham,Gila River #22,State Representative,14,"GRIFFIN, GAIL",REP,12,5,7,0
Graham,Solomon #1,State Representative,14,"NUTT, BECKY",REP,339,96,242,1
Graham,Safford #2,State Representative,14,"NUTT, BECKY",REP,440,137,296,7
Graham,Safford #3,State Representative,14,"NUTT, BECKY",REP,237,60,172,5
Graham,Layton #4,State Representative,14,"NUTT, BECKY",REP,186,41,144,1
Graham,Layton #5,State Representative,14,"NUTT, BECKY",REP,506,123,377,6
Graham,Thatcher #6,State Representative,14,"NUTT, BECKY",REP,392,122,265,5
Graham,Thatcher #7,State Representative,14,"NUTT, BECKY",REP,746,201,535,10
Graham,Central #8,State Representative,14,"NUTT, BECKY",REP,287,95,190,2
Graham,Pima #9,State Representative,14,"NUTT, BECKY",REP,1007,321,683,3
Graham,Ft Thomas #10,State Representative,14,"NUTT, BECKY",REP,142,52,90,0
Graham,Klondyke #12,State Representative,14,"NUTT, BECKY",REP,27,4,23,0
Graham,Bonita #13,State Representative,14,"NUTT, BECKY",REP,95,32,63,0
Graham,Thunderbird #14,State Representative,14,"NUTT, BECKY",REP,139,35,104,0
Graham,Safford #15,State Representative,14,"NUTT, BECKY",REP,515,105,404,6
Graham,Cactus #17,State Representative,14,"NUTT, BECKY",REP,88,15,73,0
Graham,Jackson #18,State Representative,14,"NUTT, BECKY",REP,529,155,367,7
Graham,Desert Hills #19,State Representative,14,"NUTT, BECKY",REP,463,133,327,3
Graham,Artesia #20,State Representative,14,"NUTT, BECKY",REP,301,85,215,1
Graham,Quatro Cerros #21,State Representative,14,"NUTT, BECKY",REP,48,5,42,1
Graham,Gila River #22,State Representative,14,"NUTT, BECKY",REP,10,3,7,0
Graham,Solomon #1,State Representative,14,"KARP, BOB",DEM,164,31,133,0
Graham,Safford #2,State Representative,14,"KARP, BOB",DEM,221,55,163,3
Graham,Safford #3,State Representative,14,"KARP, BOB",DEM,83,21,62,0
Graham,Layton #4,State Representative,14,"KARP, BOB",DEM,107,24,81,2
Graham,Layton #5,State Representative,14,"KARP, BOB",DEM,200,38,160,2
Graham,Thatcher #6,State Representative,14,"KARP, BOB",DEM,53,19,33,1
Graham,Thatcher #7,State Representative,14,"KARP, BOB",DEM,171,30,139,2
Graham,Central #8,State Representative,14,"KARP, BOB",DEM,16,5,11,0
Graham,Pima #9,State Representative,14,"KARP, BOB",DEM,176,55,120,1
Graham,Ft Thomas #10,State Representative,14,"KARP, BOB",DEM,19,5,14,0
Graham,Klondyke #12,State Representative,14,"KARP, BOB",DEM,13,1,12,0
Graham,Bonita #13,State Representative,14,"KARP, BOB",DEM,7,2,3,2
Graham,Thunderbird #14,State Representative,14,"KARP, BOB",DEM,28,10,17,1
Graham,Safford #15,State Representative,14,"KARP, BOB",DEM,271,43,228,0
Graham,Cactus #17,State Representative,14,"KARP, BOB",DEM,27,7,19,1
Graham,Jackson #18,State Representative,14,"KARP, BOB",DEM,123,30,92,1
Graham,Desert Hills #19,State Representative,14,"KARP, BOB",DEM,89,10,79,0
Graham,Artesia #20,State Representative,14,"KARP, BOB",DEM,73,17,55,1
Graham,Quatro Cerros #21,State Representative,14,"KARP, BOB",DEM,8,0,8,0
Graham,Gila River #22,State Representative,14,"KARP, BOB",DEM,7,0,7,0
Graham,Solomon #1,State Representative,14,"RENNE-LEON, SHELLEY",DEM,183,44,139,0
Graham,Safford #2,State Representative,14,"RENNE-LEON, SHELLEY",DEM,245,66,177,2
Graham,Safford #3,State Representative,14,"RENNE-LEON, SHELLEY",DEM,84,25,58,1
Graham,Layton #4,State Representative,14,"RENNE-LEON, SHELLEY",DEM,118,28,88,2
Graham,Layton #5,State Representative,14,"RENNE-LEON, SHELLEY",DEM,215,42,170,3
Graham,Thatcher #6,State Representative,14,"RENNE-LEON, SHELLEY",DEM,59,18,40,1
Graham,Thatcher #7,State Representative,14,"RENNE-LEON, SHELLEY",DEM,212,41,170,1
Graham,Central #8,State Representative,14,"RENNE-LEON, SHELLEY",DEM,25,3,22,0
Graham,Pima #9,State Representative,14,"RENNE-LEON, SHELLEY",DEM,173,60,111,2
Graham,Ft Thomas #10,State Representative,14,"RENNE-LEON, SHELLEY",DEM,17,5,12,0
Graham,Klondyke #12,State Representative,14,"RENNE-LEON, SHELLEY",DEM,10,1,9,0
Graham,Bonita #13,State Representative,14,"RENNE-LEON, SHELLEY",DEM,7,1,4,2
Graham,Thunderbird #14,State Representative,14,"RENNE-LEON, SHELLEY",DEM,27,10,17,0
Graham,Safford #15,State Representative,14,"RENNE-LEON, SHELLEY",DEM,309,60,247,2
Graham,Cactus #17,State Representative,14,"RENNE-LEON, SHELLEY",DEM,28,5,23,0
Graham,Jackson #18,State Representative,14,"RENNE-LEON, SHELLEY",DEM,108,28,80,0
Graham,Desert Hills #19,State Representative,14,"RENNE-LEON, SHELLEY",DEM,101,12,89,0
Graham,Artesia #20,State Representative,14,"RENNE-LEON, SHELLEY",DEM,58,15,42,1
Graham,Quatro Cerros #21,State Representative,14,"RENNE-LEON, SHELLEY",DEM,11,0,11,0
Graham,Gila River #22,State Representative,14,"RENNE-LEON, SHELLEY",DEM,6,0,6,0
Graham,Solomon #1,State Representative,14,WRITE-IN,NON,0,0,0,0
Graham,Safford #2,State Representative,14,WRITE-IN,NON,1,0,1,0
Graham,Safford #3,State Representative,14,WRITE-IN,NON,1,1,0,0
Graham,Layton #4,State Representative,14,WRITE-IN,NON,0,0,0,0
Graham,Layton #5,State Representative,14,WRITE-IN,NON,0,0,0,0
Graham,Thatcher #6,State Representative,14,WRITE-IN,NON,0,0,0,0
Graham,Thatcher #7,State Representative,14,WRITE-IN,NON,7,0,7,0
Graham,Central #8,State Representative,14,WRITE-IN,NON,0,0,0,0
Graham,Pima #9,State Representative,14,WRITE-IN,NON,2,0,0,2
Graham,Ft Thomas #10,State Representative,14,WRITE-IN,NON,0,0,0,0
Graham,Klondyke #12,State Representative,14,WRITE-IN,NON,0,0,0,0
Graham,Bonita #13,State Representative,14,WRITE-IN,NON,0,0,0,0
Graham,Thunderbird #14,State Representative,14,WRITE-IN,NON,0,0,0,0
Graham,Safford #15,State Representative,14,WRITE-IN,NON,1,0,1,0
Graham,Cactus #17,State Representative,14,WRITE-IN,NON,0,0,0,0
Graham,Jackson #18,State Representative,14,WRITE-IN,NON,0,0,0,0
Graham,Desert Hills #19,State Representative,14,WRITE-IN,NON,0,0,0,0
Graham,Artesia #20,State Representative,14,WRITE-IN,NON,0,0,0,0
Graham,Quatro Cerros #21,State Representative,14,WRITE-IN,NON,0,0,0,0
Graham,Gila River #22,State Representative,14,WRITE-IN,NON,0,0,0,0
Graham,Solomon #1,State Representative,14,OVER VOTES,,0,0,0,0
Graham,Safford #2,State Representative,14,OVER VOTES,,0,0,0,0
Graham,Safford #3,State Representative,14,OVER VOTES,,2,0,2,0
Graham,Layton #4,State Representative,14,OVER VOTES,,0,0,0,0
Graham,Layton #5,State Representative,14,OVER VOTES,,0,0,0,0
Graham,Thatcher #6,State Representative,14,OVER VOTES,,0,0,0,0
Graham,Thatcher #7,State Representative,14,OVER VOTES,,2,0,2,0
Graham,Central #8,State Representative,14,OVER VOTES,,2,0,2,0
Graham,Pima #9,State Representative,14,OVER VOTES,,2,0,2,0
Graham,Ft Thomas #10,State Representative,14,OVER VOTES,,0,0,0,0
Graham,Klondyke #12,State Representative,14,OVER VOTES,,0,0,0,0
Graham,Bonita #13,State Representative,14,OVER VOTES,,0,0,0,0
Graham,Thunderbird #14,State Representative,14,OVER VOTES,,0,0,0,0
Graham,Safford #15,State Representative,14,OVER VOTES,,0,0,0,0
Graham,Cactus #17,State Representative,14,OVER VOTES,,0,0,0,0
Graham,Jackson #18,State Representative,14,OVER VOTES,,2,0,2,0
Graham,Desert Hills #19,State Representative,14,OVER VOTES,,0,0,0,0
Graham,Artesia #20,State Representative,14,OVER VOTES,,0,0,0,0
Graham,Quatro Cerros #21,State Representative,14,OVER VOTES,,0,0,0,0
Graham,Gila River #22,State Representative,14,OVER VOTES,,0,0,0,0
Graham,Solomon #1,State Representative,14,UNDER VOTES,,172,50,122,0
Graham,Safford #2,State Representative,14,UNDER VOTES,,275,80,183,12
Graham,Safford #3,State Representative,14,UNDER VOTES,,103,35,64,4
Graham,Layton #4,State Representative,14,UNDER VOTES,,75,21,50,4
