county,precinct,office,district,candidate,party,votes,early_voting,election_day,provisional
Gila,Globe No. 1,Registered Voters,,,,53,0,0,0
Gila,Globe No. 2,Registered Voters,,,,22,0,0,0
Gila,Globe No. 3,Registered Voters,,,,12,0,0,0
Gila,Globe No. 4,Registered Voters,,,,57,0,0,0
Gila,Globe No. 6,Registered Voters,,,,81,0,0,0
Gila,Globe No. 7,Registered Voters,,,,42,0,0,0
Gila,Globe No. 8,Registered Voters,,,,55,0,0,0
Gila,Globe No. 11,Registered Voters,,,,64,0,0,0
Gila,East Globe,Registered Voters,,,,74,0,0,0
Gila,Miami No. 1,Registered Voters,,,,39,0,0,0
Gila,Miami No. 3,Registered Voters,,,,53,0,0,0
Gila,Claypool No. 1,Registered Voters,,,,76,0,0,0
Gila,Claypool No. 2,Registered Voters,,,,68,0,0,0
Gila,Claypool No. 3,Registered Voters,,,,44,0,0,0
Gila,Central Heights,Registered Voters,,,,45,0,0,0
Gila,Pinal Creek,Registered Voters,,,,22,0,0,0
Gila,Wheatfields,Registered Voters,,,,12,0,0,0
Gila,Payson No. 1,Registered Voters,,,,109,0,0,0
Gila,Payson No. 2,Registered Voters,,,,177,0,0,0
Gila,Payson No. 3,Registered Voters,,,,236,0,0,0
Gila,Payson No. 4,Registered Voters,,,,101,0,0,0
Gila,Payson No. 5,Registered Voters,,,,153,0,0,0
Gila,Payson No. 6,Registered Voters,,,,100,0,0,0
Gila,Payson No. 7,Registered Voters,,,,80,0,0,0
Gila,Payson No. 8,Registered Voters,,,,123,0,0,0
Gila,Star Valley,Registered Voters,,,,206,0,0,0
Gila,Copper Basin,Registered Voters,,,,67,0,0,0
Gila,Gisela,Registered Voters,,,,44,0,0,0
Gila,Pine-Strawberry East,Registered Voters,,,,55,0,0,0
Gila,Pine-Strawberry West,Registered Voters,,,,158,0,0,0
Gila,Roosevelt,Registered Voters,,,,17,0,0,0
Gila,Sierra Ancha,Registered Voters,,,,12,0,0,0
Gila,Tonto Basin,Registered Voters,,,,109,0,0,0
Gila,Whispering Pines,Registered Voters,,,,23,0,0,0
Gila,Young,Registered Voters,,,,52,0,0,0
Gila,Zane Grey,Registered Voters,,,,50,0,0,0
Gila,Canyon Day,Registered Voters,,,,50,0,0,0
Gila,Carrizo,Registered Voters,,,,5,0,0,0
Gila,San Carlos,Registered Voters,,,,224,0,0,0
Gila,Globe No. 1,Ballots Cast,,,,36,27,7,1
Gila,Globe No. 2,Ballots Cast,,,,15,12,1,0
Gila,Globe No. 3,Ballots Cast,,,,8,7,0,0
Gila,Globe No. 4,Ballots Cast,,,,39,31,6,1
Gila,Globe No. 6,Ballots Cast,,,,54,45,8,1
Gila,Globe No. 7,Ballots Cast,,,,30,23,5,1
Gila,Globe No. 8,Ballots Cast,,,,32,25,5,1
Gila,Globe No. 11,Ballots Cast,,,,47,38,8,1
Gila,East Globe,Ballots Cast,,,,52,42,7,2
Gila,Miami No. 1,Ballots Cast,,,,24,20,3,0
Gila,Miami No. 3,Ballots Cast,,,,31,22,7,1
Gila,Claypool No. 1,Ballots Cast,,,,46,34,10,1
Gila,Claypool No. 2,Ballots Cast,,,,41,31,8,1
Gila,Claypool No. 3,Ballots Cast,,,,25,19,5,1
Gila,Central Heights,Ballots Cast,,,,24,18,5,1
Gila,Pinal Creek,Ballots Cast,,,,17,14,2,0
Gila,Wheatfields,Ballots Cast,,,,8,6,1,0
Gila,Payson No. 1,Ballots Cast,,,,74,60,11,2
Gila,Payson No. 2,Ballots Cast,,,,130,113,14,2
Gila,Payson No. 3,Ballots Cast,,,,197,175,18,3
Gila,Payson No. 4,Ballots Cast,,,,74,63,9,1
Gila,Payson No. 5,Ballots Cast,,,,117,99,15,2
Gila,Payson No. 6,Ballots Cast,,,,73,62,9,1
Gila,Payson No. 7,Ballots Cast,,,,57,49,6,1
Gila,Payson No. 8,Ballots Cast,,,,91,79,10,2
Gila,Star Valley,Ballots Cast,,,,164,138,21,4
Gila,Copper Basin,Ballots Cast,,,,41,33,7,1
Gila,Gisela,Ballots Cast,,,,31,24,5,0
Gila,Pine-Strawberry East,Ballots Cast,,,,43,34,8,0
Gila,Pine-Strawberry West,Ballots Cast,,,,127,103,20,3
Gila,Roosevelt,Ballots Cast,,,,14,12,1,0
Gila,Sierra Ancha,Ballots Cast,,,,9,7,0,0
Gila,Tonto Basin,Ballots Cast,,,,87,68,16,2
Gila,Whispering Pines,Ballots Cast,,,,18,15,2,0
Gila,Young,Ballots Cast,,,,39,30,8,0
Gila,Zane Grey,Ballots Cast,,,,41,35,4,1
Gila,Canyon Day,Ballots Cast,,,,24,4,18,1
Gila,Carrizo,Ballots Cast,,,,1,0,1,0
Gila,San Carlos,Ballots Cast,,,,86,21,55,9
Gila,Globe No. 1,Blank Ballots Cast,,,,0,0,0,0
Gila,Globe No. 2,Blank Ballots Cast,,,,0,0,0,0
Gila,Globe No. 3,Blank Ballots Cast,,,,0,0,0,0
Gila,Globe No. 4,Blank Ballots Cast,,,,0,0,0,0
Gila,Globe No. 6,Blank Ballots Cast,,,,0,0,0,0
Gila,Globe No. 7,Blank Ballots Cast,,,,0,0,0,0
Gila,Globe No. 8,Blank Ballots Cast,,,,0,0,0,0
Gila,Globe No. 11,Blank Ballots Cast,,,,0,0,0,0
Gila,East Globe,Blank Ballots Cast,,,,0,0,0,0
Gila,Miami No. 1,Blank Ballots Cast,,,,0,0,0,0
Gila,Miami No. 3,Blank Ballots Cast,,,,0,0,0,0
Gila,Claypool No. 1,Blank Ballots Cast,,,,0,0,0,0
Gila,Claypool No. 2,Blank Ballots Cast,,,,0,0,0,0
Gila,Claypool No. 3,Blank Ballots Cast,,,,0,0,0,0
Gila,Central Heights,Blank Ballots Cast,,,,0,0,0,0
Gila,Pinal Creek,Blank Ballots Cast,,,,0,0,0,0
Gila,Wheatfields,Blank Ballots Cast,,,,0,0,0,0
Gila,Payson No. 1,Blank Ballots Cast,,,,0,0,0,0
Gila,Payson No. 2,Blank Ballots Cast,,,,0,0,0,0
Gila,Payson No. 3,Blank Ballots Cast,,,,0,0,0,0
Gila,Payson No. 4,Blank Ballots Cast,,,,0,0,0,0
Gila,Payson No. 5,Blank Ballots Cast,,,,0,0,0,0
Gila,Payson No. 6,Blank Ballots Cast,,,,0,0,0,0
Gila,Payson No. 7,Blank Ballots Cast,,,,0,0,0,0
Gila,Payson No. 8,Blank Ballots Cast,,,,0,0,0,0
Gila,Star Valley,Blank Ballots Cast,,,,0,0,0,0
Gila,Copper Basin,Blank Ballots Cast,,,,0,0,0,0
Gila,Gisela,Blank Ballots Cast,,,,0,0,0,0
Gila,Pine-Strawberry East,Blank Ballots Cast,,,,0,0,0,0
Gila,Pine-Strawberry West,Blank Ballots Cast,,,,0,0,0,0
Gila,Roosevelt,Blank Ballots Cast,,,,0,0,0,0
Gila,Sierra Ancha,Blank Ballots Cast,,,,0,0,0,0
Gila,Tonto Basin,Blank Ballots Cast,,,,0,0,0,0
Gila,Whispering Pines,Blank Ballots Cast,,,,0,0,0,0
Gila,Young,Blank Ballots Cast,,,,0,0,0,0
Gila,Zane Grey,Blank Ballots Cast,,,,0,0,0,0
Gila,Canyon Day,Blank Ballots Cast,,,,0,0,0,0
Gila,Carrizo,Blank Ballots Cast,,,,0,0,0,0
Gila,San Carlos,Blank Ballots Cast,,,,0,0,0,0
Gila,Globe No. 1,U.S. Senate,,"MCSALLY, MARTHA",REP,20,14,4,0
Gila,Globe No. 2,U.S. Senate,,"MCSALLY, MARTHA",REP,6,5,0,0
Gila,Globe No. 3,U.S. Senate,,"MCSALLY, MARTHA",REP,2,2,0,0
Gila,Globe No. 4,U.S. Senate,,"MCSALLY, MARTHA",REP,15,11,3,0
Gila,Globe No. 6,U.S. Senate,,"MCSALLY, MARTHA",REP,27,22,5,0
Gila,Globe No. 7,U.S. Senate,,"MCSALLY, MARTHA",REP,14,11,2,0
Gila,Globe No. 8,U.S. Senate,,"MCSALLY, MARTHA",REP,11,8,2,0
Gila,Globe No. 11,U.S. Senate,,"MCSALLY, MARTHA",REP,28,22,5,0
Gila,East Globe,U.S. Senate,,"MCSALLY, MARTHA",REP,28,22,4,1
Gila,Miami No. 1,U.S. Senate,,"MCSALLY, MARTHA",REP,11,8,2,0
Gila,Miami No. 3,U.S. Senate,,"MCSALLY, MARTHA",REP,8,6,1,0
Gila,Claypool No. 1,U.S. Senate,,"MCSALLY, MARTHA",REP,26,17,7,1
Gila,Claypool No. 2,U.S. Senate,,"MCSALLY, MARTHA",REP,20,15,4,0
Gila,Claypool No. 3,U.S. Senate,,"MCSALLY, MARTHA",REP,10,6,2,0
Gila,Central Heights,U.S. Senate,,"MCSALLY, MARTHA",REP,11,9,2,0
Gila,Pinal Creek,U.S. Senate,,"MCSALLY, MARTHA",REP,8,6,1,0
Gila,Wheatfields,U.S. Senate,,"MCSALLY, MARTHA",REP,4,3,1,0
Gila,Payson No. 1,U.S. Senate,,"MCSALLY, MARTHA",REP,50,40,7,1
Gila,Payson No. 2,U.S. Senate,,"MCSALLY, MARTHA",REP,89,78,10,1
Gila,Payson No. 3,U.S. Senate,,"MCSALLY, MARTHA",REP,132,117,13,2
Gila,Payson No. 4,U.S. Senate,,"MCSALLY, MARTHA",REP,45,37,6,1
Gila,Payson No. 5,U.S. Senate,,"MCSALLY, MARTHA",REP,76,63,11,1
Gila,Payson No. 6,U.S. Senate,,"MCSALLY, MARTHA",REP,46,38,7,1
Gila,Payson No. 7,U.S. Senate,,"MCSALLY, MARTHA",REP,37,32,4,0
Gila,Payson No. 8,U.S. Senate,,"MCSALLY, MARTHA",REP,59,51,6,1
Gila,Star Valley,U.S. Senate,,"MCSALLY, MARTHA",REP,115,96,16,2
Gila,Copper Basin,U.S. Senate,,"MCSALLY, MARTHA",REP,9,7,1,0
Gila,Gisela,U.S. Senate,,"MCSALLY, MARTHA",REP,21,17,4,0
Gila,Pine-Strawberry East,U.S. Senate,,"MCSALLY, MARTHA",REP,29,22,5,0
Gila,Pine-Strawberry West,U.S. Senate,,"MCSALLY, MARTHA",REP,82,64,15,2
Gila,Roosevelt,U.S. Senate,,"MCSALLY, MARTHA",REP,10,9,0,0
Gila,Sierra Ancha,U.S. Senate,,"MCSALLY, MARTHA",REP,6,5,0,0
Gila,Tonto Basin,U.S. Senate,,"MCSALLY, MARTHA",REP,62,47,13,1
Gila,Whispering Pines,U.S. Senate,,"MCSALLY, MARTHA",REP,12,10,1,0
Gila,Young,U.S. Senate,,"MCSALLY, MARTHA",REP,31,23,7,0
Gila,Zane Grey,U.S. Senate,,"MCSALLY, MARTHA",REP,26,21,3,1
Gila,Canyon Day,U.S. Senate,,"MCSALLY, MARTHA",REP,2,0,1,0
Gila,Carrizo,U.S. Senate,,"MCSALLY, MARTHA",REP,0,0,0,0
Gila,San Carlos,U.S. Senate,,"MCSALLY, MARTHA",REP,12,4,6,1
Gila,Globe No. 1,U.S. Senate,,"SINEMA, KYRSTEN",DEM,14,11,2,0
Gila,Globe No. 2,U.S. Senate,,"SINEMA, KYRSTEN",DEM,7,6,0,0
Gila,Globe No. 3,U.S. Senate,,"SINEMA, KYRSTEN",DEM,5,4,0,0
Gila,Globe No. 4,U.S. Senate,,"SINEMA, KYRSTEN",DEM,20,17,2,0
Gila,Globe No. 6,U.S. Senate,,"SINEMA, KYRSTEN",DEM,23,20,2,0
Gila,Globe No. 7,U.S. Senate,,"SINEMA, KYRSTEN",DEM,13,10,2,0
Gila,Globe No. 8,U.S. Senate,,"SINEMA, KYRSTEN",DEM,19,15,3,0
Gila,Globe No. 11,U.S. Senate,,"SINEMA, KYRSTEN",DEM,16,13,2,0
Gila,East Globe,U.S. Senate,,"SINEMA, KYRSTEN",DEM,22,18,2,0
Gila,Miami No. 1,U.S. Senate,,"SINEMA, KYRSTEN",DEM,12,10,1,0
Gila,Miami No. 3,U.S. Senate,,"SINEMA, KYRSTEN",DEM,20,15,4,1
Gila,Claypool No. 1,U.S. Senate,,"SINEMA, KYRSTEN",DEM,18,14,2,0
Gila,Claypool No. 2,U.S. Senate,,"SINEMA, KYRSTEN",DEM,19,14,4,0
Gila,Claypool No. 3,U.S. Senate,,"SINEMA, KYRSTEN",DEM,13,11,2,0
Gila,Central Heights,U.S. Senate,,"SINEMA, KYRSTEN",DEM,10,7,3,0
Gila,Pinal Creek,U.S. Senate,,"SINEMA, KYRSTEN",DEM,8,7,0,0
Gila,Wheatfields,U.S. Senate,,"SINEMA, KYRSTEN",DEM,3,3,0,0
Gila,Payson No. 1,U.S. Senate,,"SINEMA, KYRSTEN",DEM,21,17,3,0
Gila,Payson No. 2,U.S. Senate,,"SINEMA, KYRSTEN",DEM,34,30,3,0
Gila,Payson No. 3,U.S. Senate,,"SINEMA, KYRSTEN",DEM,58,52,4,0
Gila,Payson No. 4,U.S. Senate,,"SINEMA, KYRSTEN",DEM,25,22,2,0
Gila,Payson No. 5,U.S. Senate,,"SINEMA, KYRSTEN",DEM,34,30,3,0
Gila,Payson No. 6,U.S. Senate,,"SINEMA, KYRSTEN",DEM,22,20,1,0
Gila,Payson No. 7,U.S. Senate,,"SINEMA, KYRSTEN",DEM,16,14,1,0
Gila,Payson No. 8,U.S. Senate,,"SINEMA, KYRSTEN",DEM,27,22,3,0
Gila,Star Valley,U.S. Senate,,"SINEMA, KYRSTEN",DEM,43,37,4,1
Gila,Copper Basin,U.S. Senate,,"SINEMA, KYRSTEN",DEM,29,23,5,0
Gila,Gisela,U.S. Senate,,"SINEMA, KYRSTEN",DEM,8,6,1,0
Gila,Pine-Strawberry East,U.S. Senate,,"SINEMA, KYRSTEN",DEM,12,10,2,0
Gila,Pine-Strawberry West,U.S. Senate,,"SINEMA, KYRSTEN",DEM,39,34,3,1
Gila,Roosevelt,U.S. Senate,,"SINEMA, KYRSTEN",DEM,3,2,0,0
Gila,Sierra Ancha,U.S. Senate,,"SINEMA, KYRSTEN",DEM,2,1,0,0
Gila,Tonto Basin,U.S. Senate,,"SINEMA, KYRSTEN",DEM,20,17,2,0
Gila,Whispering Pines,U.S. Senate,,"SINEMA, KYRSTEN",DEM,5,4,0,0
Gila,Young,U.S. Senate,,"SINEMA, KYRSTEN",DEM,6,5,0,0
Gila,Zane Grey,U.S. Senate,,"SINEMA, KYRSTEN",DEM,13,12,1,0
Gila,Canyon Day,U.S. Senate,,"SINEMA, KYRSTEN",DEM,21,3,16,1
Gila,Carrizo,U.S. Senate,,"SINEMA, KYRSTEN",DEM,1,0,1,0
Gila,San Carlos,U.S. Senate,,"SINEMA, KYRSTEN",DEM,67,15,44,7
Gila,Globe No. 1,U.S. Senate,,"GREEN, ANGELA",GRN,1,0,0,0
Gila,Globe No. 2,U.S. Senate,,"GREEN, ANGELA",GRN,0,0,0,0
Gila,Globe No. 3,U.S. Senate,,"GREEN, ANGELA",GRN,0,0,0,0
Gila,Globe No. 4,U.S. Senate,,"GREEN, ANGELA",GRN,2,1,0,0
Gila,Globe No. 6,U.S. Senate,,"GREEN, ANGELA",GRN,2,2,0,0
Gila,Globe No. 7,U.S. Senate,,"GREEN, ANGELA",GRN,1,0,0,0
Gila,Globe No. 8,U.S. Senate,,"GREEN, ANGELA",GRN,1,1,0,0
Gila,Globe No. 11,U.S. Senate,,"GREEN, ANGELA",GRN,1,1,0,0
Gila,East Globe,U.S. Senate,,"GREEN, ANGELA",GRN,1,0,0,0
Gila,Miami No. 1,U.S. Senate,,"GREEN, ANGELA",GRN,1,0,0,0
Gila,Miami No. 3,U.S. Senate,,"GREEN, ANGELA",GRN,2,1,0,0
Gila,Claypool No. 1,U.S. Senate,,"GREEN, ANGELA",GRN,1,1,0,0
Gila,Claypool No. 2,U.S. Senate,,"GREEN, ANGELA",GRN,1,0,0,0
Gila,Claypool No. 3,U.S. Senate,,"GREEN, ANGELA",GRN,1,1,0,0
Gila,Central Heights,U.S. Senate,,"GREEN, ANGELA",GRN,1,1,0,0
Gila,Pinal Creek,U.S. Senate,,"GREEN, ANGELA",GRN,0,0,0,0
Gila,Wheatfields,U.S. Senate,,"GREEN, ANGELA",GRN,0,0,0,0
Gila,Payson No. 1,U.S. Senate,,"GREEN, ANGELA",GRN,1,1,0,0
Gila,Payson No. 2,U.S. Senate,,"GREEN, ANGELA",GRN,3,3,0,0
Gila,Payson No. 3,U.S. Senate,,"GREEN, ANGELA",GRN,4,4,0,0
Gila,Payson No. 4,U.S. Senate,,"GREEN, ANGELA",GRN,2,2,0,0
Gila,Payson No. 5,U.S. Senate,,"GREEN, ANGELA",GRN,3,3,0,0
Gila,Payson No. 6,U.S. Senate,,"GREEN, ANGELA",GRN,2,2,0,0
Gila,Payson No. 7,U.S. Senate,,"GREEN, ANGELA",GRN,1,1,0,0
Gila,Payson No. 8,U.S. Senate,,"GREEN, ANGELA",GRN,3,3,0,0
Gila,Star Valley,U.S. Senate,,"GREEN, ANGELA",GRN,2,2,0,0
Gila,Copper Basin,U.S. Senate,,"GREEN, ANGELA",GRN,1,1,0,0
Gila,Gisela,U.S. Senate,,"GREEN, ANGELA",GRN,1,0,0,0
Gila,Pine-Strawberry East,U.S. Senate,,"GREEN, ANGELA",GRN,1,1,0,0
Gila,Pine-Strawberry West,U.S. Senate,,"GREEN, ANGELA",GRN,3,3,0,0
Gila,Roosevelt,U.S. Senate,,"GREEN, ANGELA",GRN,0,0,0,0
Gila,Sierra Ancha,U.S. Senate,,"GREEN, ANGELA",GRN,0,0,0,0
Gila,Tonto Basin,U.S. Senate,,"GREEN, ANGELA",GRN,2,1,0,0
Gila,Whispering Pines,U.S. Senate,,"GREEN, ANGELA",GRN,0,0,0,0
Gila,Young,U.S. Senate,,"GREEN, ANGELA",GRN,1,1,0,0
Gila,Zane Grey,U.S. Senate,,"GREEN, ANGELA",GRN,0,0,0,0
Gila,Canyon Day,U.S. Senate,,"GREEN, ANGELA",GRN,0,0,0,0
Gila,Carrizo,U.S. Senate,,"GREEN, ANGELA",GRN,0,0,0,0
Gila,San Carlos,U.S. Senate,,"GREEN, ANGELA",GRN,4,1,2,0
Gila,Globe No. 1,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Globe No. 2,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Globe No. 3,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Globe No. 4,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Globe No. 6,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Globe No. 7,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Globe No. 8,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Globe No. 11,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,East Globe,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Miami No. 1,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Miami No. 3,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Claypool No. 1,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Claypool No. 2,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Claypool No. 3,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Central Heights,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Pinal Creek,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Wheatfields,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Payson No. 1,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Payson No. 2,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Payson No. 3,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Payson No. 4,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Payson No. 5,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Payson No. 6,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Payson No. 7,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Payson No. 8,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Star Valley,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Copper Basin,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Gisela,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Pine-Strawberry East,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Pine-Strawberry West,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Roosevelt,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Sierra Ancha,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Tonto Basin,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Whispering Pines,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Young,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Zane Grey,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Canyon Day,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Carrizo,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,San Carlos,U.S. Senate,,WRITE-IN,NON,0,0,0,0
Gila,Globe No. 1,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Globe No. 2,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Globe No. 3,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Globe No. 4,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Globe No. 6,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Globe No. 7,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Globe No. 8,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Globe No. 11,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,East Globe,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Miami No. 1,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Miami No. 3,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Claypool No. 1,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Claypool No. 2,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Claypool No. 3,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Central Heights,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Pinal Creek,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Wheatfields,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Payson No. 1,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Payson No. 2,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Payson No. 3,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Payson No. 4,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Payson No. 5,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Payson No. 6,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Payson No. 7,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Payson No. 8,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Star Valley,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Copper Basin,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Gisela,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Pine-Strawberry East,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Pine-Strawberry West,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Roosevelt,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Sierra Ancha,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Tonto Basin,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Whispering Pines,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Young,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Zane Grey,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Canyon Day,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Carrizo,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,San Carlos,U.S. Senate,,OVER VOTES,,0,0,0,0
Gila,Globe No. 1,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Globe No. 2,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Globe No. 3,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Globe No. 4,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Globe No. 6,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Globe No. 7,U.S. Senate,,UNDER VOTES,,1,1,0,0
Gila,Globe No. 8,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Globe No. 11,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,East Globe,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Miami No. 1,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Miami No. 3,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Claypool No. 1,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Claypool No. 2,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Claypool No. 3,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Central Heights,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Pinal Creek,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Wheatfields,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Payson No. 1,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Payson No. 2,U.S. Senate,,UNDER VOTES,,2,1,0,0
Gila,Payson No. 3,U.S. Senate,,UNDER VOTES,,1,1,0,0
Gila,Payson No. 4,U.S. Senate,,UNDER VOTES,,1,0,0,0
Gila,Payson No. 5,U.S. Senate,,UNDER VOTES,,1,1,0,0
Gila,Payson No. 6,U.S. Senate,,UNDER VOTES,,1,1,0,0
Gila,Payson No. 7,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Payson No. 8,U.S. Senate,,UNDER VOTES,,1,1,0,0
Gila,Star Valley,U.S. Senate,,UNDER VOTES,,1,1,0,0
Gila,Copper Basin,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Gisela,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Pine-Strawberry East,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Pine-Strawberry West,U.S. Senate,,UNDER VOTES,,2,1,0,0
Gila,Roosevelt,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Sierra Ancha,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Tonto Basin,U.S. Senate,,UNDER VOTES,,1,1,0,0
Gila,Whispering Pines,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Young,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Zane Grey,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Canyon Day,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,Carrizo,U.S. Senate,,UNDER VOTES,,0,0,0,0
Gila,San Carlos,U.S. Senate,,UNDER VOTES,,1,0,1,0
Gila,Globe No. 1,U.S. House,1,"ROGERS, WENDY",REP,18,13,4,0
Gila,Globe No. 2,U.S. House,1,"ROGERS, WENDY",REP,6,5,0,0
Gila,Globe No. 3,U.S. House,1,"ROGERS, WENDY",REP,2,2,0,0
Gila,Globe No. 4,U.S. House,1,"ROGERS, WENDY",REP,14,11,2,0
Gila,Globe No. 6,U.S. House,1,"ROGERS, WENDY",REP,27,21,5,0
Gila,Globe No. 7,U.S. House,1,"ROGERS, WENDY",REP,14,10,2,0
Gila,Globe No. 8,U.S. House,1,"ROGERS, WENDY",REP,10,7,2,1
Gila,Globe No. 11,U.S. House,1,"ROGERS, WENDY",REP,26,20,4,0
Gila,East Globe,U.S. House,1,"ROGERS, WENDY",REP,26,20,4,1
