county,precinct,office,district,candidate,party,votes,early_voting,election_day,provisional
Cochise,18 NACO,BALLOTS CAST,,BALLOTS CAST - TOTAL,,320,259,47,14
Cochise,19 PALOMINAS,BALLOTS CAST,,BALLOTS CAST - TOTAL,,847,622,196,29
Cochise,20 PIRTLEVILLE,BALLOTS CAST,,BALLOTS CAST - TOTAL,,610,465,123,22
Cochise,21 POMERENE,BALLOTS CAST,,BALLOTS CAST - TOTAL,,744,562,161,21
Cochise,22 PORTAL,BALLOTS CAST,,BALLOTS CAST - TOTAL,,234,231,3,0
Cochise,23 SAN SIMON,BALLOTS CAST,,BALLOTS CAST - TOTAL,,154,121,28,5
Cochise,24 ST DAVID,BALLOTS CAST,,BALLOTS CAST - TOTAL,,1325,979,320,26
Cochise,25 SUNIZONA,BALLOTS CAST,,BALLOTS CAST - TOTAL,,335,232,85,18
Cochise,26 SV AVENIDA DEL SOL,BALLOTS CAST,,BALLOTS CAST - TOTAL,,1372,1020,308,44
Cochise,27 SV BUFFALO SOLDIER,BALLOTS CAST,,BALLOTS CAST - TOTAL,,1880,1363,475,42
Cochise,28 SV BUSBY,BALLOTS CAST,,BALLOTS CAST - TOTAL,,943,712,198,33
Cochise,29 SV CARMELITA,BALLOTS CAST,,BALLOTS CAST - TOTAL,,694,526,145,23
Cochise,30 SV CLOUD,BALLOTS CAST,,BALLOTS CAST - TOTAL,,540,377,138,25
Cochise,31 SV COLLEGE,BALLOTS CAST,,BALLOTS CAST - TOTAL,,1070,806,241,23
Cochise,32 SV COUNTRY CLUB,BALLOTS CAST,,BALLOTS CAST - TOTAL,,1744,1450,272,22
Cochise,33 SV ESTATES,BALLOTS CAST,,BALLOTS CAST - TOTAL,,1133,824,265,44
Cochise,34 SV HOPI,BALLOTS CAST,,BALLOTS CAST - TOTAL,,929,694,203,32
Cochise,35 SV MOSON,BALLOTS CAST,,BALLOTS CAST - TOTAL,,1253,853,373,27
Cochise,36 SV PUEBLO DEL SOL,BALLOTS CAST,,BALLOTS CAST - TOTAL,,876,647,195,34
Cochise,37 SV RAMSEY,BALLOTS CAST,,BALLOTS CAST - TOTAL,,1084,845,214,25
Cochise,38 SV SNYDER,BALLOTS CAST,,BALLOTS CAST - TOTAL,,733,517,196,20
Cochise,39 SV SOLDIER CREEK,BALLOTS CAST,,BALLOTS CAST - TOTAL,,1129,787,269,73
Cochise,40 SV TOWN & COUNTRY,BALLOTS CAST,,BALLOTS CAST - TOTAL,,1348,1014,302,32
Cochise,41 SV VILLAGE MEADOWS,BALLOTS CAST,,BALLOTS CAST - TOTAL,,1593,1217,341,35
Cochise,42 SV VISTA VILLAGE,BALLOTS CAST,,BALLOTS CAST - TOTAL,,964,667,259,38
Cochise,43 SV YAQUI,BALLOTS CAST,,BALLOTS CAST - TOTAL,,1680,1324,323,33
Cochise,44 TOMBSTONE,BALLOTS CAST,,BALLOTS CAST - TOTAL,,1120,702,378,40
Cochise,45 WEBB,BALLOTS CAST,,BALLOTS CAST - TOTAL,,391,247,119,25
Cochise,46 WHETSTONE,BALLOTS CAST,,BALLOTS CAST - TOTAL,,1423,974,404,45
Cochise,47 WI KANSAS SETTLEMENT,BALLOTS CAST,,BALLOTS CAST - TOTAL,,874,561,289,24
Cochise,48 WI STEWART,BALLOTS CAST,,BALLOTS CAST - TOTAL,,752,497,233,22
Cochise,49 WI WILLCOX,BALLOTS CAST,,BALLOTS CAST - TOTAL,,559,366,180,13
Cochise,01 BE BENSON,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,2,2,0,0
Cochise,02 BE J-SIX,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,03 BE SAN PEDRO,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,04 BI BISBEE,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,2,2,0,0
Cochise,05 BI DON LUIS,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,06 BI WARREN,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,07 BOWIE,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,08 COCHISE STRONGHOLD,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,09 DO CALVARY,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,2,0,0,2
Cochise,10 DO CARLSON,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,2,2,0,0
Cochise,11 DO CASTRO PARK,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,1,0,0,1
Cochise,12 DO GADSDEN,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,1,0,0,1
Cochise,13 DO SUNNYSIDE,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,14 GREATER SAN PEDRO,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,1,0,0,1
Cochise,15 HEREFORD,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,1,0,0,1
Cochise,16 HUACHUCA,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,17 MCNEAL,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,18 NACO,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,19 PALOMINAS,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,20 PIRTLEVILLE,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,21 POMERENE,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,22 PORTAL,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,23 SAN SIMON,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,1,1,0,0
Cochise,24 ST DAVID,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,1,1,0,0
Cochise,25 SUNIZONA,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,26 SV AVENIDA DEL SOL,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,27 SV BUFFALO SOLDIER,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,28 SV BUSBY,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,29 SV CARMELITA,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,30 SV CLOUD,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,31 SV COLLEGE,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,1,0,0,1
Cochise,32 SV COUNTRY CLUB,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,33 SV ESTATES,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,34 SV HOPI,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,35 SV MOSON,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,36 SV PUEBLO DEL SOL,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,37 SV RAMSEY,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,38 SV SNYDER,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,1,1,0,0
Cochise,39 SV SOLDIER CREEK,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,40 SV TOWN & COUNTRY,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,41 SV VILLAGE MEADOWS,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,1,1,0,0
Cochise,42 SV VISTA VILLAGE,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,43 SV YAQUI,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,3,3,0,0
Cochise,44 TOMBSTONE,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,45 WEBB,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,46 WHETSTONE,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,47 WI KANSAS SETTLEMENT,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,48 WI STEWART,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,49 WI WILLCOX,BALLOTS CAST - BLANK,,BALLOTS CAST - BLANK,,0,0,0,0
Cochise,01 BE BENSON,U.S. Senate,,"MCSALLY, MARTHA",REP,652,442,174,36
Cochise,02 BE J-SIX,U.S. Senate,,"MCSALLY, MARTHA",REP,892,653,211,28
Cochise,03 BE SAN PEDRO,U.S. Senate,,"MCSALLY, MARTHA",REP,706,537,153,16
Cochise,04 BI BISBEE,U.S. Senate,,"MCSALLY, MARTHA",REP,166,125,30,11
Cochise,05 BI DON LUIS,U.S. Senate,,"MCSALLY, MARTHA",REP,355,264,85,6
Cochise,06 BI WARREN,U.S. Senate,,"MCSALLY, MARTHA",REP,303,236,59,8
Cochise,07 BOWIE,U.S. Senate,,"MCSALLY, MARTHA",REP,105,61,41,3
Cochise,08 COCHISE STRONGHOLD,U.S. Senate,,"MCSALLY, MARTHA",REP,803,585,193,25
Cochise,09 DO CALVARY,U.S. Senate,,"MCSALLY, MARTHA",REP,119,85,27,7
Cochise,10 DO CARLSON,U.S. Senate,,"MCSALLY, MARTHA",REP,296,238,53,5
Cochise,11 DO CASTRO PARK,U.S. Senate,,"MCSALLY, MARTHA",REP,109,75,31,3
Cochise,12 DO GADSDEN,U.S. Senate,,"MCSALLY, MARTHA",REP,101,72,25,4
Cochise,13 DO SUNNYSIDE,U.S. Senate,,"MCSALLY, MARTHA",REP,239,183,41,15
Cochise,14 GREATER SAN PEDRO,U.S. Senate,,"MCSALLY, MARTHA",REP,833,561,253,19
Cochise,15 HEREFORD,U.S. Senate,,"MCSALLY, MARTHA",REP,923,713,186,24
Cochise,16 HUACHUCA,U.S. Senate,,"MCSALLY, MARTHA",REP,320,184,124,12
Cochise,17 MCNEAL,U.S. Senate,,"MCSALLY, MARTHA",REP,432,290,124,18
Cochise,18 NACO,U.S. Senate,,"MCSALLY, MARTHA",REP,94,80,13,1
Cochise,19 PALOMINAS,U.S. Senate,,"MCSALLY, MARTHA",REP,563,388,154,21
Cochise,20 PIRTLEVILLE,U.S. Senate,,"MCSALLY, MARTHA",REP,208,154,50,4
Cochise,21 POMERENE,U.S. Senate,,"MCSALLY, MARTHA",REP,503,367,120,16
Cochise,22 PORTAL,U.S. Senate,,"MCSALLY, MARTHA",REP,126,124,2,0
Cochise,23 SAN SIMON,U.S. Senate,,"MCSALLY, MARTHA",REP,118,93,20,5
Cochise,24 ST DAVID,U.S. Senate,,"MCSALLY, MARTHA",REP,987,706,264,17
Cochise,25 SUNIZONA,U.S. Senate,,"MCSALLY, MARTHA",REP,216,139,67,10
Cochise,26 SV AVENIDA DEL SOL,U.S. Senate,,"MCSALLY, MARTHA",REP,840,611,207,22
Cochise,27 SV BUFFALO SOLDIER,U.S. Senate,,"MCSALLY, MARTHA",REP,1177,806,347,24
Cochise,28 SV BUSBY,U.S. Senate,,"MCSALLY, MARTHA",REP,521,397,112,12
Cochise,29 SV CARMELITA,U.S. Senate,,"MCSALLY, MARTHA",REP,389,286,94,9
Cochise,30 SV CLOUD,U.S. Senate,,"MCSALLY, MARTHA",REP,301,197,87,17
Cochise,31 SV COLLEGE,U.S. Senate,,"MCSALLY, MARTHA",REP,634,477,149,8
Cochise,32 SV COUNTRY CLUB,U.S. Senate,,"MCSALLY, MARTHA",REP,1184,956,215,13
Cochise,33 SV ESTATES,U.S. Senate,,"MCSALLY, MARTHA",REP,713,498,193,22
Cochise,34 SV HOPI,U.S. Senate,,"MCSALLY, MARTHA",REP,528,381,130,17
Cochise,35 SV MOSON,U.S. Senate,,"MCSALLY, MARTHA",REP,886,568,300,18
Cochise,36 SV PUEBLO DEL SOL,U.S. Senate,,"MCSALLY, MARTHA",REP,510,372,120,18
Cochise,37 SV RAMSEY,U.S. Senate,,"MCSALLY, MARTHA",REP,754,576,164,14
Cochise,38 SV SNYDER,U.S. Senate,,"MCSALLY, MARTHA",REP,422,270,139,13
Cochise,39 SV SOLDIER CREEK,U.S. Senate,,"MCSALLY, MARTHA",REP,569,372,152,45
Cochise,40 SV TOWN & COUNTRY,U.S. Senate,,"MCSALLY, MARTHA",REP,941,692,228,21
Cochise,41 SV VILLAGE MEADOWS,U.S. Senate,,"MCSALLY, MARTHA",REP,1030,771,236,23
Cochise,42 SV VISTA VILLAGE,U.S. Senate,,"MCSALLY, MARTHA",REP,562,366,172,24
Cochise,43 SV YAQUI,U.S. Senate,,"MCSALLY, MARTHA",REP,1184,904,260,20
Cochise,44 TOMBSTONE,U.S. Senate,,"MCSALLY, MARTHA",REP,787,466,289,32
Cochise,45 WEBB,U.S. Senate,,"MCSALLY, MARTHA",REP,265,158,91,16
Cochise,46 WHETSTONE,U.S. Senate,,"MCSALLY, MARTHA",REP,1017,672,311,34
Cochise,47 WI KANSAS SETTLEMENT,U.S. Senate,,"MCSALLY, MARTHA",REP,616,374,226,16
Cochise,48 WI STEWART,U.S. Senate,,"MCSALLY, MARTHA",REP,572,371,187,14
Cochise,49 WI WILLCOX,U.S. Senate,,"MCSALLY, MARTHA",REP,358,216,133,9
Cochise,01 BE BENSON,U.S. Senate,,"SINEMA, KYRSTEN",DEM,333,260,60,13
Cochise,02 BE J-SIX,U.S. Senate,,"SINEMA, KYRSTEN",DEM,363,294,62,7
Cochise,03 BE SAN PEDRO,U.S. Senate,,"SINEMA, KYRSTEN",DEM,393,326,54,13
Cochise,04 BI BISBEE,U.S. Senate,,"SINEMA, KYRSTEN",DEM,752,645,92,15
Cochise,05 BI DON LUIS,U.S. Senate,,"SINEMA, KYRSTEN",DEM,498,412,73,13
Cochise,06 BI WARREN,U.S. Senate,,"SINEMA, KYRSTEN",DEM,633,524,96,13
Cochise,07 BOWIE,U.S. Senate,,"SINEMA, KYRSTEN",DEM,55,38,12,5
Cochise,08 COCHISE STRONGHOLD,U.S. Senate,,"SINEMA, KYRSTEN",DEM,326,259,57,10
Cochise,09 DO CALVARY,U.S. Senate,,"SINEMA, KYRSTEN",DEM,534,435,65,34
Cochise,10 DO CARLSON,U.S. Senate,,"SINEMA, KYRSTEN",DEM,710,576,100,34
Cochise,11 DO CASTRO PARK,U.S. Senate,,"SINEMA, KYRSTEN",DEM,646,499,93,54
Cochise,12 DO GADSDEN,U.S. Senate,,"SINEMA, KYRSTEN",DEM,463,348,76,39
Cochise,13 DO SUNNYSIDE,U.S. Senate,,"SINEMA, KYRSTEN",DEM,446,356,67,23
Cochise,14 GREATER SAN PEDRO,U.S. Senate,,"SINEMA, KYRSTEN",DEM,329,266,53,10
Cochise,15 HEREFORD,U.S. Senate,,"SINEMA, KYRSTEN",DEM,416,344,60,12
Cochise,16 HUACHUCA,U.S. Senate,,"SINEMA, KYRSTEN",DEM,228,163,54,11
Cochise,17 MCNEAL,U.S. Senate,,"SINEMA, KYRSTEN",DEM,184,145,31,8
Cochise,18 NACO,U.S. Senate,,"SINEMA, KYRSTEN",DEM,210,168,30,12
Cochise,19 PALOMINAS,U.S. Senate,,"SINEMA, KYRSTEN",DEM,255,210,38,7
Cochise,20 PIRTLEVILLE,U.S. Senate,,"SINEMA, KYRSTEN",DEM,385,296,72,17
Cochise,21 POMERENE,U.S. Senate,,"SINEMA, KYRSTEN",DEM,225,184,37,4
Cochise,22 PORTAL,U.S. Senate,,"SINEMA, KYRSTEN",DEM,104,103,1,0
Cochise,23 SAN SIMON,U.S. Senate,,"SINEMA, KYRSTEN",DEM,28,21,7,0
Cochise,24 ST DAVID,U.S. Senate,,"SINEMA, KYRSTEN",DEM,302,242,51,9
Cochise,25 SUNIZONA,U.S. Senate,,"SINEMA, KYRSTEN",DEM,103,81,15,7
Cochise,26 SV AVENIDA DEL SOL,U.S. Senate,,"SINEMA, KYRSTEN",DEM,494,380,94,20
Cochise,27 SV BUFFALO SOLDIER,U.S. Senate,,"SINEMA, KYRSTEN",DEM,650,516,120,14
Cochise,28 SV BUSBY,U.S. Senate,,"SINEMA, KYRSTEN",DEM,385,286,80,19
Cochise,29 SV CARMELITA,U.S. Senate,,"SINEMA, KYRSTEN",DEM,270,209,48,13
Cochise,30 SV CLOUD,U.S. Senate,,"SINEMA, KYRSTEN",DEM,212,160,46,6
Cochise,31 SV COLLEGE,U.S. Senate,,"SINEMA, KYRSTEN",DEM,387,289,86,12
Cochise,32 SV COUNTRY CLUB,U.S. Senate,,"SINEMA, KYRSTEN",DEM,524,465,51,8
Cochise,33 SV ESTATES,U.S. Senate,,"SINEMA, KYRSTEN",DEM,382,298,64,20
Cochise,34 SV HOPI,U.S. Senate,,"SINEMA, KYRSTEN",DEM,359,283,63,13
Cochise,35 SV MOSON,U.S. Senate,,"SINEMA, KYRSTEN",DEM,324,251,66,7
Cochise,36 SV PUEBLO DEL SOL,U.S. Senate,,"SINEMA, KYRSTEN",DEM,340,256,69,15
Cochise,37 SV RAMSEY,U.S. Senate,,"SINEMA, KYRSTEN",DEM,298,246,41,11
Cochise,38 SV SNYDER,U.S. Senate,,"SINEMA, KYRSTEN",DEM,283,224,53,6
Cochise,39 SV SOLDIER CREEK,U.S. Senate,,"SINEMA, KYRSTEN",DEM,514,381,107,26
Cochise,40 SV TOWN & COUNTRY,U.S. Senate,,"SINEMA, KYRSTEN",DEM,378,299,69,10
Cochise,41 SV VILLAGE MEADOWS,U.S. Senate,,"SINEMA, KYRSTEN",DEM,518,409,97,12
Cochise,42 SV VISTA VILLAGE,U.S. Senate,,"SINEMA, KYRSTEN",DEM,356,267,77,12
Cochise,43 SV YAQUI,U.S. Senate,,"SINEMA, KYRSTEN",DEM,464,395,57,12
Cochise,44 TOMBSTONE,U.S. Senate,,"SINEMA, KYRSTEN",DEM,284,205,72,7
Cochise,45 WEBB,U.S. Senate,,"SINEMA, KYRSTEN",DEM,110,81,23,6
Cochise,46 WHETSTONE,U.S. Senate,,"SINEMA, KYRSTEN",DEM,355,268,81,6
Cochise,47 WI KANSAS SETTLEMENT,U.S. Senate,,"SINEMA, KYRSTEN",DEM,238,171,59,8
Cochise,48 WI STEWART,U.S. Senate,,"SINEMA, KYRSTEN",DEM,165,114,43,8
Cochise,49 WI WILLCOX,U.S. Senate,,"SINEMA, KYRSTEN",DEM,172,129,41,2
Cochise,01 BE BENSON,U.S. Senate,,"GREEN, ANGELA",GRN,30,22,4,4
Cochise,02 BE J-SIX,U.S. Senate,,"GREEN, ANGELA",GRN,41,35,6,0
Cochise,03 BE SAN PEDRO,U.S. Senate,,"GREEN, ANGELA",GRN,42,37,4,1
Cochise,04 BI BISBEE,U.S. Senate,,"GREEN, ANGELA",GRN,21,14,5,2
Cochise,05 BI DON LUIS,U.S. Senate,,"GREEN, ANGELA",GRN,27,24,2,1
Cochise,06 BI WARREN,U.S. Senate,,"GREEN, ANGELA",GRN,33,28,4,1
Cochise,07 BOWIE,U.S. Senate,,"GREEN, ANGELA",GRN,8,6,2,0
Cochise,08 COCHISE STRONGHOLD,U.S. Senate,,"GREEN, ANGELA",GRN,38,33,5,0
Cochise,09 DO CALVARY,U.S. Senate,,"GREEN, ANGELA",GRN,21,16,3,2
Cochise,10 DO CARLSON,U.S. Senate,,"GREEN, ANGELA",GRN,35,29,4,2
Cochise,11 DO CASTRO PARK,U.S. Senate,,"GREEN, ANGELA",GRN,32,26,3,3
Cochise,12 DO GADSDEN,U.S. Senate,,"GREEN, ANGELA",GRN,17,13,3,1
Cochise,13 DO SUNNYSIDE,U.S. Senate,,"GREEN, ANGELA",GRN,23,20,2,1
Cochise,14 GREATER SAN PEDRO,U.S. Senate,,"GREEN, ANGELA",GRN,39,35,2,2
Cochise,15 HEREFORD,U.S. Senate,,"GREEN, ANGELA",GRN,16,12,4,0
